ID,Type,ContentID,Text,ReaderPreviewPath,LocalizationArea
1506,1,,但是魔神梦罗克的复苏兹事重大，且你们的需求所指与刺客工会关系不大，起码应该不会遭到拒绝。,,
1507,1,,经历了漫长的几日等待之后，终于得到了来自梦罗克城堡的回音。,,
1508,1,,你来到皇宫内部，这件事在你看来对于梦罗克城主来说并不棘手，甚至不需要他分神出来，借所罗门之钥一用就能尝试解开困境。,,
1509,1,,但让人意想不到的是，在面见城主的过程之中确实发生了极为诡异的事。城堡的寝宫深处里是不时爆发出奇怪的吼声和杂物的破碎声，吼声声音尖锐，听起来格外骇人。,,
1510,1,,梦罗克城主脸色阴沉，梦罗克每天都在发生异象，就算皇宫里有，那也不奇怪。从周围人的反应看来，这件事应该已经持续了很久，虽然周围的侍从都阴沉着脸，却也并不吃惊。,,
1511,1,,城主干咳几声，说这是他的私事，但是就你看来，他应该需要帮助。在你提出也许有办法帮助他时，他犹豫了。,,
1512,1,,“说来惭愧，就是因为这件事让我们近日焦头烂额。”城主想了想，他自己能用的方法应该都有过尝试，却收获甚微。或许他真的应该放下执拗，由外部力量的介入。,,
1513,1,,“这一切要从梦罗克的起源说起，这座城市以它所封印的魔神为名。曾经伟大的剑士达纳托斯牺牲自己换来这位魔神的长眠……”城主说的这些，你在地底神殿也有所耳闻，但是后面这些却让你震惊。,,
1514,1,,“而封印 的阵点，正是这座城堡的正下方！”他继续说着，寝宫深处又传来了尖锐的叫声，城主望向寝宫，继续说：“不知道是什么原因，就算我的女儿自梦罗克出现乱象后再也没有外出过，但还是成了如今这种模样。”,,
1515,1,,“除了一些奇怪的举动和自我伤害的行为，口中还尽是粗鄙肮脏的言语，全然不像一个十岁出头的孩子。”,,
1516,1,,你思索着，这是明显被恶魔所蛊惑，若是不出意外他的女儿体内应该寄存着某只恶魔！,,
1517,1,,城主带你带寝宫查看，女孩的身上有着明显的外伤，她表情凶狠，从行为模式看来更像是一头野兽。而让你感到在意的，是她脖子上挂着的一把钥匙，这形状……与壁画之中记载的所罗门之钥十分相似！,,
1518,1,,看到你看向脖间的那把钥匙，领主解释到：“这是所罗门之钥，梦罗克世代传承的东西，挂在她的脖子上能起到简单的抑制效果。”,,
1519,1,,就你的观察来看，最简单的方法尚有作用，若是找到正确的使用方法，一定会产生奇效。城主只是不能驾驭这远古物件的力量。你和宝妮对望了一眼，似乎都看到了希望。,,
1520,1,,虽然城主女儿的情况糟糕，但还是远不比巴雷蒙德圣痕诅咒严重，宝妮当即表示需要进行驱魔仪式。道具、阵法这些准备在人手充足的梦罗克城主的调度下很快就位，驱魔仪式随即开始。,,
1521,1,,而让人意外的是，仪式途中，城主女儿体内的恶魔居然能够挣脱束缚，在众目睽睽之下撕开空间。,,
1522,1,,“我的法阵怎么会出问题呢？”宝妮似乎也有些意外，她惊呼道。,,
1523,1,,是你们低估了恶魔的力量还是有人从中作梗呢？容不得细想，恶魔的意志带着城主女儿的身体和所罗门之钥跳入撕开的空间裂隙之中，而此时这个裂隙正在缓慢的闭合，若是关上想要再找到他们就麻烦了，直觉驱使下，你也跳了进去。,,
1524,1,,2,,
1525,1,,空间裂隙通向一片漆黑的空间，在眼睛适应黑暗后，你看到不远处游荡着魔物。这里像是一个地下迷宫，除了魔物以外，这里的声响似乎也引起了其他人的不满。借着微弱的光，你从他们的胸章认出了那是蒲公英团。,,
1526,1,,果然城主女儿的逃走并非偶然，从宝妮谨慎的作风和出现意外的反应看来，她的驱魔仪式的布置应该是十分周详的。而导致这种后果唯一的解释，就是蒲公英团的力量深入到城主的驻军之中，那么在阵法之上做点手脚导致驱魔失败就变成了容易的事。,,
1527,1,,这恶魔似乎听从了什么召唤，他是有意识的前往这迷宫中的某个地方。,,
1528,1,,就这样，在成群的魔物和蒲公英的阻拦下，你只得眼睁睁看着恶魔意志带着城主女儿和所罗门之钥，消失在迷宫的尽头……,,
1529,1,,你两手空空返回梦罗克皇宫，你们的失误让城主非常不满，若不是你们冒失的决定，起码他的女儿仍会在皇宫之中。,,
1530,1,,但是刺客工会在意的是丢失了重要的神器，所罗门之钥。最终在刺客工会的调解下，多予你一些时间，追回他丢失的孩子和所罗门之钥。,,
1531,1,,因为线索枯竭，调查明显陷入围谷，这个时候梦罗克城主站了出来。他的言辞确实出乎你们预料的：“我想通了，也许这就是我此刻的使命。那些所谓的绝密信息的守护是为了避免引起恐慌，而面对无畏者，隐瞒就变成了无知。”不管是为了自己的女儿、丢失的神器还是水深火热的梦罗克城。他都应该将自己知道的毫无保留的全盘托出，放下芥蒂和身段是首先要做的事。,,
1532,1,,“先说说魔神梦罗克，他是上古世代就存在的恶魔，是绝对邪恶的存在，虽然不想承认，可是魔神却是比人类更高阶的生命体。他生自赫尔海姆，与秩序相对应的，那是个完全无序的混乱位面。而那些恶魔，都是无数怨念和亡灵的集合，神界来的魔剑士达纳托斯用尽各种办法，印证了一个铁律：恶魔是无法在物质位面被杀死的。”,,
1533,1,,“如果你听说过诸神之黄昏，你就应该知道，邪神洛基临死前的诅咒。因此所有的恶魔都执着于毁灭中庭。魔神梦罗克通过蛊惑的方式来到人间已经不是第一次。我们家族世代生存在这片黄沙之地，作为赎罪者守护在开启梦罗克的封印处。”,,
1534,1,,“其中原因，是因为多年前一位被魔神蛊惑的的先辈用自己的血亲祭祀，复活了魔神梦罗克，造成天下大乱，后面的事情就与仪式之间壁画所记载的相同了，印记刺客与梦罗克展开厮杀，用手中的所罗门之钥净化诅咒……”梦罗克城主一口气说出了诸多秘密，也许被恶魔寄生是赎罪者的报应吧。,,
1535,1,,女儿的失踪让他怅然，诅咒应验的至亲身上，守护的神器丢失，也许这些都是太过保守的弊端。,,
1536,1,,3,,
1537,1,,梦罗克城主拿出一本书。,,
1538,1,,“这便是《所罗门之书》，是修建魔神之塔将魔神召唤至此的优佩雷斯人所罗门王所著。他在召唤梦罗克后幡然醒悟，开始研究封印魔神的方法，以及解开魔神诅咒的途径，最后他将所有成果都记录在这本书上。”,,
1539,1,,“而与之对应的所罗门之钥，里面则封印着净化法阵。这两样东西都是由印迹刺客打造，里面的高阶术法很难有人可以催动，这就是我虽然有这两件神器，却无法拯救女儿的灵魂的原因……”,,
1540,1,,你翻看厚厚的书籍，果然如城主所说。其中不仅记载了所罗门之钥的使用方式，还完备地记录了魔神梦罗克的复活条件：,,
1541,1,,强大神器的献祭，这对应了盐之桩的献祭；,,
1542,1,,强大身躯的献祭，对应了被解放力量的波鲁克斯的献祭；,,
1543,1,,沾染着龙与皇室血裔之血的匕首，原来被绑架的领主女儿正是条件之一……,,
1544,1,,由此推断下来……距离梦罗克的复活只剩最后一个条件了，那就是龙血。已知卢恩境内有龙族存在的地方，距离梦罗克最近的就是吉芬旷野，如果要达成这些先决条件，那么就时间推断，最后一步的仪式应该很快就会开始。,,
1545,1,,你们迅速联络刺客工会，侦查是他们再熟稔不过的手段。在得到【吉芬旷野确实有奇怪的仪式进行的痕迹】之后，你从梦罗克动身前往吉芬旷野进行伏击。,,
1546,1,,就在等待的不久，蒲公英团带着领主女儿出现在了吉芬旷野，领头的一位更是手中已握着滴着鲜血的匕首，正要朝女孩刺去……就在这约定的千钧一发之际，白光一闪，精英刺客的精准投掷将蒲公英团首领的匕首击落，你与同伴们一拥而上，宛如风卷残云，蒲公英团的众人还没来及做好迎击准备就被制服，你们顺利的救出了城主的女儿，但是挂在她身上的所罗门之钥却没有了。虽然神器并非凡物，不会被轻易破坏，可谁知道他们会拿着它做什么！,,
1547,1,,《所罗门之书》之中的众多详实记载短时间内填补了认知不足带来的行动目的空虚。,,
1548,1,,比想象的要好的事，坩埚仪式，虽然使得魔神意志的苏醒，但魔神梦罗克的真正复苏似乎还掺杂着更多的准备和仪式。,,
1549,1,,你们借此救出了城主的女儿，而古娜没有参与在这种场合难道真的是关键所在吗，或者是他们并行在坐着更多不为人知的事情呢？,,
1550,1,,另一方面，刺客工会用自己的手段，破译了捕捉到的蒲公英团首领的随身信件，他们似乎要暗杀一个名字叫做瑞安·摩尔的人。,,
1600,2,7026,,PlotIcon\UI_PlotIcon_IS_45.png,
1601,1,,1,,
1602,1,,瑞安·摩尔，一个性情孤僻的学者。专职研究梦罗克历史，已有若干成书，只是多年前因为一些个人原因，从梦罗克搬到了沙漠之桥一个人迹罕至的地方。,,
1603,1,,刺客工会的情报网能够提供的也就这么多，就是这样一个循规蹈矩的学者，为何会进入蒲公英团的暗杀目标呢？,,
1604,1,,你尝试着接触他，果然他的性格乖戾，对于不速之客有着不友好的态度，来者意图尚未得知就下了逐客令。,,
1605,1,,这个学者的顽固态度超乎你的想象，恰巧此时【暗杀者】出现，在化解了危机之后，他才愿意听听你说的话。,,
1606,1,,你告诉他已经被神秘组织列入暗杀名单，具体原因还有待查明。比如和他的某项研究相关，或者探知到什么秘密。,,
1607,1,,学者瑞安惊魂未定，在你的引导下他才得知自己的研究好像碰触了什么不得了的东西。看杀手确实来势汹汹、杀机盎然，审时度势之后，摩尔决定相信你。,,
1608,1,,“最近因为梦罗克乱象频生，我开始对神秘学感兴趣，就研究起了所罗门之钥。如果你对此了解的话，就应该知道这个东西凝结着梦罗克的血泪史。他与几次魔神梦罗克的来袭都关系匪浅……”,,
1609,1,,“这是一件封印着所罗门王阵法的神器，重要程度或许事关整个米德嘉兹大陆的存亡。我可不是在危言耸听，这把所罗门王呕心沥血的铸造物，存在已有数百年，此物像是一把双刃剑，会根据使用者的注入的能量性质发挥奇效。换句话说……”摩尔说到自己的研究成果时开始专注起来，咳嗽了两声，示意你后面的内容极为重要。,,
1610,1,,“若是注入光明力量就可以拯救危难，若是注入黑暗力量得到可以祸乱众生。我最近在公开的学术会上呼吁大家一起寻找所罗门之钥，作为抵抗梦罗克乱象的重要手段。”听到这里你找到了蒲公英团暗杀这位学者的原因。,,
1611,1,,按照摩尔所说，若是蒲公英团的人也知道这些，那么后面他们一定会计划收集【黑暗力量】。顺着这条线索，或许能够找到所罗门之钥。,,
1612,1,,而摩尔告诉你，最近的一处【深渊黑暗力量】就在吉芬地底的一座荒芜教堂。,,
1613,1,,吉芬塔分上下两个区域，以吉芬图书馆为界，往上是巫师和魔法师的聚集地，往下镇压着诸多魔物。早期的吉芬是一个巫师们联手传送失误造成的巨大的深坑，所以就算现在有封印维持相对稳定，地底的空间壁障还是较为薄弱。,,
1614,1,,果不其然，等你来到荒芜教堂的时候，这里已有人进来过的痕迹。,,
1615,1,,此地满是恶灵梦魇，如果不是有什么特别的理由，常人根本不会来这个糟糕的地方，从制式服装不难分辨，来者就是有目的性的收集黑暗力量尝试转化所罗门之钥的蒲公英团了。,,
1616,1,,这种秘密进行的事，都是有少数的人默默实施。你们遇到的蒲公英团人数并不多，他们很意外你们的到来。你和基德轻而易举地就解决了他们并夺回了所罗门之钥，出乎意料的顺利，这下巴雷蒙德终于有救了！,,
1617,1,,2,,
1618,1,,你们回到贤者之间，宝妮已经带着所罗门之书在等着你们了。,,
1619,1,,“梦罗克城主也说过，就算所罗门之书中记载催动并使用钥匙的方法，但我不确定自己能否成功。催动神器所用的高阶能量，人类想要驾驭是不太可能的。”宝妮一如既往的谨慎，可是现在没有比她更合适的人选。,,
1620,1,,做好准备后，她便尝试催动所罗门之钥在半空浮起，古老晦涩的咒语，伴随着宝妮的结印动作，柔和的结界逐渐朝外扩张，看着一切按照想象的样子有序展开，你稍微安心了下来。,,
1621,1,,精神领袖极为重要，如果一切进展顺利的话，很快大贤者就能苏醒。他一定有办法带着你们抵抗即将到来的厄夜。,,
1622,1,,但是气氛却逐渐变得紧张起来，宝妮看来极为吃力，已是大汗淋漓。,,
1623,1,,漂浮在半空的所罗门之钥却摇摇欲坠。终于，随着一声爆破，空中又出现了空间裂隙，这次的仪式以失败告终。,,
1624,1,,“看来我并不是被神器选中的人。”能够操纵神器的人本就是万里挑一，这和资质天赋无关，而是神器有自己的意识形态，它会选择驾驭他力量的人。,,
1625,1,,驾驭过伊米尔之心的巴雷蒙德，和驾驭过盐之桩的波鲁克斯，每一个都是被神器选中的命定之人。,,
1626,1,,此时你突然想到曾在仪式之间看到的壁画：印记刺客露希尔使用所罗门之钥为平民驱除诅咒。,,
1627,1,,看来现在找到她才能重燃希望。可以她的身手，想要找到她怕是十分困难。这位由佩雷斯的彼女长相和露克希极为相似一直是你心中的疑惑。露克希已死，现在要把两人强行关联在一起未免有些勉强。但基德并不这么想。,,
1628,1,,“或许没有那么复杂，他们之间存在着某些联系。”,,
1629,1,,将思绪重新拉回黑市大火的那一夜。所有在那里葬身的人应该都会被骑士团记录在案，你找到了阔别已久的赛依连。他比以前瘦了些，如今古娜身份被揭穿，或许会多一些工作上的压力吧。,,
1630,1,,黑市大火的发生距今已有多日，赛依连终于从堆叠的卷宗中翻找出露克希的遗体报告，但其中的内容引起你的注意。,,
1631,1,,【无法解剖】【内部构造损毁严重】和卷轴最后记载的【遗体失踪】……附加的照片上看到了空空的棺木。,,
1632,1,,那段时间到底发生了什么？你陷入困惑，在黑市大火之后，你的所有心思都转移到王室诅咒的复杂局势中，对于露克希的死从未怀疑过。但是现在，种种证据堆叠在一起，让你不得不怀疑【露克希已死】的真实性。,,
1633,1,,如果……有这么一种大胆的假设，露克希并没死，而她真是的身份就是露希尔呢？你的脑海里重复着两个相似的名字，会有那么多巧合吗？,,
1634,1,,你和基德几乎不谋而合，瞬间想到了露克希的项链之中的那位老人，那个被露克希称作奶奶的人应该算是她在事件的至亲，若是她还活着，一定不会忘记对奶奶的感情。,,
1635,1,,3,,
1636,1,,你再次拜访，老人面带红光，眼疾也恢复了不少，看来最近生活并没遇到什么挫折。你的心底泛起了一些希望，或许猜测是有可能被印证的。,,
1637,1,,按照老人的话说，最近一直有好心人，偷偷送给他做好的饭菜，洗换的衣物，夸张的是，有时候出趟门家里的一切勤杂都会有人来处置妥当。可这个人来无影去无踪，她也没见过。,,
1638,1,,你和基德相视一笑，虽然露克希行动敏捷，骗过老人容易，骗过你们两个全无可能，你俩只需隐蔽在周围，等她出现。一定能水落石出。但是到底是什么理由让她不能以正常人的身份现身呢？难道真的和那个由佩雷斯彼女有着什么关系吗？,,
1639,1,,你在等待的时候心底泛起光辉，露克希是你成为冒险者以来，心底烙下的第一道伤疤，若是她还活着的话，这个世界或许还没那么糟糕。,,
1640,1,,奶奶出门后不久，一道熟悉身影出现。你定睛一看。那正是露克希的身形，但是衣服和发色……你确定了，就是曾在地下神殿救助你和巴雷蒙德的人！,,
1641,1,,壁画之上的优佩雷斯彼女——露希尔！,,
1642,1,,从她照顾着露克希的奶奶基本能够断定，她们有着密切关系，或者……就是同一个人。,,
1643,1,,而她似乎对你和基德的出现颇感意外，然后表现的竟然是恼怒。,,
1644,1,,她已经不想再被你们的琐事牵扯其中，更不希望你们去打扰老人平静的生活。她的实力不是从前的露克希，你和基德远远低估了印记刺客的实力。一个回合，你与基德便被击倒在地。,,
1645,1,,“希望你救救巴雷蒙德……”在她即将离开之际，你喊出了最想说的话。,,
1646,1,,你从怀里拿出照片，奋力举起，却因为无力握紧，而又缓缓飘落在了地上。,,
1647,1,,危在旦夕的巴雷蒙德，露希尔是他最后的救命稻草。如果可以的话，如果可以的话……露希尔停住了脚步，眉头微蹙。她捡起一旁的照片。那正是巴雷蒙德如今的惨状，身上满是诅咒留下的疮痍，即使在昏迷中，眉头也依然紧锁，痛苦不言而喻。,,
1648,1,,周围凝固的气息松动下来，“这是最后一次帮你们。”她松口了。,,
1649,1,,巴雷蒙德的惨状触动了露希尔，也许她有自己的使命，单单【印迹刺客】这四个字的分量就远远超乎你的想象。,,
1650,1,,她和你们一起前往贤者之间，所有人对这个其貌不扬的陌生女子感到好奇。,,
1651,1,,露希尔旁若无人地走到巴雷蒙德前，从你的手中接过所罗门之钥，她没有像宝妮那般还需要做繁杂的准备。只是念出咒语，所罗门之钥散发出氤氲的金色光芒，漂浮到空中，散发着神圣的质感，祥和安宁。与仪式之间的壁画中所描绘的场面一样，然后巴雷蒙德背上的扭曲的圣痕渐渐消散……,,
1652,1,,在场所有的人吃惊，尤其是贤者之间的人，他们深知这诅咒的顽固，但是在这白发女子催动的神秘钥匙的光芒之下，以肉眼可见的速度恢复。,,
1653,1,,圣痕消失，伤口弥合。人们屏住呼吸，生怕打扰了这场神圣的仪式。,,
1654,1,,又过了一会，露希尔收手。虽然此时巴雷蒙德依旧在沉睡，但身上的邪气已然消散。,,
1655,1,,“差不多了，以他的体质……后面只需要静养几日就能恢复元气。”,,
1656,1,,你见露希尔冷静下来，就悄悄跟在她的身后。,,
1657,1,,“我知道你想问什么，现在我就来回答你。你不知道我经历过什么事，如果只是从某些古老书籍中读到关于印迹刺客的描写，那也许只是冰山一角。”,,
1658,1,,“我刚才的作为已经超出了自己的原则，若是你经历过千年的生命，或许一切都会看得淡了，曾经觉得天地异变的大事，其实不过是大陆兴衰长河之中一个瞬间罢了。”,,
1659,1,,或许她的经历足以支撑她看淡一切吧，你被她的话折服，想要郑重与她道别。,,
1660,1,,“站住，露希尔。”一直在角落沉默不语的福金突然阻拦了打算离开的露希尔，原来福金也并非初次与她见面。,,
1661,1,,“作为优佩雷斯造物，你没有单纯的执行主意志赋予的使命。衍生出了自我的意识，按照优佩雷斯科技法1037条，我要回收你并重置核心。”,,
1662,1,,这突如其来的事态转变令你始料未及，福金曾是由佩雷斯人，是秩序的信仰者。从所罗门之书你了解到，印记刺客是优佩雷斯人以科技重塑身体，并用程序模拟神格。若是他们单纯的执行由佩雷斯的意志，抵挡位面魔物的入侵，是规则之中。而程序之中衍生出自我意识，便带来了无序。有带来带毁灭性的灾难的可能。,,
1663,1,,“哈！这么多年了，你还是像个机器一样。”露希尔冷笑一声，也摆出战斗的姿态，打算全力应战。,,
1664,1,,露希尔刚解救巴雷蒙德，现在就将她交给福金未免过于无情。可另一方面福金说的又不无道理……,,
1665,1,,战斗一触即发，两股强悍的力量迸发，科技与神术，电光火石的交错着。贤者之间众人见势不妙，将尚未恢复的巴雷蒙德转移到安全的地方。,,
1666,1,,战斗在贤者之间逐渐进入白热化，但令福金没有想到的是，相对封闭的贤者之间，在力量对碰中产生了很多浓烟。露希尔借着刺客灵巧的身法隐匿与浓烟之后就再也没有出来，她逃脱了。,,
1667,1,,在福金追出去之后，贤者之间安静下来，宝妮耸着肩笑了笑，这场突来的插曲便不了了之。这也许不是坏事，所有的事情都向着好的地方发展，只需等待巴雷蒙德醒来，便能奏起希望之歌。,,
1701,1,,1,,9
1702,1,,梦罗克。,,9
1703,1,,等你再次来到这个城市，空旷的街道令人惶恐不安，梦罗克还未彻底复活，但是糟糕的迹象伸向了这座城市的每个角落，所有人的脖颈上似乎都都被抵上他沾血的獠牙，毫无防备而又无可奈何。,,9
1704,1,,上次来到梦罗克城堡不过是几日的工夫，可这里的的变化恍如隔世——曾经整齐精致的装饰散落一地，到处堆积着杂物，可最让你感到在意的，还是那些蜷缩在角落的阴影哀嚎的市民，他们身上的诅咒与疮痍让人感觉触目惊心。,,9
1705,1,,“我把他们都暂时封印住了，那些意志不够坚定的人格外容易受魔神蛊惑，不过即使这样，他们也还存有微弱的人类意识……真是可怜……”,,9
1706,1,,宝妮眉头微蹙，发丝散乱，疲劳使她脸色略显苍白。面对数量如此众多被魔化市民，即使是她也无力回天，更何况他们染上的圣痕，是魔神梦罗克的蛊惑的声音所致……,,9
1707,1,,“啊啊啊啊……好痛啊……浑身到处都好痛……”,,9
1708,1,,”呜呜呜……我的眼睛什么都看不见了，感觉就像被火烫着一样……”,,9
1709,1,,“好痛……呜呜呜呜哈哈哈哈哈……这都是为了梦罗克大人的复活！我们自愿献出了双目！”,,9
1710,1,,方才还在痛苦呻吟的市民们突然话锋一转，像是身体里寄存的另外一个恶魔灵魂支配。,,9
1711,1,,他们诡异的大笑起来，宫殿周围尽是骇人的回响，你想到了那天在坩埚之下，仿佛那种笑声的余音。,,9
1712,1,,宝妮的封印……似乎还是失效了，比想象的快。这些中咒者开始肆意奔跑破坏，顷刻之间，宫殿乱作一团。,,9
1713,1,,“只能动手了，别想太多，对他们来说……其实也是解脱。”,,9
1714,1,,虽然不情愿，但也不可奈何。这些可怜的市民直到死还在嘀咕着梦罗克的名字，那些扭曲的面容，淌血的双目，成了所有人心中挥之不去的梦魇。,,9
1715,1,,梦罗克领主召你前来，相必正是为了解决此事的根源。他一开始主动放下芥蒂提供的诸多重要信息，和刺客工会对于领主女儿的救援，修复了不少梦罗克这两个势力平日产生的裂隙。,,9
1716,1,,他将你引领到梦罗克封印的中心，平滑的石砖地板上，一个红色法阵在地上忽闪，下方是猩红的旋涡，仿佛两个世界，一纸之隔。,,9
1717,1,,梦罗克皇宫之下镇压着封印梦罗克的阵眼，需要想办法找到被冲破的封印裂缝，修复封印。,,9
1718,1,,“太好了，看到你我就放心了。”一旁的基德强颜欢笑，他试图调节气氛，但就算是他神经大条，刚经历过那种场景，内心也是难以平静。,,9
1719,1,,白女巫环环相扣的阴谋动摇了梦罗克原本坚不可摧的封印，混沌的枷锁之中黑白双子的献祭，似乎将魔神召唤推到了一个新的节点。如今种种迹象证明魔神意志现世，如果就此放任，恐怕魔神毁灭带来末日只是时间问题。,,9
1720,1,,你留意到基德一旁的人，虽然如今他给人的气氛完全不同，但你还是认得，他就是帮助你找回所罗门之钥的梦罗克学者，瑞安·摩尔。,,9
1721,1,,那本记录了梦罗克复活相关事宜的《所罗门小钥匙》，又再一次递到了你的手上。,,9
1722,1,,“魔化的市民，狂躁的元素，以及这里不断涌出的瘴气，魔神复活的征兆都在这本书里一一应验，虽然现在情况糟糕，但我们只要按照书中的补救方式来加固封印，一切都能平息。”,,9
1723,1,,不久前的瑞安还被几个刺客吓破了胆，如今仿佛换了个人似的，感觉沉稳了许多，但他给出的建议却相当大胆——解除封印外围的禁锢，进入枷锁内部进行加固。,,9
1724,1,,“就像手术一样，需要先切开皮肤，才能剜掉毒藏。”这个比喻很贴切。,,9
1725,1,,“书中记载了详细的方法，只需按部就班，各司其职就行。”他自信的扬起书，像是炫耀自己的研究有着重要的作用。,,9
1726,1,,这样真的可以吗？要相信这个学者吗？你内心在反复嘀咕着，在巴雷蒙德苏醒之前，有些迫在眉睫的事还是需要处理的，按照书中所说的来做，应该就可以了吧？,,9
1727,1,,2,,9
1728,1,,封印的解除过程有些奇怪的是，高阶元素精灵现身阻碍，虽然和《所罗门小钥匙》中的元素狂躁的征兆雷同，可你总觉得，这些元素的攻击性并非源于其狂躁，而是……某种使命在驱使。,,9
1729,1,,“宝妮不在，这里我能相信的也只有你了，虽然书中有记载加固封印的方法不错，不过我还是有不详的预感。”梦罗克城主突然和你说话，打断了你的思绪。,,9
1730,1,,“魔神的复活需要我们族人的鲜血，数百年前就是我的先辈献祭女儿唤醒了魔神，而现在居然要解开封印……万一，我是说万一，之后发生了什么，我鬼迷心窍要伤害我女儿，请务必阻止我。”,,9
1731,1,,梦罗克的苏醒将城主一家推至风口浪尖上，他尚未成人的女儿已经遭受过荼毒，你可以理解他不安的心情，如今也只有更加慎重的加固封印，否则一切努力将前功尽弃。,,9
1732,1,,“别磨蹭了，解封仪式要开始了。”瑞安很是急躁，匆匆开始解封。地面中的瘴气随即快速涌出，所有人都捂住了口鼻，可还是被这气味呛得睁不开眼。同时一股惊人的呼啸回荡在宫殿之中，伴随无数亡魂的哀嚎，尘封数百年的封印，在此刻解除了。,,9
1733,1,,封印中心的法阵迅速消失，困于其中的混沌开始吞入周边的一切，顿时宫殿中掀起狂风龙卷，伴有雷霆作响，场面混乱不堪，你们根本无力逃脱，瞬间被吸入其中，宛如暴风中心的纸船。你闭上双眼，将一切托付给神明与奇迹。,,9
1734,1,,再次醒来，身边只有基德，城主与瑞安不知去向。而现在这个诡异的地方，所见之处皆为锁链，微微几盏明火，所能映照出的只有魔物的利爪，这里大概就是封印梦罗克之地了。不过照基德话说，发生了意料之外的情况——城主被瑞安劫持。,,9
1735,1,,瑞安那个自保都成问题的文弱学者挟持了梦罗克领主吗？难道，他的预感应验了？,,9
1736,1,,根据痕迹线索追击，你在一处可疑的祭坛前揪住了这位学者的领子，可他一旁的领主早已魔化得不成人样，被一个小小的法阵困住，了无生气，而他身后，似乎有一团血肉在翻转凝结。,,9
1737,1,,“你究竟做了什么！？”,,9
1738,1,,“我倒是没做什么。不过你，哈哈哈，你们却好心地帮我把梦罗克大人的封印枷锁打开了，哈哈哈哈哈哈哈！”,,9
1739,1,,原来，瑞安也早已被魔化。从蒲公英团的暗杀名单开始，用学者获取信任，而后骗取梦罗克领主带领他们找到封印处，并主导提出计划，在仪式进行时利用解封封印的精灵作为力量困住众人，再带走可被献祭的梦罗克领主……这一切看来，都不像是已经被魔化的这个学者所为。又被古娜算计了吗？,,9
1740,1,,瑞安睁圆了眼睛，满是血丝的眼球和抖动的瞳孔……他已完全癫狂，怕是早已不是自己的灵魂。,,9
1741,1,,你和基德抄起武器打算攻击他，可瑞安却异常敏捷，他急速迫近你们二人，迅速地催动手中的黑暗能量引发爆炸，你们被这突如其来的攻击打了个措手不及，漆黑的利刃划破了你们的护甲与皮肤，渗出的鲜血令他更加兴奋。,,9
1742,1,,“嘿、嘿嘿！这就是……梦罗克大人赐予我的力量！”,,9
1743,1,,更加浓厚的氤氲之息在他手中聚集，空气中都能传来宣告死亡的亡灵呓语，这下可是相当不妙……基德微笑着抹掉了嘴角的血渍，从白女巫现身以来，你和他共度了不少艰难的战斗，如今眼前这个投身魔道文弱怯懦的历史学者已然不值得怜悯……,,9
1744,1,,高阶刺客与传奇冒险家的战斗技艺在此刻得以淋漓尽致地展现，委身于魔神的瑞安，他的优势只在开幕时的偷袭间乍现，夸耀梦罗克之力的狂傲，顷刻间折损于你们二人的武力之下。,,9
1745,1,,尽管你们的武器与防具从未像此刻残破，但不妨碍你们庆祝胜利，一切似乎结束了。,,9
1746,1,,“哈哈哈哈哈哈哈，你们以为……”他吐了口血，然后继续道：“你们以为，这样就阻止梦罗克大人凝结物质位面的肉体了吗？嘿嘿嘿嘿嘿嘿，我的牺牲，不过是你们噩梦的序曲罢了！”,,9
1747,1,,瑞安癫狂的笑声刺激着你们脆弱的神经。大事不妙！你们看向城主，原来那团血肉竟然是飞速凝结的梦罗克肉体！而刚才瑞安原来只是在争取时间，梦罗克领主似乎完全失去了生命，而在他背后一刀巨大身影缓缓展开。,,9
1748,1,,尽管只有几步之遥，你和基德再也迈不开腿，那道巨大黑影给你们打来绝望。巨大黑影睁开了猩红的双眼，冷漠的打量着眼前的一切。,,9
1749,1,,虽然你和基德如今攻克了无数的强敌，但眼前这位，但从气息就能感受到，完全不在一个次元的存在，他的强大看你看来如同深渊，无法量化，这就是印迹刺客承托了数次的重量吗？,,9
1750,1,,这一瞬间你的脑海里闪过一个词——死亡。,,9
1751,1,,“宝妮说过，梦罗克只会蛊惑意志薄弱的人。那反过来想，他大概只是拿我们这种人没辙吧。”,,9
1752,1,,基德用嘴扯下上衣最后一块好布，将血迹斑斑的右手和沾上血再也握不稳的匕首紧紧缠绕起来，啐了一口血沫，站起身来：“那就让我们战死在最后一刻吧。”,,9
1753,1,,此时他的身影显得伟岸许多，你想起这个和往常一样，说着一些莫名其妙的话，出着天马行空的馊主意，和往常一样，像个孩子一样的人……他的心中，依然住着一个英雄。,,9
1754,1,,3,,9
1755,1,,你们的复起甚至没有引起梦罗克的注意，或许在他面前你们真的只是蝼蚁罢了。他不经意的用双手在地上一杵，整个空间都仿佛要破碎了一般剧烈震颤起来！这还能被称作……力量吗？,,9
1756,1,,你们跌跌撞撞地朝梦罗克靠近，终于站稳得以发动攻击。虽然你们很惊奇梦罗克居然也会受伤，不过那几条细微的伤口转瞬间就愈合，仿佛一切都未发生……,,9
1757,1,,终于，他注意到了你们。下一瞬间，你与基德便翻飞到石壁，嵌入其中，无法挣脱也无力挣扎。,,9
