Id,Name,IsIP,InGameName,Description,BuffId,Level,IsDebuff,Type,ReplaceRule,AddCondition,BuffEffect,EffectGroup,DestroyTiming,DestroyLua,BeHitLua,Fx,FxWarningTime,ScaleFac,FxPoint,FxPointHightPercent,BeginFx,BeginFxPoint,BeginFxPointHightPercent,DestroyFx,DestroyFxPoint,DestroyFxPointHightPercent,BeginAudio,Audio,DestroyAudio,IsDeathClear,IsOffLineClear,IsChangeMapClear,TimePass,ConfigData,TipsForEquip,IsVisible,TransfigureDeleteType,IconAtlas,Icon,ReplaceBuffId,CouldCancel,IsChangeByNumber,MobCanInherit,IsRelateBuff,RelateBuffId,BuffPriority,IsRemovableGain,LocalizationArea
5174814,5V5变身MVP记录玩家等级Buff,,,,51748,14,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=19328=EDPS2=3501=EHP0=2973=EDPS0=5251,,0,2,,,,,,,,,,,
5174815,5V5变身MVP记录玩家等级Buff,,,,51748,15,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=31155=EDPS2=3840=EHP0=4793=EDPS0=5760,,0,2,,,,,,,,,,,
5174816,5V5变身MVP记录玩家等级Buff,,,,51748,16,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=46792=EDPS2=4527=EHP0=7198=EDPS0=6790,,0,2,,,,,,,,,,,
5174817,5V5变身MVP记录玩家等级Buff,,,,51748,17,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=59186=EDPS2=4957=EHP0=9105=EDPS0=7435,,0,2,,,,,,,,,,,
5174818,5V5变身MVP记录玩家等级Buff,,,,51748,18,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=94754=EDPS2=6715=EHP0=14577=EDPS0=10072,,0,2,,,,,,,,,,,
5174819,5V5变身MVP记录玩家等级Buff,,,,51748,19,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=123760=EDPS2=7488=EHP0=19040=EDPS0=11232,,0,2,,,,,,,,,,,
5174820,5V5变身MVP记录玩家等级Buff,,,,51748,20,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=173770=EDPS2=8256=EHP0=26734=EDPS0=12384,,0,2,,,,,,,,,,,
5174821,5V5变身MVP记录玩家等级Buff,,,,51748,21,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=206187=EDPS2=9015=EHP0=31721=EDPS0=13522,,0,2,,,,,,,,,,,
5174822,5V5变身MVP记录玩家等级Buff,,,,51748,22,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=233032=EDPS2=9627=EHP0=35851=EDPS0=14440,,0,2,,,,,,,,,,,
5174823,5V5变身MVP记录玩家等级Buff,,,,51748,23,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=272544=EDPS2=10341=EHP0=41930=EDPS0=15511,,0,2,,,,,,,,,,,
5174824,5V5变身MVP记录玩家等级Buff,,,,51748,24,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=299280=EDPS2=10937=EHP0=46043=EDPS0=16405,,0,2,,,,,,,,,,,
5174825,5V5变身MVP记录玩家等级Buff,,,,51748,25,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=323952=EDPS2=11509=EHP0=49838=EDPS0=17263,,0,2,,,,,,,,,,,
5174826,5V5变身MVP记录玩家等级Buff,,,,51748,26,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=349512=EDPS2=12101=EHP0=53771=EDPS0=18151,,0,2,,,,,,,,,,,
5174827,5V5变身MVP记录玩家等级Buff,,,,51748,27,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=371688=EDPS2=12714=EHP0=57182=EDPS0=19071,,0,2,,,,,,,,,,,
5174828,5V5变身MVP记录玩家等级Buff,,,,51748,28,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=392940=EDPS2=13347=EHP0=60452=EDPS0=20020,,0,2,,,,,,,,,,,
5174829,5V5变身MVP记录玩家等级Buff,,,,51748,29,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=413873=EDPS2=15051=EHP0=63672=EDPS0=22576,,0,2,,,,,,,,,,,
5174830,5V5变身MVP记录玩家等级Buff,,,,51748,30,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=433227=EDPS2=16590=EHP0=66650=EDPS0=24885,,0,2,,,,,,,,,,,
5174831,5V5变身MVP记录玩家等级Buff,,,,51748,31,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=453232=EDPS2=17996=EHP0=69728=EDPS0=26994,,0,2,,,,,,,,,,,
5174832,5V5变身MVP记录玩家等级Buff,,,,51748,32,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=471619=EDPS2=20932=EHP0=72556=EDPS0=31398,,0,2,,,,,,,,,,,
5174833,5V5变身MVP记录玩家等级Buff,,,,51748,33,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=490034=EDPS2=23657=EHP0=75390=EDPS0=35485,,0,2,,,,,,,,,,,
5174834,5V5变身MVP记录玩家等级Buff,,,,51748,34,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=508692=EDPS2=26302=EHP0=78260=EDPS0=39453,,0,2,,,,,,,,,,,
5174835,5V5变身MVP记录玩家等级Buff,,,,51748,35,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=527560=EDPS2=28719=EHP0=81163=EDPS0=43078,,0,2,,,,,,,,,,,
5174836,5V5变身MVP记录玩家等级Buff,,,,51748,36,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=546070=EDPS2=30069=EHP0=84010=EDPS0=45103,,0,2,,,,,,,,,,,
5174837,5V5变身MVP记录玩家等级Buff,,,,51748,37,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=564605=EDPS2=31453=EHP0=86862=EDPS0=47179,,0,2,,,,,,,,,,,
5174838,5V5变身MVP记录玩家等级Buff,,,,51748,38,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=583393=EDPS2=32873=EHP0=89752=EDPS0=49309,,0,2,,,,,,,,,,,
5174839,5V5变身MVP记录玩家等级Buff,,,,51748,39,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=602435=EDPS2=34328=EHP0=92682=EDPS0=51492,,0,2,,,,,,,,,,,
5174840,5V5变身MVP记录玩家等级Buff,,,,51748,40,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,EHP2=621067=EDPS2=35818=EHP0=95548=EDPS0=53727,,0,2,,,,,,,,,,,
5174901,5V5MVP出生动态数值Buff,,,,51749,1,0,,2=0,,,3920044,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,1,,,,,
5175001,5V5MVP召唤物出生动态数值Buff,,,,51750,1,0,,2=0,,,3920045,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
5175101,5v5MVP变身完成回血buff,,,,51751,1,0,,2=0,,,3920047,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,0,2,,,,,,,,,,,
5175201,5v5：无敌光环,,,,51752,1,0,,2=0,,,3920048,,,,2153,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
5175301,5v5无敌,1,无敌,无法受到伤害,51753,1,0,,2=0,,,1760101|100401|5,1=5,,,546,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
5175401,10s自杀Buff,1,,,51754,1,1,,1=0,,,3920049,1=25,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,
5175501,回满血,,,,51755,1,0,,1=0,,,3920051,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
5175601,舞女记忆 噩梦降临,0,,黑暗降临,51756,1,1,,2=0,EMengJiangLin,105,3901301|1300101,1=10,,,453,,,,1,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
5175701,5v5：进战监测,,能量一阶段增益,脱战后回复生命值,51757,1,0,,2=0,,,3920053|3920054,,,,,,,,,,,,,,,,,,1,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Novice_JinJiZhiLiao.png,,,,,,,,,
5175801,5V5：脱战时回血,,缓慢恢复生命值,已脱战，每秒回复1%生命值,51758,1,0,,2=0,IsHasBuff|BuffID=51758|var=0,,3920055,,,,,,,,,,,,,,,,,,1,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Monster_HuaiXueBingZhiYu.png,,,,,,,,,
5175901,护盾添加BUFF,,能量三阶段增益,15s后获得一个护盾,51759,1,0,,2=0,,,3920056,1=15.5,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
5176001,护盾,,护盾,基于生命上限10%的护盾,51760,1,0,,2=0,,,3920057,2=1,HuDunXueLiang|Per=1000|IsAbsorb=0,CommonBeHit,91,,,,,,,,,,,,,,1,0,1,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_DunPaiFangYu.png,,,,,,,,,
5176101,普攻溅射,0,能量二阶段增益,普攻附带半径2.5米的溅射伤害,51761,1,0,,2=0,,,3920058|3920060,,,,,,,,,,,,,,,,,,1,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Merchant_WuQiZhiZuiDaHua.png,,,,,,,,,
5176201,普攻斩杀,0,能量四阶段增益,普攻斩杀血量低于百分之20的敌人,51762,1,0,,2=0,,,3920059,,,,,,,,,,,,,,,,,,1,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,,,,,,,,
5176301,获得金币特效表现,,,,51763,1,0,,2=0,,,,1=2,,,2800106,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
5176401,GVG结束删变身Buff,,,,51764,1,0,,1=0,,,3920061,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
5500001,宠物幻境buff号段开始,,,,55000,1,0,,4=0,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,0,2,,,,,,,,,,,
5500101,宠物幻境：金币海,,,,55001,1,0,,1=0,,,5500101,,,,,,,,,,,,,,,,,,0,0,1,,,,0,2,,,,,,,,,,,
5500201,宠物幻境：天灾死亡倒计时,,,,55002,1,0,,1=0,,,925801,1=30,,,,,,,,,,,,,,,,,0,0,1,,,,0,2,,,,,,,,,,,
5500301,净化修道院：噩梦残魂半透明,,,,55003,1,0,,1=0,,,3731501,,,,,,,,,,,,,,,,,,0,0,1,,,,0,2,,,,,,,,,,,
5600001,宠物幻境buff号段结束,,,,56000,1,0,,4=0,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,0,2,,,,,,,,,,,
6000001,贝鲁兹核心：开始,,,,60000,1,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000101,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果3%,60001,1,0,,2=0,,,6000101,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000102,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果6%,60001,2,0,,2=0,,,6000102,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000103,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果9%,60001,3,0,,2=0,,,6000103,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000104,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果12%,60001,4,0,,2=0,,,6000104,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000105,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果15%,60001,5,0,,2=0,,,6000105,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000106,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果18%,60001,6,0,,2=0,,,6000106,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000107,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果21%,60001,7,0,,2=0,,,6000107,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000108,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果24%,60001,8,0,,2=0,,,6000108,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000109,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果27%,60001,9,0,,2=0,,,6000109,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000110,1001：增强蓝药和血药的使用效果,,药水增幅Lv.{level},增强蓝药和血药的使用效果30%,60001,10,0,,2=0,,,6000110,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000201,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少2%,60002,1,0,,2=0,,,6000201,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000202,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少3%,60002,2,0,,2=0,,,6000202,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000203,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少4%,60002,3,0,,2=0,,,6000203,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000204,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少5%,60002,4,0,,2=0,,,6000204,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000205,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少6%,60002,5,0,,2=0,,,6000205,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000206,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少8%,60002,6,0,,2=0,,,6000206,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000207,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少10%,60002,7,0,,2=0,,,6000207,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000208,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少11%,60002,8,0,,2=0,,,6000208,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000209,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少14%,60002,9,0,,2=0,,,6000209,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000210,1002：自身生命值大于80%时，受到的所有伤害减少,,肌肉格挡Lv.{level},自身生命值大于80%时，受到除异常状态外的所有伤害减少15%,60002,10,0,,2=0,,,6000210,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000301,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少2%,60003,1,0,,2=0,,,6000301,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000302,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少4%,60003,2,0,,2=0,,,6000302,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000303,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少6%,60003,3,0,,2=0,,,6000303,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000304,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少8%,60003,4,0,,2=0,,,6000304,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000305,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少10%,60003,5,0,,2=0,,,6000305,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000306,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少12%,60003,6,0,,2=0,,,6000306,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000307,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少14%,60003,7,0,,2=0,,,6000307,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000308,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少16%,60003,8,0,,2=0,,,6000308,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000309,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少18%,60003,9,0,,2=0,,,6000309,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000310,"1003：自身生命值小于20%时，受到的所有伤害减少,持续10s",,危机抵抗Lv.{level},自身生命值小于20%时，受到除异常状态外的所有伤害减少20%,60003,10,0,,2=0,,,6000310,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000401,1003：减伤,,减伤Lv.{level},,60004,1,0,,2=0,,,6000311,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000402,1003：减伤,,减伤Lv.{level},,60004,2,0,,2=0,,,6000312,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000403,1003：减伤,,减伤Lv.{level},,60004,3,0,,2=0,,,6000313,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000404,1003：减伤,,减伤Lv.{level},,60004,4,0,,2=0,,,6000314,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000405,1003：减伤,,减伤Lv.{level},,60004,5,0,,2=0,,,6000315,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000406,1003：减伤,,减伤Lv.{level},,60004,6,0,,2=0,,,6000316,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000407,1003：减伤,,减伤Lv.{level},,60004,7,0,,2=0,,,6000317,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000408,1003：减伤,,减伤Lv.{level},,60004,8,0,,2=0,,,6000318,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000409,1003：减伤,,减伤Lv.{level},,60004,9,0,,2=0,,,6000319,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000410,1003：减伤,,减伤Lv.{level},,60004,10,0,,2=0,,,6000320,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,,,,,,,,,,,,
6000501,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,核心自毁模块Lv.{level},死亡时，立即产生一次范围为3的AOE爆炸效果，造成自身血量上限200%的近战物理伤害,60005,1,0,,2=0,,,6000401,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000502,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,2,0,,2=0,,,6000402,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000503,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,3,0,,2=0,,,6000403,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000504,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,4,0,,2=0,,,6000404,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000505,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,5,0,,2=0,,,6000405,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000506,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,6,0,,2=0,,,6000406,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000507,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,7,0,,2=0,,,6000407,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000508,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,8,0,,2=0,,,6000408,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000509,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,9,0,,2=0,,,6000409,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000510,1006：死亡时，立即产生一次AOE爆炸效果，造成自身血量上限200%的伤害,,,,60005,10,0,,2=0,,,6000410,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000601,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有50%几率对伤害来源目标释放lv5的雷击术,60006,1,0,,2=0,,,6000501,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000602,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有60%几率对伤害来源目标释放lv5的雷击术,60006,2,0,,2=0,,,6000502,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000603,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有60%几率对伤害来源目标释放lv6的雷击术,60006,3,0,,2=0,,,6000503,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000604,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有70%几率对伤害来源目标释放lv6的雷击术,60006,4,0,,2=0,,,6000504,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000605,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有70%几率对伤害来源目标释放lv7的雷击术,60006,5,0,,2=0,,,6000505,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000606,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有80%几率对伤害来源目标释放lv7的雷击术,60006,6,0,,2=0,,,6000506,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000607,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有80%几率对伤害来源目标释放lv8的雷击术,60006,7,0,,2=0,,,6000507,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000608,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有90%几率对伤害来源目标释放lv8的雷击术,60006,8,0,,2=0,,,6000508,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000609,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有90%几率对伤害来源目标释放lv9的雷击术,60006,9,0,,2=0,,,6000509,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000610,1007：闪避、格挡时有10%几率对伤害来源目标释放lv10的雷击术,,复仇雷击Lv.{level},闪避、格挡时有100%几率对伤害来源目标释放lv10的雷击术,60006,10,0,,2=0,,,6000510,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000701,[未使用]1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高10，持续3s。计数满足后会清空并重新计数,60007,1,0,,2=0,,,6000601,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000702,[未使用]1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高15，持续3s。计数满足后会清空并重新计数,60007,2,0,,2=0,,,6000602,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000703,[未使用]1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高20，持续3s。计数满足后会清空并重新计数,60007,3,0,,2=0,,,6000603,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000704,[未使用]1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高25，持续3s。计数满足后会清空并重新计数,60007,4,0,,2=0,,,6000604,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000705,1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高30，持续3s。计数满足后会清空并重新计数,60007,5,0,,2=0,,,6000605,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000706,1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高35，持续3s。计数满足后会清空并重新计数,60007,6,0,,2=0,,,6000606,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000707,1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高40，持续3s。计数满足后会清空并重新计数,60007,7,0,,2=0,,,6000607,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
6000708,[未使用]1008：累计10次物理攻击未暴击时，暴击提高，持续3s,,余震Lv.{level},累计15次普通攻击命中目标后，暴击提高45，持续3s。计数满足后会清空并重新计数,60007,8,0,,2=0,,,6000608,,,,,,,,,,,,,,,,,,1,0,1,,,,0,,,,,,,,,,,,
