origion_id,replaced_id
1000870401,1000870401
1000870501,1000870501
1000870502,1000870502
1000872201,1000872201
1000872301,1000872301
1000872601,1000872601
1000872701,1000872701
1000872801,1000872801
1000872901,1000872901
1000873001,1000873001
1000874301,1000874301
1000874701,1000874701
1000874702,1000874702
1000874801,1000874801
1000874901,1000874901
1000875001,1000875001
1000876601,1000876601
1000876701,1000876701
1000876801,1000876801
1000876901,1000876901
1000877001,1000877001
1000880401,1000880401
1000880501,1000880501
1000880502,1000880502
1000890101,1000890101
1000890102,1000890102
1000890103,1000890103
1000890104,1000890104
1000890105,1000890105
1000890106,1000890106
1000890107,1000890107
1000890108,1000890108
1000890109,1000890109
1000890110,1000890110
1000890111,1000890111
1000890112,1000890112
1000890113,1000890113
1000890201,1000890201
1000890202,1000890202
1000890203,1000890203
1000890204,1000890204
1000890205,1000890205
1000890206,1000890206
1000890207,1000890207
1000890208,1000890208
1000890209,1000890209
1000890210,1000890210
1000890211,1000890211
1000890212,1000890212
1000890213,1000890213
1000890501,1000890501
1000890601,1000890601
1000890701,1000890701
1000891201,1000891201
1000891301,1000891301
1000891302,1000891302
1000891303,1000891303
1000891401,1000891401
1000891501,1000891501
1000891601,1000891601
1000891801,1000891801
1000895109,1000895109
1000895114,1000895114
1000895115,1000895115
1000895205,1000895205
1000895209,1000895209
1000895501,1000895501
1000895601,1000895601
1000895701,1000895701
1000895801,1000895801
1000897109,1000897109
1000897205,1000897205
1000897206,1000897206
1000897209,1000897209
1000897501,1000897501
1000897601,1000897601
1000900201,1000900201
1000900202,1000900202
1000900203,1000900203
1000910601,1000910601
1000910701,1000910701
1000910702,1000910702
1000910801,1000910801
1000911001,1000911001
1000911002,1000911002
1000911003,1000911003
1000911101,1000911101
1000911102,1000911102
1000911103,1000911103
1000911104,1000911104
1000911105,1000911105
1000911106,1000911106
1000911107,1000911107
1000911108,1000911108
1000911601,1000911601
1000911701,1000911701
1000912201,1000912201
1000912301,1000912301
1000912401,1000912401
1000912501,1000912501
1000912601,1000912601
1000915701,1000915701
1000915702,1000915702
1000916104,1000916104
1000916106,1000916106
1000916107,1000916107
1000916601,1000916601
1000916701,1000916701
1000917001,1000917001
1000917101,1000917101
1000920201,1000920201
1000920202,1000920202
1000920203,1000920203
1000920301,1000920301
1000920401,1000920401
1000920402,1000920402
1000920403,1000920403
1000921601,1000921601
1000921602,1000921602
1000921701,1000921701
1000921702,1000921702
1000921703,1000921703
1000921704,1000921704
1000921705,1000921705
1000921706,1000921706
1000921801,1000921801
1000921802,1000921802
1000921803,1000921803
1000921901,1000921901
1000923001,1000923001
1000923002,1000923002
1000923003,1000923003
1000923004,1000923004
1000923005,1000923005
1000923006,1000923006
1000923007,1000923007
1000923008,1000923008
1000923009,1000923009
1000925601,1000925601
1000925602,1000925602
1000925603,1000925603
1000925701,1000925701
1000925702,1000925702
1000925703,1000925703
1000925704,1000925704
1000925705,1000925705
1000925706,1000925706
1000927601,1000927601
1000927602,1000927602
1000927603,1000927603
1000927604,1000927604
1000927605,1000927605
1000927606,1000927606
1000927607,1000927607
1000927608,1000927608
1000928501,1000928501
1000928502,1000928502
1000928503,1000928503
1000928504,1000928504
1000928701,50001001
1000928702,1000935403
1000928801,1000928801
1000929501,1000929501
1000929601,1000929601
1000929701,1000929701
1000929801,1000929801
1000929802,1000929802
1000929803,1000929803
1000929804,1000929804
1000930001,1000930001
1000930002,1000930002
1000930003,1000930003
1000932001,1000932001
1000932101,1000932101
1000932102,1000932102
1000932103,1000932103
1000932201,1000932201
1000932301,1000932301
1000932302,1000932302
1000932303,1000932303
1000932304,1000932304
1000932501,1000932501
1000932502,1000932502
1000932503,1000932503
1000932504,1000932504
1000933501,1000933501
1000933502,1000933502
1000933503,1000933503
1000933504,1000933504
1000933505,1000933505
1000933506,1000933506
1000934701,1000934701
1000934702,1000934702
1000934703,1000934703
1000934704,1000934704
1000935201,1000935201
1000935202,1000935202
1000935401,1000935401
1000935402,50001001
1000935403,1000935403
1000935501,1000935501
1000935502,50001001
1000935503,1000935503
1000935504,1000935504
1000935601,1000935601
1000935602,1000935602
1000935603,1000935603
1000935604,1000935604
1000935605,1000935605
1000935606,1000935606
1000935701,1000935701
1000935702,1000935702
1000935703,1000935703
1000935704,1000935704
1000935801,1000935801
1000935802,1000935802
1000935803,1000935803
1000935901,1000935901
1000936001,1000936001
1000936002,1000936002
1000936003,1000936003
1000936004,1000936004
1000936005,1000936005
1000936006,1000936006
1000936007,1000936007
1000936008,1000936008
1000936009,1000936009
1000936010,1000936010
1000936011,1000936011
1000936012,1000936012
1000936101,1000936101
1000936201,1000936201
1000936202,1000936202
1000936203,1000936203
1000936204,1000936204
1000936601,1000936601
1000936602,1000936602
1000936603,1000936603
1000936604,1000936604
1000936605,1000936605
1000936606,1000936606
1000936607,1000936607
1000936608,1000936608
1000936901,1000936901
1000936902,1000936902
1000936903,1000936903
1000936904,1000936904
1000936905,1000936905
1000937001,1000937001
1000937002,1000937002
1000937003,1000937003
1000937004,1000935605
1000937005,1000937005
1000937308,1000937308
1000937309,1000937309
1000939001,1000939001
1000939901,1000939901
1000940001,1000940001
1000940801,1000940801
1000940802,1000940802
1000940803,1000940803
1000940804,1000940804
1000940805,1000940805
1000940806,1000940806
1000940807,1000940807
1000942008,1000942008
1000942009,1000942009
1000942010,1000942010
1000942610,1000942610
1000942710,1000942710
1000944401,1000944401
1000945401,1000945401
1000956201,1000956201
1000965101,1000965101
1000965201,1000965201
1000965301,1000965301
1000965401,1000965401
1000965601,1000965601
1000965801,1000965801
1000975101,1000975101
1000975102,1000975102
1000975103,1000975103
1000975104,1000975104
1000975105,1000975105
1000975106,1000975106
1000975107,1000975107
1000975108,1000975108
1000975109,1000975109
1000975110,1000975110
1000975111,1000975111
1000975112,1000975112
1000975113,1000975113
1000975114,1000975114
1000975116,1000975116
1000975601,1000975601
1000975602,1000975602
1000975901,1000975901
1000975902,1000975902
1000976001,1000976001
1000976002,1000976002
1000976003,1000976003
1000976101,1000976101
1000976102,1000976102
1000976103,1000976103
1000976201,1000976201
1000976301,1000976301
1000985101,1000985101
1000985102,1000985102
1000985103,1000985103
1000985301,1000985301
1000985401,1000985401
1000985501,1000985501
1000985601,1000985601
1000985701,1000985701
1000985801,1000985801
1000985901,1000985901
1000985902,1000985902
1000985903,1000985903
1000985904,1000985904
1000985905,1000985905
1000985906,1000985906
1000985907,1000985907
1000985908,1000985908
1000986001,1000986001
1000990201,1000990201
1000990202,1000990202
1000990301,1000990301
1000990401,1000990401
1000990302,1000990302
1000990402,1000990402
1000990203,1000990203
1000990204,1000990204
1000990205,1000990205
1000990206,1000990206
1000991901,1000991901
1000992101,1000992101
1000992201,1000992201
1000992301,1000992301
1000992302,1000992302
1000992303,1000992303
1000992304,1000992304
1000992305,1000992305
1000992306,1000992306
1000992307,1000992307
1000992308,1000992308
1000992309,1000992309
1000992310,1000992310
1000992401,1000992401
1000992501,1000992501
1000993102,1000993102
1000993103,1000993103
1000993104,1000993104
1000993105,1000993105
1000993106,1000993106
1000993301,1000993301
1000993302,1000993302
1000993303,1000993303
1000993304,1000993304
1000993305,1000993305
1000993501,1000993501
1000995201,1000995201
1000995202,1000995202
1000995203,1000995203
1000995501,1000995501
1000997001,1000997001
1000997002,1000997002
1000997003,1000997003
1000997004,1000997004
1000997005,1000997005
1000997006,1000997006
1000997007,1000997007
1000997008,1000997008
1000998501,1000998501
1001500201,1001500201
1001500301,1001500301
1001500401,1001500401
1001500402,1001500402
1001500403,1001500403
1001500404,1001500404
1001500405,1001500405
1001500406,1001500406
1001500407,1001500407
1001500408,1001500408
1001500409,1001500409
1001500410,1001500410
1001500411,1001500411
1001500412,1001500412
1001500501,1001500501
1001502501,1001502501
1001502601,1001502601
1001502701,1001502701
1001502801,1001502801
1001502802,1001502802
1001502803,1001502803
1001502804,1001502804
1001502901,1001502901
1001502902,1001502902
1001503101,1001503101
1001503102,1001503102
1001503201,1001503201
1001503202,1001503202
1001503301,1001503301
1001503302,1001503302
1001504501,1001504501
1001504502,1001504502
1001504503,1001504503
1001504504,1001504504
1001504505,1001504505
1001504506,1001504506
1001504507,1001504507
1001504508,1001504508
1001504509,1001504509
1001504510,1001504510
1001504511,1001504511
1001504512,1001504512
1001504513,1001504513
1001504514,1001504514
1001504601,1001504601
1001504602,1001504602
1001504603,1001504603
1001504604,1001504604
1001504605,1001504605
1001504606,1001504606
1001504607,1001504607
1001504608,1001504608
1001504609,1001504609
1001504610,1001504610
1001504611,1001504611
1001504612,1001504612
1001504613,1001504613
1001504614,1001504614
1001504701,1001504701
1001504801,1001504801
1001505001,1001505001
1001505002,1001505002
1001505032,1001505032
1001505003,1001505003
1001505004,1001505004
1001505005,1001505005
1001505006,1001505006
1001505007,1001505007
1001505008,1001505008
1001505009,1001505009
1001505010,1001505010
1001505011,1001505011
1001505012,1001505012
1001505031,1001505031
1001505013,1001505013
1001505014,1001505014
1001505015,1001505015
1001505016,1001505016
1001505017,1001505017
1001505018,1001505018
1001505019,1001505019
1001505020,1001505020
1001505021,1001505021
1001505022,1001505022
1001505028,1001505028
1001505029,1001505029
1001505030,1001505030
1001505035,1001505035
1001505101,1001505101
1001505102,1001505102
1001505103,1001505103
1001505104,1001505104
1001505105,1001505105
1001505106,1001505106
1001505107,1001505107
1001505108,1001505108
1001505109,1001505109
1001505110,1001505110
1001505111,1001505111
1001505112,1001505112
1001505113,1001505113
1001505114,1001505114
1001505115,1001505115
1001505116,1001505116
1001505117,1001505117
1001505118,1001505118
1001505119,1001505119
1001505120,1001505120
1001505121,1001505121
1001505122,1001505122
1001505123,1001505123
1001505124,1001505124
1001505125,1001505125
1001505126,1001505126
1001505127,1001505127
1001505128,1001505128
1001505129,1001505129
1001505130,1001505130
11508001,1150800101
11508002,1150800201
11508003,1150800301
11508004,1150800401
11508005,1150800501
11508006,1150800601
11508007,1150800701
11508008,1150800801
11508009,1150800901
11508010,1150801001
11508011,1150801101
11508012,1150801201
11508013,1150801301
11508014,1150801401
1001508201,1001508201
1001508202,1001508202
1001508203,1001508203
1001508204,1001508204
1001508205,1001508205
1001510701,1001510701
1001510702,1001510702
1001510703,1001510703
1001510704,1001510704
1001510705,1001510705
1001511101,1001511101
1001511102,1001511102
1001511103,1001511103
1001511104,1001511104
1001511105,1001511105
1001511501,1001511501
1001511502,1001511502
1001511503,1001511503
1001511504,1001511504
1001511505,1001511505
1001512001,1001512001
1001512101,1001512101
1001512201,1001512201
1001512301,1001512301
1001516001,1001516001
1001517001,1001517001
1001518101,1001518101
1001518102,1001518102
1001518103,1001518103
1001518104,1001518104
1001519001,1001519001
1001519002,1001519002
1001518201,1001518201
1001518301,1001518301
1001518901,1001518901
1001518801,1001518801
1001518802,1001518802
1001518803,1001518803
1001518804,1001518804
1001518805,1001518805
1001519701,1001519701
1001530101,1001530101
1001530501,1001530501
1001520101,1001520101
1001520102,1001520102
1001520103,1001520103
1001520104,1001520104
1001520105,1001520105
1001520901,1001520901
1001521101,1001521101
1001521201,1001521201
1001522201,1001522201
1001522202,1001522202
1001522203,1001522203
1001522301,1001522301
1001522302,1001522302
1001522303,1001522303
1001522304,1001522304
1001522305,1001522305
1002982201,1002982201
1002982202,1002982202
1002982301,1002982301
1002982302,1002982302
1002981701,1002981701
1002981801,1002981801
1002982601,1002982601
1001900101,1001900101
1001900301,1001900301
1001900501,1001900501
1001900701,1001900701
1001900901,1001900901
1001901101,1001901101
1001901301,1001901301
1001901501,1001901501
1001901801,1001901801
1001902001,1001902001
1001902201,1001902201
1001902401,1001902401
1001902801,1001902801
1001903101,1001903101
1001903301,1001903301
1001903501,1001903501
1001903801,1001903801
1001904001,1001904001
1001904201,1001904201
1001904901,1001904901
1001904401,1001904401
1001904601,1001904601
1001905101,1001905101
1001905301,1001905301
1001906201,1001906201
1001906301,1001906301
1001906501,1001906501
1001907001,1001907001
1001014101,1001014101
1001015201,1001015201
1001907301,1001907301
1001907401,1001907401
1001907501,1001907501
1001907601,1001907601
1001907701,1001907701
1001907801,1001907801
1001908501,1001908501
1001908502,1001908502
1001908503,1001908503
1001908504,1001908504
1001908601,1001908601
1001908602,1001908602
1001908701,1001908701
1001908702,1001908702
1001908703,1001908703
1001908801,1001908801
1001908802,1001908802
1001908803,1001908803
1001908804,1001908804
1001908805,1001908805
1001908806,1001908806
1001908807,1001908807
1002000101,1002000101
1002021101,1002021101
1002100101,1002100101
1002100102,1002100102
1002100103,1002100103
1002100104,1002100104
1002100105,1002100105
1002100106,1002100106
1002100107,1002100107
1002100108,1002100108
1002100109,1002100109
1002100110,1002100110
1002100111,1002100111
1002100112,1002100112
1002100113,1002100113
1002100114,1002100114
1002100115,1002100115
1002100116,1002100116
1002100117,1002100117
1002100118,1002100118
1002100119,1002100119
1002100120,1002100120
1002100121,1002100121
1002100122,1002100122
1002100123,1002100123
1002100124,1002100124
1002100125,1002100125
1002100126,1002100126
1002100127,1002100127
1002100128,1002100128
1002100129,1002100129
1002100130,1002100130
1002100131,1002100131
1002100132,1002100132
1002100133,1002100133
1002102001,1002102001
1002102002,1002102002
1002102003,1002102003
1002102004,1002102004
1002102005,1002102005
1002102006,1002102006
1002102007,1002102007
1002102008,1002102008
1002100201,1002100201
1002100202,1002100202
1002100203,1002100203
1002100204,1002100204
1002100301,1002100301
1002100302,1002100302
1002100401,1002100401
1002100501,1002100501
1002100601,1002100601
1002101401,1002101401
1002102101,1002102101
1002102102,1002102102
1002103101,1002103101
1002103201,1002103201
1002103301,1002103301
1002103401,1002103401
1002103501,1002103501
1002103601,1002103601
1002103801,1002103801
1002103901,1002103901
1002103902,1002103902
1002160201,1002160201
1002160202,1002160202
1002160203,1002160203
1002160204,1002160204
1002160205,1002160205
1002160206,1002160206
1002160207,1002160207
1002160208,1002160208
1002160209,1002160209
1002160210,1002160210
1002160211,1002160211
1002160212,1002160212
1002160213,1002160213
1002160214,1002160214
1002160215,1002160215
1002160216,1002160216
1002160217,1002160217
1002160218,1002160218
1002160219,1002160219
1002160220,1002160220
1002160221,1002160221
1002161001,1002161001
1002161101,1002161101
1002161201,1002161201
1002161301,1002161301
1002161302,1002161302
1002161303,1002161303
1002161304,1002161304
1002161401,1002161401
1002161501,1002161501
1002600101,1002600101
1002600201,1002600201
1002600301,1002600301
1002600401,1002600401
1002600501,1002600501
1002600601,1002600601
1002600602,1002600602
1002600701,1002600701
1002600801,1002600801
1002600901,1002600901
1002601001,1002601001
1002601101,1002601101
1002601102,1002601102
1002601103,1002601103
1002601104,1002601104
1002601105,1002601105
1002601106,1002601106
1002601107,1002601107
1002601801,1002601801
1002601802,1002601802
1002601901,1002601901
1002601902,1002601902
1002605401,1002605401
1002605402,1002605402
1002605801,1002605801
1002605802,1002605802
1002605901,1002605901
1002605902,1002605902
1002608201,1002608201
1002608202,1002608202
1002606301,1002606301
1002607701,1002607701
1002607702,1002607702
1002607703,1002607703
1002612301,1002612301
1002612302,1002612302
1002615101,1002615101
1002615102,1002615102
1002615103,1002615103
1002615104,1002615104
1002615105,1002615105
1002615106,1002615106
1002615107,1002615107
1002615108,1002615108
1002615109,1002615109
1002617601,1002617601
1002617602,1002617602
1002617603,1002617603
1002617604,1002617604
1002617605,1002617605
1002651401,1002651401
1002701001,1002701001
1002701101,1002701101
1002710001,1002710001
1002710002,1002710002
1002710003,1002710003
1002710004,1002710004
1002710005,1002710005
1002725001,1002725001
1002732001,1002732001
1002732002,1002732002
1002732003,1002732003
1002732004,1002732004
1002732005,1002732005
1002732006,1002732006
1002732007,1002732007
1002732008,1002732008
1002750101,1002750101
1002750102,1002750102
1002750103,1002750103
1002750104,1002750104
1002750105,1002750105
1002750106,1002750106
1002750107,1002750107
1002750108,1002750108
1002750109,1002750109
1002750301,1002750301
1002750302,1002750302
1002750303,1002750303
1002750304,1002750304
1002750305,1002750305
1002750306,1002750306
1002750601,1002750601
1002750602,1002750602
1002750603,1002750603
1002750604,1002750604
1002750605,1002750605
1002750606,1002750606
1002750607,1002750607
1002750608,1002750608
1002750609,1002750609
1002750801,1002750801
1002750802,1002750802
1002750803,1002750803
1002750804,1002750804
1002750805,1002750805
1002751201,1002751201
1002751202,1002751202
1002751203,1002751203
1002751204,1002751204
1002751207,1002751207
1002751208,1002751208
1002751209,1002751209
1002751210,1002751210
1002751211,1002751211
1002752601,1002752601
1002752602,1002752602
1002752603,1002752603
1002752604,1002752604
1002752701,1002752701
1002752702,1002752702
1002752703,1002752703
1002754301,1002754301
1002754302,1002754302
1002754303,1002754303
1002754304,1002754304
1002754305,1002754305
1002754601,1002754601
1002754701,1002754701
1002754801,1002754801
1002754901,1002754901
1002755001,1002755001
1002755002,1002755002
1002755003,1002755003
1002755004,1002755004
1002755005,1002755005
1002755006,1002755006
1002755007,1002755007
1002755008,1002755008
1002755009,1002755009
1002755010,1002755010
1002755011,1002755011
1002755701,1002755701
1002755702,1002755702
1002758901,1002758901
1002758902,1002758902
1002758903,1002758903
1002758904,1002758904
1002758905,1002758905
1002758906,1002758906
1002758907,1002758907
1002759001,1002759001
1002759002,1002759002
1002759003,1002759003
1002759004,1002759004
1002759005,1002759005
1002759006,1002759006
1002759007,1002759007
1002759008,1002759008
1002759101,1002759101
1002759102,1002759102
1002759103,1002759103
1002759104,1002759104
1002759105,1002759105
1002759201,1002759201
1002759202,1002759202
1002759203,1002759203
1002759204,1002759204
1002759205,1002759205
1002759206,1002759206
1002759301,1002759301
1002759302,1002759302
1002759303,1002759303
1002759304,1002759304
1002759305,1002759305
1002759501,1002759501
1002759502,1002759502
1002759503,1002759503
1002759504,1002759504
1002762401,1002762401
1002762402,1002762402
1002762403,1002762403
1002762404,1002762404
1002762405,1002762405
1002762406,1002762406
1002762407,1002762407
1002762501,1002762501
1002762502,1002762502
1002762503,1002762503
1002762504,1002762504
1002762505,1002762505
1002762506,1002762506
1002762507,1002762507
1002762508,1002762508
1002762509,1002762509
1002762510,1002762510
1002762511,1002762511
1002762512,1002762512
1002762513,1002762513
1002762514,1002762514
1002762601,1002762601
1002762602,1002762602
1002762603,1002762603
1002762604,1002762604
1002762605,1002762605
1002762606,1002762606
1002762607,1002762607
1002762608,1002762608
1002762609,1002762609
1002762610,1002762610
1002762701,1002762701
1002762702,1002762702
1002762703,1002762703
1002762704,1002762704
1002762705,1002762705
1002762706,1002762706
1002762707,1002762707
1002762708,1002762708
1002762801,1002762801
1002762802,1002762802
1002762803,1002762803
1002762804,1002762804
1002762805,1002762805
1002762806,1002762806
1002762807,1002762807
1002762808,1002762808
1002762809,1002762809
1002762810,1002762810
1002762811,1002762811
1002762901,1002762901
1002762902,1002762902
1002762903,1002762903
1002763401,1002763401
1002763402,1002763402
1002763403,1002763403
1002763404,1002763404
1002763405,1002763405
1002763501,1002763501
1002763504,1002763504
1002763601,1002763601
1002763602,1002763602
1002763603,1002763603
1002763604,1002763604
1002790201,1002790201
1002790202,1002790202
1002790401,1002790401
1002801001,1002801001
1002801002,1002801002
1002802601,1002802601
1002802602,1002802602
1002802603,1002802603
1002802604,1002802604
1002802701,1002802701
1002802702,1002802702
1002802703,1002802703
1002802801,1002802801
1002802802,1002802802
1002802803,1002802803
1002802901,1002802901
1002802902,1002802902
1002802903,1002802903
1002802904,1002802904
1002802905,1002802905
1002803001,1002803001
1002803003,1002803003
1002803004,1002803004
1002803005,1002803005
1002803002,1002803002
1002803101,1002803101
1002803102,1002803102
1002803103,1002803103
1002803201,1002803201
1002803202,1002803202
1002803203,1002803203
1002803204,1002803204
1002803205,1002803205
1002803206,1002803206
1002803207,1002803207
1002803208,1002803208
1002803209,1002803209
1002803210,1002803210
1002803211,1002803211
1002803301,1002803301
1002803302,1002803302
1002803303,1002803303
1002803401,1002803401
1002803402,1002803402
1002803403,1002803403
1002803501,1002803501
1002803502,1002803502
1002803503,1002803503
1002803504,1002803504
1002803601,1002803601
1002803602,1002803602
1002803701,1002803701
1002803702,1002802603
1002803703,1002802604
1002803801,1002803801
1002803802,1002803002
1002803803,1002803803
1002803804,1002803804
1002803805,1002803805
1002803806,1002803806
1002803901,1002803901
1002803902,1002803902
1002803903,1002803903
1002803904,1002803904
1002803905,1002803905
1002804001,1002804001
1002804002,1002804002
1002804003,1002804003
1002804004,1002804004
1002804005,1002804005
1002804006,1002804006
1002804201,1002804201
1002804202,1002804202
1002804301,1002804301
1002804302,1002804302
1002804501,1002804501
1002804502,1002804502
1002804503,1002804503
1002804504,1002804504
1002804505,1002804505
1002804506,1002804506
1002804507,1002804507
1002804508,1002804508
1002804401,1002804401
1002805101,1002805101
1002805102,1002805102
1002805103,1002805103
1002805104,1002805104
1002805105,1002805105
1002805106,1002805106
1002805107,1002805107
1002805108,1002805108
1002805109,1002805109
1002805110,1002805110
1002806401,1002806401
1002806501,1002806501
1002806601,1002806601
1002806701,1002806701
1002806801,1002806801
1002806901,1002806901
1002806902,1002806902
1002806903,1002806903
1002807001,1002807001
1002807002,1002807002
1002807003,1002807003
1002807101,1002807101
1002807102,1002807102
1002807103,1002807103
1002807104,1002807104
1002807105,1002807105
1002807106,1002807106
1002807201,1002807201
1002808401,1002808401
1002809201,1002809201
1002809301,1002809301
1002809302,1002809302
1002809303,1002809303
1002809401,1002809401
1002809402,1002809402
1002809403,1002809403
1002809404,1002809404
1002809405,1002809405
1002810701,1002810701
1002810702,1002810702
1002811001,1002811001
1002811002,1002811002
1002811003,1002811003
1002811004,1002811004
1002811005,1002811005
1002811101,1002811101
1002811102,1002811102
1002811401,1002811401
1002811402,1002811402
1002811403,1002811403
1002811404,1002811404
1002812101,1002812101
1002812102,1002812102
1002812103,1002812103
1002812201,1002812201
1002812202,1002812202
1002812203,1002812203
1002812301,1002812301
1002812302,1002812302
1002812303,1002812303
1002812401,1002812401
1002812402,1002812402
1002812403,1002812403
1002812404,1002812404
1002812405,1002812405
1002812406,1002812406
1002812407,1002812407
1002812408,1002812408
1002812501,1002812501
1002812601,1002812601
1002812602,1002812602
1002812603,1002812603
1002813001,1002813001
1002813002,1002813002
1002813003,1002813003
1002813004,1002813004
1002813201,1002813201
1002813801,1002813801
1002813901,1002813901
1002814001,1002814001
1002814501,1002814501
1002814601,1002814601
1002814701,1002814701
1002814702,1002814702
1002814703,1002814703
1002814704,1002814704
1002814705,1002814705
1002814706,1002814706
1002814707,1002814707
1002814708,1002814708
1002814709,1002814709
1002814801,1002814801
1002814901,1002814901
1002814902,1002814902
1002814903,1002814903
1002814904,1002814904
1002814905,1002814905
1002815001,1002815001
1002815201,1002815201
1002815501,1002815501
1002816001,1002816001
1002816101,1002816101
1002816201,1002816201
1002817701,1002817701
1002817702,1002817702
1002818801,1002818801
1002819101,1002819101
1002819201,1002819201
1002819301,1002819301
1002819401,1002819401
1002819402,1002819402
1002819403,1002819403
1002819501,1002819501
1002819801,1002819801
1002819802,1002819802
1002819803,1002819803
1002820201,1002820201
1002820202,1002820202
1002821001,1002821001
1002821002,1002821002
1002821003,1002821003
1002821101,1002821101
1002822801,1002822801
1002823301,1002823301
1002823302,1002823302
1002823401,1002823401
1002823402,1002823402
1002823501,1002823501
1002823801,1002823801
1002823802,1002823802
1002824001,1002824001
1002824002,1002824002
1002824003,1002824003
1002824004,1002824004
1002824005,1002824005
1002824006,1002824006
1002824101,1002824101
1002824102,1002824102
1002824103,1002824103
1002824104,1002824104
1002824105,1002824105
1002824106,1002824106
1002824107,1002824107
1002824601,1002824601
1002824108,1002824108
1002824109,1002824109
1002824110,1002824110
1002824111,1002824111
1002824201,1002824201
1002824301,1002824301
1002824401,1002824401
1002824501,1002824501
1002825601,1002825601
1002825101,1002825101
1002825102,1002825102
1002825103,1002825103
1002825104,1002825104
1002825105,1002825105
1002825106,1002825106
1002826101,1002826101
1002825801,1002825801
1002825802,1002825802
1002826601,1002826601
1002826602,1002826602
1002826603,1002826603
1002826901,1002826901
1002826902,1002826902
1002826903,1002826903
1002826904,1002826904
1002826905,1002826905
1002826906,1002826906
1002850001,1002850001
1002850002,1002850002
1002850003,1002850003
1002850004,1002850004
1002850005,1002850005
1002850006,1002850006
1002850007,1002850007
1002850008,1002850008
1002850009,1002850009
1002850010,1002850010
1002850011,1002850011
1002850012,1002850012
1002850013,1002850013
1002850014,1002850014
1002850015,1002850015
1002850016,1002850016
1002850017,1002850017
1002850018,1002850018
1002850019,1002850019
1002850020,1002850020
1002850021,1002850021
1002850022,1002850022
1002850023,1002850023
1002850024,1002850024
1002850026,1002850026
1002850027,1002850027
1002850028,1002850028
1002850029,1002850029
1002850030,1002850030
1002850031,1002850031
1002850032,1002850032
1002816501,1002816501
1002900301,1002900301
1002900302,1002900302
1002900401,1002900401
1002920201,1002920201
1002920202,1002920202
1002920203,1002920203
1002920204,1002920204
1002920205,1002920205
1002920206,1002920206
1002920207,1002920207
1002920208,1002920208
1002920209,1002920209
1002920210,1002920210
1002920211,1002920211
1002920212,1002920212
1002920213,1002920213
1002920214,1002920214
1002920215,1002920215
1002920216,1002920216
1002920217,1002920217
1002920218,1002920218
1002920219,1002920219
1002920220,1002920220
1002920221,1002920221
1002920222,1002920222
1002920223,1002920223
1002920224,1002920224
1002920225,1002920225
1002920226,1002920226
1002920227,1002920227
1002920228,1002920228
1002920229,1002920229
1002920230,1002920230
1002920231,1002920231
1002920232,1002920232
1002920233,1002920233
1002920234,1002920234
1002920235,1002920235
1002920236,1002920236
1002920237,1002920237
1002796201,1002796201
1002796202,1002796202
1002796203,1002796203
1002796204,1002796204
1002930201,1002930201
1002930202,1002930202
1002930203,1002930203
1002930204,1002930204
1002930206,1002930206
1002930207,1002930207
1002930208,1002930208
1002930209,1002930209
1002930210,1002930210
1002930211,1002930212
1002930212,1002930213
1002930213,1002930211
1002930214,1002930214
1002930215,1002930215
1002930216,1002930216
1002930217,1002930217
1002930218,1002930218
1002930219,1002930219
1002930220,1002930220
1002930601,1002930601
1002930602,1002930602
1002930603,1002930603
1002930701,1002930701
1002930801,1002930801
1002930802,1002930802
1002930803,1002930803
1002930901,1002930901
1002931001,1002931001
1002931101,1002931101
1002931201,1002931201
1002940101,1002940101
1002940102,1002940102
1002940103,1002940103
1002940104,1002940104
1002940201,1002940201
1002940202,1002940202
1002940203,1002940203
1002940204,1002940204
1002940205,1002940205
1002940206,1002940206
1002940207,1002940207
1002940208,1002940208
1002940209,1002940209
1002940210,1002940210
1002940211,1002940211
1002940301,1002940301
1002940401,1002940401
1002940501,1002940501
1002940601,1002940601
1002940701,1002940701
1002940801,1002940801
1002940901,1002940901
1002941001,1002941001
1002941002,1002941002
1002941003,1002941003
1002941004,1002941004
1002945701,1002945701
1002945801,1002945801
1002945901,1002945901
1002946001,1002946001
1002946101,1002946101
1002946201,1002946201
1002946301,1002946301
1002946401,1002946401
1002950001,1002950001
1002950002,1002950002
1002950003,1002950003
1002950004,1002950004
1002950005,1002950005
1002950006,1002950006
1002950007,1002950007
1002950008,1002950008
1002950009,1002950009
1002950010,1002950010
1002950011,1002950011
1002963101,1002963101
1002963102,1002963102
1002963103,1002963103
1002963104,1002963104
1002963105,1002963105
1002963106,1002963106
1002963107,1002963107
1002963108,1002963108
1002963109,1002963109
1002963110,1002963110
1002963111,1002963111
1003051901,1003051901
1003052001,1003052001
1003052002,1003052002
1003052301,1003052301
1003052501,1003052501
1003052502,1003052502
1004000501,1004000501
1004000601,1004000601
1004050401,1004050401
1004050402,1004050402
1004050403,1004050403
1004050404,1004050404
1004050405,1004050405
1004050406,1004050406
1004050407,1004050407
1004050501,1004050501
1004050502,1004050502
1004050503,1004050503
1004050504,1004050504
1004050505,1004050505
1004050506,1004050506
1004050701,1004050701
1004050702,1004050702
1004050703,1004050703
1004050704,1004050704
1004050705,1004050705
1004050901,1004050901
1004050902,1004050902
1004050903,1004050903
1004050904,1004050904
1004050905,1004050905
1004050906,1004050906
1004051501,1004051501
