ID,RewardType,RewardID,ShowInterfaceID,SpecialDescription,TypeID,TypeName,Value,Probability,ServerType,ServerDays,LimitProfession,LimitLevel,LimitSex,Underline,DisplayType,DisplayTime
40011509,1,3020003,4001,,106,瓦尔基里头盔扭蛋,1,1121,,,,65=-1,,,,
40011510,1,3020004,4001,,106,瓦尔基里头盔扭蛋,1,1121,,,,65=-1,,,,
40011511,1,1290055,4001,,106,瓦尔基里头盔扭蛋,1,1602,,,,65=-1,,,,
40011512,1,1270002,4001,,106,瓦尔基里头盔扭蛋,1,801,,,,65=-1,,,,
40011513,1,1270006,4001,,106,瓦尔基里头盔扭蛋,1,320,,,,65=-1,,,,
40011514,1,1270010,4001,,106,瓦尔基里头盔扭蛋,1,320,,,,65=-1,,,,
40011515,1,3023002,4001,,106,瓦尔基里头盔扭蛋,1,641,,,,65=-1,,,,
40011516,1,2063001,4001,,106,瓦尔基里头盔扭蛋,50,641,,,,65=-1,,,,
40011517,1,2063002,4001,,106,瓦尔基里头盔扭蛋,10,641,,,,65=-1,,,,
40011518,1,2033002,4001,,106,瓦尔基里头盔扭蛋,1,961,,,,65=-1,,,,
40011519,1,2090043,4001,,106,瓦尔基里头盔扭蛋,1,1817,,,,65=-1,,,,
40011520,1,2090044,4001,,106,瓦尔基里头盔扭蛋,1,363,,,,65=-1,,,,
40011521,1,2090045,4001,,106,瓦尔基里头盔扭蛋,1,91,,,,65=-1,,,,
40011522,1,2090022,4001,,106,瓦尔基里头盔扭蛋,1,1817,,,,65=-1,,,,
40011523,1,2090023,4001,,106,瓦尔基里头盔扭蛋,1,363,,,,65=-1,,,,
40011524,1,2090024,4001,,106,瓦尔基里头盔扭蛋,1,91,,,,65=-1,,,,
40011525,1,2031004,4001,,106,瓦尔基里头盔扭蛋,1,1817,,,,65=-1,,,,
40011526,1,2010008,4001,,106,瓦尔基里头盔扭蛋,1,363,,,,65=-1,,,,
40011527,1,3026006,4001,,106,瓦尔基里头盔扭蛋,1,909,,,,65=-1,,,,
40011528,1,2034003,4001,,106,瓦尔基里头盔扭蛋,3,909,,,,65=-1,,,,
40011529,1,2033001,4001,,106,瓦尔基里头盔扭蛋,1,909,,,,65=-1,,,,
40011530,1,1100010,4001,,107,时间之翼扭蛋,1,50,,,,,,1,,
40011531,1,1041007,4001,,107,时间之翼扭蛋,1,250,,,,,,,,
40011532,1,1040017,4001,,107,时间之翼扭蛋,1,250,,,,,,1,,
40011533,1,3024004,4001,,107,时间之翼扭蛋,3,820,,,,,,,,
40011534,1,3024005,4001,,107,时间之翼扭蛋,1,492,,,,,,,,
40011535,1,3024003,4001,,107,时间之翼扭蛋,2,1147,,,,,,,,
40011536,1,3020003,4001,,107,时间之翼扭蛋,5,492,,,,,,,,
40011537,1,3020004,4001,,107,时间之翼扭蛋,5,492,,,,,,,,
40011538,1,3023002,4001,,107,时间之翼扭蛋,2,492,,,,,,,,
40011539,1,3010124,4001,,107,时间之翼扭蛋,1,573,,,,,,,,
40011540,1,1400202,4001,,107,时间之翼扭蛋,1,246,,,,,,,,
40011541,1,1400302,4001,,107,时间之翼扭蛋,1,246,,,,,,,,
40011542,1,2034006,4001,,107,时间之翼扭蛋,50,820,,,,,,,,
40011543,1,2091202,4001,,107,时间之翼扭蛋,4,573,,,,,,,,
40011544,1,3027004,4001,,107,时间之翼扭蛋,2,656,,,,,,,,
40011545,1,2033002,4001,,107,时间之翼扭蛋,3,246,,,,,,,,
40011546,1,2031016,4001,,107,时间之翼扭蛋,10,164,,,,,,,,
40011547,1,3010107,4001,,107,时间之翼扭蛋,1,984,,,,,,,,
40011548,1,2063002,4001,,107,时间之翼扭蛋,30,820,,,,,,,,
40011549,1,2040016,4001,,107,时间之翼扭蛋,1,245,,,,,,,,
40011550,1,3024023,4001,,107,时间之翼扭蛋,1,492,,,,,,,,
40011551,1,1010033,4001,,108,鬼魂cos装扭蛋2021,1,30,,,,999=-1,1,,1,20211028=0500|20211104=0459
40011552,1,1010034,4001,,108,鬼魂cos装扭蛋2021,1,30,,,,999=-1,2,1,1,20211028=0500|20211104=0459
40011553,1,2040026,4001,,108,鬼魂cos装扭蛋2021,5,10000,,,,999=-1,,1,1,20211028=0500|20211104=0459
40011554,1,102,4001,,108,鬼魂cos装扭蛋2021,5000,916,,,,999=-1,,,1,20211028=0500|20211104=0459
40011555,1,102,4001,,108,鬼魂cos装扭蛋2021,9000,292,,,,999=-1,,,1,20211028=0500|20211104=0459
40011556,1,3024004,4001,,108,鬼魂cos装扭蛋2021,3,500,,,,999=-1,,,1,20211028=0500|20211104=0459
40011557,1,3024003,4001,,108,鬼魂cos装扭蛋2021,2,833,,,,999=-1,,,1,20211028=0500|20211104=0459
40011558,1,3020003,4001,,108,鬼魂cos装扭蛋2021,5,917,,,,999=-1,,,1,20211028=0500|20211104=0459
40011559,1,3020004,4001,,108,鬼魂cos装扭蛋2021,5,917,,,,999=-1,,,1,20211028=0500|20211104=0459
40011560,1,3026006,4001,,108,鬼魂cos装扭蛋2021,15,458,,,,999=-1,,,1,20211028=0500|20211104=0459
40011561,1,1270002,4001,,108,鬼魂cos装扭蛋2021,4,417,,,,999=-1,,,1,20211028=0500|20211104=0459
40011562,1,1270006,4001,,108,鬼魂cos装扭蛋2021,2,333,,,,999=-1,,,1,20211028=0500|20211104=0459
40011563,1,3023002,4001,,108,鬼魂cos装扭蛋2021,2,500,,,,999=-1,,,1,20211028=0500|20211104=0459
40011564,1,2034006,4001,,108,鬼魂cos装扭蛋2021,50,750,,,,999=-1,,,1,20211028=0500|20211104=0459
40011565,1,2091202,4001,,108,鬼魂cos装扭蛋2021,4,500,,,,999=-1,,,1,20211028=0500|20211104=0459
40011566,1,40000010,4001,,108,鬼魂cos装扭蛋2021,200,417,,,,999=-1,,,1,20211028=0500|20211104=0459
40011567,1,2010008,4001,,108,鬼魂cos装扭蛋2021,3,292,,,,999=-1,,,1,20211028=0500|20211104=0459
40011568,1,90050,4001,,108,鬼魂cos装扭蛋2021,5,625,,,,999=-1,,,1,20211028=0500|20211104=0459
40011569,1,3021001,4001,,108,鬼魂cos装扭蛋2021,10,833,,,,999=-1,,,1,20211028=0500|20211104=0459
40011570,1,100100,4001,,108,鬼魂cos装扭蛋2021,2500,500,,,,999=-1,,,1,20211028=0500|20211104=0459
40011571,1,1010005,4001,,109,恶魔派对时装扭蛋,1,50,,,,,1,1,,
40011572,1,1010006,4001,,109,恶魔派对时装扭蛋,1,50,,,,,2,1,,
40011573,1,1040012,4001,,109,恶魔派对时装扭蛋,1,250,,,,,,,,
40011574,1,1041003,4001,,109,恶魔派对时装扭蛋,1,250,,,,,,1,,
40011575,1,2060009,4001,,109,恶魔派对时装扭蛋,1,641,,,,,,,,
40011576,1,2060010,4001,,109,恶魔派对时装扭蛋,1,641,,,,,,,,
40011577,1,3020003,4001,,109,恶魔派对时装扭蛋,1,1121,,,,,,,,
40011578,1,3020004,4001,,109,恶魔派对时装扭蛋,1,1121,,,,,,,,
40011579,1,1290055,4001,,109,恶魔派对时装扭蛋,1,1602,,,,,,,,
40011580,1,1270002,4001,,109,恶魔派对时装扭蛋,1,801,,,,,,,,
40011581,1,1270006,4001,,109,恶魔派对时装扭蛋,1,320,,,,,,,,
40011582,1,1270010,4001,,109,恶魔派对时装扭蛋,1,320,,,,,,,,
40011583,1,3023002,4001,,109,恶魔派对时装扭蛋,1,641,,,,,,,,
40011584,1,2063001,4001,,109,恶魔派对时装扭蛋,50,641,,,,,,,,
40011585,1,2063002,4001,,109,恶魔派对时装扭蛋,10,641,,,,,,,,
40011586,1,2033002,4001,,109,恶魔派对时装扭蛋,1,961,,,,,,,,
40011587,1,2090043,4001,,109,恶魔派对时装扭蛋,1,1817,,,,,,,,
40011588,1,2090044,4001,,109,恶魔派对时装扭蛋,1,363,,,,,,,,
40011589,1,2090045,4001,,109,恶魔派对时装扭蛋,1,91,,,,,,,,
40011590,1,2090022,4001,,109,恶魔派对时装扭蛋,1,1817,,,,,,,,
40011591,1,2090023,4001,,109,恶魔派对时装扭蛋,1,363,,,,,,,,
40011592,1,2090024,4001,,109,恶魔派对时装扭蛋,1,91,,,,,,,,
40011593,1,2031004,4001,,109,恶魔派对时装扭蛋,1,1817,,,,,,,,
40011594,1,2010008,4001,,109,恶魔派对时装扭蛋,1,363,,,,,,,,
40011595,1,3026006,4001,,109,恶魔派对时装扭蛋,1,909,,,,,,,,
40011596,1,2034003,4001,,109,恶魔派对时装扭蛋,3,909,,,,,,,,
40011597,1,2033001,4001,,109,恶魔派对时装扭蛋,1,909,,,,,,,,
40011598,1,3024022,4001,,110,初级齿轮扭蛋,1,8990,,,,55=-1,,,,
40011599,1,3024023,4001,,110,初级齿轮扭蛋,1,1000,,,,55=-1,,,,
40011600,1,3024024,4001,,110,初级齿轮扭蛋,1,10,,,,55=-1,,,,
40011601,1,3024022,4001,,111,高级齿轮扭蛋,1,6350,,,,55=-1,,,,
40011602,1,3024023,4001,,111,高级齿轮扭蛋,1,3300,,,,55=-1,,,,
40011603,1,3024024,4001,,111,高级齿轮扭蛋,1,350,,,,55=-1,,,,
40011604,1,3024023,4001,,125,神秘的齿轮扭蛋,1,5200,,,,55=-1,,,,
40011605,1,3024024,4001,,125,神秘的齿轮扭蛋,1,2500,,,,55=-1,,,,
40011606,1,2034030,4001,,125,神秘的齿轮扭蛋,1,2000,,,,55=-1,,,,
40011607,1,3024025,4001,,125,神秘的齿轮扭蛋,1,300,,,,55=-1,,,,
