Id,ProfessionId,SkillLibId,Type,SkillName,SkillQuality,BuffId,Attrdec,ClassId,ClassLevel,Weight,TimesLimit,profession,comment
Id,职业Id,库id,类型：1初级：2高级,技能名称,技能品质,属性Id,属性描述(无需维护),互斥Id,技能等级,权重,门槛次数,职业字段，多个用竖线隔开,技能名称字段注释
5536,4102,4102402,2,崩裂催化模块Lv.9,4,6763509,"你的崩裂术固定吟唱减少0.9s,但是造成伤害降低10%",67635,9,0,0,4102,
5537,4102,4102402,2,崩裂催化模块Lv.10,4,6763510,"你的崩裂术固定吟唱减少1s,但是造成伤害降低10%",67635,10,0,0,4102,
5538,3102,3102202,2,圣灵庇护Lv.1,2,6006201,治愈术过量治疗量的10%将转化为护盾，护盾容量不超过目标血量的5%,60062,1,24,0,3102,
5539,3201,3201202,2,圣灵庇护Lv.1,2,6006201,治愈术过量治疗量的10%将转化为护盾，护盾容量不超过目标血量的5%,60062,1,24,0,3201,
5540,3202,3202202,2,圣灵庇护Lv.1,2,6006201,治愈术过量治疗量的10%将转化为护盾，护盾容量不超过目标血量的5%,60062,1,24,0,3202,
5541,3102,3102202,2,圣灵庇护Lv.2,2,6006202,治愈术过量治疗量的12%将转化为护盾，护盾容量不超过目标血量的5%,60062,2,12,0,3102,
5542,3201,3201202,2,圣灵庇护Lv.2,2,6006202,治愈术过量治疗量的12%将转化为护盾，护盾容量不超过目标血量的5%,60062,2,12,0,3201,
5543,3202,3202202,2,圣灵庇护Lv.2,2,6006202,治愈术过量治疗量的12%将转化为护盾，护盾容量不超过目标血量的5%,60062,2,12,0,3202,
5544,3102,3102202,2,圣灵庇护Lv.3,2,6006203,治愈术过量治疗量的14%将转化为护盾，护盾容量不超过目标血量的6%,60062,3,6,0,3102,
5545,3201,3201202,2,圣灵庇护Lv.3,2,6006203,治愈术过量治疗量的14%将转化为护盾，护盾容量不超过目标血量的6%,60062,3,6,0,3201,
5546,3202,3202202,2,圣灵庇护Lv.3,2,6006203,治愈术过量治疗量的14%将转化为护盾，护盾容量不超过目标血量的6%,60062,3,6,0,3202,
5547,3102,3102302,2,圣灵庇护Lv.5,3,6006205,治愈术过量治疗量的18%将转化为护盾，护盾容量不超过目标血量的7%,60062,5,24,0,3102,
5548,3201,3201302,2,圣灵庇护Lv.5,3,6006205,治愈术过量治疗量的18%将转化为护盾，护盾容量不超过目标血量的7%,60062,5,24,0,3201,
5549,3202,3202302,2,圣灵庇护Lv.5,3,6006205,治愈术过量治疗量的18%将转化为护盾，护盾容量不超过目标血量的7%,60062,5,24,0,3202,
5550,3102,3102302,2,圣灵庇护Lv.6,3,6006206,治愈术过量治疗量的20%将转化为护盾，护盾容量不超过目标血量的7%,60062,6,12,0,3102,
5551,3201,3201302,2,圣灵庇护Lv.6,3,6006206,治愈术过量治疗量的20%将转化为护盾，护盾容量不超过目标血量的7%,60062,6,12,0,3201,
5552,3202,3202302,2,圣灵庇护Lv.6,3,6006206,治愈术过量治疗量的20%将转化为护盾，护盾容量不超过目标血量的7%,60062,6,12,0,3202,
5553,3102,3102302,2,圣灵庇护Lv.7,3,6006207,治愈术过量治疗量的22%将转化为护盾，护盾容量不超过目标血量的8%,60062,7,6,0,3102,
5554,3201,3201302,2,圣灵庇护Lv.7,3,6006207,治愈术过量治疗量的22%将转化为护盾，护盾容量不超过目标血量的8%,60062,7,6,0,3201,
5555,3202,3202302,2,圣灵庇护Lv.7,3,6006207,治愈术过量治疗量的22%将转化为护盾，护盾容量不超过目标血量的8%,60062,7,6,0,3202,
5556,3102,3102402,2,圣灵庇护Lv.9,4,6006209,治愈术过量治疗量的26%将转化为护盾，护盾容量不超过目标血量的9%,60062,9,0,0,3102,
5557,3201,3201402,2,圣灵庇护Lv.9,4,6006209,治愈术过量治疗量的26%将转化为护盾，护盾容量不超过目标血量的9%,60062,9,0,0,3201,
5558,3202,3202402,2,圣灵庇护Lv.9,4,6006209,治愈术过量治疗量的26%将转化为护盾，护盾容量不超过目标血量的9%,60062,9,0,0,3202,
5559,3102,3102402,2,圣灵庇护Lv.10,4,6006210,治愈术过量治疗量的30%将转化为护盾，护盾容量不超过目标血量的10%,60062,10,42,0,3102,
5560,3201,3201402,2,圣灵庇护Lv.10,4,6006210,治愈术过量治疗量的30%将转化为护盾，护盾容量不超过目标血量的10%,60062,10,42,0,3201,
5561,3202,3202402,2,圣灵庇护Lv.10,4,6006210,治愈术过量治疗量的30%将转化为护盾，护盾容量不超过目标血量的10%,60062,10,42,0,3202,
5562,3102,3102102,2,驱魔预读Lv.1,1,6763601,十字驱魔固定吟唱减少0.5s,67636,1,28,0,3102,
5563,3102,3102102,2,驱魔预读Lv.2,1,6763602,十字驱魔固定吟唱减少0.6s,67636,2,14,0,3102,
5564,3102,3102202,2,驱魔预读Lv.3,2,6763603,十字驱魔固定吟唱减少0.7s,67636,3,28,0,3102,
5565,3102,3102202,2,驱魔预读Lv.4,2,6763604,十字驱魔固定吟唱减少0.8s,67636,4,14,0,3102,
5566,3102,3102302,2,驱魔预读Lv.6,3,6763606,十字驱魔固定吟唱减少1s,67636,6,28,0,3102,
5567,3102,3102302,2,驱魔预读Lv.7,3,6763607,十字驱魔固定吟唱减少1.1s,67636,7,14,0,3102,
5568,3102,3102402,2,驱魔预读Lv.9,4,6763609,十字驱魔固定吟唱减少1.4s,67636,9,0,0,3102,
5569,3102,3102402,2,驱魔预读Lv.10,4,6763610,十字驱魔固定吟唱减少1.5s,67636,10,42,0,3102,
5570,3102,3102102,2,障壁增幅Lv.1,1,6763701,天使之障壁效果增强5%,67637,1,28,0,3102,
5571,3201,3201102,2,障壁增幅Lv.1,1,6763701,天使之障壁效果增强5%,67637,1,28,0,3201,
5572,3202,3202102,2,障壁增幅Lv.1,1,6763701,天使之障壁效果增强5%,67637,1,28,0,3202,
5573,3102,3102102,2,障壁增幅Lv.2,1,6763702,天使之障壁效果增强7%,67637,2,14,0,3102,
5574,3201,3201102,2,障壁增幅Lv.2,1,6763702,天使之障壁效果增强7%,67637,2,14,0,3201,
5575,3202,3202102,2,障壁增幅Lv.2,1,6763702,天使之障壁效果增强7%,67637,2,14,0,3202,
5576,3102,3102202,2,障壁增幅Lv.3,2,6763703,天使之障壁效果增强9%,67637,3,28,0,3102,
5577,3201,3201202,2,障壁增幅Lv.3,2,6763703,天使之障壁效果增强9%,67637,3,28,0,3201,
5578,3202,3202202,2,障壁增幅Lv.3,2,6763703,天使之障壁效果增强9%,67637,3,28,0,3202,
5579,3102,3102202,2,障壁增幅Lv.4,2,6763704,天使之障壁效果增强11%,67637,4,14,0,3102,
5580,3201,3201202,2,障壁增幅Lv.4,2,6763704,天使之障壁效果增强11%,67637,4,14,0,3201,
5581,3202,3202202,2,障壁增幅Lv.4,2,6763704,天使之障壁效果增强11%,67637,4,14,0,3202,
5582,3102,3102302,2,障壁增幅Lv.6,3,6763706,天使之障壁效果增强14%,67637,6,28,0,3102,
5583,3201,3201302,2,障壁增幅Lv.6,3,6763706,天使之障壁效果增强14%,67637,6,28,0,3201,
5584,3202,3202302,2,障壁增幅Lv.6,3,6763706,天使之障壁效果增强14%,67637,6,28,0,3202,
5585,3102,3102302,2,障壁增幅Lv.7,3,6763707,天使之障壁效果增强15%,67637,7,14,0,3102,
5586,3201,3201302,2,障壁增幅Lv.7,3,6763707,天使之障壁效果增强15%,67637,7,14,0,3201,
5587,3202,3202302,2,障壁增幅Lv.7,3,6763707,天使之障壁效果增强15%,67637,7,14,0,3202,
5588,3102,3102402,2,障壁增幅Lv.9,4,6763709,天使之障壁效果增强19%,67637,9,0,0,3102,
5589,3201,3201402,2,障壁增幅Lv.9,4,6763709,天使之障壁效果增强19%,67637,9,0,0,3201,
5590,3202,3202402,2,障壁增幅Lv.9,4,6763709,天使之障壁效果增强19%,67637,9,0,0,3202,
5591,3102,3102402,2,障壁增幅Lv.10,4,6763710,天使之障壁效果增强20%,67637,10,42,0,3102,
5592,3201,3201402,2,障壁增幅Lv.10,4,6763710,天使之障壁效果增强20%,67637,10,42,0,3201,
5593,3202,3202402,2,障壁增幅Lv.10,4,6763710,天使之障壁效果增强20%,67637,10,42,0,3202,
5594,3102,3102102,2,赐福增幅Lv.1,1,6763801,天使之赐福效果增强10%,67638,1,28,0,3102,
5595,3201,3201102,2,赐福增幅Lv.1,1,6763801,天使之赐福效果增强10%,67638,1,28,0,3201,
5596,3202,3202102,2,赐福增幅Lv.1,1,6763801,天使之赐福效果增强10%,67638,1,28,0,3202,
5597,3102,3102102,2,赐福增幅Lv.2,1,6763802,天使之赐福效果增强20%,67638,2,14,0,3102,
5598,3201,3201102,2,赐福增幅Lv.2,1,6763802,天使之赐福效果增强20%,67638,2,14,0,3201,
5599,3202,3202102,2,赐福增幅Lv.2,1,6763802,天使之赐福效果增强20%,67638,2,14,0,3202,
5600,3102,3102202,2,赐福增幅Lv.3,2,6763803,天使之赐福效果增强30%,67638,3,28,0,3102,
5601,3201,3201202,2,赐福增幅Lv.3,2,6763803,天使之赐福效果增强30%,67638,3,28,0,3201,
5602,3202,3202202,2,赐福增幅Lv.3,2,6763803,天使之赐福效果增强30%,67638,3,28,0,3202,
5603,3102,3102202,2,赐福增幅Lv.4,2,6763804,天使之赐福效果增强40%,67638,4,14,0,3102,
5604,3201,3201202,2,赐福增幅Lv.4,2,6763804,天使之赐福效果增强40%,67638,4,14,0,3201,
5605,3202,3202202,2,赐福增幅Lv.4,2,6763804,天使之赐福效果增强40%,67638,4,14,0,3202,
5606,3102,3102302,2,赐福增幅Lv.6,3,6763806,天使之赐福效果增强60%,67638,6,28,0,3102,
5607,3201,3201302,2,赐福增幅Lv.6,3,6763806,天使之赐福效果增强60%,67638,6,28,0,3201,
5608,3202,3202302,2,赐福增幅Lv.6,3,6763806,天使之赐福效果增强60%,67638,6,28,0,3202,
5609,3102,3102302,2,赐福增幅Lv.7,3,6763807,天使之赐福效果增强70%,67638,7,14,0,3102,
5610,3201,3201302,2,赐福增幅Lv.7,3,6763807,天使之赐福效果增强70%,67638,7,14,0,3201,
5611,3202,3202302,2,赐福增幅Lv.7,3,6763807,天使之赐福效果增强70%,67638,7,14,0,3202,
5612,3102,3102402,2,赐福增幅Lv.9,4,6763809,天使之赐福效果增强90%,67638,9,0,0,3102,
5613,3201,3201402,2,赐福增幅Lv.9,4,6763809,天使之赐福效果增强90%,67638,9,0,0,3201,
5614,3202,3202402,2,赐福增幅Lv.9,4,6763809,天使之赐福效果增强90%,67638,9,0,0,3202,
5615,3102,3102402,2,赐福增幅Lv.10,4,6763810,天使之赐福效果增强100%,67638,10,42,0,3102,
5616,3201,3201402,2,赐福增幅Lv.10,4,6763810,天使之赐福效果增强100%,67638,10,42,0,3201,
5617,3202,3202402,2,赐福增幅Lv.10,4,6763810,天使之赐福效果增强100%,67638,10,42,0,3202,
5618,3102,3102102,2,转生术预读Lv.1,1,6763901,转生术公共CD减少5%,67639,1,28,0,3102,
5619,3102,3102102,2,转生术预读Lv.2,1,6763902,转生术公共CD减少10%,67639,2,14,0,3102,
5620,3102,3102202,2,转生术预读Lv.3,2,6763903,转生术公共CD减少15%,67639,3,28,0,3102,
5621,3102,3102202,2,转生术预读Lv.4,2,6763904,转生术公共CD减少20%,67639,4,14,0,3102,
5622,3102,3102302,2,转生术预读Lv.6,3,6763906,转生术公共CD减少30%,67639,6,28,0,3102,
5623,3102,3102302,2,转生术预读Lv.7,3,6763907,转生术公共CD减少35%,67639,7,14,0,3102,
5624,3102,3102402,2,转生术预读Lv.9,4,6763909,转生术公共CD减少45%,67639,9,0,0,3102,
5625,3102,3102402,2,转生术预读Lv.10,4,6763910,转生术公共CD减少50%,67639,10,0,0,3102,
5626,3102,3102302,2,真空音爆Lv.1,3,6764201,沉默之术会同时附加给目标周围3米内的玩家,67642,1,42,0,3102,
5627,3102,3102402,2,真空音爆Lv.2,4,6764202,沉默之术会同时附加给目标周围4米内的玩家,67642,2,42,0,3102,
5628,3102,3102102,2,治愈纹章Lv.1,1,6500101,治愈术有5%概率在队友脚下生成一个3米区域，持续5s，每秒回复5%治愈术治疗量的HP,65001,1,28,0,3102,
5629,3102,3102102,2,治愈纹章Lv.2,1,6500102,治愈术有6%概率在队友脚下生成一个3米区域，持续5s，每秒回复6%治愈术治疗量的HP,65001,2,14,0,3102,
5630,3102,3102202,2,治愈纹章Lv.3,2,6500103,治愈术有7%概率在队友脚下生成一个3米区域，持续5s，每秒回复7%治愈术治疗量的HP,65001,3,28,0,3102,
5631,3102,3102202,2,治愈纹章Lv.4,2,6500104,治愈术有8%概率在队友脚下生成一个3米区域，持续5s，每秒回复8%治愈术治疗量的HP,65001,4,14,0,3102,
5632,3102,3102302,2,治愈纹章Lv.6,3,6500106,治愈术有10%概率在队友脚下生成一个3米区域，持续5s，每秒回复10%治愈术治疗量的HP,65001,6,28,0,3102,
5633,3102,3102302,2,治愈纹章Lv.7,3,6500107,治愈术有11%概率在队友脚下生成一个3米区域，持续5s，每秒回复11%治愈术治疗量的HP,65001,7,14,0,3102,
5634,3102,3102402,2,治愈纹章Lv.9,4,6500109,治愈术有13%概率在队友脚下生成一个3米区域，持续5s，每秒回复13%治愈术治疗量的HP,65001,9,0,0,3102,
5635,3102,3102402,2,治愈纹章Lv.10,4,6500110,治愈术有15%概率在队友脚下生成一个3米区域，持续5s，每秒回复15%治愈术治疗量的HP,65001,10,42,0,3102,
5636,3102,3102202,2,治愈光球Lv.1,2,6500301,治愈术有5%概率在队友附近掉率一个治愈球，队友触碰后回复15%当前治愈术治疗量的HP,65003,1,24,0,3102,
5637,3102,3102202,2,治愈光球Lv.2,2,6500302,治愈术有8%概率在队友附近掉率一个治愈球，队友触碰后回复20%当前治愈术治疗量的HP,65003,2,12,0,3102,
5638,3102,3102202,2,治愈光球Lv.3,2,6500303,治愈术有10%概率在队友附近掉率一个治愈球，队友触碰后回复25%当前治愈术治疗量的HP,65003,3,6,0,3102,
5639,3102,3102302,2,治愈光球Lv.5,3,6500305,治愈术有15%概率在队友附近掉率一个治愈球，队友触碰后回复35%当前治愈术治疗量的HP,65003,5,24,0,3102,
5640,3102,3102302,2,治愈光球Lv.6,3,6500306,治愈术有18%概率在队友附近掉率一个治愈球，队友触碰后回复40%当前治愈术治疗量的HP,65003,6,12,0,3102,
5641,3102,3102302,2,治愈光球Lv.7,3,6500307,治愈术有21%概率在队友附近掉率一个治愈球，队友触碰后回复45%当前治愈术治疗量的HP,65003,7,6,0,3102,
5642,3102,3102402,2,治愈光球Lv.9,4,6500309,治愈术有25%概率在队友附近掉率一个治愈球，队友触碰后回复55%当前治愈术治疗量的HP,65003,9,0,0,3102,
5643,3102,3102402,2,治愈光球Lv.10,4,6500310,治愈术有30%概率在队友附近掉率一个治愈球，队友触碰后回复60%当前治愈术治疗量的HP,65003,10,0,0,3102,
5644,3102,3102202,2,治愈棱镜Lv.1,2,6500701,"治愈术会同时给目标增加一个hot,持续3s，每秒回复魔法攻击15%的HP，同时受到治疗量增加5%",65007,1,42,0,3102,
5645,3102,3102302,2,治愈棱镜Lv.2,3,6500702,"治愈术会同时给目标增加一个hot,持续3s，每秒回复魔法攻击30%的HP，同时受到治疗量增加10%",65007,2,42,0,3102,
5646,3102,3102402,2,治愈棱镜Lv.3,4,6500703,"治愈术会同时给目标增加一个hot,持续3s，每秒回复魔法攻击50%的HP，同时受到治疗量增加15%",65007,3,42,0,3102,
5647,3102,3102102,2,霸邪增幅Lv.1,1,6500901,霸邪之阵持续时间提高1s，抵挡次数提高1次,65009,1,28,0,3102,
5648,3201,3201102,2,霸邪增幅Lv.1,1,6500901,霸邪之阵持续时间提高1s，抵挡次数提高1次,65009,1,28,0,3201,
5649,3202,3202102,2,霸邪增幅Lv.1,1,6500901,霸邪之阵持续时间提高1s，抵挡次数提高1次,65009,1,28,0,3202,
5650,3102,3102102,2,霸邪增幅Lv.2,1,6500902,霸邪之阵持续时间提高2s，抵挡次数提高1次,65009,2,14,0,3102,
5651,3201,3201102,2,霸邪增幅Lv.2,1,6500902,霸邪之阵持续时间提高2s，抵挡次数提高1次,65009,2,14,0,3201,
5652,3202,3202102,2,霸邪增幅Lv.2,1,6500902,霸邪之阵持续时间提高2s，抵挡次数提高1次,65009,2,14,0,3202,
5653,3102,3102202,2,霸邪增幅Lv.3,2,6500903,霸邪之阵持续时间提高2s，抵挡次数提高2次,65009,3,28,0,3102,
5654,3201,3201202,2,霸邪增幅Lv.3,2,6500903,霸邪之阵持续时间提高2s，抵挡次数提高2次,65009,3,28,0,3201,
5655,3202,3202202,2,霸邪增幅Lv.3,2,6500903,霸邪之阵持续时间提高2s，抵挡次数提高2次,65009,3,28,0,3202,
5656,3102,3102202,2,霸邪增幅Lv.4,2,6500904,霸邪之阵持续时间提高3s，抵挡次数提高2次,65009,4,14,0,3102,
5657,3201,3201202,2,霸邪增幅Lv.4,2,6500904,霸邪之阵持续时间提高3s，抵挡次数提高2次,65009,4,14,0,3201,
5658,3202,3202202,2,霸邪增幅Lv.4,2,6500904,霸邪之阵持续时间提高3s，抵挡次数提高2次,65009,4,14,0,3202,
5659,3102,3102302,2,霸邪增幅Lv.6,3,6500906,霸邪之阵持续时间提高4s，抵挡次数提高3次,65009,6,28,0,3102,
5660,3201,3201302,2,霸邪增幅Lv.6,3,6500906,霸邪之阵持续时间提高4s，抵挡次数提高3次,65009,6,28,0,3201,
5661,3202,3202302,2,霸邪增幅Lv.6,3,6500906,霸邪之阵持续时间提高4s，抵挡次数提高3次,65009,6,28,0,3202,
5662,3102,3102302,2,霸邪增幅Lv.7,3,6500907,霸邪之阵持续时间提高4s，抵挡次数提高4次,65009,7,14,0,3102,
5663,3201,3201302,2,霸邪增幅Lv.7,3,6500907,霸邪之阵持续时间提高4s，抵挡次数提高4次,65009,7,14,0,3201,
5664,3202,3202302,2,霸邪增幅Lv.7,3,6500907,霸邪之阵持续时间提高4s，抵挡次数提高4次,65009,7,14,0,3202,
5665,3102,3102402,2,霸邪增幅Lv.9,4,6500909,霸邪之阵持续时间提高5s，抵挡次数提高5次,65009,9,0,0,3102,
5666,3201,3201402,2,霸邪增幅Lv.9,4,6500909,霸邪之阵持续时间提高5s，抵挡次数提高5次,65009,9,0,0,3201,
5667,3202,3202402,2,霸邪增幅Lv.9,4,6500909,霸邪之阵持续时间提高5s，抵挡次数提高5次,65009,9,0,0,3202,
5668,3102,3102402,2,霸邪增幅Lv.10,4,6500910,霸邪之阵持续时间提高6s，抵挡次数提高6次,65009,10,42,0,3102,
5669,3201,3201402,2,霸邪增幅Lv.10,4,6500910,霸邪之阵持续时间提高6s，抵挡次数提高6次,65009,10,42,0,3201,
5670,3202,3202402,2,霸邪增幅Lv.10,4,6500910,霸邪之阵持续时间提高6s，抵挡次数提高6次,65009,10,42,0,3202,
5671,3102,3102102,2,治愈祷文Lv.1,1,6501401,治愈术的固定吟唱时间增加1s，治疗效果提高100%,65014,1,28,0,3102,
5672,3102,3102102,2,治愈祷文Lv.2,1,6501402,治愈术的固定吟唱时间增加1s，治疗效果提高110%,65014,2,14,0,3102,
5673,3102,3102202,2,治愈祷文Lv.3,2,6501403,治愈术的固定吟唱时间增加1s，治疗效果提高120%,65014,3,28,0,3102,
5674,3102,3102202,2,治愈祷文Lv.4,2,6501404,治愈术的固定吟唱时间增加1s，治疗效果提高130%,65014,4,14,0,3102,
5675,3102,3102302,2,治愈祷文Lv.6,3,6501406,治愈术的固定吟唱时间增加1s，治疗效果提高150%,65014,6,28,0,3102,
5676,3102,3102302,2,治愈祷文Lv.7,3,6501407,治愈术的固定吟唱时间增加1s，治疗效果提高160%,65014,7,14,0,3102,
5677,3102,3102402,2,治愈祷文Lv.9,4,6501409,治愈术的固定吟唱时间增加1s，治疗效果提高190%,65014,9,0,0,3102,
5678,3102,3102402,2,治愈祷文Lv.10,4,6501410,治愈术的固定吟唱时间增加1s，治疗效果提高200%,65014,10,42,0,3102,
5679,3102,3102202,2,祈福领域Lv.1,2,6501501,圣母之颂歌获得额外效果，每10秒回复最大sp的5%,65015,1,24,0,3102,
5680,3102,3102202,2,祈福领域Lv.2,2,6501502,圣母之颂歌获得额外效果，每10秒回复最大sp的6%,65015,2,12,0,3102,
5681,3102,3102202,2,祈福领域Lv.3,2,6501503,圣母之颂歌获得额外效果，每10秒回复最大sp的7%,65015,3,6,0,3102,
5682,3102,3102302,2,祈福领域Lv.5,3,6501505,圣母之颂歌获得额外效果，每10秒回复最大sp的9%,65015,5,24,0,3102,
5683,3102,3102302,2,祈福领域Lv.6,3,6501506,圣母之颂歌获得额外效果，每10秒回复最大sp的10%,65015,6,12,0,3102,
5684,3102,3102302,2,祈福领域Lv.7,3,6501507,圣母之颂歌获得额外效果，每10秒回复最大sp的11%,65015,7,6,0,3102,
5685,3102,3102402,2,祈福领域Lv.9,4,6501509,圣母之颂歌获得额外效果，每10秒回复最大sp的14%,65015,9,0,0,3102,
5686,3102,3102402,2,祈福领域Lv.10,4,6501510,圣母之颂歌获得额外效果，每10秒回复最大sp的15%,65015,10,0,0,3102,
5687,3102,3102102,2,神恩转生Lv.1,1,6501601,转生术基础成功几率提升5%,65016,1,28,0,3102,
5688,3102,3102102,2,神恩转生Lv.2,1,6501602,转生术基础成功几率提升6%,65016,2,14,0,3102,
5689,3102,3102202,2,神恩转生Lv.3,2,6501603,转生术基础成功几率提升7%,65016,3,28,0,3102,
5690,3102,3102202,2,神恩转生Lv.4,2,6501604,转生术基础成功几率提升8%,65016,4,14,0,3102,
5691,3102,3102302,2,神恩转生Lv.6,3,6501606,转生术基础成功几率提升10%,65016,6,28,0,3102,
5692,3102,3102302,2,神恩转生Lv.7,3,6501607,转生术基础成功几率提升11%,65016,7,14,0,3102,
5693,3102,3102402,2,神恩转生Lv.9,4,6501609,转生术基础成功几率提升13%,65016,9,0,0,3102,
5694,3102,3102402,2,神恩转生Lv.10,4,6501610,转生术基础成功几率提升15%,65016,10,0,0,3102,
5695,3102,3102102,2,神圣钉刺Lv.1,1,6501701,十字驱魔攻击有10%几率定身被攻击的目标,65017,1,28,0,3102,
5696,3102,3102102,2,神圣钉刺Lv.2,1,6501702,十字驱魔攻击有12%几率定身被攻击的目标,65017,2,14,0,3102,
5697,3102,3102202,2,神圣钉刺Lv.3,2,6501703,十字驱魔攻击有14%几率定身被攻击的目标,65017,3,28,0,3102,
5698,3102,3102202,2,神圣钉刺Lv.4,2,6501704,十字驱魔攻击有16%几率定身被攻击的目标,65017,4,14,0,3102,
5699,3102,3102302,2,神圣钉刺Lv.6,3,6501706,十字驱魔攻击有20%几率定身被攻击的目标,65017,6,28,0,3102,
5700,3102,3102302,2,神圣钉刺Lv.7,3,6501707,十字驱魔攻击有22%几率定身被攻击的目标,65017,7,14,0,3102,
5701,3102,3102402,2,神圣钉刺Lv.9,4,6501709,十字驱魔攻击有26%几率定身被攻击的目标,65017,9,0,0,3102,
5702,3102,3102402,2,神圣钉刺Lv.10,4,6501710,十字驱魔攻击有30%几率定身被攻击的目标,65017,10,42,0,3102,
5703,3102,3102102,2,驱魔增幅Lv.1,1,6501901,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增2% ，最多递增2次,65019,1,28,0,3102,
5704,3102,3102102,2,驱魔增幅Lv.2,1,6501902,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增3% ，最多递增2次,65019,2,14,0,3102,
5705,3102,3102202,2,驱魔增幅Lv.3,2,6501903,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增3% ，最多递增3次,65019,3,28,0,3102,
5706,3102,3102202,2,驱魔增幅Lv.4,2,6501904,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增4% ，最多递增3次,65019,4,14,0,3102,
5707,3102,3102302,2,驱魔增幅Lv.6,3,6501906,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增6% ，最多递增3次,65019,6,28,0,3102,
5708,3102,3102302,2,驱魔增幅Lv.7,3,6501907,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增7% ，最多递增3次,65019,7,14,0,3102,
5709,3102,3102402,2,驱魔增幅Lv.9,4,6501909,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增9% ，最多递增3次,65019,9,0,0,3102,
5710,3102,3102402,2,驱魔增幅Lv.10,4,6501910,十字驱魔范围的目标，持续受到十字驱魔的伤害会递增10% ，最多递增3次,65019,10,42,0,3102,
5711,3102,3102102,2,光耀增幅Lv.1,1,6502101,光耀之堂效果提升60%，持续时间降低40%,65021,1,28,0,3102,
5712,3102,3102102,2,光耀增幅Lv.2,1,6502102,光耀之堂效果提升80%，持续时间降低40%,65021,2,14,0,3102,
5713,3102,3102202,2,光耀增幅Lv.3,2,6502103,光耀之堂效果提升100%，持续时间降低40%,65021,3,28,0,3102,
5714,3102,3102202,2,光耀增幅Lv.4,2,6502104,光耀之堂效果提升120%，持续时间降低40%,65021,4,14,0,3102,
5715,3102,3102302,2,光耀增幅Lv.6,3,6502106,光耀之堂效果提升160%，持续时间降低40%,65021,6,28,0,3102,
5716,3102,3102302,2,光耀增幅Lv.7,3,6502107,光耀之堂效果提升180%，持续时间降低40%,65021,7,14,0,3102,
5717,3102,3102402,2,光耀增幅Lv.9,4,6502109,光耀之堂效果提升220%，持续时间降低40%,65021,9,0,0,3102,
5718,3102,3102402,2,光耀增幅Lv.10,4,6502110,光耀之堂效果提升250%，持续时间降低40%,65021,10,42,0,3102,
5719,3102,3102202,2,神圣元素亲和Lv.1,2,6502301,撒水祝福额外提升目标圣属性克制系数5%,65023,1,24,0,3102,
5720,3102,3102202,2,神圣元素亲和Lv.2,2,6502302,撒水祝福额外提升目标圣属性克制系数6%,65023,2,12,0,3102,
5721,3102,3102202,2,神圣元素亲和Lv.3,2,6502303,撒水祝福额外提升目标圣属性克制系数7%,65023,3,6,0,3102,
5722,3102,3102302,2,神圣元素亲和Lv.5,3,6502305,撒水祝福额外提升目标圣属性克制系数9%,65023,5,24,0,3102,
5723,3102,3102302,2,神圣元素亲和Lv.6,3,6502306,撒水祝福额外提升目标圣属性克制系数10%,65023,6,12,0,3102,
5724,3102,3102302,2,神圣元素亲和Lv.7,3,6502307,撒水祝福额外提升目标圣属性克制系数11%,65023,7,6,0,3102,
5725,3102,3102402,2,神圣元素亲和Lv.9,4,6502309,撒水祝福额外提升目标圣属性克制系数13%,65023,9,0,0,3102,
5726,3102,3102402,2,神圣元素亲和Lv.10,4,6502310,撒水祝福额外提升目标圣属性克制系数15%,65023,10,42,0,3102,
5727,3102,3102202,2,治愈圣盾Lv.3,2,6505003,你的治疗效果，会降低目标所受到的伤害3% 持续3秒,65050,3,28,0,3102,
5728,3102,3102202,2,治愈圣盾Lv.4,2,6505004,你的治疗效果，会降低目标所受到的伤害4% 持续4秒,65050,4,14,0,3102,
5729,3102,3102302,2,治愈圣盾Lv.6,3,6505006,你的治疗效果，会降低目标所受到的伤害6% 持续4秒,65050,6,28,0,3102,
5730,3102,3102302,2,治愈圣盾Lv.7,3,6505007,你的治疗效果，会降低目标所受到的伤害7% 持续5秒,65050,7,14,0,3102,
5731,3102,3102402,2,治愈圣盾Lv.9,4,6505009,你的治疗效果，会降低目标所受到的伤害9% 持续5秒,65050,9,0,0,3102,
5732,3102,3102402,2,治愈圣盾Lv.10,4,6505010,你的治疗效果，会降低目标所受到的伤害10% 持续6秒,65050,10,42,0,3102,
5733,3102,3102102,2,钝器精通Lv.1,1,6502401,钝器熟练度效果提升50%,65024,1,28,0,3102,
5734,3102,3102102,2,钝器精通Lv.2,1,6502402,钝器熟练度效果提升80%,65024,2,14,0,3102,
5735,3102,3102202,2,钝器精通Lv.3,2,6502403,钝器熟练度效果提升110%,65024,3,28,0,3102,
5736,3102,3102202,2,钝器精通Lv.4,2,6502404,钝器熟练度效果提升140%,65024,4,14,0,3102,
