Id,ShopId,Comment,ItemId,ItemName,SortId,ItemPerMount,ItemPerPrice,isLock,SeverLevel,JobLimit,JobLimitText,BaseLvLimit,TaskLimit,TaskLimitText,PurchaseTimesLimit,TimeLimit,GuildBuildingLvLimit,LimitDisplay,Discount,OriginalPrice,DiscountIcon,PriceChange,CheckCommondata,CallLua,IsBindGive,MerchantDiscount,HandBookLvLimit,SecondsTips,LimitSex,OrtherPrice,LocalizationArea
133001,133,,2031016,复活之证,,1,101=50000,1,,0,,0,0,,1,,,0=0,0,,,,,,0,1,,,,,
133002,133,,2010001,红色药水,,1,101=150,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
133003,133,,2010002,赤色药水,,1,101=600,1,,0,,35,0,,0,,,0=0,0,,,,,,0,1,,,,,
133004,133,,2010003,黄色药水,,1,101=1500,1,,0,,50,0,,0,,,0=0,0,,,,,,0,1,,,,,
133005,133,,2010005,蓝色药水,,1,101=500,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
133006,133,,2010015,高级蓝色药水,,1,101=2000,1,,0,,35,0,,0,,,0=0,0,,,,,,0,1,,,,,
133007,133,,2010014,万能药,,1,101=10000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
133008,133,,2020004,圣水,,1,101=200,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133009,133,,2020005,毒药瓶,,1,101=500,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133010,133,,2022001,陷阱道具,,1,101=200,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133011,133,,2020002,蓝色魔力矿石,,1,101=800,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133012,133,,2020001,红色魔力矿石,,1,101=800,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133013,133,,2010016,轻盈集中药水,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133014,133,,2010009,集中药水,,1,101=150000,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133015,133,,2031004,天地树叶子,,1,101=50000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
133016,133,,2021002,钢铁箭矢,,100,101=1498,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133017,133,,2021003,火灵箭矢,,100,101=2998,1,,0,,0,0,,0,,,0=0,0,,,,,,,1,,,,,
133018,133,,2021004,水灵箭矢,,100,101=2998,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
133019,133,,2021005,银箭矢,,100,101=2998,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
133034,133,,2025001,火烟瓶,,100,101=6000,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133035,133,,2025002,盐酸瓶,,100,101=6000,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133036,133,,2025003,噬人植物瓶,,10,101=2400,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133037,133,,2025004,刺锤瓶,,10,101=2400,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133038,133,,2025005,护贝药,,10,101=2400,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133039,133,,2025006,艾普理欧,,10,101=2400,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133040,133,,2025007,速效修复药剂,,1,101=1500,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133041,133,,2025008,强效修复药剂,,1,101=5600,1,,0,,0,0,,0,,,0=0,0,,,,,,1,0,,,,,9
133020,134,,3010113,秋夕抽奖券1,,1,103=80,1,,0,,0,0,,1,,,0=0,0,,,,,,0,0,,,,,
133021,134,,3010114,秋夕抽奖券2,,1,103=160,1,,0,,0,0,,1,,,0=0,0,,,,,,0,0,,,,,
133022,134,,3010115,秋夕抽奖券3,,1,103=240,1,,0,,0,0,,1,,,0=0,0,,,,,,0,0,,,,,
133023,134,,3010122,秋夕抽奖券4,,1,103=320,1,,0,,0,0,,1,,,0=0,0,,,,,,0,0,,,,,
133025,135,,2080008,黑芝麻馅料,,1,101=12500,1,,0,,999,0,,0,1000,,0=0,0,,,,,,0,0,,,,,
133026,135,,2080009,糯米皮,,1,101=12500,1,,0,,999,0,,0,1000,,0=0,0,,,,,,0,0,,,,,
133024,135,,2080052,月兔乐园门票,,1,101=100,1,,0,,999,0,,1,1017,,0=0,0,,,,,,0,0,,,,,
133027,135,,2080016,月兔乐园门票,,1,102=2000,1,,0,,999,0,,1,1000,,0=0,0,,,,,,0,0,,,,,
133028,135,,2080014,飘香桂花秘制配方,,1,102=1000,1,,0,,999,0,,1,1001,,0=0,0,,,,,,0,0,,,,,
133029,135,,2080012,蛋黄流沙秘制配方,,1,102=1000,1,,0,,999,0,,1,1002,,0=0,0,,,,,,0,0,,,,,
133030,135,,2080010,甜蜜草莓秘制配方,,1,102=1000,1,,0,,999,0,,1,1003,,0=0,0,,,,,,0,0,,,,,
133031,135,,2080013,芋泥满满秘制配方,,1,102=1000,1,,0,,999,0,,1,1004,,0=0,0,,,,,,0,0,,,,,
133032,135,,2080011,浓情可可秘制配方,,1,102=1000,1,,0,,999,0,,1,1005,,0=0,0,,,,,,0,0,,,,,
133033,135,,2080015,神秘口味秘制配方,,1,102=1000,1,,0,,999,0,,1,1006,,0=0,0,,,,,,0,0,,,,,
135001,135,,2080068,蔬菜拼盘,135001,1,101=12500,1,,0,,0,0,,0,1010,,0=0,0,,,,,,0,0,,,,,24
135002,135,,2080069,精致面粉,135002,1,101=12500,1,,0,,0,0,,0,1010,,0=0,0,,,,,,0,0,,,,,24
135010,135,,2080076,月兔乐园门票,135003,1,101=100,1,,0,,0,0,,1,1017,,0=0,0,,,,,,0,0,,,,,24
135003,135,,2080076,月兔乐园门票,135004,1,102=2000,1,,0,,0,0,,1,1017,,0=0,0,,,,,,0,0,,,,,24
135004,135,,2080074,炒鸡蛋秘制配方,135005,1,102=1000,1,,0,,0,0,,1,1011,,0=0,0,,,,,,0,0,,,,,24
135005,135,,2080072,海鲜酱秘制配方,135006,1,102=1000,1,,0,,0,0,,1,1012,,0=0,0,,,,,,0,0,,,,,24
135006,135,,2080070,泡菜秘制配方,135007,1,102=1000,1,,0,,0,0,,1,1013,,0=0,0,,,,,,0,0,,,,,24
135007,135,,2080073,南瓜酱秘制配方,135008,1,102=1000,1,,0,,0,0,,1,1014,,0=0,0,,,,,,0,0,,,,,24
135008,135,,2080071,腌胡萝卜秘制配方,135009,1,102=1000,1,,0,,0,0,,1,1015,,0=0,0,,,,,,0,0,,,,,24
135009,135,,2080075,神秘口味秘制配方,135010,1,102=1000,1,,0,,0,0,,1,1016,,0=0,0,,,,,,0,0,,,,,24
13601,136,,1070218,牧师机甲帽子,,1,2034023=300,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
13602,136,,1070219,法师机甲帽子,,1,2034024=300,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
13603,136,,2034027,普隆德拉头饰币礼盒,,1,2034026=10,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
13604,136,,2034028,吉芬头饰币礼盒,,1,2034026=10,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136001,136,,3020003,神之金属,,1,803=100,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136002,136,,3020004,铝,,1,803=100,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136003,136,,3020005,浓缩神之金属,,1,803=500,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136004,136,,3020006,浓缩铝,,1,803=500,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136005,136,,3020013,武器受祝福的矿石,,1,803=900,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136006,136,,3020014,防具受祝福的矿石,,1,803=900,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136007,136,,3020015,配饰受祝福的矿石,,1,803=900,1,,0,,85,0,,1,,,0=0,0,,,,,,1,0,,,,,
136008,136,,3024004,野生猕猴桃,,1,803=200,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136009,136,,3024002,高级饼干,,1,803=200,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136010,136,,3021001,莫拉硬币,,1,803=50,1,,0,,75,0,,1,,,0=0,0,,,,,,1,0,,,,,
136011,136,,3020016,α-能量体,,1,803=100,1,,0,,85,0,,1,,,0=0,0,,,,,,1,0,,,,,
136012,136,,3024005,阳光猕猴桃,,1,803=1000,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136013,136,,60660020,幸运齿轮扭蛋,,1,803=800,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136014,136,,3023002,高级金刚石,,1,803=250,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136015,136,,3020010,初级解封卷轴,,1,803=500,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136016,136,,1090012,铁钉口罩,,1,803=25000,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136017,136,,3024043,核心加固装置（15天）,,1,803=2000,1,,0,,,0,,1,,,0=0,0,,,,,,1,0,,,,,
136018,136,,3021004,蕴魔石,,1,803=1500,1,,0,,70,0,,1,,,0=0,0,,,,,,1,0,,,,,
147001,147,,3020003,神之金属,,1,801=160,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147002,147,,3020004,铝,,1,801=160,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147003,147,,3020005,浓缩神之金属,,1,801=800,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147004,147,,3020006,浓缩铝,,1,801=800,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147005,147,,3024004,野生猕猴桃,,1,801=400,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147006,147,,3021001,莫拉硬币,,1,801=120,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147007,147,,2090032,铜币大宝箱,,1,801=600,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147008,147,,2090100,微型铜币袋子,,1,801=2,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147009,147,,3024001,曲奇饼干,,1,801=80,0,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147010,147,,3024003,超级饼干,,1,801=600,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147011,147,,3020015,配饰受祝福的矿石,,1,801=1000|102=5000,1,,0,,85,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147012,147,,2091111,卡片转蛋,,1,801=6000|102=7500,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147013,147,,3020016,α-能量体,,1,801=200,1,,0,,85,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147014,147,,3024024,崩裂迪齿轮,,1,801=6000,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147015,147,,3024023,贝思波齿轮,,1,801=960,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147016,147,,2091165,紫色武器自选时空卡册（7天）,,1,801=5000|40000010=2100,0,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147017,147,,3020023,传说的武器矿石,,1,801=2000|102=10000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147018,147,,3020024,传说的防具矿石,,1,801=2000|102=10000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147019,147,,3021012,稀有锢魔石,,1,801=4200|102=5000,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147020,147,,3021010,高级锢魔石,,1,801=2400,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147021,147,,3022058,武器强化金属,,1,801=800,1,,0,,80,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147022,147,,3022060,防具强化金属,,1,801=800,1,,0,,80,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147023,147,,3020022,珍贵的卡片碎片,,1,801=2000|102=10000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
147024,147,,2091501,高级钛钢碎片,,1,801=4800|102=6000,1,,0,,55,0,,1,,,0=0,0,,,,,,1,0,,,,,9
138001,138,,3084006,单体风之步卷轴,,1,102=300,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138002,138,,3084007,群体风之步卷轴,,1,102=1200,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138003,138,,3084008,速效回蓝,,1,102=200,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138004,138,,3084009,风之祝福,,1,102=300,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138005,138,,3084010,地之祝福,,1,102=300,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138006,138,,3084011,火之祝福,,1,102=300,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138007,138,,3084012,水之祝福,,1,102=300,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138008,138,,3084013,霸体,,1,102=500,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
138009,138,,3084014,怒焰,,1,102=500,1,,0,,0,0,,1,,,1=0,0,,,,,,1,0,,,,,
139001,139,,3020003,神之金属,,1,2040018=5,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139002,139,,3020004,铝,,1,2040018=5,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139003,139,,3020005,浓缩神之金属,,1,2040018=25,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139004,139,,3020006,浓缩铝,,1,2040018=25,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139005,139,,3020013,武器受祝福的矿石,,1,2040018=45,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139006,139,,3020014,防具受祝福的矿石,,1,2040018=45,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139007,139,,3020015,配饰受祝福的矿石,,1,2040018=45,1,,0,,85,0,,1,,,1=0,0,,,,,,1,0,,,,,
139008,139,,3024004,野生猕猴桃,,1,2040018=10,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139009,139,,3024002,高级饼干,,1,2040018=10,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139010,139,,2092010,莫拉硬币随机箱,,1,2040018=15,1,,0,,75,0,,1,,,1=0,0,,,,,,1,0,,,,,
139011,139,,3020016,α-能量体,,1,2040018=5,1,,0,,85,0,,1,,,1=0,0,,,,,,1,0,,,,,
139012,139,,3024005,阳光猕猴桃,,1,2040018=50,1,,0,,65,0,,1,,,1=0,0,,,,,,1,0,,,,,
139013,139,,3024024,崩裂迪齿轮,,1,2040018=150,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139014,139,,3024023,贝思波齿轮,,1,2040018=30,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139015,139,,3023002,高级金刚石,,1,2040018=12,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139016,139,,3020010,初级解封卷轴,,1,2040018=50,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139017,139,,1070171,纪念棒球帽,,1,2040018=750,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139018,139,,1070173,经典侦探帽,,1,2040018=750,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139019,139,,1080039,侦探眼镜,,1,2040018=600,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
139020,139,,1090038,侦探笔,,1,2040018=650,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
140001,140,,1078175,恶魔角（20天）,,1,102=5000,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
140002,140,,1078180,死神cos斗篷帽（20天）,,1,102=5000,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
140003,140,,1088043,暗夜蝙蝠眼罩（20天）,,1,102=2500,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
140004,140,,2090049,邪恶时装租赁礼盒,,1,102=10000,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
140005,140,,2090050,死神时装租赁礼盒,,1,102=10000,1,,0,,,0,,1,,,1=0,0,,,,,,1,0,,,,,
142001,142,,4010045,兽人女战士卡片,,1,3020022=10,1,,0,,54,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142002,142,,4010049,重金属蝗虫卡片,,1,3020022=10,1,,0,,57,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142003,142,,4010051,巨石怪卡片,,1,3020022=10,1,,0,,67,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142004,142,,4010039,诺可伊卡片,,1,3020022=10,1,,0,,67,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142005,142,,4020012,兽人战士卡片,,1,3020022=10,1,,0,,53,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142006,142,,4020011,大脚熊卡片,,1,3020022=10,1,,0,,40,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142007,142,,4020014,毕帝特飞龙卡片,,1,3020022=10,1,,0,,79,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142008,142,,4020016,梅纳海葵卡片,,1,3020022=10,1,,0,,85,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142009,142,,4020007,安毕斯卡片,,1,3020022=10,1,,0,,96,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142010,142,,4030011,大嘴鸟卡片,,1,3020022=10,1,,0,,50,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142011,142,,4030014,卡那多斯卡片,,1,3020022=10,1,,0,,54,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142012,142,,4030009,野猪卡片,,1,3020022=10,1,,0,,65,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142013,142,,4030022,酱缸章鱼卡片,,1,3020022=10,1,,0,,92,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,10
142014,142,,4030025,狂暴螳螂卡片,,1,3020022=10,1,,0,,91,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,10
142015,142,,4040002,猎蝇卡片,,1,3020022=10,1,,0,,62,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142016,142,,4040007,白幽灵卡片,,1,3020022=10,1,,0,,46,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142017,142,,4040018,兽人腐尸卡片,,1,3020022=10,1,,0,,69,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142018,142,,4040019,麦斯特卡片,,1,3020022=10,1,,0,,65,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142019,142,,4040012,乌贼卡片,,1,3020022=10,1,,0,,56,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142020,142,,4040011,蚯蚓卡片,,1,3020022=10,1,,0,,63,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142021,142,,4040013,蛇女伊丝卡片,,1,3020022=10,1,,0,,61,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142022,142,,4040023,伞蜥卡片,,1,3020022=10,1,,0,,65,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142023,142,,4040020,南瓜先生卡片,,1,3020022=10,1,,0,,75,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142024,142,,4040022,傀儡娃娃卡片,,1,3020022=10,1,,0,,90,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142025,142,,4050004,黑狐卡片,,1,3020022=10,1,,0,,60,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142026,142,,4050008,鬼女卡片,,1,3020022=10,1,,0,,67,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142027,142,,4050012,狂暴野猫卡片,,1,3020022=10,1,,0,,83,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142028,142,,4060011,狸猫卡片,,1,3020022=10,1,,0,,38,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142029,142,,4060008,邪骸海盗卡片,,1,3020022=10,1,,0,,42,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142030,142,,4060009,气泡虫卡片,,1,3020022=10,1,,0,,51,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142031,142,,4060020,妖道卡片,,1,3020022=10,1,,0,,65,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142032,142,,4060026,恶灵卡片,,1,3020022=10,1,,0,,85,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142033,142,,4060015,螳螂卡片,,1,3020022=10,1,,0,,70,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142034,142,,4060017,邪恶箱卡片,,1,3020022=10,1,,0,,65,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142035,142,,4060018,杰洛米卡片,,1,3020022=10,1,,0,,66,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142036,142,,4060024,灰森灵卡片,,1,3020022=10,1,,0,,77,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,10
142037,142,,4060027,风魔巫师卡片,,1,3020022=10,1,,0,,85,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142038,142,,4060030,迅捷螳螂卡片,,1,3020022=10,1,,0,,96,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,10
142039,142,,4010032,木乃伊卡片,,1,3020022=10,1,,0,,55,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142040,142,,4010052,赤苍蝇卡片,,1,3020022=10,1,,0,,70,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142041,142,,4060021,将军魔碑卡片,,1,3020022=10,1,,0,,65,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142042,142,,4060023,兽人弓箭手卡片,,1,3020022=10,1,,0,,75,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142043,142,,4060025,犬妖卡片,,1,3020022=10,1,,0,,84,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
142044,142,,4070015,狂暴大脚熊卡片,,1,3020022=10,1,,0,,89,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,10
142045,142,,4070020,卡拉特小丑卡片,,1,3020022=10,1,,0,,100,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142046,142,,4070019,飞行魔书卡片,,1,3020022=10,1,,0,,98,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142047,142,,4030032,瑞比欧卡片,,1,3020022=10,1,,0,,107,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142048,142,,4050015,腐尸战俘卡片,,1,3020022=10,1,,0,,105,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142049,142,,4060032,邪恶使者卡片,,1,3020022=10,1,,0,,105,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142050,142,,4060033,蝙蝠弓箭手卡片,,1,3020022=10,1,,0,,106,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142051,142,,4030030,虎蜥人卡片,,1,3020022=10,1,,0,,108,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142052,142,,4020023,卡利斯格卡片,,1,3020022=10,1,,0,,103,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142053,142,,4060034,幽灵弓箭手卡片,,1,3020022=10,1,,0,,102,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,11
142054,142,,4010073,魔灵娃娃卡片,,1,3020022=10,1,,0,,115,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142055,142,,4060036,甜饼人卡片,,1,3020022=10,1,,0,,107,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142056,142,,4010076,大古钟卡片,,1,3020022=10,1,,0,,111,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142057,142,,4010078,猪笼草卡片,,1,3020022=10,1,,0,,109,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142058,142,,4030035,邪恶向日葵卡片,,1,3020022=10,1,,0,,110,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142059,142,,4070023,狂暴蜂兵卡片,,1,3020022=10,1,,0,,111,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142060,142,,4050020,奈吉鸟卡片,,1,3020022=10,1,,0,,117,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142061,142,,4010084,海星卡片,,1,3020022=10,1,,0,,111,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
142062,142,,4030038,钟乳巨石怪卡片,,1,3020022=10,1,,0,,114,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,9
143001,143,,4010006,大嘴鸟蛋卡片,,1,3020022=20,1,,0,,5,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
143002,143,,4010007,蝎子卡片,,1,3020022=20,1,,0,,30,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
143003,143,,4010004,曼陀罗魔花卡片,,1,3020022=20,1,,0,,35,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
143004,143,,4010013,螃蟹卡片,,1,3020022=20,1,,0,,45,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
143005,143,,4010038,红蝙蝠卡片,,1,3020022=20,1,,0,,47,0,,1,,,1=0,0,,,,,,0,0,,ItemExchangeShop_SecondTipsText_1,,,
