MonsterID,ProfessionId,Content
1515,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,卡仑宝宝:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1516,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,猪笼草:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1517,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,邪恶向日葵:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1518,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,狂暴蜂兵:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1519,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,朽魔:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1520,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,钟塔守护者:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1521,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,阴影之书:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1523,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,钟怪:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1524,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,受到诅咒的箱子:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1531,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,魔灵娃娃:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1602,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,钟乳巨石怪:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1603,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,卡拉蟹:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1604,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,米杜沙:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1605,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,奈利虫:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1606,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,邪恶摩艾:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1607,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,愤怒海葵:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1608,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,贝壳魔灵:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1609,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,海星:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1610,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,流氓:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1611,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|5000|5101|5102|7000|7101|7102|6000|6101|6102|6201|6202|7201|7202|7211|7212|4201|4202,鳄鱼人:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|商人|铁匠|神工匠|炼金术士|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1612,2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|7000|7101|7102|6101|6102|6202|7201|7202|7211|7212|4201|4202,绿变色龙:剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|弓箭手|猎人|神射手|铁匠|神工匠|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1613,2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|7000|7101|7102|6101|6102|6202|7201|7202|7211|7212|4201|4202,奈吉鸟:剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|弓箭手|猎人|神射手|铁匠|神工匠|创造者|诗人|搞笑艺人|舞娘|冷艳舞姬|贤者|智者
1802,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,七彩大嘴鸟:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1803,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,鸟人哈比:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1804,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,沙妖:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1805,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,魔羌:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1806,2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|7000|7101|7102|7201|7202|7211|7212|6101|6102|6202,矿工魔:剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|铁匠|神工匠|创造者
1807,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,金属波利:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1808,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,火焰妖:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1809,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,爆炎蝙蝠:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1810,1000|2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|5000|5101|5102|7000|7101|7102|7201|7202|7211|7212|6000|6101|6102|6201|6202,七彩飞龙:初心者|剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|盗贼|刺客|十字刺客|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|商人|铁匠|神工匠|炼金术士|创造者
1811,2000|2101|2102|2201|2202|3000|3101|3102|3201|3202|4000|4101|4102|4201|4202|7000|7101|7102|7201|7202|7211|7212|6101|6102|6202,沙漠毒蝎:剑士|骑士|骑士领主|十字军|圣殿十字军|服事|牧师|神官|武僧|武术宗师|魔法师|巫师|超魔导士|贤者|智者|弓箭手|猎人|神射手|诗人|搞笑艺人|舞娘|冷艳舞姬|铁匠|神工匠|创造者
