ID,ReformSkill,ProfessionID,SkillID,ReformAttr,Weight,EquipText
541,108004,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
542,108004,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
543,108004,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
544,108004,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
545,109004,4000|4101|4102,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
546,109004,4000|4101|4102,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
547,109004,4000|4101|4102,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
548,109004,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
549,109004,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
550,109004,4101|4102,410104,2=REFORM_SKILLPER_410104=200=1,1000,5001
551,109004,4101|4102,410112,2=REFORM_SKILLPER_410112=200=1|2=REFORM_SKILLPER_410113=200=1,1000,5001
552,109004,4102,410204,2=REFORM_SKILLPER_410204=200=1,1000,5001
553,109004,4102,410208,2=REFORM_SKILLPER_410208=200=1|2=REFORM_SKILLPER_410213=200=1,1000,5001
554,109004,4102,410210,2=REFORM_SKILLPER_410210=200=1,1000,5001
555,109004,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
556,109004,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
557,109004,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
558,109004,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
559,109004,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
560,109004,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
561,109004,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
562,109004,3102,310209,2=REFORM_SKILLPER_310209=200=1,1000,5001
563,110004,4000|4101|4102,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
564,110004,4000|4101|4102,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
565,110004,4000|4101|4102,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
566,110004,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
567,110004,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
568,110004,4101|4102,410104,2=REFORM_SKILLPER_410104=200=1,1000,5001
569,110004,4101|4102,410112,2=REFORM_SKILLPER_410112=200=1|2=REFORM_SKILLPER_410113=200=1,1000,5001
570,110004,4102,410204,2=REFORM_SKILLPER_410204=200=1,1000,5001
571,110004,4102,410208,2=REFORM_SKILLPER_410208=200=1|2=REFORM_SKILLPER_410213=200=1,1000,5001
572,110004,4102,410210,2=REFORM_SKILLPER_410210=200=1,1000,5001
573,110004,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
574,110004,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
575,110004,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
576,110004,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
577,110004,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
578,110004,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
579,110004,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
580,110004,3102,310209,2=REFORM_SKILLPER_310209=200=1,1000,5001
581,111004,7000|7101|7102,700001,2=REFORM_SKILLPER_700001=200=1|2=REFORM_SKILLPER_700023=200=1|2=REFORM_SKILLPER_700024=200=1|2=REFORM_SKILLPER_700025=200=1|2=REFORM_SKILLPER_700026=200=1|2=REFORM_SKILLPER_710201=200=1|2=REFORM_SKILLPER_710101=200=1,1000,5002
582,111004,7000|7101|7102,700005,2=REFORM_SKILLPER_700005=200=1,1000,5001
583,111004,7101|7102,710112,2=REFORM_SKILLPER_710112=200=1|2=REFORM_SKILLPER_710113=200=1,1000,5001
584,111004,7101|7102,710114,2=REFORM_SKILLPER_710114=200=1|2=REFORM_SKILLPER_710115=200=1,1000,5001
585,111004,7101|7102,710118,2=REFORM_SKILLPER_710118=200=1|2=REFORM_SKILLPER_710119=200=1,1000,5001
586,111004,7101|7102,710125,2=REFORM_SKILLPER_710125=200=1|2=REFORM_SKILLPER_710102=200=1,1000,5001
587,111004,7101|7102,710128,2=REFORM_SKILLPER_710128=200=1,1000,5001
588,111004,7101|7102,710132,2=REFORM_SKILLPER_710132=200=1|2=REFORM_SKILLPER_710133=200=1|2=REFORM_SKILLPER_710134=200=1|2=REFORM_SKILLPER_710135=200=1,1000,5001
589,111004,7102,710203,2=REFORM_SKILLPER_710203=200=1,1000,5001
590,111004,7102,710212,2=REFORM_SKILLPER_710212=200=1|2=REFORM_SKILLPER_710216=200=1,1000,5001
591,112004,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
592,112004,3201|3202,320106,2=REFORM_SKILLPER_320106=200=1,1000,5001
593,112004,3201|3202,320107,2=REFORM_SKILLPER_320107=200=1,1000,5001
594,112004,3201|3202,320108,2=REFORM_SKILLPER_320108=200=1,1000,5001
595,112004,3201|3202,320109,2=REFORM_SKILLPER_320109=200=1|2=REFORM_SKILLPER_320117=200=1|2=REFORM_SKILLPER_320118=200=1,1000,5001
596,112004,3201|3202,320105,2=REFORM_SKILLPER_320105=200=1|2=REFORM_SKILLPER_320116=200=1,1000,5001
597,112004,3202,320203,2=REFORM_SKILLPER_320203=200=1,1000,5001
598,112004,3202,320204,2=REFORM_SKILLPER_320204=200=1,1000,5001
599,112004,3202,320205,2=REFORM_SKILLPER_320205=200=1,1000,5001
600,112004,3202,320207,2=REFORM_SKILLPER_320207=200=1,1000,5001
601,116004,5000|5101|5102,500001,2=REFORM_SKILLPER_500001=200=1|2=REFORM_SKILLPER_510101=200=1|2=REFORM_SKILLPER_510201=200=1,1000,5002
602,116004,5000|5101|5102,500025,2=REFORM_SKILLPER_500025=200=1,1000,5001
603,116004,5101|5102,510102,2=REFORM_SKILLPER_510102=200=1,1000,5001
604,116004,5101|5102,510107,2=REFORM_SKILLPER_510107=200=1,1000,5001
605,116004,5101|5102,510112,2=REFORM_SKILLPER_510112=200=1,1000,5001
606,116004,5101|5102,510113,2=REFORM_SKILLPER_510113=200=1|2=REFORM_SKILLPER_510114=200=1,1000,5001
607,116004,5102,510204,2=REFORM_SKILLPER_510204=200=1,1000,5001
608,116004,5102,510205,2=REFORM_SKILLPER_510205=200=1,1000,5001
609,116004,5102,510209,2=REFORM_SKILLPER_510209=200=1,1000,5001
610,217004,2201|2202,220105,2=REFORM_SKILLPER_220105=200=1,1000,5001
611,217004,2201|2202,220106,2=REFORM_SKILLPER_220106=200=1,1000,5001
612,217004,2202,220206,2=REFORM_SKILLPER_220206=200=1,1000,5001
613,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=67=128=1,1000,
614,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=68=128=1,1000,
615,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=48=96=1,99999000,
616,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=14=2=1,1000,
617,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=16=2=1,1000,
618,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=20=2=1,0,
619,217004,2000|3000|4000|5000|6000|7000|2201|2202,,0=22=2=1,1000,
620,300004,2000|3000|4000|5000|6000|7000,,0=48=96=1,99999000,
621,300004,2000|3000|4000|5000|6000|7000,,0=67=64=1,1000,
622,300004,2000|3000|4000|5000|6000|7000,,0=68=64=1,1000,
623,300004,2000|3000|4000|5000|6000|7000,,0=14=2=1,1000,
624,300004,2000|3000|4000|5000|6000|7000,,0=16=2=1,0,
625,300004,2000|3000|4000|5000|6000|7000,,0=20=2=1,1000,
626,300004,2000|3000|4000|5000|6000|7000,,0=22=2=1,1000,
627,400004,2000|3000|4000|5000|6000|7000,,0=48=96=1,99999000,
628,400004,2000|3000|4000|5000|6000|7000,,0=57=5=1,1000,
629,400004,2000|3000|4000|5000|6000|7000,,0=44=128=1,1000,
630,400004,2000|3000|4000|5000|6000|7000,,0=46=64=1,1000,
631,400004,2000|3000|4000|5000|6000|7000,,0=14=2=1,0,
632,400004,2000|3000|4000|5000|6000|7000,,0=16=2=1,1000,
633,400004,2000|3000|4000|5000|6000|7000,,0=20=2=1,1000,
634,400004,2000|3000|4000|5000|6000|7000,,0=22=2=1,1000,
635,500004,2000|3000|4000|5000|6000|7000,,0=48=96=1,99999000,
636,500004,2000|3000|4000|5000|6000|7000,,0=75=224=1,1000,
637,500004,2000|3000|4000|5000|6000|7000,,0=44=64=1,1000,
638,500004,2000|3000|4000|5000|6000|7000,,0=46=128=1,1000,
639,500004,2000|3000|4000|5000|6000|7000,,0=14=2=1,1000,
640,500004,2000|3000|4000|5000|6000|7000,,0=16=2=1,1000,
641,500004,2000|3000|4000|5000|6000|7000,,0=20=2=1,1000,
642,500004,2000|3000|4000|5000|6000|7000,,0=22=2=1,0,
643,108004,6201|6202,620102,2=REFORM_SKILLPER_620102=200=1|2=REFORM_SKILLPER_620103=200=1,1000,5001
644,108004,6201|6202,620104,2=REFORM_SKILLPER_620104=200=1,1000,5001
645,108004,6202,620216,2=REFORM_SKILLPER_620216=200=1,1000,5001
646,108004,6201|6202,621001,2=REFORM_SKILLPER_621001=200=1|2=REFORM_SKILLPER_625001=200=1|2=REFORM_SKILLPER_625101=200=1|2=REFORM_SKILLPER_624001=200=1|2=REFORM_SKILLPER_624101=200=1|2=REFORM_SKILLPER_623001=200=1|2=REFORM_SKILLPER_623101=200=1|2=REFORM_SKILLPER_622007=200=1|2=REFORM_SKILLPER_622107=200=1|2=REFORM_SKILLPER_621101=200=1,1000,5003
647,108004,6201|6202,621002,2=REFORM_SKILLPER_621002=200=1|2=REFORM_SKILLPER_621102=200=1,1000,5001
648,108004,6201|6202,622001,2=REFORM_SKILLPER_622001=200=1|2=REFORM_SKILLPER_622101=200=1,1000,5001
649,108004,6201|6202,623004,2=REFORM_SKILLPER_623004=200=1|2=REFORM_SKILLPER_623104=200=1,1000,5001
650,108004,6201|6202,624002,2=REFORM_SKILLPER_624002=200=1|2=REFORM_SKILLPER_624102=200=1,1000,5001
651,108004,6201|6202,625002,2=REFORM_SKILLPER_625002=200=1|2=REFORM_SKILLPER_625102=200=1,1000,5001
652,113004,7201|7202,720101,2=REFORM_SKILLPER_720101=200=1|2=REFORM_SKILLPER_720201=200=1,1000,5002
653,113004,7201|7202,720102,2=REFORM_SKILLPER_720102=200=1|2=REFORM_SKILLPER_720118=200=1,1000,5001
654,113004,7201|7202,720106,2=REFORM_SKILLPER_720106=200=1|2=REFORM_SKILLPER_720119=200=1,1000,5001
655,113004,7201|7202,720109,2=REFORM_SKILLPER_720109=200=1,1000,5001
656,113004,7202,720205,2=REFORM_SKILLPER_720205=200=1|2=REFORM_SKILLPER_721216=200=1,1000,5001
657,113004,7202,720212,2=REFORM_SKILLPER_720212=200=1,1000,5001
658,114004,7211|7212,721101,2=REFORM_SKILLPER_721101=200=1|2=REFORM_SKILLPER_721201=200=1,1000,5002
659,114004,7211|7212,721102,2=REFORM_SKILLPER_721102=200=1|2=REFORM_SKILLPER_721118=200=1,1000,5001
660,114004,7211|7212,721106,2=REFORM_SKILLPER_721106=200=1|2=REFORM_SKILLPER_721119=200=1,1000,5001
661,114004,7211|7212,721109,2=REFORM_SKILLPER_721109=200=1,1000,5001
662,114004,7212,721205,2=REFORM_SKILLPER_721205=200=1|2=REFORM_SKILLPER_721215=200=1,1000,5001
663,114004,7212,721212,2=REFORM_SKILLPER_721212=200=1,1000,5001
664,115001,4000|4101|4102|4201|4202,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
665,115001,4000|4101|4102|4201|4202,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
666,115001,4000|4101|4102|4201|4202,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
667,115001,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
668,115001,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
669,115001,4201|4202,420101,2=REFORM_SKILLPER_420101=200=1|2=REFORM_SKILLPER_420102=200=1|2=REFORM_SKILLPER_420201=200=1|2=REFORM_SKILLPER_420202=200=1|2=REFORM_SKILLPER_420120=200=1|2=REFORM_SKILLPER_420121=200=1|2=REFORM_SKILLPER_420122=200=1|2=REFORM_SKILLPER_420123=200=1|2=REFORM_SKILLPER_420221=200=1|2=REFORM_SKILLPER_420222=200=1|2=REFORM_SKILLPER_420223=200=1|2=REFORM_SKILLPER_420224=200=1,1000,5002
670,115001,4201|4202,420112,2=REFORM_SKILLPER_420112=200=1,1000,5001
671,115001,4201|4202,420116,2=REFORM_SKILLPER_420116=200=1,1000,5001
672,115001,4201|4202,420117,2=REFORM_SKILLPER_420117=200=1|2=REFORM_SKILLPER_410119=200=1,1000,5001
673,115001,4202,420208,2=REFORM_SKILLPER_420208=200=1,1000,5001
674,115001,4202,420212,2=REFORM_SKILLPER_420212=200=1|2=REFORM_SKILLPER_420218=200=1,1000,5001
675,115002,4000|4101|4102|4201|4202,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
676,115002,4000|4101|4102|4201|4202,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
677,115002,4000|4101|4102|4201|4202,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
678,115002,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
679,115002,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
680,115002,4201|4202,420101,2=REFORM_SKILLPER_420101=200=1|2=REFORM_SKILLPER_420102=200=1|2=REFORM_SKILLPER_420201=200=1|2=REFORM_SKILLPER_420202=200=1|2=REFORM_SKILLPER_420120=200=1|2=REFORM_SKILLPER_420121=200=1|2=REFORM_SKILLPER_420122=200=1|2=REFORM_SKILLPER_420123=200=1|2=REFORM_SKILLPER_420221=200=1|2=REFORM_SKILLPER_420222=200=1|2=REFORM_SKILLPER_420223=200=1|2=REFORM_SKILLPER_420224=200=1,1000,5002
681,115002,4201|4202,420112,2=REFORM_SKILLPER_420112=200=1,1000,5001
682,115002,4201|4202,420116,2=REFORM_SKILLPER_420116=200=1,1000,5001
683,115002,4201|4202,420117,2=REFORM_SKILLPER_420117=200=1|2=REFORM_SKILLPER_410119=200=1,1000,5001
684,115002,4202,420208,2=REFORM_SKILLPER_420208=200=1,1000,5001
685,115002,4202,420212,2=REFORM_SKILLPER_420212=200=1|2=REFORM_SKILLPER_420218=200=1,1000,5001
686,115003,4000|4101|4102|4201|4202,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
687,115003,4000|4101|4102|4201|4202,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
688,115003,4000|4101|4102|4201|4202,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
689,115003,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
690,115003,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
691,115003,4201|4202,420101,2=REFORM_SKILLPER_420101=200=1|2=REFORM_SKILLPER_420102=200=1|2=REFORM_SKILLPER_420201=200=1|2=REFORM_SKILLPER_420202=200=1|2=REFORM_SKILLPER_420120=200=1|2=REFORM_SKILLPER_420121=200=1|2=REFORM_SKILLPER_420122=200=1|2=REFORM_SKILLPER_420123=200=1|2=REFORM_SKILLPER_420221=200=1|2=REFORM_SKILLPER_420222=200=1|2=REFORM_SKILLPER_420223=200=1|2=REFORM_SKILLPER_420224=200=1,1000,5002
692,115003,4201|4202,420112,2=REFORM_SKILLPER_420112=200=1,1000,5001
693,115003,4201|4202,420116,2=REFORM_SKILLPER_420116=200=1,1000,5001
694,115003,4201|4202,420117,2=REFORM_SKILLPER_420117=200=1|2=REFORM_SKILLPER_410119=200=1,1000,5001
695,115003,4202,420208,2=REFORM_SKILLPER_420208=200=1,1000,5001
696,115003,4202,420212,2=REFORM_SKILLPER_420212=200=1|2=REFORM_SKILLPER_420218=200=1,1000,5001
697,115004,4000|4101|4102|4201|4202,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
698,115004,4000|4101|4102|4201|4202,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
699,115004,4000|4101|4102|4201|4202,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
700,115004,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
701,115004,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
702,115004,4201|4202,420101,2=REFORM_SKILLPER_420101=200=1|2=REFORM_SKILLPER_420102=200=1|2=REFORM_SKILLPER_420201=200=1|2=REFORM_SKILLPER_420202=200=1|2=REFORM_SKILLPER_420120=200=1|2=REFORM_SKILLPER_420121=200=1|2=REFORM_SKILLPER_420122=200=1|2=REFORM_SKILLPER_420123=200=1|2=REFORM_SKILLPER_420221=200=1|2=REFORM_SKILLPER_420222=200=1|2=REFORM_SKILLPER_420223=200=1|2=REFORM_SKILLPER_420224=200=1,1000,5002
703,115004,4201|4202,420112,2=REFORM_SKILLPER_420112=200=1,1000,5001
704,115004,4201|4202,420116,2=REFORM_SKILLPER_420116=200=1,1000,5001
705,115004,4201|4202,420117,2=REFORM_SKILLPER_420117=200=1|2=REFORM_SKILLPER_410119=200=1,1000,5001
706,115004,4202,420208,2=REFORM_SKILLPER_420208=200=1,1000,5001
707,115004,4202,420212,2=REFORM_SKILLPER_420212=200=1|2=REFORM_SKILLPER_420218=200=1,1000,5001
708,101003,5000|5101|5102,500001,2=REFORM_SKILLPER_500001=120=1|2=REFORM_SKILLPER_510101=120=1|2=REFORM_SKILLPER_510201=120=1,1000,5002
709,101003,5000|5101|5102,500025,2=REFORM_SKILLPER_500025=120=1,1000,5001
710,101003,5101|5102,510103,2=REFORM_SKILLPER_510103=120=1,1000,5001
711,101003,5101|5102,510112,2=REFORM_SKILLPER_510112=120=1,1000,5001
712,101003,5101|5102,510113,2=REFORM_SKILLPER_510113=120=1|2=REFORM_SKILLPER_510114=120=1,1000,5001
713,101003,5102,510204,2=REFORM_SKILLPER_510204=120=1,1000,5001
714,101003,5102,510205,2=REFORM_SKILLPER_510205=120=1,1000,5001
715,101003,5102,510209,2=REFORM_SKILLPER_510209=120=1,1000,5001
716,102003,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
717,102003,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
718,102003,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
719,102003,2101|2102,210113,2=REFORM_SKILLPER_210113=200=1,1000,5001
720,102003,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
721,102003,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
722,102003,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
723,102003,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
724,102003,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
725,102003,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
726,102003,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
727,103003,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
728,103003,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
729,103003,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
730,103003,2101|2102,210113,2=REFORM_SKILLPER_210113=200=1,1000,5001
731,103003,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
732,103003,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
733,103003,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
734,103003,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
735,103003,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
736,103003,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
737,103003,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
738,104003,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
739,104003,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
740,104003,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
741,104003,2101|2102,210104,2=REFORM_SKILLPER_210104=200=1,1000,5001
742,104003,2101|2102,210108,2=REFORM_SKILLPER_210108=200=1,1000,5001
743,104003,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
744,104003,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
745,104003,2102,210205,2=REFORM_SKILLPER_210205=200=1,1000,5001
746,104003,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
747,104003,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
748,104003,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
749,104003,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
750,104003,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
751,105003,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
752,105003,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
753,105003,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
754,105003,2101|2102,210104,2=REFORM_SKILLPER_210104=200=1,1000,5001
755,105003,2101|2102,210108,2=REFORM_SKILLPER_210108=200=1,1000,5001
756,105003,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
757,105003,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
758,105003,2102,210205,2=REFORM_SKILLPER_210205=200=1,1000,5001
759,105003,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
760,105003,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
761,105003,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
762,105003,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
763,105003,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
764,106003,6000|6101|6102,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1,1000,5002
765,106003,6000|6101|6102,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
766,106003,6000|6101|6102,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
767,106003,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
768,106003,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
769,106003,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
770,106003,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
771,106003,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
772,106003,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
773,106003,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
774,107003,6000|6101|6102,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1,1000,5002
775,107003,6000|6101|6102,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
776,107003,6000|6101|6102,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
777,107003,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
778,107003,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
779,107003,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
780,107003,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
781,107003,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
782,107003,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
783,107003,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
784,108003,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
785,108003,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
786,108003,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
787,108003,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
788,108003,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
789,108003,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
790,108003,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
791,108003,3201|3202,320106,2=REFORM_SKILLPER_320106=200=1,1000,5001
792,108003,3201|3202,320107,2=REFORM_SKILLPER_320107=200=1,1000,5001
793,108003,3201|3202,320108,2=REFORM_SKILLPER_320108=200=1,1000,5001
