Id,Name,IsConcealName,Desc,Function,NpcFunctionId,NpcFunctionIdBackup,FunctionIcon,FunctionName,NpcMapIcon,MapIconControl,MapIconWeight,DefaultEquipID,PresentID,Scale,Sex,Icon,Voice,ShowUp,ShowUpInterval,DialogAnim,Prefab,ReNpcId,IsInitialize,NpcType,NPCShowScript,NpcShowTime,NPCScript,NPCRangeCheckScript,NPCRangeCheckCV,NPCAtlas,NPCIcon,IsDynamicNpc,IsSqure,IsDanceNpc,UmbrellaInRain,EntityID,FaceToPlayer,ShowModel,TalkRTOffset,ElfID,AppearBuffs,DisappearBuffs,DisappearTime,NeedTransparent,AppearCommandScript,DisappearCommandScript,,NPCSelectHide,IsFAQImport,IsPathFinding,LocalizationArea
29006,莫雷,0,A12时间的牢笼,,,,,,,,,0=0,0=500028,1,0,,123,0=100075,,,NPC_M_JiuBao\Preview\NPC_M_JiuBao_bandpose,232,1,1,,,0=7000=jiubao,,,,,,,,,,1,1,,,,,,,,,,,,,
29007,居民,0,A12时间的牢笼,,,,,,,,,0=0,0=100094,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,64,1,1,,,0=7000=funv01,,,,,,,,,,1,1,,,,,,,,,,,,,
29008,居民,0,A12时间的牢笼,,,,,,,,,0=0,0=100094,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,64,1,1,,,0=7000=funv02,,,,,,,,,,1,1,,,,,,,,,,,,,
29009,凯特,0,A12时间的牢笼,,,,,,,,,0=0,0=500027,1,1,,123,0=100074,,,NPC_F_PangMei\Preview\NPC_F_PangMei_bandpose,231,1,1,,,0=7000=pangmei,,,,,,,,,,1,1,,,,,,,,,,,,,
29010,帕尔默,0,A12时间的牢笼,,,,,,,,,0=0,0=100024,1,0,,123,,,,NPC_M_ShanSi\Preview\NPC_M_ShanSi_bandpose,24,1,1,,,0=7000=nanhai,,,,,,,,,,1,1,,,,,,,,,,,,,
29011,哈瑞斯,0,A12时间的牢笼,,,,,,,,,0=1150060,0=500046,1,0,,123,,,,,7016,1,1,,,0=7000=dasao,,,,,,,,,,1,1,,,,,,,,,,,,,
29012,菲力克斯,0,A12时间的牢笼,,,,,,,,,0=1150061,0=500046,1,0,,123,,,,,7017,1,1,,,0=7000=dasao,,,,,,,,,,1,1,,,,,,,,,,,,,
29013,莫林,0,A12时间的牢笼,,,,,,,,,0=1150062,0=500048,1,0,,123,,,,,7018,1,1,,,0=7000=molin,,,,,,,,,,1,1,,,,,,,,,,,,,
29014,盆栽商人,0,A12时间的牢笼,,,,,,,,,0=100271,0=100021,1,0,,123,,,,NPC_M_LvXingShangRen\Preview\NPC_M_LvXingShangRen_bandpose,380,1,1,,,0=7000=AEPL_shangren,,,,,,,,,,1,1,,,,,,,,,,,,,
29015,研究者,0,A12时间的牢笼,,,,,,,,,0=1150097,0=660062,1,0,,123,,,,,604,1,1,,,0=7000=lianjingonghui_yanjiuyuan01,,,,,,,,,,1,1,,,,,,,,,,,,,
29016,研究者,0,A12时间的牢笼,,,,,,,,,0=1150098,0=660061,1,1,,123,,,,,605,1,1,,,0=7000=lianjingonghui_yanjiuyuan02,,,,,,,,,,1,1,,,,,,,,,,,,,
29017,伊涅恩,0,A12时间的牢笼,,,,,,,,,0=1170011,0=225129,1,1,,123,,,,,,1,1,,,0=2000000=ShiJianDeLaoLong_YiNieEn_secondtalk,,,,,,,,,,1,1,,,3270901,3520801,2,2,,,,,,,
29018,钟楼工人,0,A12钟楼圆盘NPC,,,,,,,,,0=1150057,0=100122,1,0,,123,,,,NPC_M_KongShouTieJiang\Preview\NPC_M_KongShouTieJiang_bandpose,119,1,1,0=2000000=ShiJianDeLaoLong_ZhongLouGongRen_talk02,0=20=20,0=2000000=ShiJianDeLaoLong_ZhongLouGongRen_secondtalk,,,,,,,,,,1,1,,,,,0.1,,,,,,,,
29019,艾米,0,A12第二次,时空调查团,,,,,,,,0=1180004,0=225130,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,29,1,1,,,0=2000000=ShiJianDeLaoLong_AiMi_maintalk,,,,,,,,,,1,1,,,,,,,,,,,,,
50001,,0,波波利（创角选角用）,,,,,,,,,0=0,0=10052,1,0,,123,,,,NPC_M_QiShiTuanTuanZhang\Preview\NPC_M_QiShiTuanTuanZhang_bandpose,17,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
50002,,0,土波利（创角选角用）,,,,,,,,,0=0,0=10054,1,0,,123,,,,NPC_M_TouJiShangRen\Preview\NPC_M_TouJiShangRen_bandpose,10,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
50003,,0,疯兔（创角选角用）,,,,,,,,,0=0,0=100073,1,0,,123,,,,NPC_M_MenWei\Preview\NPC_M_MenWei_bandpose,1,1,1,,,0=2=npcTEST_weibing,,,,,,,,,,1,1,,,,,,,,,,,,,
50004,,0,女恶魔（创角选角用）,,,,,,,,,0=0,0=10143,1,0,,123,,,,NPC_M_ShiZiJunDuiZhang\Preview\NPC_M_ShiZiJunDuiZhang_bandpose,8,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
50005,,0,狸猫商人（创角选角用）,,,,,,,,,0=0,0=400007,1,0,,123,,,,NPC_M_ShanSi\Preview\NPC_M_ShanSi_bandpose,24,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
50006,,0,猫（创角选角用）,,,,,,,,,0=0,0=400008,1,0,,123,,,,NPC_F_KeAiDeHaiZi\Preview\NPC_F_KeAiDeHaiZi_bandpose,22,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
50007,,0,狸猫（创角选角用）,,,,,,,,,0=0,0=10023,1,0,,123,,,,NPC_M_ShanSi\Preview\NPC_M_ShanSi_bandpose,65,1,1,,,0=2=npcTEST_limaoshangren,,,,,,,,,,1,1,,,,,,,,,,,,,
50008,,0,船舵（创角选角用）,,,,,,,,,0=0,0=400009,1,0,,123,,,,NPC_M_ShanSi\Preview\NPC_M_ShanSi_bandpose,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
50009,,0,船舵（创角选角用）,,,,,,,,,0=0,0=400010,1,0,,123,,,,NPC_M_ShanSi\Preview\NPC_M_ShanSi_bandpose,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
50201,亚由美,0,法师佣兵—亚由美1,,,,,,,,,0=800141,0=660072,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,55,1,1,,,0=200000=yayoumeimorenduibai1,,,,,,,,,,1,1,,,,,,,,200000=yayoumei1,,,,,
50202,亚由美,0,法师佣兵-亚由美2（战斗）,,,,,,,,,0=800141,0=660072,1,1,,123,0=20004,0=2=1,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,55,1,1,,,0=2=npcTEST_nvfashi,,,,,,,,,,1,1,,,,,,,,,,,,,
50203,女孩,0,法师佣兵-造景女孩,,,,,,,,,0=100124,0=100124,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,94,1,1,,,0=200000=zaojingnvhaimorenduibai,,,,,,,,,,1,1,,,,,,,,200000=nvhai1,,,,,
50204,男法师,0,法师佣兵-造景男法师,,,,,,,,,0=100043,0=800062,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,,,0=200000=zaojingnvhaimorenduibai,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,
50205,女孩,0,法师佣兵-造景女孩,,,,,,,,,0=100126,0=100126,1,1,,123,,,,NPC_F_YaoShuShiGongHuiChengYuan\Preview\NPC_F_YaoShuShiGongHuiChengYuan_bandpose,96,1,1,,,0=200000=zaojingnvhaimorenduibai,,,,,,,,,,1,1,,,,,,,,200000=nvhai3,,,,,
50206,亚由美,0,法师佣兵-亚由美3,,,,,,,,,0=800141,0=660072,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,55,1,1,,,0=200000=yayoumeimorenduibai3,,,,,,,,,,1,1,,,,,,,,200000=yayoumei2,,,,,
50215,娜塔莉,0,商人佣兵-娜塔莉1,,,,,,,,,0=800171,0=660073,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,94,1,1,,,0=200000=natalimorenduibai1,,,,,,,,,,1,1,,,,,,,,200000=natali1,,,,,
50216,娜塔莉,0,商人佣兵-娜塔莉2,,,,,,,,,0=800171,0=660073,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,94,1,1,,,0=200000=natalimorenduibai2,,,,,,,,,,1,1,,,,,,,,,,,,,
50217,里斯特,0,商人佣兵-里斯特1,,,,,,,,,0=100006,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=200000=lisitemorenduibai1,,,,,,,,,,1,1,,,,,,,,,,,,,
50218,里斯特,0,商人佣兵-里斯特2跟随里斯特,,,,,,,,,0=100006,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=2=npcTEST,,,,,,,,,31101,1,1,,,,,,,,,,,,,
50219,里斯特,0,商人佣兵-里斯特3,,,,,,,,,0=100006,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=200000=lisitemorenduibai3,,,,,,,,,,1,1,,,,,,,,,,,,,
50220,装饰造景,1,商人佣兵-装饰造景,,,,,,,,,0=0,0=200025,1,0,,123,,,,,,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
50221,装饰造景,1,商人佣兵-装饰造景,,,,,,,,,0=0,0=200025,1,0,,123,,,,,,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
50222,装饰造景,1,商人佣兵-装饰造景,,,,,,,,,0=0,0=200025,1,0,,123,,,,,,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
50223,装饰造景,1,商人佣兵-装饰造景,,,,,,,,,0=0,0=200025,1,0,,123,,,,,,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
50224,装饰造景,1,商人佣兵-装饰造景,,,,,,,,,0=0,0=200025,1,0,,123,,,,,,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
50225,装饰造景,1,商人佣兵-装饰造景,,,,,,,,,0=0,0=550011,1,0,,123,,,,Item_Collect_DiTan\Preview\Item_Collect_DiTan_bandpose,277,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
50226,里斯特,0,商人佣兵-里斯特4,,,,,,,,,0=100006,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=200000=lisitemorenduibai4,,,,,,,,,,1,1,,,,,,,,200000=lisite4,,,,,
50230,申智,0,弓箭手佣兵-申智1,,,,,,,,,0=800161,0=100057,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,57,1,1,,,0=200000=shengzhi1morenduibai1,,,,,,,,,,1,1,,,,,,,,,,,,,
50231,申智,0,弓箭手佣兵-申智2（打斗中）,,,,,,,,,0=800161,0=100057,1,1,,123,0=20022,0=2=1,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,57,1,1,,,0=200000=shengzhi1morenduibai2,,,,,,,,,,1,1,,,,,,,,,,,,,
50232,申智,0,弓箭手佣兵-申智3跟随,,,,,,,,,0=800161,0=100057,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,57,1,1,,,0=2=npcTEST,,,,,,,,,31102,1,1,,,,,,,,,,,,,
50233,弓手,0,弓箭手佣兵-报信弓手,,,,,,,,,0=100045,0=100045,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,45,1,1,,,0=200000=baoxingongshoumorenduibai,,,,,,,,,,1,1,,,,,,,200000=baoxingongshou,200000=baoxingongshouxiaoshi,,,,,
50234,村民,0,弓箭手佣兵-村民女（受伤）,,,,,,,,,0=100221,0=100071,1,1,,123,,,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,214,1,1,,,0=200000=cunminshoushang,,,,,,,,,,1,1,,,,,,,,,,,,,
50235,村民,0,弓箭手佣兵-村民男（受伤）,,,,,,,,,0=100235,0=100064,1,0,,123,,,,NPC_M_FeiYangTanZhu\Preview\NPC_M_FeiYangTanZhu_bandpose,240,1,1,,,0=200000=cunminshoushang,,,,,,,,,,1,1,,,,,,,,,,,,,
50236,村民,0,弓箭手佣兵-村民男（打斗）,,,,,,,,,0=800008,0=100013,1,0,,123,0=100096,0=2=1,,NPC_M_HuKeLian\Preview\NPC_M_HuKeLian_bandpose,179,1,1,,,0=200000=cunminshoushang,,,,,,,,,,1,1,,,,,,,,,,,,,
50237,村民,0,弓箭手佣兵-村民女,,,,,,,,,0=100221,0=100057,1,1,,123,,,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,214,1,1,,,0=200000=cunmindejiu,,,,,,,,,,1,1,,,,,,,,200000=cunmingxiaoshi1,,,,,
50238,村民,0,弓箭手佣兵-村民男,,,,,,,,,0=100235,0=100041,1,0,,123,,,,NPC_M_FeiYangTanZhu\Preview\NPC_M_FeiYangTanZhu_bandpose,240,1,1,,,0=200000=cunmindejiu,,,,,,,,,,1,1,,,,,,,,200000=cunmingxiaoshi2,,,,,
50239,村民,0,弓箭手佣兵-村民男,,,,,,,,,0=800008,0=100041,1,0,,123,,,,NPC_M_HuKeLian\Preview\NPC_M_HuKeLian_bandpose,179,1,1,,,0=200000=cunmindejiu,,,,,,,,,,1,1,,,,,,,,200000=cunmingxiaoshi3,,,,,
50240,申智,0,弓箭手佣兵-申智4,,,,,,,,,0=800161,0=100057,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,57,1,1,,,0=200000=shengzhimorenduibai4,,,,,,,,,,1,1,,,,,,,,,,,,,
50245,雷金,0,剑士佣兵—雷金1,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=200000=leijingmorenduibai1,,,,,,,,,,1,1,,,,,,,200000=leijin1,,,,,,
50246,雷金,0,剑士佣兵—雷金2,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=200000=leijingmorenduibai2,,,,,,,,,,1,1,,,,,,,,,,,,,
50247,雷金,0,剑士佣兵—雷金3,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=200000=leijingmorenduibai3,,,,,,,,,,1,1,,,,,,,,,,,,,
50248,雷金,0,剑士佣兵—雷金4（跟随）,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=2=npcTEST,,,,,,,,,31103,1,1,,,,,,,,,,,,,
50249,小队成员,0,剑士佣兵-小队成员1,,,,,,,,,0=100218,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,209,1,1,,,0=200000=chengyuanmorenduibai,,,,,,,,,,1,1,,,,,,,,200000=chengyuan1,,,,,
50250,小队成员,0,剑士佣兵-小队成员2,,,,,,,,,0=100219,0=100006,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,210,1,1,,,0=200000=chengyuanmorenduibai,,,,,,,,,,1,1,,,,,,,,200000=chengyuan2,,,,,
50251,小队成员,0,剑士佣兵-小队成员3,,,,,,,,,0=100220,0=100006,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,211,1,1,,,0=200000=chengyuanmorenduibai,,,,,,,,,,1,1,,,,,,,,200000=chengyuan3,,,,,
50252,雷金,0,剑士佣兵—雷金5,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=200000=leijingmorenduibai5,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,
50253,雷金,0,剑士佣兵—雷金6（跟随）,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=2=npcTEST,,,,,,,,,31104,1,1,,,,,,,,,,,,,
50254,雷金,0,剑士佣兵—雷金7（跟随）,,,,,,,,,0=800120,0=100041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,41,1,1,,,0=2=npcTEST,,,,,,,,,31105,1,1,,,,,,,,,,,,,
50256,落单成员,0,剑士佣兵-小队成员4（受伤）,,,,,,,,,0=100006,0=100064,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,0=200000=chengyuan4maopao,0=1=3,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
50257,落单成员,0,剑士佣兵-小队成员4,,,,,,,,,0=100006,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=200000=chengyuanmorenduibai,,,,,,,,,,1,1,,,,,,,,200000=chengyuan4,,,,,
50261,乔诺,0,盗贼佣兵线,,,,,,,,,0=800150,0=100044,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,44,1,1,,,0=50261=50261,,,,,,,,,,1,1,,,,,2,3,,50261=50261m,,,,,
50262,保镖,0,盗贼佣兵线,,,,,,,,,0=100165,0=100006,1,0,,123,,,,NPC_M_ZhongLiShengRen\Preview\NPC_M_ZhongLiShengRen_bandpose,151,1,1,,,0=26=MLK_baobiao,,,,,,,,,,1,1,,,,,,,,,,,,,
50263,保镖,0,盗贼佣兵线倒地,,,,,,,,,0=100165,0=500113,1,0,,123,,,,NPC_M_ZhongLiShengRen\Preview\NPC_M_ZhongLiShengRen_bandpose,151,1,0,,,0=26=MLK_baobiao,,,,,,,,,,0,0,,,,,2,3,,,,,,,
50264,乔诺,0,盗贼佣兵线,,,,,,,,,0=800150,0=100044,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,44,1,1,,,0=50261=50264,,,,,,,,,,1,1,,,,,2,3,,,,,,,
50265,乔诺,0,盗贼佣兵线,,,,,,,,,0=800150,0=100044,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,44,1,1,,,0=50261=50265,,,,,,,,,,1,1,,,,,,,,,,,,,
50266,乔诺,0,盗贼佣兵线,,,,,,,,,0=800150,0=100044,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,44,1,1,,,0=50261=50266,,,,,,,,,,1,1,,,,,2,3,,,,,,,
50267,保镖,0,盗贼佣兵线被捕保镖,,,,,,,,,0=100165,0=100006,1,0,,123,,,,NPC_M_ZhongLiShengRen\Preview\NPC_M_ZhongLiShengRen_bandpose,151,1,1,,,0=50261=50267,,,,,,,,,,1,1,,,,,2,3,,,,,,,
50280,莉莉拉,0,服事佣兵线,,,,,,,,,0=800131,0=100060,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,60,1,1,,,0=50261=50280,,,,,,,,,,1,1,,,3520801,,,,,,,,,,
50281,莉莉拉,0,服事佣兵线,,,,,,,,,0=800131,0=100060,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,60,1,1,,,0=50261=50281,,,,,,,,,,1,1,,,,,,,,,,,,,
50282,莉莉拉,0,服事佣兵线,,,,,,,,,0=800131,0=100060,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,60,1,1,,,0=50261=50282,,,,,,,,,,1,1,,,,3520801,,3,,,,,,,
50283,猫咪,1,服事佣兵线,,,,,,,,,0=0,0=100117,1.2,1,,123,,,,NPC_M_FuMo\Preview\NPC_M_FuMo_bandpose,79,1,0,,,0=2=npcTEST_12012,,,,,,,,,,1,1,0.15=0.3=0,,,,2,2,,,,,,,
50284,喵喵,1,服事佣兵线普隆德拉2暹罗猫,,,,,,,,,0=0,0=500032,1.35,1,,123,0=100088,,,Monster/Monster_FeiMao/Monster_FeiMao2_bandpose,236,1,0,,,0=7=PLDL_miaowenshun,,,,,,,,,,0,1,0=0.35=0,,,,2,2,,,,,,,
50285,喵喵,1,服事佣兵线猫3英短蓝白,,,,,,,,,0=0,0=500034,1.35,1,,123,0=100088,,,Monster/Monster_FeiMao/Monster_FeiMao3_bandpose,237,1,0,,,0=7=PLDL_miaowenshun,,,,,,,,,,0,1,0=0.35=0,,,,2,2,,,,,,,
50286,喵喵,1,服事佣兵线猫4半橘猫,,,,,,,,,0=0,0=500036,1.35,1,,123,0=100088,,,Monster/Monster_FeiMao/Monster_FeiMao4_bandpose,238,1,0,,,0=7=PLDL_miaowenshun,,,,,,,,,,0,1,0=0.35=0,,,,2,2,,,,,,,
60001,叫嚣的骑士,0,模板,,,,,,,,,0=100034,0=100034,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,34,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
60002,蹩脚的弓箭手,0,模板,,,,,,,,,0=100051,0=100051,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,51,1,1,,,0=2=npcTEST_nangongshou,,,,,,,,,1,1,,,,,,,,,,,,,,
60003,受折磨的卫兵,0,模板,,,,,,,,,0=0,0=214002,1,0,,123,,,,NPC_M_MenWei\Preview\NPC_M_MenWei_bandpose,1,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
60004,受伤的女刺客,0,模板,,,,,,,,,0=100222,0=100156,1,1,,123,,,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,215,1,1,,,0=2=npcTEST_LKXcv,,,,,,,,,,1,1,,,,,,,,,,,,,
60005,,0,古娜复制人,,,,,,,,,0=800028,0=800028,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,64,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
60500,格里尔,0,尖叫夜管理者,尖叫夜管理者,4001|4006,,,,,,,0=100035,0=100035,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,35,1,1,,,0=7=PLDL_jianjiaoyeshiying,,,,,,,,,,0,1,,,,,,,,,,,,,
60501,玛格丽特母亲,0,万圣节奇遇,,,,,,,,,0=1140000,0=100033,1,1,,123,,,,,494,1,1,,,0=60500=magelitemuqin,,,,,,,,,,1,1,,,3311101,3520801,,3,,,,,,,
60502,玛格丽特,0,万圣节奇遇,,,,,,,,,0=1140001,0=100058,1,1,,123,,,,,495,1,1,,,0=60500=magelite01,,,,,,,,,,1,1,,,3520801,3520801,,3,,,,,,,
60503,尖叫夜活动策划,0,万圣节奇遇,,,,,,,,,0=1140002,0=100025,1,1,,123,,,,,496,1,1,,,0=60500=gelier,,,,,,,,,,1,1,,,3520801,3520801,,3,,,,,,,
60504,玛格丽特,0,万圣节奇遇,,,,,,,,,0=1140001,0=670001,1,1,,123,,,,,495,1,1,,,0=60500=magelite02,,,,,,,,,30907,0,1,,,3520801,3520801,,3,60500=magelitetang,,,,,,
60505,马菲特,0,万圣节奇遇,,,,,,,,,0=1030,0=670002,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,133,1,1,,,0=60500=mafeite,,,,,,,,,,0,1,,,3520801,3520801,,3,60500=mafeitetang,,,,,,
60506,玛格丽特母亲,0,万圣节奇遇,,,,,,,,,0=1140000,0=100033,1,1,,123,,,,,494,1,1,,,0=60500=magelitemuqin,,,,,,,,,,1,1,,,3311101,3520801,,3,,60500=magelitemuqinlikai,,,,,
60507,玛格丽特,0,万圣节奇遇,,,,,,,,,0=1140001,0=100058,1,1,,123,,,,,495,1,1,,,0=60500=magelite01,,,,,,,,,30907,1,1,,,3520801,3520801,,3,,,,,,,
60508,玛格丽特,0,万圣节奇遇,,,,,,,,,0=1140001,0=100058,1,1,,123,,,,,495,1,1,,,0=60500=magelite02,,,,,,,,,,1,1,,,3520801,3520801,,3,,60500=magelitelikai,,,,,
60509,亡魂,0,万圣节奇遇,,,,,,,,,0=0,0=10104,1,0,,123,,,,Monster_HuoJingLing\Preview\Monster_HuoJingLing_bandpose,281,1,1,,,0=60500=wanghun,,,,,,,,,,1,1,,,3520801,3520801,,3,,,,,,,
60510,恶灵,0,万圣节奇遇,,,,,,,,,0=0,0=10228,1.7,0,,123,,,,Monster\Monster_MaiSiTe\Monster_MaiSiTe_bandpose,,1,1,,,0=60500=eling01,,,,,,,,,,1,1,0=-1=-0.85,,3520801,3520801,,3,,60500=elingtaopao,,,,,
60511,恶灵,0,万圣节奇遇,,,,,,,,,0=0,0=10228,1.7,0,,123,,,,Monster\Monster_MaiSiTe\Monster_MaiSiTe_bandpose,,1,1,,,0=60500=eling02,,,,,,,,,,1,1,0=-1=-0.85,,3520801,3520801,,3,,,,,,,
60512,马菲特,0,万圣节奇遇,,,,,,,,,0=1030,0=1030,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,133,1,1,,,0=60500=mafeite,,,,,,,,,,1,1,,,3520801,3520801,,3,,,,,,,
60513,芭芭拉,0,万圣节尖叫夜主持,万圣夜女巫,4004,,,,,,,0=1100043,0=29116,1,1,,123,,,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,221,1,1,0=2000000=halloween_60513,,0=1000002=Act_60513,,,,,,,,,,0,1,,,,,,,,,,,,,
60514,亡魂,0,万圣节奇遇,,,,,,,,,0=0,0=10104,1,0,,123,,,,Monster_HuoJingLing\Preview\Monster_HuoJingLing_bandpose,281,1,1,,,0=60500=wanghun,,,,,,,,,,1,1,,,3520801,3520801,,3,,60500=wanghuntaopao,,,,,
60515,万圣节学者,0,万圣节奇遇,,,,,,,,,0=1140005,0=670000,1,0,,123,,,,,13,1,1,,,0=60500=xuezhe,,,,,,,,,,1,0,,,3520801,3520801,,3,,,,,,,
60516,商人,0,万圣节奇遇,,,,,,,,,0=0,0=100010,1,0,,123,,,,NPC_M_TouJiShangRen\Preview\NPC_M_TouJiShangRen_bandpose,10,1,1,,,0=60500=shangren,,,,,,,,,,1,1,,,3520801,3520801,,3,,,,,,,
