Id,Action,Key,Name,RefreshType,RefreshNum,Limit,Active,TellClient,ExtraLimitActivity,RefreshTypePara,LocalizationArea
894,56,10069,初春附魔强化礼Ⅱ,3,0,2,1,1,,,
895,56,10070,初春附魔强化礼Ⅲ,3,0,2,1,1,,,
896,56,10071,初春综合提升礼Ⅰ,3,0,2,1,1,,,
897,56,10072,初春综合提升礼Ⅱ,3,0,2,1,1,,,
898,56,10073,初春综合提升礼Ⅲ,3,0,2,1,1,,,
899,56,10074,初春限定齿轮礼Ⅰ,3,0,1,1,1,,,
900,56,10075,初春限定齿轮礼Ⅱ,3,0,1,1,1,,,
901,56,10076,初春限定齿轮礼Ⅲ,3,0,1,1,1,,,
902,56,10077,初春限定卡片礼Ⅰ,0,0,1,1,1,,,
903,56,10078,初春限定卡片礼Ⅱ,0,0,1,1,1,,,
904,56,10079,初春限定卡片礼Ⅲ,0,0,1,1,1,,,
905,57,10064,初春补给箱,3,0,3,1,1,,,
906,57,10065,初春限定强化礼Ⅰ,3,0,3,1,1,,,
907,57,10066,初春限定强化礼Ⅱ,3,0,3,1,1,,,
908,57,10067,初春限定强化礼Ⅲ,3,0,3,1,1,,,
909,46,400072,三月登录礼盒,3,0,1,1,1,,,
910,46,400073,三月强化礼盒,3,0,1,1,1,,,
911,46,400074,三月卡片礼盒,3,0,1,1,1,,,
912,46,400075,三月齿轮增强礼盒I,3,0,1,1,1,,,
913,46,400076,三月齿轮增强礼盒II,3,0,1,1,1,,,
914,46,400077,三月配饰强化礼盒I,3,0,1,1,1,,,
915,46,400078,三月配饰强化礼盒II,3,0,1,1,1,,,
916,3,154001,诗嘉古尔庇佑头像Ⅰ,0,0,1,1,1,,,
917,3,154002,诗嘉古尔庇佑头像Ⅱ,0,0,1,1,1,,,
918,3,154003,亚尔薇特祝福头像Ⅰ,0,0,1,1,1,,,
919,3,154004,亚尔薇特祝福头像Ⅱ,0,0,1,1,1,,,
920,3,154005,破晓之光头像框,0,0,1,1,1,,,
921,3,154006,克拉丽丝娃娃帽子,0,0,1,1,1,,,
922,3,154007,趴趴泰依林,0,0,1,1,1,,,
923,3,154008,趴趴妣妮,0,0,1,1,1,,,
924,3,154009,趴趴德帛硫,0,0,1,1,1,,,
925,3,154010,时空漫游者头像Ⅰ,0,0,1,1,1,,,
926,3,154011,时空漫游者头像Ⅱ,0,0,1,1,1,,,
927,3,157013,强效生命合剂,2,0,999,1,1,,,
928,3,157014,完美治愈合剂,2,0,999,1,1,,,
929,3,157015,愈合药剂,2,0,999,1,1,,,
930,3,157016,爆发合剂,2,0,999,1,1,,,
931,3,157017,急速药剂,2,0,999,1,1,,,
932,3,157018,速度激发合剂,2,0,999,1,1,,,
933,3,157019,无尽生命合剂,2,0,999,1,1,,,
934,3,157020,魔法屏障合剂,2,0,999,1,1,,,
935,3,157021,B型药剂礼包,2,0,999,1,1,,,
936,3,157001,高级精炼自选礼盒,4,0,10,1,1,,,
937,3,157002,高级饼干,4,0,20,1,1,,,
938,3,157003,野生猕猴桃,4,0,20,1,1,,,
939,3,157004,莫拉硬币,4,0,50,1,1,,,
940,3,157005,忽克连的锤子,4,0,10,1,1,,,
941,3,157006,高级金刚石,4,0,10,1,1,,,
942,3,157007,初级解封卷轴,4,0,5,1,1,,,
943,3,157008,高级钛钢碎片,4,0,3,1,1,,,
944,3,157009,高级锢魔石,4,0,2,1,1,,,
945,3,157010,武器强化金属,4,0,10,1,1,,,
946,3,157011,防具强化金属,4,0,10,1,1,,,
947,3,157022,时空模拟战头饰三选一礼包,0,0,3,1,1,,,
948,3,157027,B级宠物-焰小鸡,0,0,1,1,1,,,
949,3,156001,强效生命合剂,2,0,999,1,1,,,
950,3,156002,完美治愈合剂,2,0,999,1,1,,,
951,3,156003,B型药剂礼包,2,0,999,1,1,,,
952,1,4050016,XMAS甜饼人卡片,1,0,20,1,1,,,
953,1,4070021,邪恶礼盒卡片,1,0,20,1,1,,,
954,1,4060036,绿饼人卡片,1,0,20,1,1,,,
955,1,4010073,魔灵娃娃卡片,1,0,20,1,1,,,
956,1,4060005,冰波利卡片,1,0,20,1,1,,,
957,1,4040025,朽魔卡片,1,0,20,1,1,,,
958,1,4060038,裘卡卡片,1,0,20,1,1,,,
959,1,4010075,邪灵魔导士卡片,1,0,20,1,1,,,
960,1,4050018,时间守护者卡片,1,0,20,1,1,,,
961,1,4050019,受到诅咒的箱子卡片,1,0,20,1,1,,,
962,1,4010076,大古钟卡片,1,0,20,1,1,,,
963,1,4010078,猪笼草卡片,1,0,20,1,1,,,
964,1,4030035,邪恶向日葵卡片,1,0,20,1,1,,,
965,1,4070023,狂暴蜂兵卡片,1,0,20,1,1,,,
966,1,1200076,猫头鹰望远镜图纸,1,0,20,1,1,,,
967,1,1200077,玩具国王皇冠图纸,1,0,20,1,1,,,
968,1,1200078,沙漏头饰图纸,1,0,20,1,1,,,
969,1,1200079,圣职者之冠图纸,1,0,20,1,1,,,
970,2,4050016,XMAS甜饼人卡片,1,0,20,1,1,,,
971,2,4070021,邪恶礼盒卡片,1,0,20,1,1,,,
972,2,4060036,绿饼人卡片,1,0,20,1,1,,,
973,2,4010073,魔灵娃娃卡片,1,0,20,1,1,,,
974,2,4060005,冰波利卡片,1,0,20,1,1,,,
975,2,4040025,朽魔卡片,1,0,20,1,1,,,
976,2,4060038,裘卡卡片,1,0,20,1,1,,,
977,2,4010075,邪灵魔导士卡片,1,0,20,1,1,,,
978,2,4050018,时间守护者卡片,1,0,20,1,1,,,
979,2,4050019,受到诅咒的箱子卡片,1,0,20,1,1,,,
980,2,4010076,大古钟卡片,1,0,20,1,1,,,
981,2,4010078,猪笼草卡片,1,0,20,1,1,,,
982,2,4030035,邪恶向日葵卡片,1,0,20,1,1,,,
983,2,4070023,狂暴蜂兵卡片,1,0,20,1,1,,,
984,2,1200076,猫头鹰望远镜图纸,1,0,20,1,1,,,
985,2,1200077,玩具国王皇冠图纸,1,0,20,1,1,,,
986,2,1200078,沙漏头饰图纸,1,0,20,1,1,,,
987,2,1200079,圣职者之冠图纸,1,0,20,1,1,,,
988,29,4050016,XMAS甜饼人卡片,7,0,20,1,1,,,
989,29,4070021,邪恶礼盒卡片,7,0,20,1,1,,,
990,29,4060036,绿饼人卡片,7,0,20,1,1,,,
991,29,4010073,魔灵娃娃卡片,7,0,20,1,1,,,
992,29,4060005,冰波利卡片,7,0,20,1,1,,,
993,29,4040025,朽魔卡片,7,0,20,1,1,,,
994,29,4060038,裘卡卡片,7,0,20,1,1,,,
995,29,4010075,邪灵魔导士卡片,7,0,20,1,1,,,
996,29,4050018,时间守护者卡片,7,0,20,1,1,,,
997,29,4050019,受到诅咒的箱子卡片,7,0,20,1,1,,,
998,29,4010076,大古钟卡片,7,0,20,1,1,,,
999,29,4010078,猪笼草卡片,7,0,20,1,1,,,
1000,29,4030035,邪恶向日葵卡片,7,0,20,1,1,,,
1001,29,4070023,狂暴蜂兵卡片,7,0,20,1,1,,,
1002,29,1200076,猫头鹰望远镜图纸,7,0,20,1,1,,,
1003,29,1200077,玩具国王皇冠图纸,7,0,20,1,1,,,
1004,29,1200078,沙漏头饰图纸,7,0,20,1,1,,,
1005,29,1200079,圣职者之冠图纸,7,0,20,1,1,,,
1006,30,4050016,XMAS甜饼人卡片,7,0,20,1,1,,,
1007,30,4070021,邪恶礼盒卡片,7,0,20,1,1,,,
1008,30,4060036,绿饼人卡片,7,0,20,1,1,,,
1009,30,4010073,魔灵娃娃卡片,7,0,20,1,1,,,
1010,30,4060005,冰波利卡片,7,0,20,1,1,,,
1011,30,4040025,朽魔卡片,7,0,20,1,1,,,
1012,30,4060038,裘卡卡片,7,0,20,1,1,,,
1013,30,4010075,邪灵魔导士卡片,7,0,20,1,1,,,
1014,30,4050018,时间守护者卡片,7,0,20,1,1,,,
1015,30,4050019,受到诅咒的箱子卡片,7,0,20,1,1,,,
1016,30,4010076,大古钟卡片,7,0,20,1,1,,,
1017,30,4010078,猪笼草卡片,7,0,20,1,1,,,
1018,30,4030035,邪恶向日葵卡片,7,0,20,1,1,,,
1019,30,4070023,狂暴蜂兵卡片,7,0,20,1,1,,,
1020,30,1200076,猫头鹰望远镜图纸,7,0,20,1,1,,,
1021,30,1200077,玩具国王皇冠图纸,7,0,20,1,1,,,
1022,30,1200078,沙漏头饰图纸,7,0,20,1,1,,,
1023,30,1200079,圣职者之冠图纸,7,0,20,1,1,,,
1024,47,8800010,野怪紫卡结晶释放,2,0,20,1,1,,,
1025,3,158001,海葵卡片,4,0,1,1,1,,,
1026,3,158002,邪骸矿工卡片,4,0,1,1,1,,,
1027,3,158003,米洛斯卡片,4,0,1,1,1,,,
1028,3,158004,达拉蛙卡片,4,0,1,1,1,,,
1029,3,158005,马克卡片,4,0,1,1,1,,,
1030,3,158006,爱丽丝女仆卡片,4,0,1,1,1,,,
1031,3,158007,幽灵剑士卡片,4,0,1,1,1,,,
1032,3,158008,巫婆卡片,4,0,1,1,1,,,
1033,3,158009,钟怪卡片,4,0,1,1,1,,,
1034,3,158010,卡仑宝宝卡片,4,0,1,1,1,,,
1035,3,158011,兽人婴儿卡片,4,0,1,1,1,,,
1036,3,158012,邪骸士兵卡片,4,0,1,1,1,,,
1037,3,158013,邪骸弓箭手卡片,4,0,1,1,1,,,
1038,3,158014,直升机哥布灵卡片,4,0,1,1,1,,,
1039,3,158015,弓箭哥布灵卡片,4,0,1,1,1,,,
1040,3,158016,喷射哥布灵卡片,4,0,1,1,1,,,
1041,3,158017,异变鱼卡片,4,0,1,1,1,,,
1042,3,158018,梦魇卡片,4,0,1,1,1,,,
1043,3,158019,黑蛇卡片,4,0,1,1,1,,,
1044,3,158020,土人卡片,4,0,1,1,1,,,
1045,3,158021,九尾狐卡片,4,0,1,1,1,,,
1046,3,158022,艾吉欧蜈蚣卡片,4,0,1,1,1,,,
1047,3,158023,帕莎纳卡片,4,0,1,1,1,,,
1048,3,158024,小恶魔卡片,4,0,1,1,1,,,
1049,3,158025,犬妖弓箭手卡片,4,0,1,1,1,,,
1050,3,158026,马尔杜克卡片,4,0,1,1,1,,,
1051,3,158027,深海电鳗卡片,4,0,1,1,1,,,
1052,3,158028,赛杜拉卡片,4,0,1,1,1,,,
1053,3,158029,暗神官卡片,4,0,1,1,1,,,
1054,3,158030,玩具士兵卡片,4,0,1,1,1,,,
1055,3,158031,钟塔守护者卡片,4,0,1,1,1,,,
1056,3,158032,锹形虫卡片,4,0,1,1,1,,,
1057,3,158033,基尔瑟卡片,4,0,1,1,1,,,
1058,3,158034,剑鱼卡片,4,0,1,1,1,,,
1059,3,158035,泥人卡片,4,0,1,1,1,,,
1060,3,159001,海葵卡片,0,0,1,1,1,,,
1061,3,159002,邪骸矿工卡片,0,0,1,1,1,,,
1062,3,159003,米洛斯卡片,0,0,1,1,1,,,
1063,3,159004,达拉蛙卡片,0,0,1,1,1,,,
1064,3,159005,马克卡片,0,0,1,1,1,,,
1065,3,159006,爱丽丝女仆卡片,0,0,1,1,1,,,
1066,3,159007,幽灵剑士卡片,0,0,1,1,1,,,
1067,3,159008,巫婆卡片,0,0,1,1,1,,,
1068,3,159009,钟怪卡片,0,0,1,1,1,,,
1069,3,159010,卡仑宝宝卡片,0,0,1,1,1,,,
1070,3,159011,兽人婴儿卡片,0,0,1,1,1,,,
1071,3,159012,邪骸士兵卡片,0,0,1,1,1,,,
1072,3,159013,邪骸弓箭手卡片,0,0,1,1,1,,,
1073,3,159014,直升机哥布灵卡片,0,0,1,1,1,,,
1074,3,159015,弓箭哥布灵卡片,0,0,1,1,1,,,
1075,3,159016,喷射哥布灵卡片,0,0,1,1,1,,,
1076,3,159017,异变鱼卡片,0,0,1,1,1,,,
1077,3,159018,梦魇卡片,0,0,1,1,1,,,
1078,3,159019,黑蛇卡片,0,0,1,1,1,,,
1079,3,159020,土人卡片,0,0,1,1,1,,,
1080,3,159021,九尾狐卡片,0,0,1,1,1,,,
1081,3,159022,艾吉欧蜈蚣卡片,0,0,1,1,1,,,
1082,3,159023,帕莎纳卡片,0,0,1,1,1,,,
1083,3,159024,小恶魔卡片,0,0,1,1,1,,,
1084,3,159025,犬妖弓箭手卡片,0,0,1,1,1,,,
1085,3,159026,马尔杜克卡片,0,0,1,1,1,,,
1086,3,159027,深海电鳗卡片,0,0,1,1,1,,,
1087,3,159028,赛杜拉卡片,0,0,1,1,1,,,
1088,3,159029,暗神官卡片,0,0,1,1,1,,,
1089,3,159030,玩具士兵卡片,0,0,1,1,1,,,
1090,3,159031,钟塔守护者卡片,0,0,1,1,1,,,
1091,3,159032,锹形虫卡片,0,0,1,1,1,,,
1092,3,159033,基尔瑟卡片,0,0,1,1,1,,,
1093,3,159034,剑鱼卡片,0,0,1,1,1,,,
1094,3,159035,泥人卡片,0,0,1,1,1,,,
1095,56,10080,春日补给箱,1,0,1,1,1,,,
1096,57,10080,春日补给箱,3,0,2,1,1,,,
1097,56,10081,春日加油站,1,0,1,1,1,,,
1098,57,10081,春日加油站,3,0,3,1,1,,,
1099,56,10082,春日强化礼盒Ⅰ,3,0,3,1,1,,,
1100,56,10083,春日强化礼盒Ⅱ,3,0,3,1,1,,,
1101,56,10084,春日强化礼盒Ⅲ,3,0,3,1,1,,,
1102,56,10085,春日附魔礼盒Ⅰ,3,0,3,1,1,,,
1103,56,10086,春日附魔礼盒Ⅱ,3,0,3,1,1,,,
1104,56,10087,春日附魔礼盒Ⅲ,3,0,3,1,1,,,
1105,56,10088,春日综合提升礼盒Ⅰ,3,0,3,1,1,,,
1106,56,10089,春日综合提升礼盒Ⅱ,3,0,3,1,1,,,
1107,56,10090,春日综合提升礼盒Ⅲ,3,0,3,1,1,,,
1108,56,10091,春日全面加强礼盒Ⅰ,3,0,1,1,1,,,
1109,56,10092,春日全面加强礼盒Ⅱ,3,0,1,1,1,,,
1110,56,10093,春日全面加强礼盒Ⅲ,3,0,1,1,1,,,
1111,56,10094,春日卡片礼盒Ⅰ,0,0,1,1,1,,,
1112,56,10095,春日卡片礼盒Ⅱ,0,0,1,1,1,,,
1113,56,10096,春日卡片礼盒Ⅲ,0,0,1,1,1,,,
1114,46,400079,四月登录礼盒,3,0,1,1,1,,,
1115,46,400080,高级登录礼盒,3,0,1,1,1,,,
1116,46,400081,愚人节礼盒,0,0,1,1,1,,,
1117,46,400082,附魔增强礼盒Ⅰ,3,0,2,1,1,,,
1118,46,400083,齿轮改造增强礼盒Ⅰ,3,0,2,1,1,,,
1119,46,400084,大型强化加强礼盒,3,0,1,1,1,,,
1120,46,400085,附魔增强礼盒Ⅱ,3,0,2,1,1,,,
1121,46,400086,齿轮改造增强礼盒Ⅱ,3,0,2,1,1,,,
1122,46,400087,大型强化加强礼盒,3,0,1,1,1,,,
1123,46,400088,载具增强礼盒Ⅰ,3,0,2,1,1,,,
1124,46,400089,齿轮声望增强礼盒,3,0,2,1,1,,,
1125,46,400090,大型强化加强礼盒,3,0,1,1,1,,,
1126,56,10097,初夏补给箱,3,0,1,1,1,,,
1127,56,10098,初夏支援箱,1,0,1,1,1,,,
1128,57,10098,初夏支援箱,3,0,3,1,1,,,
1129,56,10099,初夏精炼强化礼盒,1,0,1,1,1,,,
1130,57,10099,初夏精炼强化礼盒,3,0,3,1,1,,,
1131,56,10100,初夏养成强化礼盒,3,0,3,1,1,,,
1132,56,10101,初夏附魔强化礼盒,1,0,1,1,1,,,
1133,57,10101,初夏附魔强化礼盒,3,0,3,1,1,,,
1134,56,10102,初夏综合强化礼盒,1,0,1,1,1,,,
1135,57,10102,初夏综合强化礼盒,3,0,3,1,1,,,
1136,56,10103,初夏加强提升礼盒,3,0,2,1,1,,,
1137,56,10104,初夏成长大礼盒,0,0,1,1,1,,,
1138,56,10105,初夏成长大礼盒Ⅱ,0,0,1,1,1,,,
1139,46,400091,五月登陆礼盒,3,0,1,1,1,,,
1140,46,400092,五月强化礼盒,3,0,3,1,1,,,
1141,46,400093,五月精炼礼盒,3,0,3,1,1,,,
1142,46,400094,五月齿轮强化礼盒,3,0,3,1,1,,,
1143,46,400095,五月卡片强化礼盒,5,0,2,1,1,,,
1144,46,400096,五月综合强化礼盒,3,0,1,1,1,,,
1145,3,126075,螃蟹帽子,4,0,1,1,1,,,
1146,3,126076,贝壳帽,4,0,1,1,1,,,
1147,3,126077,海星头饰,4,0,1,1,1,,,
1148,3,126078,鳄鱼头套,4,0,1,1,1,,,
1149,8,1070261,女王坠饰,1,0,-1,1,1,,,
1150,8,1070262,熔岩头饰,1,0,-1,1,1,,,
1151,8,1070263,水晶原石头盔,1,0,-1,1,1,,,
1152,8,1100026,半龙之翼,1,0,-1,1,1,,,
1153,8,1080088,流氓贴纸,1,0,-1,1,1,,,
1154,1,1200082,流氓贴纸图纸,1,0,20,1,1,,,
1155,1,1200083,熔岩头饰图纸,1,0,20,1,1,,,
1156,1,1200084,女王坠饰图纸,1,0,20,1,1,,,
1157,2,1200082,流氓贴纸图纸,1,0,20,1,1,,,
1158,2,1200083,熔岩头饰图纸,1,0,20,1,1,,,
1159,2,1200084,女王坠饰图纸,1,0,20,1,1,,,
1160,29,1200082,流氓贴纸图纸,7,0,20,1,1,,,
1161,29,1200083,熔岩头饰图纸,7,0,20,1,1,,,
1162,29,1200084,女王坠饰图纸,7,0,20,1,1,,,
1163,30,1200082,流氓贴纸图纸,7,0,20,1,1,,,
1164,30,1200083,熔岩头饰图纸,7,0,20,1,1,,,
1165,30,1200084,女王坠饰图纸,7,0,20,1,1,,,
1166,29,4010082,卡拉蟹卡片,7,0,20,1,1,,,
1167,29,4050020,奈吉鸟卡片,7,0,20,1,1,,,
1168,29,4010084,海星卡片,7,0,20,1,1,,,
1169,29,4010085,流氓卡片,7,0,20,1,1,,,
1170,29,4020024,米杜沙卡片,7,0,20,1,1,,,
1171,29,4050021,邪恶摩艾卡片,7,0,20,1,1,,,
1172,29,4030038,钟乳巨石怪卡片,7,0,20,1,1,,,
1173,29,4040027,鳄鱼人卡片,7,0,20,1,1,,,
1174,29,4060040,绿变色龙卡片,7,0,20,1,1,,,
1175,30,4010082,卡拉蟹卡片,7,0,20,1,1,,,
1176,30,4050020,奈吉鸟卡片,7,0,20,1,1,,,
1177,30,4010084,海星卡片,7,0,20,1,1,,,
1178,30,4010085,流氓卡片,7,0,20,1,1,,,
1179,30,4020024,米杜沙卡片,7,0,20,1,1,,,
1180,30,4050021,邪恶摩艾卡片,7,0,20,1,1,,,
1181,30,4030038,钟乳巨石怪卡片,7,0,20,1,1,,,
1182,30,4040027,鳄鱼人卡片,7,0,20,1,1,,,
1183,30,4060040,绿变色龙卡片,7,0,20,1,1,,,
1184,1,4010082,卡拉蟹卡片,1,0,20,1,1,,,
1185,1,4050020,奈吉鸟卡片,1,0,20,1,1,,,
1186,1,4010084,海星卡片,1,0,20,1,1,,,
1187,1,4010085,流氓卡片,1,0,20,1,1,,,
1188,1,4020024,米杜沙卡片,1,0,20,1,1,,,
1189,1,4050021,邪恶摩艾卡片,1,0,20,1,1,,,
1190,1,4030038,钟乳巨石怪卡片,1,0,20,1,1,,,
1191,1,4040027,鳄鱼人卡片,1,0,20,1,1,,,
1192,1,4060040,绿变色龙卡片,1,0,20,1,1,,,
1193,2,4010082,卡拉蟹卡片,1,0,20,1,1,,,
1194,2,4050020,奈吉鸟卡片,1,0,20,1,1,,,
1195,2,4010084,海星卡片,1,0,20,1,1,,,
1196,2,4010085,流氓卡片,1,0,20,1,1,,,
1197,2,4020024,米杜沙卡片,1,0,20,1,1,,,
1198,2,4050021,邪恶摩艾卡片,1,0,20,1,1,,,
1199,2,4030038,钟乳巨石怪卡片,1,0,20,1,1,,,
1200,2,4040027,鳄鱼人卡片,1,0,20,1,1,,,
1201,2,4060040,绿变色龙卡片,1,0,20,1,1,,,
1202,56,10106,喵果丰收礼盒,0,0,1,1,1,,,
1203,56,10107,超级装备修复礼盒,0,0,3,1,1,,,
1204,56,10108,超级装备强化礼盒,0,0,3,1,1,,,
1205,47,8800020,时装币,2,0,15,1,1,,,
1206,3,161001,水手服,0,0,1,1,1,,,
1207,3,161002,水手服,0,0,1,1,1,,,
1208,3,161003,奇妙南瓜套装,0,0,1,1,1,,,
1209,3,161004,奇妙南瓜套装,0,0,1,1,1,,,
1210,3,161005,水手服（时效）,0,0,1,1,1,,,
1211,3,161006,水手服（时效）,0,0,1,1,1,,,
1212,3,161007,邪恶使者cos装（时效）,0,0,1,1,1,,,
1213,3,161008,邪恶使者cos装（时效）,0,0,1,1,1,,,
1214,3,161009,青蛙王子头饰,0,0,1,1,1,,,
1215,3,161010,趴趴小雪人,0,0,1,1,1,,,
1216,3,161011,梦游帽子,0,0,1,1,1,,,
1217,3,161012,猫耳泳镜,0,0,1,1,1,,,
1218,3,161013,爱心太阳眼镜,0,0,1,1,1,,,
1219,3,161014,南瓜眼罩,0,0,1,1,1,,,
1220,3,161015,好吃的桂花松饼,0,0,1,1,1,,,
1221,3,161016,西瓜勺子,0,0,1,1,1,,,
1222,3,161017,好吃的可可松饼,0,0,1,1,1,,,
1223,3,161018,好吃的蛋黄松饼,0,0,1,1,1,,,
1224,3,161019,好吃的芋泥松饼,0,0,1,1,1,,,
1225,3,161020,飞行员背包,0,0,1,1,1,,,
1226,3,161021,雪娃娃气球,0,0,1,1,1,,,
1227,56,10109,绵绵兔帽子礼盒,0,0,1,1,1,,,
1228,56,10110,六月补给箱,1,0,1,1,1,,,
1229,57,10110,六月补给箱,3,0,2,1,1,,,
1230,56,10111,六月小型礼盒,1,0,1,1,1,,,
1231,57,10111,六月小型礼盒,3,0,3,1,1,,,
1232,56,10112,六月附魔改造加强包,3,0,3,1,1,,,
1233,56,10113,六月附魔加强包,3,0,3,1,1,,,
1234,56,10114,六月载具配饰礼盒,3,0,3,1,1,,,
1235,56,10115,六月装备精炼礼盒,3,0,3,1,1,,,
1236,56,10116,六月齿轮卡片加强包,3,0,1,1,1,,,
1237,56,10117,六月综合礼盒,0,0,1,1,1,,,
1238,56,10118,六月综合礼盒Ⅰ,0,0,1,1,1,,,
1239,56,10119,六月综合礼盒Ⅱ,0,0,1,1,1,,,
1240,46,400097,酷夏登录礼盒,3,0,1,1,1,,,
1241,46,400098,酷夏小型礼盒,3,0,3,1,1,,,
1242,46,400099,酷夏附魔礼盒,3,0,3,1,1,,,
1243,46,400101,酷夏装备强化礼盒Ⅰ,3,0,3,1,1,,,
1244,46,400102,酷夏超级礼盒,3,0,2,1,1,,,
1245,46,400103,酷夏装备强化礼盒Ⅱ,3,0,3,1,1,,,
1246,47,3050050,野怪周年庆掉落,2,0,30,1,1,,,
1247,47,3050110,稀有怪周年庆掉落,2,0,8,1,1,,,
1248,3,180001,1周年快乐时装,0,0,1,1,1,,43,
1249,3,180002,1周年气球束图纸,0,0,1,1,1,,43,
1250,3,180003,1周年皇冠图纸,0,0,1,1,1,,43,
1251,3,180004,1周年甜心眼镜图纸,0,0,1,1,1,,43,
1252,3,180005,1周年小蛋糕图纸,0,0,1,1,1,,43,
1253,3,180006,1周年少年头像,0,0,1,1,1,,43,
1254,3,180007,1周年少女头像,0,0,1,1,1,,43,
1255,3,180008,感谢你喜欢RO,0,0,1,1,1,,43,
1256,3,180009,武器受祝福的矿石,0,0,5,1,1,,43,
1257,3,180010,防具受祝福的矿石,0,0,5,1,1,,43,
1258,3,180011,配饰受祝福的矿石,0,0,5,1,1,,43,
1259,3,180012,高级锢魔石,0,0,3,1,1,,43,
1260,3,180013,稀有锢魔石,0,0,3,1,1,,43,
1261,3,180014,珍贵的卡片碎片,0,0,1,1,1,,43,
1262,3,180015,珍贵的卡片碎片,0,0,1,1,1,,43,
1263,3,180016,珍贵的卡片碎片,0,0,1,1,1,,43,
1264,3,180017,精炼附魔养成礼盒,0,0,30,1,1,,43,
1265,3,180018,超级齿轮扭蛋,0,0,10,1,1,,43,
1266,3,180019,资质洗炼丹,0,0,100,1,1,,43,
1267,3,180020,宠物技能残卷,0,0,20,1,1,,43,
1268,3,180021,神秘宠物装备箱,0,0,30,1,1,,43,
1269,8,1070272,1周年皇冠,1,0,-1,1,1,,,
1270,8,1080091,1周年甜心眼镜,1,0,-1,1,1,,,
1271,8,1090069,1周年小蛋糕,1,0,-1,1,1,,,
1272,8,1100035,1周年气球束,1,0,-1,1,1,,,
1273,56,10120,小鸭子嘴礼盒,0,0,1,1,1,,,
1274,56,10121,魔法成长小礼盒,0,0,3,1,1,,,
1275,56,10122,魔法成长大礼盒,0,0,2,1,1,,,
1276,1,140010,初级物理抗性,1,0,200,1,1,,,
1277,1,140020,初级魔法抗性,1,0,200,1,1,,,
1278,1,140030,初级灵心,1,0,200,1,1,,,
1279,1,140040,闪避增强,1,0,200,1,1,,,
1280,1,140050,初级生命增强,1,0,200,1,1,,,
1281,1,140080,初级暴击增强,1,0,200,1,1,,,
1282,1,140090,初级大体型增伤,1,0,200,1,1,,,
1283,1,140100,初级小体型增伤,1,0,200,1,1,,,
1284,1,140140,初级暴击伤害增强,1,0,200,1,1,,,
1285,1,140160,异常抵抗,1,0,200,1,1,,,
1286,1,140170,初级物理伤害增强,1,0,200,1,1,,,
1287,1,140180,初级魔法伤害增强,1,0,200,1,1,,,
1288,1,141010,治疗光环,1,0,200,1,1,,,
1289,1,141110,不稳定元素,1,0,200,1,1,,,
1290,1,141120,出场恐吓,1,0,200,1,1,,,
1291,1,141210,低级攻速连携,1,0,200,1,1,,,
1292,1,141220,力量连携,1,0,200,1,1,,,
1293,1,141260,迷雾陷阱,1,0,200,1,1,,,
1294,1,141280,快速愈合,1,0,200,1,1,,,
1295,1,141310,低级伤害浮动,1,0,200,1,1,,,
1296,1,142020,火箭术,1,0,200,1,1,,,
1297,1,142030,雷击术,1,0,200,1,1,,,
1298,1,142040,地震术,1,0,200,1,1,,,
1299,1,142100,暗物质攻击,1,0,200,1,1,,,
1300,1,140210,高级大体型增伤,1,0,200,1,1,,,
1301,1,140220,高级小体型增伤,1,0,200,1,1,,,
1302,1,140230,高级灵心,1,0,200,1,1,,,
1303,1,140240,高级物理抗性,1,0,200,1,1,,,
1304,1,140250,高级魔法抗性,1,0,200,1,1,,,
1305,1,140270,高级生命增强,1,0,200,1,1,,,
1306,1,140300,高级暴击伤害增强,1,0,200,1,1,,,
1307,1,140310,高级物理伤害增强,1,0,200,1,1,,,
1308,1,140320,高级魔法伤害增强,1,0,200,1,1,,,
1309,1,140330,高级暴击增强,1,0,200,1,1,,,
1310,1,141020,忍耐光环,1,0,200,1,1,,,
1311,1,141030,冰脉光环,1,0,200,1,1,,,
1312,1,141050,魔法强击光环,1,0,200,1,1,,,
1313,1,141060,献祭光环,1,0,200,1,1,,,
1314,1,141130,出场助威,1,0,200,1,1,,,
1315,1,141140,群体治愈,1,0,200,1,1,,,
1316,1,141150,寒冰领域,1,0,200,1,1,,,
1317,1,141160,火焰领域,1,0,200,1,1,,,
1318,1,141230,敏捷连携,1,0,200,1,1,,,
1319,1,141240,智力连携,1,0,200,1,1,,,
1320,1,141250,高级攻速连携,1,0,200,1,1,,,
1321,1,141270,黑反甲,1,0,200,1,1,,,
1322,1,141320,高级伤害浮动,1,0,200,1,1,,,
1323,1,141330,复生,1,0,200,1,1,,,
1324,1,142010,力量冲击,1,0,200,1,1,,,
1325,1,142050,火球术,1,0,200,1,1,,,
1326,1,142060,雷爆术,1,0,200,1,1,,,
1327,1,142070,狂击,1,0,200,1,1,,,
1328,1,142080,连刺攻击,1,0,200,1,1,,,
1329,1,142090,音速投掷,1,0,200,1,1,,,
1330,1,142110,敏捷冲击,1,0,200,1,1,,,
1331,1,142120,智力冲击,1,0,200,1,1,,,
1332,1,142130,战斗祝福,1,0,200,1,1,,,
1333,1,142140,防御祝福,1,0,200,1,1,,,
1334,1,143020,石化术:迟缓,1,0,200,1,1,,,
