ID,AwardId,ItemIds
3681,5410070,1270012|1270003|1280011|1290053|1290013|10336204|3040100|3040101|3040102|2051001
3682,5410080,1290024|1270009|1280004|1280011|1290054|10337507|10336304|10336204|3040100|3040101|3040102|2051001
3683,5410090,1290028|3090004|1280011|1280004|1290007|10336304|10336204|3040100|3040101|3040102|2051001
3684,5410100,1290025|3090004|1280007|1290002|1290017|10336504|10336906|3040100|3040101|3040102|2051001
3685,5410110,1270012|1270003|1290006|1280007|1290018|10337807|10339207|3040100|3040101|3040102|2051001
3686,5410120,1290027|1270007|1290053|1280007|1290015|10338108|3040100|3040101|3040102|2051001
3687,5410130,1290025|1270003|1280002|1290006|1290005|10336706|10336806|10336906|3040100|3040101|3040102|2051001
3688,5410140,1290023|1290035|1290053|1290002|1290005|10337006|10337106|10337206|3040100|3040101|3040102|2051001
3689,5410150,1270012|1280005|1280011|1280004|1290004|10337707|3040100|3040101|3040102|2051001
3690,5410160,1270004|3090008|1280011|1280007|1290016|10337607|3040100|3040101|3040102|2051001
3691,5410170,1290022|1290041|1280002|1290006|1290017|10337507|10337707|3040100|3040101|3040102|2051001
3692,5410180,1290024|1280001|1280004|1290006|1290005|10338408|10338708|3040100|3040101|3040102|2051001
3693,5410190,1290027|3090001|1280008|1280002|1290012|10338208|10338508|3040100|3040101|3040102|2051001
3694,5410200,1290027|3090002|1290002|1290006|1290005|10338308|10338608|3040100|3040101|3040102|2051001
3695,5410210,1290075|1270003|1280008|1290056|1290014|10342409|10342709|3040100|3040101|3040102|2051001
3696,5410220,1290076|1280001|1280002|1290059|1290005|10342409|10342809|3040100|3040101|3040102|2051001
3697,5410230,1290076|1270007|1290053|1290058|1290012|10342509|10342909|3040100|3040101|3040102|2051001
3698,5410240,1290075|1270009|1290053|1290062|1290015|10342509|10343009|3040100|3040101|3040102|2051001
3699,5410250,1290076|1280010|1280004|1290060|1290004|10342609|10343109|3040100|3040101|3040102|2051001
3700,5410260,1290075|1280010|1290002|1290061|1290005|10342609|10343209|3040100|3040101|3040102|2051001
3701,5410270,1290089|1290090|1290092|1290093|1290095|10342509|10342809|10344710|3040100|3040101|3040102|2051001
3702,5410280,1290088|1290091|1290094|1290092|1290096|10342609|10342709|10344910|3040100|3040101|3040102|2051001
3703,5410290,1290089|1290090|1290093|1290094|1290097|10343109|10342909|10345010|3040100|3040101|3040102|2051001
3704,5410300,1290088|1290091|1290092|1290093|1290095|10343209|10343009|10345310|3040100|3040101|3040102|2051001
3705,5410310,1290105|1290104|1290098|1290099|1290101|10345810|10344710|10345110|3040100|3040101|3040102|2051001
3706,5410320,1290105|1290104|1290099|1290100|1290102|10344810|10345210|10345510|3040100|3040101|3040102|2051001
3707,5410330,1290105|1290104|1290098|1290100|1290103|10345410|10345710|10345610|3040100|3040101|3040102|2051001
3708,5411000,801|802
3709,5411010,801|802
3710,5411020,801|802
3711,5411030,801|802
3712,5411040,801|802
3713,5411050,801|802
3714,5411060,801|802
3715,5411070,801|802
3716,5411080,801|802
3717,5411090,801|802
3718,5411100,801|802
3719,5411110,801|802
3720,5411120,801|802
3721,5411130,801|802
3722,5411140,801|802
3723,5411150,801|802
3724,5411160,801|802
3725,5411170,801|802
3726,5411300,801|802
3727,5411310,801|802
3728,5411320,801|802
3729,5411330,801|802
3730,5411340,801|802
3731,5411350,801|802
3732,5411360,801|802
3733,5411370,801|802
3734,5411380,801|802
3735,5500010,3020007|3023002|2090003|3024023|1400201|2090025|3020010|2091166|3020006|3020005
3736,5500020,1010051|1010052
3737,5500030,102|1041013
3738,5500040,102|3020003|3020005|3020004|3020006|3026005|3021010|2091501
3739,5500050,2091505|2040020
3740,5500060,2091505|804
3741,5500070,10342409|10342509|10342609|10342709|10342809|10342909|10343009|10343109|10343209
3742,5500081,2035006
3743,5500082,2035006
3744,5500083,2035006
3745,5500084,2035006
3746,5500085,2035006
3747,5500090,1010057|1010058
3748,5500100,2035008
3749,5500101,2035008
3750,5500102,2035008
3751,5500103,2035008
3752,5500110,3021001
3753,5500111,3021001
3754,5500112,3021001
3755,5500116,3024024
3756,5500117,3024024
3757,5500118,3024024
3758,5500120,40300282|40100702|40100712|40300292|40100722|40200212|40200222|40300312|40700202|40700192|40300322|40500152|40600322|40600332|40300302|40200232|40600342
3759,5500130,2040021|2091614|2091615|2091616|2091617|1090062
3760,5500140,10342709|10342809|10342909|10343009|10343109|10343209|10352409|10352509|10352609
3761,5500134,2034200
3762,5500135,2034200
3763,5500136,2034200
3764,5500150,1070195|1041002|1059068
3765,5500160,2060100
3766,5500170,2060100
3767,5500180,2091545|2091546|2091547|2091548|3011504
3768,5500190,2091545|2091546|2091547
3769,5500200,3020003|3020004|3020016|3020005|3020006|3020017|3021001|3022058|3022060
3770,5500210,3020013|3020014|3020015|3020023|3020024|3020025|3021012|3021010
3771,5500220,2091501|3024024|3020022
3772,5500230,3024053|2091165
3773,5500240,3010133|2091111|3024002|3024004|3021001|60660030|102|101
3774,5500250,3010133|3024003|3024005|2091618|3021001|3021010|3021012|3026005|102|101
3775,5500252,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044|1170009|1200049|1170006|1200040|1200041|1200067|1200068|1200070|1200071|1200066|1200069
3776,5500253,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044|1170009|1200049|1170006|1200040|1200041|1200067|1200068|1200070|1200071|1200066|1200069|1200076|1200077|1200078|1200079
3777,5500260,3010137|3024024|60660030|3024053|3026005|101|102|3024029
3778,5500270,3010131|3020022|3011505|2091311|2034006|40000010|2040016|102|101
3779,5500280,3020003|3020004|3020016|3020005|3020006|3020017
3780,5500290,3020003|3020004|3020016|3020005|3020006|3020017
3781,5500300,3020003|3020004|3020016|3020005|3020006|3020017
3782,5500310,102|1080084
3783,5500320,2035010
3784,5500330,2035010
3785,5500340,2035010
3786,5500350,2035010
3787,5500360,10352709|10352809|10352909|10353009|10353109|10353209|10352409|10352509|10352609
3788,5500370,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044|1170009|1200049|1170006|1200040|1200041|1200067|1200068|1200070
3789,5500380,2035012
3790,5500390,2035012
3791,5500400,2035012
3792,5500410,2035012
3793,5500420,2035016
3794,5500430,2035016
3795,5500440,2035016
3796,5500450,2035016
3797,5500500,2035019
3798,5500510,2035019
3799,5500520,2035019
3800,5500530,2035019
3801,6100010,101|401|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|1290055|2090019|3020001|3020002|2035002|2034003|2090021|2033001|2031004|2010012|2010008
3802,6100020,101|401|1270006|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|1290055|2090019|2035002|2034003|1270010|1029010|2050001
3803,6100030,
3804,6100040,1270006|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|2035002|3021001|2034003|101|401
3805,6100050,
3806,6100060,1270006|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|2035002|3021001|2034003|101|401
3807,6100070,1270006|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|2035002|3021001|2034003|101|401
3808,6100080,1270010|1270006|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|1029010|101|401|2050001
3809,6200010,3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2090019|2034003|2035002|3020001|3020002|2090021|2031004|101|401
3810,6200020,3020005|3020006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|1290055|2090019|2035002|3024031|3024004|1029010|2050001|401|2050006|3021005|3021006
3811,6200030,3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|2035002|3024031|3024004|1029010|1029011|2050001|401|2050006|3021005|3021006
3812,6200040,3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024031|3024004|1029010|1029011|2050001|401|3021005|3021006
3813,6200050,401
3814,6200060,3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2090019|2034003|2035002|3020001|3020002|2090021|2031004
3815,6200070,
3816,6300010,
3817,6300020,2050010|3021005|3021006|2051001
3818,6400010,3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|401|101
3819,6400020,2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|2035002|401|101
3820,7000010,3051104|3051205|3051202|3051206|3051207
3821,7000020,3040009|3040012|3040013|3040014|3040015
3822,7000030,3051004|3051010|3051006|3051008|3051009
3823,7100010,3051401
3824,7100020,3051402
3825,7100030,3051403
3826,7100040,3051404
3827,7100050,3051405
3828,7100060,3051406
3829,7200010,3078011
3830,7200020,3078014
3831,7200030,3078017
3832,7200040,3078020
3833,7200050,3078023
3834,7200060,3078026
3835,7300010,3054001
3836,7300020,3054101
3837,7300030,3054201
3838,7300040,3054301
3839,7300050,3054401
3840,7300060,3054501
3841,7300070,3054601
3842,7300080,3054701
3843,7300090,3054801
3844,7300100,3022035
3845,7300110,3022036
3846,7300120,3022037
3847,7300130,3022038
3848,7300140,3022039
3849,7300150,3022040
3850,7300160,3022041
3851,7300170,3022043
3852,7300180,3022044
3853,7300190,3022045
3854,7300200,3022046
3855,7300210,3022047
3856,7300220,3022048
3857,7300230,3022049
3858,7300240,3081001
3859,7300250,3081011
3860,7300260,3081021
3861,7300270,3081031
3862,7300280,3081041
3863,7300290,3081051
3864,7300300,3081061
3865,7300310,3081071
3866,7300320,3081081
3867,7300330,3081091
3868,7300340,3081101
3869,7300350,3081111
3870,7300360,3081121
3871,7300370,3081131
3872,7300380,3081141
3873,7300390,3081151
3874,7300400,3081161
3875,7300410,3081171
3876,7300420,3081181
3877,7300430,3081191
3878,7300440,3081201
3879,7300450,3081211
3880,7300460,3081221
3881,7300470,3081231
3882,7300480,3081241
3883,7300490,3081251
3884,7300500,3081261
3885,7300510,3081271
3886,7300520,3081281
3887,7300530,3081291
3888,7300540,3081301
3889,7300550,3081311
3890,7300560,3081321
3891,7300570,3081331
3892,7300580,3081341
3893,7300590,3081351
3894,7300600,3081361
3895,7300610,3081371
3896,7300620,3081381
3897,7300630,3081391
3898,7300640,3081401
3899,7300650,3081411
3900,7300660,3081421
3901,7300670,3081431
3902,7300680,3081441
3903,7300690,3081451
3904,7300700,3081461
3905,7300710,3081471
3906,7300720,3081481
3907,7300730,3081491
3908,7300740,3081501
3909,7300750,3081511
3910,7300760,3081521
3911,7300770,3081531
3912,7300780,3081541
3913,7300790,3081551
3914,7300800,3081561
3915,7300810,3081571
3916,7300820,3081581
3917,7300830,3081591
3918,7300840,3081601
3919,7300850,3081611
3920,7300860,3081621
3921,7300870,3081631
3922,7300880,3081641
3923,7300890,3081651
3924,7300900,3081661
3925,7300910,3081671
3926,7300920,3081681
3927,7300930,3081691
3928,7300940,3081701
3929,7300950,3081711
3930,7300960,3081721
3931,7300970,3081731
3932,7300980,3081741
3933,7300990,3081751
3934,7301000,3081761
3935,7301010,3081771
3936,7301020,3081781
3937,7301030,3081791
3938,7301040,3081801
3939,7301050,3081811
3940,7301060,3081821
3941,7301070,3081831
3942,7301080,3081841
3943,7301090,3081851
3944,7301100,3081861
3945,7301110,3081871
3946,7301120,3081881
3947,7301130,3081891
3948,7301140,3081901
3949,7301150,3081911
3950,7301160,3081921
3951,7301170,3081931
3952,7301180,3081941
3953,7301190,3081951
3954,7301200,3081961
3955,7301210,3081971
3956,7301220,3081981
3957,7301230,3081991
3958,7301240,3082001
3959,7301250,3082011
3960,7301260,3082021
3961,7301270,3082031
3962,7301280,3082041
3963,7301290,3082051
3964,7301300,3082061
3965,7301310,3082071
3966,7301320,3082081
3967,7301330,3082091
3968,7301340,3082101
3969,7301350,3082111
3970,7301360,3082121
3971,7301370,3082131
3972,7301380,3082141
3973,7301390,3082151
3974,7301400,3082161
3975,7301410,3082171
3976,7301420,3082181
3977,7301430,3082191
3978,7301440,3055001
3979,7301450,3055101
3980,7301460,3055201
3981,7301470,3055301
3982,7301480,3055401
3983,7301490,3055501
3984,7301500,3055601
3985,7301510,3055701
3986,7301520,3055801
3987,7301530,3079011
3988,7301540,3079014
3989,7301550,3079017
3990,7301560,3079020
3991,7301570,3079023
3992,7301580,3079026
3993,7301590,3022033
3994,7301600,3022033
3995,7301610,3022033
3996,7301620,3022033
3997,7301630,3022033
3998,7301640,3022033
3999,7301650,3022033
4000,7501110,101|2010012|102|3020001|3020002
4001,7502000,2010012|101
4002,7501000,2040014|2040013|2090020
4003,7503000,7505000
4004,7504000,2040014|2040013|2090020
4005,7505000,1400301|1400201|2040016
4006,8000010,
4007,8000020,2034008|2034010|2034011|2034012|2034013|3020003|3020004|3021001|3023002|3020005|3020006
4008,8000030,2050009
4009,8000040,
4010,8000050,
4011,8000060,3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|3023001|1270002|1270001|2090019|2035002|3020003|3020004|1270008|1270010|2060109|2060011|1270009|1270012|3020010|3020008|3020009
4012,8000070,2040005|2090003|1270002|3023001|3020007|3020003|3020004|3027001|3020005
4013,8000080,302
4014,8000090,302
4015,8000100,302
4016,8000110,302
4017,8000120,4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4030014|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4050008|4050012|4060001|4010009|4010019|4010045|4020007|4020011|4020012|4020014|4020016|4030011|4040001|4040007|4040009|4040015|4040023|4050002|4050004|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4070011|4070014|4040016|4060027|4060028|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055|4010010|4010025|4010026|4010027|4010028|4010029|4010030|4010031|4010032|4010040|4010046|4010052|4010056|4020003|4020010|4030012|4030013|4030015|4030016|4030020|4030021|4040017|4040021|4060016|4060021|4060023|4060025|4070002|4070005|4070008|4070013
4018,8000130,4010001|4010002|4010043|4010050|4010059|4020008|4030001|4030004|4030005|4030008|4050001|4050006|4060006|4070001|4010003|4010034|4020001|4020005|4020006|4020009|4020013|4020015|4030009|4030017|4060002|4060004|4060009|4060010|4060011|4060012|4060013|4060014|4060022|4070003|4070004|4070010|4030002|4030003|4030010|4030018|4040005|4050003|4050005|4050007|4060003|4060007|4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4030014|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4050008|4050012|4060001|4010009|4010019|4010045|4020007|4020011|4020012|4020014|4020016|4030011|4040001|4040007|4040009|4040015|4040023|4050002|4050004|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4070011|4070014|4040016|4060027|4060028|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055
4019,8000140,1070005|1070007|1070020|1070024|1070037|1070043|1070044|1070059|1070062|1070063|1070142|1070145|1070146|1070151|1070156|1070158|1070160|1070161|1080005|1080010|1090004|1090007|1070066|1070075|1070076|1070077|1080021|1080023|1080024|1090014|1090015|1070014|1080026|1070079|1070080|1070013|1070016|1070017|1070026|1070031|1070051|1070143|1070073|2091115|2091114|1290019|1290020|1270005|1280012|1290021|1290022|1290023|1290024|1290025|1290026|1290027|1270011|1290028|1270004|1270012|1270002|1270006
4020,8000150,402
4021,8000160,3020003|3020004|2034003|3023001|1270006
4022,8000170,3020003|3020004|2034003|3023001|1270006
4023,8000180,1020009
4024,8000190,2090026|2010008|1270010|2090025|1200036|2091313|3020007|3020010|2034003|2033002|3024023|1029012
4025,8000200,2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|1290055|2090019|3020001|3020002|3024022|3022001|3022002|3022003|3022004|102|3040100|3040101|3040102
4026,8000210,3050006|2090021|2010005|2010012|3026006|2031004|2031003|2031002|3027001|3027002|3050010|101|2033001|3024001|3024002
4027,8000220,1270010|1270006|1270002|1170033|2090026|2090025|3024023|3023002|3020010|3020008|3020009|3020005|3020006|3024032|3027004|3021002|3024031
4028,8000230,3024023|2033002|3020011|2060010|3023002|304|2090026|1270010|1290055|2034003
4029,8000240,1270010|3020008|3020009|3020010
4030,8000250,1270010|3020008|3020009|3020010
4031,8000260,701
4032,8000270,701
4033,8000280,701
4034,8000290,701
4035,8000300,701
4036,8000310,701
4037,8000320,701
4038,8000330,701
4039,8000340,701
4040,8000350,701
4041,8000360,401
4042,8000370,401
4043,8000380,401
4044,8000390,401
4045,8000400,401
4046,8000410,401
4047,8000420,401
4048,8000430,401
4049,8000440,401
4050,8000450,401
4051,8000460,101|2010005|2034003|3020001|3020002|2031002|2031004|2031003|2010012
4052,8000470,101|1290055|2034003|3020001|3020002|2031004|2033001
4053,8000480,101
4054,8000490,102
4055,8000500,4010006|4040015
4056,8000510,2010008|2010009
4057,8000520,101
4058,8000530,102
4059,8000540,4030001|4010002
4060,8000550,2010001|2010002
4061,8000560,2033001
4062,8000570,701
4063,8000580,701
4064,8000590,701
4065,8000600,701
4066,8000610,701
4067,8000620,701
4068,8000630,701
4069,8000640,701
4070,8000650,701
4071,8000660,701
4072,8000670,401
4073,8000680,401
4074,8000690,701
4075,8000700,701
4076,8000710,701
4077,8000720,701
4078,8000730,701
4079,8000740,701
4080,8000750,701
4081,8000760,701
4082,8000770,701
4083,8000780,701
4084,8000790,701
4085,8000800,701
4086,8000810,701
4087,8000820,701
4088,8000830,701
4089,8000840,701
4090,8000850,701
4091,8000860,701
4092,8000870,701
4093,8000880,3020022|2090003|2091113|2091112|40000010
4094,8000890,3024024|3024029|2091501|60660010|60660000|3024023|3024022|3024032|3024031|3024030
4095,8000900,3021004|3021010|3020010|3020013|3020014|3020005|3020006|3023002|3024004|3020003|3020004|3020016|3021001|3020007
4096,8000910,2040016|2090024|2090045|2010008|1400301|1400201|3024003|3024002|3024001|2090023|2090044|2033002|2090022|2031016|2090043
4097,8000920,2092007|2091115|2093001|2091119|2091114|2063002|2063001|2034003
4098,8000930,3020022|2090003|2091113|2091112|40000010
4099,8000940,3024024|3024029|2091501|60660010|60660000|3024023|3024022|3024032|3024031|3024030
4100,8000950,3021004|3021010|3020010|3020013|3020014|3020005|3020006|3023002|3024004|3020003|3020004|3020016|3021001|3020007
4101,8000960,2040016|2090024|2090045|2010008|1400301|1400201|3024003|3024002|3024001|2090023|2090044|2033002|2090022|2031016|2090043
4102,8000970,2092007|2091115|2093001|2091119|2091114|2063002|2063001|2034003
4103,8000980,3020005|3020006|1270006|3023002|2090025
4104,8000990,304
4105,8001000,701
4106,8001010,701
4107,8001090,13239105|7234805|8235105|11235405|3235705
4108,8001020,13239107|7234807|8235107|11235407|3235707
4109,8001030,2090003|2091315|2091152|2090026
4110,8001040,3024023|1400301|2091317|2090026
4111,8001050,2091111|3024003|2091317|3024004
4112,8001060,3024024|2091311|2091317|2091316
4113,8001070,2034011|3021010|2091317|3021001
4114,8001080,102|101
4115,8001100,101|2090023
4116,8001110,1239705|7234805|8235105|11235405|3235705
4117,8001120,1239707|7234807|8235107|11235407|3235707
4118,8001130,2090003|2091630|2091152|2090026
4119,8001140,3024023|1400301|2091317|2090026
4120,8001150,2091111|3024003|2091317|3024004
4121,8001160,3024024|2091311|2091317|2091631
4122,8001170,2034011|3021010|2091317|3021001
4123,8001180,102|101
4124,8001190,101|2090023
4125,8001200,15257005|7234805|8235105|11235405|3235705|16257205
4126,8001210,15257007|7234807|8235107|11235407|3235707|16257207
4127,8001240,2090003|2091634|2091152|2090026
4128,8001250,3024023|1400301|2091317|2090026
4129,8001260,2091111|3024003|2091317|3024004
4130,8001270,3024024|2091311|2091317|2091635
4131,8001280,2034011|3021010|2091317|3021001
4132,8001290,1239705|7234805|8235105|11235405|3235705
4133,8001300,1239707|7234807|8235107|11235407|3235707
4134,8001310,2090003|2091630|2091152|2090026
4135,8001320,3024023|1400301|2091317|2090026
4136,8001330,2091111|3024003|2091317|3024004
4137,8001340,3024024|2091311|2091317|2091631
4138,8001350,2034011|3021010|2091317|3021001
4139,8001360,102|101
4140,8001370,101|2090023
4141,8002010,14251305|7234805|8235105|11235405|3235705
4142,8002020,14251307|7234807|8235107|11235407|3235707
4143,8002030,60640040|2091004|2091152|2090026
4144,8002040,3024023|1400301|2091317|2090026
4145,8002050,60640041|3024003|2091317|3024004
4146,8002060,3024024|2091311|2091317|2091005
4147,8002070,2034010|3021010|2091317|3021001
4148,3800100,2010012|2010001|2010005|101
4149,3800130,1190007|2031002|2010012|101
4150,3800140,3022001|2090022|2031004|101
4151,3800150,3020003|3020004|2033002|101
4152,3800200,3027004|3022011|3022019|101
4153,3800250,1080019|3021001|2090023|101
4154,3800260,2090003|2010008|2034001|101
4155,3800280,3022006|2034002|2090024|101
4156,3800300,3022007|2034002|2090024|101
4157,3800350,3022008|2034002|2090024|101
4158,3800400,
4159,3800450,
4160,3800500,
4161,3800550,
4162,3800600,101
4163,3900001,
4164,3900002,
4165,3900003,
4166,3900004,
4167,3900005,
4168,3900006,
4169,3900007,
4170,3900008,
4171,3900009,
4172,3900010,
4173,3900011,
4174,3900012,
4175,3900013,
4176,3900014,
4177,3900015,
4178,3900016,
4179,3900017,
4180,3900018,
4181,3900019,
4182,3900020,
4183,3900021,
4184,3900022,
4185,3900023,
4186,3900024,
4187,3900025,
4188,3900026,
4189,3900027,
4190,3900028,
4191,3900029,
4192,3900030,
4193,3900031,
4194,6030011,3050007|3050008|3050009
4195,8057001,
4196,8057002,101|2090003
4197,3109999,2050001
4198,3109998,
4199,11000301,3060012
4200,110033,3060013
4201,10007208,3060014
4202,11003311,
4203,11010201,3060028
4204,3060044,3060044
4205,3060045,3060045
4206,3060046,2010001|2031003
4207,3060034,3060034
4208,3060035,3060035
4209,3060038,3060038
4210,3060411,3060411
4211,3060412,3060412
4212,10002101,3060051
4213,10001049,3060055
4214,100010491,3060113
4215,100010492,3060114
4216,100010493,3060115
4217,12206050,3060140
4218,12206060,3060141
4219,12206070,3060142
4220,12002860,3060151
4221,12002881,3060154
4222,12002882,3060155
4223,7771100,1270006|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|1290055|2090019|2035002|2034003|1270010
4224,7770001,2040005|2090003|1270002|3023001|3020007|3020003|3020004|3027001|3020005
4225,2090870,1290001|1290002|1290003|1290004|1290005|1290006|1290007|1290008|1290009|1290010|1290011|1290012|1290013|1290014|1290015|1290016|1290017|1290018|1300001
4226,2050000,3020003|3020004|1270002|2090026|2090025|3024023|3020005|3020006|1270006|1270010
4227,2090880,2060009|2060010|2090024|2090045|3020003|3020004|3020005|3020006|2090026|3021001|3023001|3023002|3024022|4020008|4020001|4030001|4030018|4030005|4070001|4010002|4010003|4010008|4010005|4050005|4050006|4060007|4060004|4060002|4030002|4010001|4050001|4040005|4030010|4030003|4030004|4060003|4020009|4030008|4060006|4060012|4010043|4070004|4070003|4060013|4050007|4010034|4010050|4050003|4010059|4010042|4010036|4010048|4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4020005|4070014|4020006|3024023|2090003|2033002
4228,2090890,2060009|2060010|2090024|2090045|3020003|3020004|3020005|3020006|2090026|3021001|3023001|3023002|3024022|4020008|4020001|4030001|4030018|4030005|4070001|4010002|4010003|4010008|4010005|4050005|4050006|4060007|4060004|4060002|4030002|4010001|4050001|4040005|4030010|4030003|4030004|4060003|4020009|4030008|4060006|4060012|4010043|4070004|4070003|4060013|4050007|4010034|4010050|4050003|4010059|4010042|4010036|4010048|4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4020005|4070014|4020006|3024023|2090003|2033002
4229,2090900,2060009|2060010|2090024|2090045|3020003|3020004|3020005|3020006|2090026|3021001|3023001|3023002|3024022|4020008|4020001|4030001|4030018|4030005|4070001|4010002|4010003|4010008|4010005|4050005|4050006|4060007|4060004|4060002|4030002|4010001|4050001|4040005|4030010|4030003|4030004|4060003|4020009|4030008|4060006|4060012|4010043|4070004|4070003|4060013|4050007|4010034|4010050|4050003|4010059|4010042|4010036|4010048|4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4020005|4070014|4020006|3024023|2090003|2033002
4230,8057003,
4231,200060,
4232,1300009,
4233,2101090,12110103|12110203|1111903|6112803|2113903|2114003|4115803|4115903|4116003|4116103|5117203|5117303
4234,2101100,12130104|12130204|13131004|13131104|1131904|6132804|6132904|2133904|2134004|9134804|9134904|4135804|4135904|4136004|4136104|5137204|5137304
4235,2101110,12130105|12130205|12130405|12130605|12130705|12130805|13131005|13131105|13131305|13131605|13131705|13131805|1131905|1132005|1132105|1132305|1132705|6132805|6132905|6133105|6133205|6133405|6133505|6133605|6133805|2133905|2134005|2134205|2134305|2134505|2134705|9134805|9134905|9135105|9135305|9135405|9135505|9135705|4135805|4135905|4136005|4136105|4136505|4136605|4136705|4136805|4136905|4137005|4137105|5137205|5137305|5137505|5137705|5137805|5138005
4236,2101120,12130106|12130206|12130406|12130606|12130706|12130806|13131006|13131106|13131306|13131606|13131706|13131806|1131906|1132006|1132106|1132306|1132706|6132806|6132906|6133106|6133206|6133406|6133506|6133606|6133806|2133906|2134006|2134206|2134306|2134506|2134706|9134806|9134906|9135106|9135306|9135406|9135506|9135706|4135806|4135906|4136006|4136106|4136506|4136606|4136706|4136806|4136906|4137006|4137106|5137206|5137306|5137506|5137706|5137806|5138006
4237,2101130,12130107|12130207|12130407|12130607|12130707|12130807|12130907|13131007|13131107|13131307|13131507|13131607|13131707|13131807|1131907|1132007|1132107|1132307|1132507|1132707|6132807|6132907|6133107|6133207|6133407|6133507|6133607|6133707|6133807|2133907|2134007|2134207|2134307|2134507|2134607|2134707|9134807|9134907|9135107|9135307|9135407|9135507|9135607|9135707|4135807|4135907|4136007|4136107|4136207|4136507|4136607|4136707|4136807|4136907|4137007|4137107|5137207|5137307|5137507|5137607|5137707|5137807|5138007
4238,2101140,12130108|12130208|12130408|12130608|12130708|12130808|12130908|13131008|13131108|13131308|13131508|13131608|13131708|13131808|1131908|1132008|1132108|1132308|1132508|1132708|6132808|6132908|6133108|6133208|6133408|6133508|6133608|6133708|6133808|2133908|2134008|2134208|2134308|2134508|2134608|2134708|9134808|9134908|9135108|9135308|9135408|9135508|9135608|9135708|4135808|4135908|4136008|4136108|4136208|4136508|4136608|4136708|4136808|4136908|4137008|4137108|5137208|5137308|5137508|5137608|5137708|5137808|5138008
4239,2101150,12130109|12130209|12130409|12130609|12130709|12130809|12130909|13131009|13131109|13131309|13131509|13131609|13131709|13131809|1131909|1132009|1132109|1132309|1132509|1132709|6132809|6132909|6133109|6133209|6133409|6133509|6133609|6133709|6133809|2133909|2134009|2134209|2134309|2134509|2134609|2134709|9134809|9134909|9135109|9135309|9135409|9135509|9135609|9135709|4135809|4135909|4136009|4136109|4136209|4136509|4136609|4136709|4136809|4136909|4137009|4137109|5137209|5137309|5137509|5137609|5137709|5137809|5138009
