Id,EquipSecondId,SecondId,TypeId,Name,Tips,Model,ModelPath,ModelMaps,EquipId,WeaponId,IsBind,Refine,RefineMaxLv,RefineInit,EnchantingId,EnchantingSkill,WeaponRangeAttr,BaseAttributes,EntryAttributeOne,EntryAttributeTwo,ExtraAttribute,EquipText,AttrLib,SkillLib,HoleNum,HoleId,RecommendSchool,RefineBaseAttributes,IsShowInHandBook,AttrType,ReformSkill,level,LocalizationArea,isConnect,Coloration
1010070,1010070,11101,,缤纷西瓜,,,,,15,0,1,1,15,0,,,,0=65=250=0|0=66=250=0,1=400211001=value1=0=2|0=213=300=0|1=430006601=0=0,,,3073,,,0,,,,,0,,,,1,
1010071,1010071,11101,,缤纷西瓜,,,,,15,0,1,1,15,0,,,,0=65=250=0|0=66=250=0,1=400211001=value1=0=2|0=213=300=0|1=430006601=0=0,,,3073,,,0,,,,,0,,,,1,
1010082,1010082,11101,,棒球服,,,,,15,0,1,1,15,0,,,,0=28=200=0|0=37=200=0|0=48=200=0|0=50=200=0,1=400211001=value1=0=1|0=225=250=0|1=430007701=0=0,,,3089,,,0,,,,,0,,,,1,
1010083,1010083,11101,,棒球服,,,,,15,0,1,1,15,0,,,,0=28=200=0|0=37=200=0|0=48=200=0|0=50=200=0,1=400211001=value1=0=1|0=225=250=0|1=430007701=0=0,,,3089,,,0,,,,,0,,,,1,
12333305,12333300,5,3,多刃尖刺刀,单手·极致攻速,Sword_023_Weapon,,,1,2,1,0,12,0,0,,,0=312=151=0,0=18=2=0|0=20=3=0|0=71=800=0|0=203=500=0|0=55=-10=0|1=400041001=pro=0=1000=attr1=0=65=value1=0=10000=type=0=0,,,1163,,,2,800,200001,1,1,0,,,,,
12333307,12333300,7,3,多刃尖刺刀Ⅰ,单手·极致攻速,Sword_023_Weapon,,,1,2,1,0,15,0,1,,,0=312=211=0,0=18=4=0|0=20=4=0|0=71=1000=0|0=203=600=0|0=55=-12=0|1=400041001=pro=0=1000=attr1=0=65=value1=0=10000=type=0=0,,,1164,,,2,800,200001,1,1,0,,,,,
12333308,12333300,8,3,多刃尖刺刀Ⅱ,单手·极致攻速,Sword_023_Weapon,,,1,2,1,0,15,0,2,,,0=312=241=1,0=18=5=1|0=20=5=1|0=71=1200=1|0=203=700=1|0=55=-15=0|1=400041001=pro=1=1000=attr1=0=65=value1=0=10000=type=0=0,,,1165,,,2,800,200001,1,0,0,,,,,
12333405,12333400,5,3,老兵之剑,双手·技能增强,Sword_032_Weapon,,,1,3,1,0,12,0,0,,,0=312=201=0,0=14=6=0|0=20=4=0|1=400011001=pro=0=10000=skill=0=200004=attr1=0=283=value1=0=1000|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=6=attr1=0=283=value1=0=400|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=10=attr1=0=283=value1=0=400|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=15=attr1=0=283=value1=0=400,,,1166,,,2,800,200001,1,1,0,,,,,
12333407,12333400,7,3,老兵之剑Ⅰ,双手·技能增强,Sword_032_Weapon,,,1,3,1,0,15,0,1,,,0=312=282=0,0=14=8=0|0=20=5=0|1=400011001=pro=0=10000=skill=0=200004=attr1=0=283=value1=0=1000|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=6=attr1=0=283=value1=0=400|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=10=attr1=0=283=value1=0=400|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=15=attr1=0=283=value1=0=400,,,1167,,,2,800,200001,1,1,0,,,,,
12333408,12333400,8,3,老兵之剑Ⅱ,双手·技能增强,Sword_032_Weapon,,,1,3,1,0,15,0,2,,,0=312=322=1,0=14=10=1|0=20=6=1|1=400011001=pro=0=10000=skill=0=200004=attr1=0=283=value1=1=1000|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=6=attr1=0=283=value1=1=500|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=10=attr1=0=283=value1=1=1000|1=400202001=pro=0=10000=skill=0=200004=jinglian=0=15=attr1=0=283=value1=1=1500,,,1168,,,2,800,200001,1,1,0,,,,,
12333507,12333500,7,3,火灵之剑,单手·攻击特效,Sword_030_Weapon,,,1,2,1,0,15,0,1,,,0=312=211=0,1=400001001=attrtype=0=159=elenum=0=3|0=174=1000=0|0=36=20=0|1=400013001=pro=0=1000=skillcast=0=400005=skilllv=0=5|1=400007001=jinglian=0=6=attr1=0=36=value1=0=50|1=400007001=jinglian=0=10=attr1=0=36=value1=0=100,,,1169,,,2,800,200001,1,1,0,,,,,
12333508,12333500,8,3,火灵之剑Ⅰ,单手·攻击特效,Sword_030_Weapon,,,1,2,1,0,15,0,2,,,0=312=241=1,1=400001001=attrtype=0=159=elenum=0=3|0=174=1200=1|0=36=20=1|1=400013001=pro=0=1000=skillcast=0=400005=skilllv=0=5|1=400007001=jinglian=0=6=attr1=0=36=value1=1=50|1=400007001=jinglian=0=10=attr1=0=36=value1=1=100|1=400007001=jinglian=0=15=attr1=0=37=value1=1=1000,,,1170,,,2,800,200001,1,1,0,,,,,
12333607,12333600,7,3,石中剑,单手·海量生命,Sword_031_Weapon,,,1,2,1,0,15,0,1,,,0=312=211=0,0=22=5=0|0=16=5=0|0=20=3=0|1=400021001=pro=0=500=skillcast=0=300003=skilllv=0=5|1=400007001=jinglian=0=6=attr1=0=47=value1=0=150|1=400007001=jinglian=0=10=attr1=0=47=value1=0=250|1=400007001=jinglian=0=15=attr1=0=47=value1=0=350,,,1171,,,2,800,200003,1,1,0,,,,,
12333608,12333600,8,3,石中剑Ⅰ,单手·海量生命,Sword_031_Weapon,,,1,2,1,0,15,0,2,,,0=312=241=1,0=22=8=1|0=16=5=1|0=20=3=1|1=400021001=pro=0=500=skillcast=0=300003=skilllv=0=5|1=400007001=jinglian=0=6=attr1=0=47=value1=1=150|1=400007001=jinglian=0=10=attr1=0=48=value1=1=500|1=400007001=jinglian=0=15=attr1=0=67=value1=1=500,,,1172,,,2,800,200003,1,1,0,,,,,
12333708,12333700,8,3,魔刀 吞神,单手·攻击特效,Blade_029_Weapon,,,1,2,1,0,15,0,2,,,0=312=241=1,1=410099001=0=0|1=410107001=jinglian=0=0=value1=0=240|1=400007001=jinglian=0=6=attr1=0=71=value1=0=400|1=400208001=jinglian=0=10=liuwei=0=94=attrper=0=1=attr1=0=27=value1=0=1|1=410107001=jinglian=0=15=value1=0=-80,,,1173,,,2,800,200001,1,1,0,,,,,
12333807,12333800,7,3,名刀不知火,双手·疯狂暴击,SwordEx_005_Weapon,,,1,3,1,0,15,0,1,,,0=312=282=0,0=71=800=0|0=55=12=0|0=20=-5=0|1=400007001=jinglian=0=6=attr1=0=55=value1=0=10|1=400007001=jinglian=0=10=attr1=0=55=value1=0=5|1=400007001=jinglian=0=15=attr1=0=55=value1=0=5,,,1174,,,2,800,200001,1,1,0,,,,,
12333808,12333800,8,3,名刀不知火Ⅰ,双手·疯狂暴击,SwordEx_005_Weapon,,,1,3,1,0,15,0,2,,,0=312=322=1,0=71=1000=1|0=55=15=1|0=20=-5=0|1=400007001=jinglian=0=6=attr1=0=55=value1=1=10|1=400007001=jinglian=0=10=attr1=0=55=value1=1=10|1=400007001=jinglian=0=10=attr1=0=59=value1=1=1000|1=400007001=jinglian=0=15=attr1=0=59=value1=1=1000,,,1175,,,2,800,200001,1,1,0,,,,,
12333907,12333900,7,3,红云长剑,双手·攻击特效,SwordEx_004_Weapon,,,1,3,1,0,15,0,1,,,0=312=282=0,0=22=5=0|0=32=10=0|1=400025001=pro=0=1000=skillcast=0=210115=skilllv=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=22=value1=0=1,,,1176,,,2,800,200003,1,1,0,,,,,
12333908,12333900,8,3,红云长剑Ⅰ,双手·攻击特效,SwordEx_004_Weapon,,,1,3,1,0,15,0,2,,,0=312=322=1,0=22=8=1|0=32=15=1|1=400025001=pro=0=1000=skillcast=0=210115=skilllv=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=22=value1=0=1|1=400048001=pro=0=10000=skill=0=210115=jlper=0=1=attr1=0=283=value1=1=200,,,1177,,,2,800,200003,1,1,0,,,,,
13334005,13334000,5,3,魔力长矛,双手·无视防御,Lance_014_Weapon,,,1,5,1,0,12,0,0,,30000,0=312=265=0,0=71=-2000=0|0=20=3=0|0=28=1000=0|0=44=1500=0|1=400007001=jinglian=0=6=attr1=0=44=value1=0=500|1=400007001=jinglian=0=10=attr1=0=44=value1=0=1500,,,1178,,,2,1100,200002,1,1,0,,,,,
13334007,13334000,7,3,魔力长矛Ⅰ,双手·无视防御,Lance_014_Weapon,,,1,5,1,0,15,0,1,,30000,0=312=372=0,0=71=-2000=0|0=20=5=0|0=28=1000=0|0=44=1500=0|1=400007001=jinglian=0=6=attr1=0=44=value1=0=500|1=400007001=jinglian=0=10=attr1=0=44=value1=0=1500,,,1179,,,2,1100,200002,1,1,0,,,,,
13334008,13334000,8,3,魔力长矛Ⅱ,双手·无视防御,Lance_014_Weapon,,,1,5,1,0,15,0,2,,30000,0=312=425=1,0=71=-2000=0|0=20=5=1|0=28=1200=1|0=44=1500=1|1=400007001=jinglian=0=6=attr1=0=44=value1=0=500|1=400007001=jinglian=0=10=attr1=0=44=value1=0=1500|1=400007001=jinglian=0=15=attr1=0=44=value1=0=6500,,,1180,,,2,1100,200002,1,1,0,,,,,
13334105,13334100,5,3,连刺长矛,双手·技能增强,Lance_006_Weapon,,,1,5,1,0,12,0,0,,30000,0=312=241=0,0=71=1200=0|0=20=3=0|1=400011001=pro=0=10000=skill=0=210104=attr1=0=283=value1=0=1000|1=400202001=pro=0=10000=skill=0=210104=jinglian=0=6=attr1=0=283=value1=0=500,,,1181,,,2,1100,200002,1,1,0,,,,,
13334107,13334100,7,3,连刺长矛Ⅰ,双手·技能增强,Lance_006_Weapon,,,1,5,1,0,15,0,1,,30000,0=312=338=0,0=71=1500=0|0=20=5=0|1=400011001=pro=0=10000=skill=0=210104=attr1=0=283=value1=0=1000|1=400202001=pro=0=10000=skill=0=210104=jinglian=0=6=attr1=0=283=value1=0=500|1=400202001=pro=0=10000=skill=0=210104=jinglian=0=10=attr1=0=283=value1=0=500,,,1182,,,2,1100,200002,1,1,0,,,,,
13334108,13334100,8,3,连刺长矛Ⅱ,双手·技能增强,Lance_006_Weapon,,,1,5,1,0,15,0,2,,30000,0=312=386=1,0=71=1800=1|0=20=5=1|1=400011001=pro=0=10000=skill=0=210104=attr1=0=283=value1=1=1000|1=400202001=pro=0=10000=skill=0=210104=jinglian=0=6=attr1=0=283=value1=1=500|1=400202001=pro=0=10000=skill=0=210104=jinglian=0=10=attr1=0=283=value1=0=500|1=400202001=pro=0=10000=skill=0=210104=jinglian=0=15=attr1=0=283=value1=0=1000,,,1183,,,2,1100,200002,1,1,0,,,,,
13334207,13334200,7,3,重兵长矛,单手·攻击特效,Lance_002_Weapon,,,1,4,1,0,15,0,1,,30000,0=312=253=0,0=225=1800=0|1=400209001=pro=0=1000=skillcast=0=200006=skilllv=0=5,,,1184,,,2,1100,200003,1,1,0,,,,,
13334208,13334200,8,3,重兵长矛Ⅰ,单手·攻击特效,Lance_002_Weapon,,,1,4,1,0,15,0,2,,30000,0=312=290=1,0=225=2000=1|1=400209001=pro=0=1000=skillcast=0=200006=skilllv=0=5,,,1185,,,2,1100,200003,1,0,0,,,,,
13334307,13334300,7,3,柱枪,双手·极致输出,LanceEx_006_Weapon,,,1,5,1,0,15,0,1,,30000,0=312=338=0,0=71=-1500=0|0=20=3=0|0=53=-7=0|1=400007001=jinglian=0=6=attr1=0=32=value1=0=15|1=400007001=jinglian=0=10=attr1=0=32=value1=0=15|1=400012001=attra=0=94=attrv=0=90=attr1=0=27=value1=0=100,,,1186,,,2,1100,200002,1,1,0,,,,,
13334308,13334300,8,3,柱枪Ⅰ,双手·极致输出,LanceEx_006_Weapon,,,1,5,1,0,15,0,2,,30000,0=312=386=1,0=71=-1500=0|0=20=5=1|0=53=-7=0|1=400007001=jinglian=0=6=attr1=0=32=value1=1=15|1=400202001=pro=0=10000=skill=0=210205=jinglian=0=10=attr1=0=283=value1=1=500|1=400202001=pro=0=10000=skill=0=210205=jinglian=0=15=attr1=0=283=value1=1=1000|1=400012001=attra=0=94=attrv=0=90=attr1=0=27=value1=1=100,,,1187,,,2,1100,200002,1,1,0,,,,,
13334408,13334400,8,3,永恒之枪,双手·技能增强,LanceEx_010_Weapon,,,1,5,1,0,15,0,2,,30000,0=312=386=1,1=410088001=jinglian=0=0=value1=0=5|1=410085001=0=0|1=410087001=jinglian=0=0=jlper=0=1=value1=0=1|1=410088001=jinglian=0=6=value1=0=5|1=410088001=jinglian=0=10=value1=0=5|1=410088001=jinglian=0=15=value1=0=10,,,1188,,,2,1100,200002,1,1,0,,,,,
4334505,4334500,5,3,红十字杖,单手·无敌治疗,Stick_003_Weapon,,,1,9,1,0,12,0,0,,,0=313=102=0,0=16=5=0|0=90=1000=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=90=value1=0=100,,,1189,,,2,1000,300001,2,1,0,,,,,
4334507,4334500,7,3,红十字杖Ⅰ,单手·无敌治疗,Stick_003_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,0=16=8=0|0=90=1200=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=90=value1=0=100,,,1190,,,2,1000,300001,2,1,0,,,,,
4334508,4334500,8,3,红十字杖Ⅱ,单手·无敌治疗,Stick_003_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,0=16=10=1|0=90=1500=1|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=90=value1=0=100,,,1191,,,2,1000,300001,2,1,0,,,,,
4334605,4334600,5,3,黛雅之杖,单手·无敌治疗,Stick_004_Weapon,,,1,9,1,0,12,0,0,,,0=313=102=0,0=16=5=0|1=410205001=0=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=37=value1=0=100,,,1192,,,2,1000,300001|400001|400002,2,1,0,,,,,
4334607,4334600,7,3,黛雅之杖Ⅰ,单手·无敌治疗,Stick_004_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,0=16=8=0|1=410205001=0=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=37=value1=0=100,,,1193,,,2,1000,300001|400001|400002,2,1,0,,,,,
4334608,4334600,8,3,黛雅之杖Ⅱ,单手·无敌治疗,Stick_004_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,0=16=10=1|1=410205001=0=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=37=value1=0=100,,,1194,,,2,1000,300001|400001|400002,2,1,0,,,,,
4334705,4334700,5,3,神圣权杖,单手·技能增强,Stick_007_Weapon,,,1,9,1,0,12,0,0,,,0=313=102=0,0=36=45=0|1=410006001=0=0|1=410007001=0=0|1=411025001=pro=0=10000=skill=0=310109=jinglian=0=10=attr1=0=283=value1=0=1000,,,1195,,,2,1000,300002,2,1,0,,,,,
4334707,4334700,7,3,神圣权杖Ⅰ,单手·技能增强,Stick_007_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,0=36=60=0|1=410006001=0=0|1=410007001=0=0|1=411025001=pro=0=10000=skill=0=310109=jinglian=0=10=attr1=0=283=value1=0=1000,,,1196,,,2,1000,300002,2,1,0,,,,,
4334708,4334700,8,3,神圣权杖Ⅱ,单手·技能增强,Stick_007_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,0=36=75=1|1=410223001=0=0|1=410224001=0=0|1=411025001=pro=0=10000=skill=0=310109=jinglian=0=10=attr1=0=283=value1=1=1000|1=400202001=pro=0=10000=skill=0=310109=jinglian=0=15=attr1=0=46=value1=0=10000|1=400201001=jinglian=0=15=buffid=0=410225001,,,1197,,,2,1000,300002,2,1,0,,,,,
4334805,4334800,5,3,诅咒魔杖,单手·极致输出,Stick_021_Weapon,,,1,9,1,0,12,0,0,,,0=313=102=0,0=102=-800=0|1=400007001=jinglian=0=6=attr1=0=102=value1=0=-500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=102=value1=0=-50|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=36=value1=0=20,,,1198,,,2,1000,400001|400002,2,1,0,,,,,
4334807,4334800,7,3,诅咒魔杖Ⅰ,单手·极致输出,Stick_021_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,0=102=-1000=0|1=400007001=jinglian=0=6=attr1=0=102=value1=0=-500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=102=value1=0=-50|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=36=value1=0=20,,,1199,,,2,1000,400001|400002,2,1,0,,,,,
4334808,4334800,8,3,诅咒魔杖Ⅱ,单手·极致输出,Stick_021_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,0=102=-1200=0|1=400007001=jinglian=0=6=attr1=0=102=value1=1=-500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=102=value1=1=-50|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=36=value1=1=20,,,1200,,,2,1000,400001|400002,2,1,0,,,,,
4334905,4334900,5,3,羽翼之杖,单手·极致输出,StickEx_001_Weapon,,,1,9,1,0,12,0,0,,,0=313=102=0,0=16=6=0|0=20=2=0|0=84=-500=0|1=400007001=jinglian=0=6=attr1=0=82=value1=0=-500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=84=value1=0=-100,,,1201,,,2,1000,400001|400002,2,1,0,,,,,
4334907,4334900,7,3,羽翼之杖Ⅰ,单手·极致输出,StickEx_001_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,0=16=8=0|0=20=2=0|0=84=-500=0|1=400007001=jinglian=0=6=attr1=0=82=value1=0=-500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=84=value1=0=-100,,,1202,,,2,1000,400001|400002,2,1,0,,,,,
4334908,4334900,8,3,羽翼之杖Ⅱ,单手·极致输出,StickEx_001_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,0=16=10=1|0=20=2=1|0=84=-500=1|1=400007001=jinglian=0=6=attr1=0=82=value1=1=-500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=84=value1=1=-100,,,1203,,,2,1000,400001|400002,2,0,0,,,,,
4335005,4335000,5,3,进阶生存魔杖,单手·海量生命,Stick_014_Weapon,,,1,9,1,0,12,0,0,,,0=313=102=0,0=36=30=0|0=47=200=0|0=20=1=0|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=47=value1=0=70|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=22=value1=0=1,,,1204,,,2,1000,300001|300002|400001|400002,2,1,0,,,,,
4335105,4335100,5,3,大巫师之杖,双手·极致输出,StickEx_002_Weapon,,,1,10,1,0,12,0,0,,,0=313=177=0,0=16=8=0|1=400033001=liuwei=0=95=attrper=0=1=attr1=0=36=value1=0=1|1=400007001=jinglian=0=6=attr1=0=36=value1=0=50,,,1205,,,2,1000,400001|400002,2,1,0,,,,,
4335107,4335100,7,3,大巫师之杖Ⅰ,双手·极致输出,StickEx_002_Weapon,,,1,10,1,0,15,0,1,,,0=313=248=0,0=16=10=0|1=400033001=liuwei=0=95=attrper=0=1=attr1=0=36=value1=0=1|1=400007001=jinglian=0=6=attr1=0=36=value1=0=50,,,1206,,,2,1000,400001|400002,2,1,0,,,,,
4335108,4335100,8,3,大巫师之杖Ⅱ,双手·极致输出,StickEx_002_Weapon,,,1,10,1,0,15,0,2,,,0=313=283=1,0=16=12=1|1=400033001=liuwei=0=95=attrper=0=1=attr1=0=36=value1=0=1|1=400007001=jinglian=0=6=attr1=0=36=value1=1=50|1=400007001=jinglian=0=10=attr1=0=36=value1=1=50|1=400007001=jinglian=0=15=attr1=0=36=value1=1=80,,,1207,,,2,1000,400001|400002,2,1,0,,,,,
4335207,4335200,7,3,高等生存魔杖,单手·海量生命,Stick_014_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,0=36=50=0|0=47=300=0|0=20=3=0|1=400025001=pro=0=500=skillcast=0=400012=skilllv=0=1|1=400007001=jinglian=0=6=attr1=0=36=value1=0=30|1=400007001=jinglian=0=6=attr1=0=47=value1=0=250|1=400007001=jinglian=0=10=attr1=0=36=value1=0=30|1=400007001=jinglian=0=10=attr1=0=47=value1=0=250,,,1208,,,2,1000,300001|300002|400001|400002,2,1,0,,,,,
4335208,4335200,8,3,高等生存魔杖Ⅰ,单手·海量生命,Stick_014_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,0=36=60=1|0=47=300=1|0=20=3=1|1=400025001=pro=1=500=skillcast=0=400012=skilllv=0=1|1=400007001=jinglian=0=6=attr1=0=36=value1=1=30|1=400007001=jinglian=0=6=attr1=0=47=value1=1=500|1=400007001=jinglian=0=10=attr1=0=36=value1=1=30|1=400007001=jinglian=0=10=attr1=0=47=value1=1=500|1=400007001=jinglian=0=15=attr1=0=48=value1=1=500|1=400007001=jinglian=0=15=attr1=0=67=value1=1=500,,,1209,,,2,1000,300001|300002|400001|400002,2,1,0,,,,,
4335307,4335300,7,3,圣杖英灵,单手·技能增强,Stick_013_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,1=410209001=jinglian=0=0=value1=0=1000|1=410209001=jinglian=0=6=value1=0=500|1=400007001=jinglian=0=10=attr1=0=37=value1=0=1200|1=400007001=jinglian=0=10=attr1=0=24=value1=0=10|1=410210001=jinglian=0=15=value1=0=10000,,,1210,,,2,1000,300002,2,1,0,,,,,
4335308,4335300,8,3,圣杖英灵Ⅰ,单手·技能增强,Stick_013_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,1=410209001=jinglian=0=0=value1=0=1000|1=410209001=jinglian=0=6=value1=0=500|1=400007001=jinglian=0=10=attr1=0=37=value1=0=1200|1=400007001=jinglian=0=10=attr1=0=24=value1=0=10|1=410210001=jinglian=0=15=value1=0=10000|1=400201001=jinglian=0=15=buffid=0=410233001,,,1211,,,2,1000,300002,2,1,0,,,,,
4335407,4335400,7,3,痊愈光辉,单手·技能增强,Stick_024_Weapon,,,1,9,1,0,15,0,1,,,0=313=143=0,1=410075001=0=0|1=410077001=jinglian=0=6=value1=0=-1000=value2=0=0=value3=0=0|1=410077001=jinglian=0=10=value1=0=0=value2=0=0=value3=0=6666|1=410077001=jinglian=0=15=value1=0=-1000=value2=0=0=value3=0=0,,,1212,,,2,1000,300001,2,1,0,,,,,
4335408,4335400,8,3,痊愈光辉Ⅰ,单手·技能增强,Stick_024_Weapon,,,1,9,1,0,15,0,2,,,0=313=164=1,1=410075001=0=0|1=410077001=jinglian=0=6=value1=0=-1000=value2=0=0=value3=0=0|1=410077001=jinglian=0=10=value1=0=0=value2=0=0=value3=0=6666|1=410077001=jinglian=0=15=value1=0=-1000=value2=0=0=value3=0=3333,,,1213,,,2,1000,300001,2,1,0,,,,,
4335507,4335500,7,3,克罗诺斯之杖,双手·攻击特效,StickEx_003_Weapon,,,1,10,1,0,15,0,1,,,0=313=248=0,0=16=10=0|1=400206001=pro=0=3000=buffid=0=410206001|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=47=value1=0=50|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=36=value1=0=10,,,1214,,,2,1000,400001|400002,2,1,0,,,,,
4335508,4335500,8,3,克罗诺斯之杖Ⅰ,双手·攻击特效,StickEx_003_Weapon,,,1,10,1,0,15,0,2,,,0=313=283=1,0=16=12=1|1=400206001=pro=0=3000=buffid=0=410206002|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=47=value1=0=50|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=36=value1=0=10|1=410232001=jinglian=0=15,,,1215,,,2,1000,400001|400002,2,1,0,,,,,
4335607,4335600,7,3,言灵魔杖,双手·极致输出,Stick_025_Weapon,,,1,10,1,0,15,0,1,,,0=313=248=0,0=16=10=0|0=49=60=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=49=value1=0=40|1=400204001=attrtype=0=128=attrper=0=5=attr1=0=36=value1=0=1,,,1216,,,2,1000,300002|400001|400002,2,1,0,,,,,
4335608,4335600,8,3,言灵魔杖Ⅰ,双手·极致输出,Stick_025_Weapon,,,1,10,1,0,15,0,2,,,0=313=283=1,0=16=12=1|0=49=80=1|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=49=value1=1=40|1=400204001=attrtype=0=128=attrper=0=5=attr1=0=36=value1=0=1,,,1217,,,2,1000,300002|400001|400002,2,1,0,,,,,
4335708,4335700,8,3,巫杖 魂咬,双手·极致输出,Stick_016_Weapon,,,1,10,1,0,15,0,2,,,0=313=283=1,1=410091001=0=0|1=410094001=jinglian=0=6=value1=0=1=value2=0=0|1=410094001=jinglian=0=10=value1=0=2=value2=0=0|1=410094001=jinglian=0=15=value1=0=0=value2=0=20000,,,1218,,,2,1000,400001|400002,2,1,0,,,,,
9335805,9335800,5,3,奎师那之刃,双手·技能增强,Blade_010_Weapon,,,1,16,1,0,12,0,0,,,0=312=181=0,0=20=2=0|1=400011001=pro=0=10000=skill=0=510102=attr1=0=283=value1=0=1000|1=400202001=pro=0=10000=skill=0=510102=jinglian=0=6=attr1=0=283=value1=0=500|1=400202001=pro=0=10000=skill=0=510102=jinglian=0=10=attr1=0=283=value1=0=1000,,,1219,,,2,1400,500002,1,1,0,,,,,
9335807,9335800,7,3,奎师那之刃Ⅰ,双手·技能增强,Blade_010_Weapon,,,1,16,1,0,15,0,1,,,0=312=253=0,0=20=3=0|1=400011001=pro=0=10000=skill=0=510102=attr1=0=283=value1=0=1000|1=400202001=pro=0=10000=skill=0=510102=jinglian=0=6=attr1=0=283=value1=0=500|1=400202001=pro=0=10000=skill=0=510102=jinglian=0=10=attr1=0=283=value1=0=1000,,,1220,,,2,1400,500002,1,1,0,,,,,
9335808,9335800,8,3,奎师那之刃Ⅱ,双手·技能增强,Blade_010_Weapon,,,1,16,1,0,15,0,2,,,0=312=290=1,0=20=3=1|1=400011001=pro=0=10000=skill=0=510102=attr1=0=283=value1=1=1000|1=400202001=pro=0=10000=skill=0=510102=jinglian=0=6=attr1=0=283=value1=1=500|1=400202001=pro=0=10000=skill=0=510102=jinglian=0=10=attr1=0=283=value1=1=1000|1=410229001=skill=0=510102=jinglian=0=15=value1=1=20000,,,1221,,,2,1400,500002,1,1,0,,,,,
9335905,9335900,5,3,毒之花,双手·攻击特效,Blade_015_Weapon,,,1,16,1,0,12,0,0,,,0=312=181=0,0=18=3=0|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=18=value1=0=1|1=410109001=0=0,,,1222,,,2,1400,500002,1,1,0,,,,,
9335907,9335900,7,3,毒之花Ⅰ,双手·攻击特效,Blade_015_Weapon,,,1,16,1,0,15,0,1,,,0=312=253=0,0=18=4=0|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=18=value1=0=1|1=410109001=0=0,,,1223,,,2,1400,500002,1,1,0,,,,,
9335908,9335900,8,3,毒之花Ⅱ,双手·攻击特效,Blade_015_Weapon,,,1,16,1,0,15,0,2,,,0=312=290=1,0=18=4=1|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=18=value1=0=1|1=410109001=0=0|1=400007001=jinglian=0=15=attr1=0=181=value1=1=2000,,,1224,,,2,1400,500002,1,1,0,,,,,
9336007,9336000,7,3,暴虐拳刃,双手·疯狂暴击,Blade_011_Weapon,,,1,16,1,0,15,0,1,,,0=312=253=0,0=14=7=0|1=400207001=Buff=0=9999=jinglian=0=6=attr1=0=59=value1=0=1000|1=400207001=Buff=0=9999=jinglian=0=10=attr1=0=65=value1=0=2000,,,1225,,,2,1400,500002,1,1,0,,,,,
