ItemID,ItemName,ItemAtlas,ItemIcon,TypeTab,Subclass,SortID,LevelLimit,ItemQuality,IsRare,Star,ItemDescription,ItemDesType,SexLimit,Profession,Overlap,PromptFx,CanStorehouse,CanCart,CanQuick,RecycleValue,GuildUpsetPrice,ShowRecycleButton,QuickUse,AccessPrompt,CanUse,Weight,MerchantAddition,TimeType,CountTime,ParentID,IsFAQImport,TimeLimitRecycleValue,LocalizationArea,TaskItemAbandon
4137009,黛雅之杖Ⅵ,Icon_ItemEquip02,UI_icon_item_daiyazhizhang.png,1,101,823110009,90=-1,3,,,雕刻着女神模样的长型手杖,,2,3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137010,黛雅之杖Ⅶ,Icon_ItemEquip02,UI_icon_item_daiyazhizhang.png,1,101,823110010,100=-1,3,,,雕刻着女神模样的长型手杖,,2,3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4117103,绯红色魔杖,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110103,30=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137104,绯红色魔杖Ⅰ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110104,40=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137105,绯红色魔杖Ⅱ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110105,50=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137106,绯红色魔杖Ⅲ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110106,60=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137107,绯红色魔杖Ⅳ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110107,70=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137108,绯红色魔杖Ⅴ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110108,80=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137109,绯红色魔杖Ⅵ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110109,90=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
4137110,绯红色魔杖Ⅶ,Icon_ItemEquip04,UI_icon_item_feihongsemozhang.png,1,101,823110110,100=-1,3,,,散发着红光的单手魔杖,,2,4000=0|3000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117201,战斧,Icon_ItemEquip02,UI_icon_item_zhanfu.png,1,101,822107201,15=-1,2,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117203,强袭战斧,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107203,30=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137204,强袭战斧Ⅰ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107204,40=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137205,强袭战斧Ⅱ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107205,50=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137206,强袭战斧Ⅲ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107206,60=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137207,强袭战斧Ⅳ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107207,70=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137208,强袭战斧Ⅴ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107208,80=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137209,强袭战斧Ⅵ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107209,90=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137210,强袭战斧Ⅶ,Icon_ItemEquip05,UI_icon_item_qiangxizhanfu.png,1,101,823107210,100=-1,3,,,刃的长度较长战斗用的斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117303,克莱伊特斧,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107303,30=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137304,克莱伊特斧Ⅰ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107304,40=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137305,克莱伊特斧Ⅱ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107305,50=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137306,克莱伊特斧Ⅲ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107306,60=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137307,克莱伊特斧Ⅳ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107307,70=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137308,克莱伊特斧Ⅴ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107308,80=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137309,克莱伊特斧Ⅵ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107309,90=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137310,克莱伊特斧Ⅶ,Icon_ItemEquip04,UI_icon_item_kelaiyitefu.png,1,101,823107310,100=-1,3,,,会让敌人看到时心存畏惧巨大双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117403,血斧,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106403,30=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137404,血斧Ⅰ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106404,40=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137405,血斧Ⅱ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106405,50=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137406,血斧Ⅲ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106406,60=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137407,血斧Ⅳ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106407,70=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137408,血斧Ⅴ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106408,80=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137409,血斧Ⅵ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106409,90=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137410,血斧Ⅶ,Icon_ItemEquip03,UI_icon_item_xuefu.png,1,101,823106410,100=-1,3,,,蕴含着魔性的斧头。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117503,斩首之斧,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107503,30=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137504,斩首之斧Ⅰ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107504,40=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137505,斩首之斧Ⅱ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107505,50=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137506,斩首之斧Ⅲ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107506,60=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137507,斩首之斧Ⅳ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107507,70=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137508,斩首之斧Ⅴ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107508,80=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137509,斩首之斧Ⅵ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107509,90=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137510,斩首之斧Ⅶ,Icon_ItemEquip04,UI_icon_item_zhanshouzhifu.png,1,101,823107510,100=-1,3,,,执行死刑时用来砍下头颅的断头台造型。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117603,贝克战斧,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106603,30=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137604,贝克战斧Ⅰ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106604,40=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137605,贝克战斧Ⅱ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106605,50=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137606,贝克战斧Ⅲ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106606,60=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137607,贝克战斧Ⅳ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106607,70=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137608,贝克战斧Ⅴ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106608,80=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137609,贝克战斧Ⅵ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106609,90=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137610,贝克战斧Ⅶ,Icon_ItemEquip04,UI_icon_item_beikezhanfu.png,1,101,823106610,100=-1,3,,,把斧头全部装饰成红色质感很好。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117703,碎心斧,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107703,30=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137704,碎心斧Ⅰ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107704,40=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137705,碎心斧Ⅱ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107705,50=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137706,碎心斧Ⅲ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107706,60=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137707,碎心斧Ⅳ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107707,70=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137708,碎心斧Ⅴ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107708,80=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137709,碎心斧Ⅵ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107709,90=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137710,碎心斧Ⅶ,Icon_ItemEquip02,UI_icon_item_suixinfu.png,1,101,823107710,100=-1,3,,,直接传达冲击力的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117803,超重双手斧,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107803,30=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137804,超重双手斧Ⅰ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107804,40=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137805,超重双手斧Ⅱ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107805,50=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137806,超重双手斧Ⅲ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107806,60=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137807,超重双手斧Ⅳ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107807,70=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137808,超重双手斧Ⅴ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107808,80=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137809,超重双手斧Ⅵ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107809,90=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137810,超重双手斧Ⅶ,Icon_ItemEquip05,UI_icon_item_chaozhongshuangshoufu.png,1,101,823107810,100=-1,3,,,"超大超重, 都无法用超大型来形容的巨大斧子。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>",,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5117903,老兵之斧,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107903,30=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137904,老兵之斧Ⅰ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107904,40=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137905,老兵之斧Ⅱ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107905,50=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137906,老兵之斧Ⅲ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107906,60=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137907,老兵之斧Ⅳ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107907,70=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137908,老兵之斧Ⅴ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107908,80=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137909,老兵之斧Ⅵ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107909,90=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5137910,老兵之斧Ⅶ,Icon_ItemEquip04,UI_icon_item_laobingzhifu.png,1,101,823107910,100=-1,3,,,唯有对剑的熟练度达到极致的高手才能使用的剑。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5118003,绯红色双手斧,Icon_ItemEquip05,UI_icon_item_feihongseshuangshoufu.png,1,101,823107003,30=-1,3,,,散发着红光的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
5138004,绯红色双手斧Ⅰ,Icon_ItemEquip05,UI_icon_item_feihongseshuangshoufu.png,1,101,823107004,40=-1,3,,,散发着红光的双手斧。天生特性：对小体型魔物50%伤害，对中体型魔物75%伤害，<color=$$Yellow$$>对大体型魔物100%伤害</color>,,2,6000=0,1,0,1,1,1,101=10000,,0,1,1,1,60,1,,,,,,,
