Id,Desc,BarberStyleID,Hair,Head,Eyes,EyesColor,Eye,EyeColor,Adorment,Mouth,Body,Lower,IsHikaru,VehicleId,Weapon,WeaponEx,Helmet,Back,Tail,Cart,Mount,HeadPortrait
编号,描述,头发,头发,头部,眼睛,眼睛颜色,眼睛,颜色,脸饰,嘴饰,上身,下身,身体模型是否有高光,载具（坐骑）,主手武器,副手武器,头盔,后背,尾巴,手推车,坐骑,头像快照（旋转|位置|大小）
900204,GVG-弓箭手,0,Common_M_JiJia_Hair,Common_M_JiJia_Head,Common_M_Default_Eyes,137=96=96,6030004,9,,,NPC_M_GongJianShouJiJia_Body,,0,,Stick_GongJianShouJiJia_Weapon,,Helmet_GongJianShouJiJia_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000010,初心者（男）转生二阶段,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Novice_M_ChuShengZhuang_Body,,1,,Dagger_001_Weapon,,,Back_ChuShengZhuangBeiBao01_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000011,初心者（女）转生二阶段,303308,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Novice_F_ChuShengZhuang_Body,,1,,Dagger_001_Weapon,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000020,剑士（男）转生二阶段,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Swordman_M_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1000021,剑士（女）转生二阶段,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Swordman_F_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1000030,服事（男）转生二阶段,200304,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Acolyte_M_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000031,服事（女）转生二阶段,300301,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Acolyte_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000040,法师（男）转生二阶段,200401,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Magician_M_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1000041,法师（女）转生二阶段,300216,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Magician_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1000050,盗贼（男）转生二阶段,200403,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Thief_M_YiJieTaoZhuang_Body,,1,,Dagger_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000051,盗贼（女）转生二阶段,300501,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Thief_F_YiJieTaoZhuang_Body,,1,,Dagger_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000060,弓箭手（男）转生二阶段,200515,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Archer_M_YiJieTaoZhuang_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000061,弓箭手（女）转生二阶段,300104,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Archer_F_YiJieTaoZhuang_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000070,商人（男）转生二阶段,200508,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Merchant_M_YiJieTaoZhuang_Body,,1,,AxeEX_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1000071,商人（女）转生二阶段,300411,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Merchant_F_YiJieTaoZhuang_Body,,1,,AxeEX_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001020,骑士（男）转生二阶段,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Knight_M_ErJieTaoZhuang01_Body,,1,,Sword_002_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1001021,骑士（女）转生二阶段,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Knight_F_ErJieTaoZhuang01_Body,,1,,Sword_002_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1001120,十字军（男）转生二阶段,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,Lance_003_Weapon,Shield_003_WeaponEx,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1001121,十字军（女）转生二阶段,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,Lance_003_Weapon,Shield_003_WeaponEx,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1001030,牧师（男）转生二阶段,200304,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Priest_M_ErJieTaoZhuang01_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001031,牧师（女）转生二阶段,300102,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Priest_F_ErJieTaoZhuang01_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001130,武僧（男）转生二阶段,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,Fist_006_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001131,武僧（女）转生二阶段,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Monk_F_ErJieTaoZhuang01_Body,,1,,Fist_006_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001040,巫师（男）转生二阶段,200401,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Wizard_M_ErJieTaoZhuang01_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1001041,巫师（女）转生二阶段,300216,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Wizard_F_ErJieTaoZhuang01_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1001140,贤者（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Sage_M_ErJieTaoZhuang_Body,,1,,Book_002_Weapon,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1001141,贤者（女）,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Sage_F_ErJieTaoZhuang_Body,,1,,Book_002_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1001050,刺客（男）转生二阶段,200403,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Assassin_M_ErJieTaoZhuang01_Body,,1,,Dagger_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001051,刺客（女）转生二阶段,300501,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Assassin_F_ErJieTaoZhuang01_Body,,1,,Dagger_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001060,猎人（男）转生二阶段,200515,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Hunter_M_ErJieTaoZhuang01_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001061,猎人（女）转生二阶段,300102,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Hunter_F_ErJieTaoZhuang01_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001160,诗人（男）,201303,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Bard_M_ErJieTaoZhuang01_Body,,1,,Guitar_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001161,舞娘（女）,300501,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Dancer_F_ErJieTaoZhuang01_Body,,1,,Whip_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001070,铁匠（男）转生二阶段,200508,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Blacksmith_M_ErJieTaoZhuang01_Body,,1,,AxeEX_002_Weapon,,,Back_TieJiangBao_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001071,铁匠（女）转生二阶段,300411,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Blacksmith_F_ErJieTaoZhuang01_Body,,1,,AxeEX_002_Weapon,,,Back_TieJiangBao_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001170,炼金术士（男）转生二阶段,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Alchemist_M_ErJieTaoZhuang_body,,1,,Hammer_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1001171,炼金术士（女）转生二阶段,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Alchemist_F_ErJieTaoZhuang_Body,,1,,Hammer_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002020,骑士领主（男）转生二阶段,200601,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,LordKnight_M_SanJieTaoZhuang01_Body,,1,,Sword_003_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002021,骑士领主（女）转生二阶段,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,LordKnight_F_SanJieTaoZhuang01_Body,,1,,Sword_003_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002030,神官（男）转生二阶段,200304,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,HighPriest_M_SanJieTaoZhuang01_Body,,1,,Stick_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002031,神官（女）转生二阶段,301010,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,HighPriest_F_SanJieTaoZhuang01_Body,,1,,Stick_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002040,超魔导士（男）转生二阶段,200401,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,HighWizard_M_SanJieTaoZhuang01_Body,,1,,Stick_003_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1002041,超魔导士（女）转生二阶段,301201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,HighWizard_F_SanJieTaoZhuang01_Body,,1,,Stick_003_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1002050,十字刺客（男）转生二阶段,200715,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,AssassinCross_M_SanJieTaoZhuang01_Body,,1,,Dagger_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002051,十字刺客（女）转生二阶段,300501,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,AssasinCross_F_SanJieTaoZhuang01_Body,,1,,Dagger_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002060,神射手（男）转生二阶段,200515,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Sniper_M_SanJieTaoZhuang01_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002061,神射手（女）转生二阶段,301101,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Sniper_F_SanJieTaoZhuang01_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002070,神工匠（男）转生二阶段,200508,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,WhiteSmith_M_SanJieTaoZhuang01_Body,,0,,AxeEX_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002071,神工匠（女）转生二阶段,300411,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,WhiteSmith_F_SanJieTaoZhuang01_Body,,1,,AxeEX_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002072,吟游诗人人形,203611,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,10,,Mouth_ShenSeMeiGui_01,NPC_M_YinYouShiRen01_Body,,0,,Sword_YinYouShiRen01_Weapon,,Helmet_YinYouShiRen_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002073,精灵小队长波比诺,203015,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,Mouth_TieDingKouZhao_01,Sniper_F_SanJieTaoZhuang01_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002074,精灵弓箭手瓦兹,201107,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,Mouth_TieDingKouZhao_01,Sniper_F_SanJieTaoZhuang01_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002075,造景尸体1,200106,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,Adornment_HongYun_01,,Magician_M_YiJieTaoZhuang_Body,,0,,Dagger_001_Weapon,,Helmet_BeiLeiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002076,精灵首领,203015,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_DaZuiNiaoChiBangErShi_01,,NPC_M_HuangZiXiuXian_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002077,精灵首领,203015,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,3,Adornment_DaZuiNiaoChiBangErShi_01,,NPC_M_HuangZiXiuXian_Body,,0,,Bow_029_Weapon,Bow_010_Weapon,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002078,精灵剑士,202001,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,9,Adornment_YaoEr_01,Mouth_HaiDaoBiShou_01,NPC_M_HuangZiXiuXian_Body,,0,,SwordEx_004_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002079,王下剑武,201201,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,9,Adornment_YaoEr_01,,NPC_M_MoEr_Body,,0,,Sword_017_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002080,精灵弓箭手,301201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031005,5,Adornment_YaoEr_01,,Blacksmith_F_YongBingErJie_Body,,0,,Bow_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002081,精灵魔法师,201715,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030005,9,Adornment_YaoEr_01,,NPC_M_DTuanShouLing_Body,,0,,Stick_024_Weapon,,Helmet_PiLiLeiYun_01,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1002082,精灵弓箭手凯兰,301314,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,Mouth_TieDingKouZhao_01,Sniper_F_SanJieTaoZhuang01_Body,,0,,Bow_027_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002083,进入葛佩尼亚的精灵,200303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,,Blacksmith_M_ErJieTaoZhuang01_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002084,进入葛佩尼亚的精灵,202001,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,Adornment_YaoEr_01,,NPC_M_JingWeiBing_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002085,进入葛佩尼亚的精灵,200303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030007,4,Adornment_YaoEr_01,,NPC_M_Xiaomaijieke_Body,,0,,Stick_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002086,进入葛佩尼亚的精灵,202005,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,Adornment_YaoEr_01,,Thief_M_YiJieTaoZhuang_Body,,0,,Dagger_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002087,进入葛佩尼亚的精灵,200901,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030008,2,Adornment_YaoEr_01,,Knight_M_ErJieTaoZhuang01_Body,,0,,Sword_001_Weapon,,Helmet_LanYangYangDeMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002088,进入葛佩尼亚的精灵,201216,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,Adornment_YaoEr_01,,Blacksmith_M_ErJieTaoZhuang01_Body,,0,,,,Helmet_YanJing_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002089,进入葛佩尼亚的精灵,300707,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,,NPC_F_DaoJuShangRen_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002090,进入葛佩尼亚的精灵,300505,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,,Thief_F_YiJieTaoZhuang_Body,,0,,Dagger_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002091,进入葛佩尼亚的精灵,300707,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,,Novice_F_ChuShengZhuang_Body,,0,,Dagger_001_Weapon,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002092,进入葛佩尼亚的精灵,301111,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_YaoEr_01,,Thief_F_YiJieTaoZhuang_Body,,0,,Dagger_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002093,进入葛佩尼亚的精灵,300707,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,8,Adornment_YaoEr_01,,NPC_F_YouLuo_Body,,0,,,,,Back_BoLiBeiBao_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002094,进入葛佩尼亚的精灵,301611,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=98,6031005,7,Adornment_YaoEr_01,,Assassin_F_ErJieTaoZhuang01_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002095,王下剑武,200911,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031002,4,Adornment_YaoEr_01,,NPC_M_LiuMangGongHuiQingBaoRenYuan_Body,,0,,Sword_015_Weapon,,Helmet_ErJi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1002096,精灵剑士,201214,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030003,4,Adornment_YaoEr_01,,Novice_M_ChuShengZhuang_Body,,0,,Sword_001_Weapon,,,Back_ChuShengZhuangBeiBao01_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002097,塞尼亚变身,,Common_F_YiJieJianShiNPC_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031002,3,,,Swordman_F_YiJieTaoZhuang_Body,,0,,Sword_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002098,少女之灵,302415,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_MianBuTieZi_01,,NPC_F_MeiZiShangRen_Body,,0,,,,Helmet_YinDiAnFaGu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002099,降灵巫女,300110,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,NPC_F_FeiYangShangRen_Body,,0,,,,Helmet_HongDieSiDai_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002100,珠宝商,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030003,9,,,NPC_M_GuanLiYuanMiHeEr_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002101,珠宝商女儿,300411,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_TaiYangYanJing01_01,,NPC_F_YouLuo_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002102,青年之灵,200108,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030008,2,,,NPC_M_FeiYangTanZhu_Body,,0,,,,Helmet_YinDiAnFaGu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002103,青年之灵,200108,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,2,,,Fashion_M_HanFu02_Body,,0,,,,Helmet_YinDiAnFaGu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002104,少女之灵,302415,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_MianBuTieZi_01,,Fashion_F_HanFu01_Body,,0,,,,Helmet_YinDiAnFaGu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002105,酿酒师,201807,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,10,,,NPC_M_MenWei_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002106,都好夫,202815,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_ChuJiao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002107,武道侠,202805,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_ShouJiao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002108,富海,203815,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_XiaoEMoMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002109,巴修,204016,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_BianShenYeZi_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002110,道文,203401,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_TaoYanDeLiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1002111,武术宗师（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Champion_M_SanJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100000,妹子商人,,Common_F_MeiZiShangRen_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,NPC_F_MeiZiShangRen_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100001,沙漠商人,,Common_M_ShaMoShangRen_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_ShaMoShangRen_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100002,好出风头的服事,200303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Acolyte_M_YiJieTaoZhuang_Body,,1,,Prop_001_QiZi_Weapon,,Helmet_ShenShiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100003,武僧学长,201403,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_JiangShiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100004,武僧学长,204004,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100005,武僧学长,203115,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_PingGuo_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100006,武僧学长,200202,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_PoChanZhiAi_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100007,武僧学长,201813,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100008,武僧学长,204105,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Monk_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100009,武僧学姐,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Monk_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_TianShiFaJia_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100010,武僧学姐,303601,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Monk_F_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100011,武僧学姐,301701,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Monk_F_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100012,武僧学姐,302914,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Monk_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_YinDiAnFaGu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100013,武术宗师学长,202610,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Champion_M_SanJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100014,武术宗师学长,202715,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Champion_M_SanJieTaoZhuang01_Body,,1,,,,Helmet_NiuZaiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
