AwardId,PackIds,PackRates,BindInfo,Name,AwardType,PreviewType,PreviewItem,PreviewNum,PreviewCount,PreviewLuaFunction,LuckyPointPara,VipDouble,DropJudge,DropAllocation
5220210,5220041,1,1,MVP参与奖--哥布灵首领2等--615版本,0,1,,1,8,,,1,,
5220220,5220051,1,1,MVP参与奖--海盗之王2等--615版本,0,1,,1,8,,,1,,
5220230,5220061,1,1,MVP参与奖--德古拉男爵2等--615版本,0,1,,1,8,,,1,,
5220240,5220071,1,1,MVP参与奖--月夜猫2等--615版本,0,1,,1,8,,,1,,
5220250,5220081,1,1,MVP参与奖--法老王2等--615版本,0,1,,1,8,,,1,,
5220260,5220091,1,1,MVP参与奖--恶魔波利2等--615版本,0,1,,1,8,,,1,,
5220270,5220101,1,1,MVP参与奖--兽人英雄2等--615版本,0,1,,1,8,,,1,,
5220280,5220111,1,1,MVP参与奖--兽人酋长2等--615版本,0,1,,1,8,,,1,,
5220290,5220121,1,1,MVP参与奖--蜂后2等--615版本,0,1,,1,8,,,1,,
5220300,5220131,1,1,MVP参与奖--俄塞里斯2等--615版本,0,1,,1,8,,,1,,
5220310,5220141,1,1,MVP参与奖--皮里恩2等--615版本,0,1,,1,8,,,1,,
5220320,5220151,1,1,MVP参与奖--虎王2等--615版本,0,1,,1,8,,,1,,
5220330,5220161,1,1,MVP参与奖--死灵2等--615版本,0,1,,1,8,,,1,,
5220340,5220171,1,1,MVP参与奖--巴风特2等--615版本,0,1,,1,8,,,1,,
5220350,5220351,1,1,MVP参与奖--天使波利1等--615版本,0,1,,1,8,,,1,,
5220360,5220361,1,1,MVP参与奖--黄金虫1等--615版本,0,1,,1,8,,,1,,
5220370,5220371,1,1,MVP参与奖--蚁后1等--615版本,0,1,,1,8,,,1,,
5220380,5220381,1,1,MVP参与奖--哥布灵首领1等--615版本,0,1,,1,8,,,1,,
5220390,5220391,1,1,MVP参与奖--海盗之王1等--615版本,0,1,,1,8,,,1,,
5220400,5220401,1,1,MVP参与奖--德古拉男爵1等--615版本,0,1,,1,8,,,1,,
5220410,5220411,1,1,MVP参与奖--月夜猫1等--615版本,0,1,,1,8,,,1,,
5220420,5220421,1,1,MVP参与奖--法老王1等--615版本,0,1,,1,8,,,1,,
5220430,5220431,1,1,MVP参与奖--恶魔波利1等--615版本,0,1,,1,8,,,1,,
5220440,5220441,1,1,MVP参与奖--兽人英雄1等--615版本,0,1,,1,8,,,1,,
5220450,5220451,1,1,MVP参与奖--兽人酋长1等--615版本,0,1,,1,8,,,1,,
5220460,5220461,1,1,MVP参与奖--蜂后1等--615版本,0,1,,1,8,,,1,,
5220470,5220471,1,1,MVP参与奖--俄塞里斯1等--615版本,0,1,,1,8,,,1,,
5220480,5220481,1,1,MVP参与奖--皮里恩1等--615版本,0,1,,1,8,,,1,,
5220490,5220491,1,1,MVP参与奖--虎王1等--615版本,0,1,,1,8,,,1,,
5220500,5220501,1,1,MVP参与奖--死灵1等--615版本,0,1,,1,8,,,1,,
5220510,5220511,1,1,MVP参与奖--巴风特1等--615版本,0,1,,1,8,,,1,,
5220520,5220521,1,1,MVP参与奖--天使波利3等--615版本,0,1,,1,8,,,1,,
5220530,5220531,1,1,MVP参与奖--黄金虫3等--615版本,0,1,,1,8,,,1,,
5220540,5220541,1,1,MVP参与奖--蚁后3等--615版本,0,1,,1,8,,,1,,
5220550,5220551,1,1,MVP参与奖--哥布灵首领3等--615版本,0,1,,1,8,,,1,,
5220560,5220561,1,1,MVP参与奖--海盗之王3等--615版本,0,1,,1,8,,,1,,
5220570,5220571,1,1,MVP参与奖--德古拉男爵3等--615版本,0,1,,1,8,,,1,,
5220580,5220581,1,1,MVP参与奖--月夜猫3等--615版本,0,1,,1,8,,,1,,
5220590,5220591,1,1,MVP参与奖--法老王3等--615版本,0,1,,1,8,,,1,,
5220600,5220601,1,1,MVP参与奖--恶魔波利3等--615版本,0,1,,1,8,,,1,,
5220610,5220611,1,1,MVP参与奖--兽人英雄3等--615版本,0,1,,1,8,,,1,,
5220620,5220621,1,1,MVP参与奖--兽人酋长3等--615版本,0,1,,1,8,,,1,,
5220630,5220631,1,1,MVP参与奖--蜂后3等--615版本,0,1,,1,8,,,1,,
5220640,5220641,1,1,MVP参与奖--俄塞里斯3等--615版本,0,1,,1,8,,,1,,
5220650,5220651,1,1,MVP参与奖--皮里恩3等--615版本,0,1,,1,8,,,1,,
5220660,5220661,1,1,MVP参与奖--虎王3等--615版本,0,1,,1,8,,,1,,
5220670,5220671,1,1,MVP参与奖--死灵3等--615版本,0,1,,1,8,,,1,,
5220680,5220681,1,1,MVP参与奖--巴风特3等--615版本,0,1,,1,8,,,1,,
5340010,5340011,1,1,MVP参与奖--鹗枭男爵1等--615版本,0,1,,1,8,,,1,,
5340020,5340021,1,1,MVP参与奖--凯美拉1等--615版本,0,1,,1,8,,,1,,
5340030,5340031,1,1,MVP参与奖--黑暗之王1等--615版本,0,1,,1,8,,,1,,
5340040,5340041,1,1,MVP参与奖--血腥骑士1等--615版本,0,1,,1,8,,,1,,
5340050,5340051,1,1,MVP参与奖--鹗枭男爵2等--615版本,0,1,,1,8,,,1,,
5340060,5340061,1,1,MVP参与奖--凯美拉2等--615版本,0,1,,1,8,,,1,,
5340070,5340071,1,1,MVP参与奖--黑暗之王2等--615版本,0,1,,1,8,,,1,,
5340080,5340081,1,1,MVP参与奖--血腥骑士2等--615版本,0,1,,1,8,,,1,,
5340090,5340091,1,1,MVP参与奖--鹗枭男爵3等--615版本,0,1,,1,8,,,1,,
5340100,5340101,1,1,MVP参与奖--凯美拉3等--615版本,0,1,,1,8,,,1,,
5340110,5340111,1,1,MVP参与奖--黑暗之王3等--615版本,0,1,,1,8,,,1,,
5340120,5340121,1,1,MVP参与奖--血腥骑士3等--615版本,0,1,,1,8,,,1,,
5220690,5220181|5230002|5240181|5220691|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--天使波利1等--615版本,0,1,,1,8,,,1,,
5220700,5220191|5230002|5240191|5220701|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--黄金虫1等--615版本,0,1,,1,8,,,1,,
5220710,5220201|5230002|5240201|5220711|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--蚁后1等--615版本,0,1,,1,8,,,1,,
5220720,5220211|5230002|5240211|5220721|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--哥布灵首领1等--615版本,0,1,,1,8,,,1,,
5220730,5220221|5230002|5240221|5220731|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--海盗之王1等--615版本,0,1,,1,8,,,1,,
5220740,5220231|5230002|5240231|5220741|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--德古拉男爵1等--615版本,0,1,,1,8,,,1,,
5220750,5220241|5230002|5240241|5220751|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--月夜猫1等--615版本,0,1,,1,8,,,1,,
5220760,5220251|5230002|5240251|5220761|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--法老王1等--615版本,0,1,,1,8,,,1,,
5220770,5220261|5230002|5240261|5220771|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--恶魔波利1等--615版本,0,1,,1,8,,,1,,
5220780,5220271|5230002|5240271|5220781|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--兽人英雄1等--615版本,0,1,,1,8,,,1,,
5220790,5220281|5230002|5240281|5220791|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--兽人酋长1等--615版本,0,1,,1,8,,,1,,
5220800,5220291|5230002|5240291|5220801|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--蜂后1等--615版本,0,1,,1,8,,,1,,
5220810,5220301|5230002|5240301|5220811|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--俄塞里斯1等--615版本,0,1,,1,8,,,1,,
5220820,5220311|5230002|5240311|5220821|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--皮里恩1等--615版本,0,1,,1,8,,,1,,
5220830,5220321|5230002|5240321|5220831|5230004|5280001,0.025|1|0.9|1|0.6|1,0|0|0|0|0|0,MVP参与奖--虎王1等--615版本,0,1,,1,8,,,1,,
5220840,5220331|5230002|5240331|5220841|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--死灵1等--615版本,0,1,,1,8,,,1,,
5220850,5220341|5230002|5240341|5220851|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,MVP参与奖--巴风特1等--615版本,0,1,,1,8,,,1,,
5320010,5321001|5230002|5240351|5220851|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--鹗枭男爵615版本,0,1,,1,8,,,1,,
5320020,5321002|5230002|5240361|5220851|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--凯美拉615版本,0,1,,1,8,,,1,,
5320030,5321003|5230002|5240371|5220851|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--黑暗之王615版本,0,1,,1,8,,,1,,
5320040,5321004|5230002|5240381|5220851|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--血腥骑士615版本,0,1,,1,8,,,1,,
5320050,5321005|5230002|5240391|5220901|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--卡伦615版本,0,1,,1,8,,,1,,
5320060,5321006|5230002|5240401|5220911|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--冰暴骑士615版本,0,1,,1,8,,,1,,
5320070,5321007|5230002|5240411|5220921|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--时间管理人615版本,0,1,,1,8,,,1,,
5320080,5321008|5230002|5240421|5220931|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--塔奥群卡615版本,0,1,,1,8,,,1,,
5320090,5321009|5230002|5240431|5220941|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--半龙人615版本,0,1,,1,8,,,1,,
5320100,5321010|5230002|5240441|5220951|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--伊夫利特615版本,0,1,,1,8,,,1,,
5320110,5321011|5230002|5240451|5220961|5260001|5230004|5280001,0.025|1|0.9|1|0.05|0.6|1,0|0|0|0|0|0|0,mvp参与奖--1等--阿特罗斯615版本,0,1,,1,8,,,1,,
5220860,5220181|5230002|5240181|5220691|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--天使波利3等--615版本,0,1,,1,8,,,1,,
5220870,5220191|5230002|5240191|5220701|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--黄金虫3等--615版本,0,1,,1,8,,,1,,
5220880,5220201|5230002|5240201|5220711|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--蚁后3等--615版本,0,1,,1,8,,,1,,
5220890,5220211|5230002|5240211|5220721|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--哥布灵首领3等--615版本,0,1,,1,8,,,1,,
5220900,5220221|5230002|5240221|5220731|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--海盗之王3等--615版本,0,1,,1,8,,,1,,
5220910,5220231|5230002|5240231|5220741|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--德古拉男爵3等--615版本,0,1,,1,8,,,1,,
5220920,5220241|5230002|5240241|5220751|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--月夜猫3等--615版本,0,1,,1,8,,,1,,
5220930,5220251|5230002|5240251|5220761|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--法老王3等--615版本,0,1,,1,8,,,1,,
5220940,5220261|5230002|5240261|5220771|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--恶魔波利3等--615版本,0,1,,1,8,,,1,,
5220950,5220271|5230002|5240271|5220781|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--兽人英雄3等--615版本,0,1,,1,8,,,1,,
5220960,5220281|5230002|5240281|5220791|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--兽人酋长3等--615版本,0,1,,1,8,,,1,,
5220970,5220291|5230002|5240291|5220801|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--蜂后3等--615版本,0,1,,1,8,,,1,,
5220980,5220301|5230002|5240301|5220811|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--俄塞里斯3等--615版本,0,1,,1,8,,,1,,
5220990,5220311|5230002|5240311|5220821|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--皮里恩3等--615版本,0,1,,1,8,,,1,,
5221000,5220321|5230002|5240321|5220831|5230004|5280001,0.015|1|0.7|1|0.4|0.8,0|0|0|0|0|0,MVP参与奖--虎王3等--615版本,0,1,,1,8,,,1,,
5221010,5220331|5230002|5240331|5220841|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--死灵3等--615版本,0,1,,1,8,,,1,,
5221020,5220341|5230002|5240341|5220851|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,MVP参与奖--巴风特3等--615版本,0,1,,1,8,,,1,,
5330010,5321001|5230002|5240351|5220851|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--鹗枭男爵615版本,0,1,,1,8,,,1,,
5330020,5321002|5230002|5240361|5220851|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--凯美拉615版本,0,1,,1,8,,,1,,
5330030,5321003|5230002|5240371|5220851|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--黑暗之王615版本,0,1,,1,8,,,1,,
5330040,5321004|5230002|5240381|5220851|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--血腥骑士615版本,0,1,,1,8,,,1,,
5330050,5321005|5230002|5240391|5220901|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--卡伦615版本,0,1,,1,8,,,1,,
5330060,5321006|5230002|5240401|5220911|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--冰暴骑士615版本,0,1,,1,8,,,1,,
5330070,5321007|5230002|5240411|5220921|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--时间管理人615版本,0,1,,1,8,,,1,,
5330080,5321008|5230002|5240421|5220931|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--塔奥群卡615版本,0,1,,1,8,,,1,,
5330090,5321009|5230002|5240431|5220941|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--半龙人615版本,0,1,,1,8,,,1,,
5330100,5321010|5230002|5240441|5220951|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--伊夫利特615版本,0,1,,1,8,,,1,,
5330110,5321011|5230002|5240451|5220961|5260001|5230004|5280001,0.015|1|0.7|1|0.05|0.4|0.8,0|0|0|0|0|0|0,mvp参与奖--3等--阿特罗斯615版本,0,1,,1,8,,,1,,
5221030,5250381,1,0,MVP魔物参与奖分层测试---最高级礼包奖励,0,1,,1,8,,,,,
5221040,5250391,1,0,MVP魔物参与奖分层测试---中级礼包奖励,0,1,,1,8,,,,,
5221050,5250401,1,0,MVP魔物参与奖分层测试---最低级礼包奖励,0,1,,1,8,,,,,
5222010,5222011,0.01,0,天使波利,0,2,1280012=1|1270004=1|1270006=1|1270002=1|2060010=1|3020003=1|3020004=1|2034003=1|3023001=1|2090019=1|3020002=1|3020001=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222020,5222021,0.01,0,黄金虫,0,2,1290021=1|1270012=1|10336204=1|1270006=1|1270002=1|2060010=1|3020003=1|3020004=1|2034003=1|3023001=1|2090019=1|3020002=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222030,5222031,0.01,0,兽人英雄,0,2,1290020=1|1290027=1|3024023=1|3024022=1|10336304=1|10336204=1|3024029=1|3024030=1|3023001=1|2090019=1|3020002=1|3020001=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222040,5222041,0.01,0,恶魔波利,0,2,1270005=1|1290026=1|10336504=1|1270006=1|1270002=1|2060010=1|3020003=1|3020004=1|2034003=1|3023001=1|2090019=1|3020002=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222050,5222051,0.01,0,兽人酋长,0,2,1290020=1|1290024=1|3024023=1|3024022=1|10336706=1|10336906=1|10346706=1|3024029=1|3024030=1|3023001=1|2090019=1|3020002=1|3020001=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222060,5222061,0.01,0,蚁后,0,2,1290021=1|1270011=1|3024023=1|3024022=1|10336304=1|10336806=1|3024029=1|3024030=1|3023001=1|2090019=1|3020002=1|3020001=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222070,5222071,0.01,0,哥布灵首领,0,2,1270005=1|1270011=1|3024023=1|3024022=1|10347006=1|10337006=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222080,5222081,0.01,0,蜂后,0,2,1280012=1|1270004=1|3024023=1|3024022=1|10347106=1|10347807=1|10337106=1|10337807=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222090,5222091,0.01,0,海盗之王,0,2,1280012=1|1270012=1|3024023=1|3024022=1|10347206=1|10337206=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222100,5222101,0.01,0,俄塞里斯,0,2,1270005=1|1290026=1|3024023=1|3024022=1|10346806=1|10347507=1|10336806=1|10337507=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222110,5222111,0.01,0,皮里恩,0,2,1280012=1|1290026=1|3024023=1|3024022=1|10346906=1|10347106=1|10347707=1|10336906=1|10337106=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222120,5222121,0.01,0,虎王,0,2,1290019=1|1290023=1|3024023=1|3024022=1|10347006=1|10347206=1|10337006=1|10337206=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222130,5222131,0.01,0,德古拉男爵,0,2,1290021=1|1290023=1|3024023=1|3024022=1|10348308=1|10348208=1|10338308=1|10338208=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222140,5222141,0.01,0,死灵,0,2,1290021=1|1290026=1|3024023=1|3024022=1|10348608=1|10348708=1|10338608=1|10338708=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222150,5222151,0.01,0,月夜猫,0,2,1280012=1|1270012=1|3024023=1|3024022=1|10347607=1|10348108=1|10349207=1|10337607=1|10338108=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222160,5222161,0.01,0,巴风特,0,2,1270005=1|1290026=1|3024023=1|3024022=1|10348108=1|10348208=1|10338108=1|10338208=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222170,5222171,0.01,0,法老王,0,2,1290021=1|1290024=1|3024023=1|3024022=1|10348408=1|10348508=1|10338408=1|10338508=1|3024029=1|3024030=1|2060010=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222180,5222181,0.01,0,鹗枭男爵,0,2,1290074=1|1290023=1|3024023=1|3024022=1|10352709=1|10352809=1|10352409=1|10342709=1|10342809=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222190,5222191,0.01,0,凯美拉,0,2,1290074=1|1270004=1|3024023=1|3024022=1|10352909=1|10353009=1|10352509=1|10342909=1|10343009=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222200,5222201,0.01,0,黑暗之王,0,2,1290073=1|1290027=1|3024023=1|3024022=1|10352709=1|10352809=1|10352409=1|10342709=1|10342809=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222210,5222211,0.01,0,血腥骑士,0,2,1290073=1|1290027=1|3024023=1|3024022=1|10353109=1|10353209=1|10352609=1|10343109=1|10343209=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222220,5222221,0.01,0,卡伦,0,2,1290087=1|1290088=1|3024023=1|3024022=1|10355310=1|10354910=1|10345310=1|10344910=1|10352909=1|10353009=1|10352409=1|10342709=1|10342809=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222230,5222231,0.01,0,冰暴骑士,0,2,1290086=1|1290088=1|3024023=1|3024022=1|10355010=1|10355810=1|10345010=1|10345810=1|10352709=1|10352809=1|10352509=1|10342909=1|10343009=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222240,5222241,0.01,0,时间管理人,0,2,1290086=1|1290089=1|3024023=1|3024022=1|10355210=1|10355410=1|10345210=1|10345410=1|10353109=1|10353209=1|10352609=1|10343109=1|10343209=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222250,5222251,0.01,0,塔奥群卡,0,2,1290106=1|1290105=1|3024023=1|3024022=1|10344710=1|10345110=1|10344810=1|10354710=1|10355110=1|10354810=1|10373811=1|10363911=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222260,5222261,0.01,0,半龙人,0,2,1290106=1|1290105=1|3024023=1|3024022=1|10345610=1|10345510=1|10345810=1|10355610=1|10355510=1|10355710=1|10374011=1|10364111=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222270,5222271,0.01,0,伊芙利特,0,2,1290107=1|1290108=1|3024023=1|3024022=1|10355310=1|10354910=1|10355410=1|10345310=1|10344910=1|10345410=1|10374211=1|10364311=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5222280,5222281,0.01,0,阿特罗斯 ,0,2,1290107=1|1290109=1|3024023=1|3024022=1|10355210=1|10355010=1|10355810=1|10345210=1|10345010=1|10345810=1|10374411=1|10373611=1|10364511=1|10363711=1|3024030=1|3024029=1|3020003=1|3020004=1|2034003=1|3021011=1|3041100=1|3041101=1|3041102=1|2052001=1|30000001=1|30000002=1,0,-1,,,,,
5300010,5300011,1,0,精英蝗虫---615韩国版本,0,1,,,,,,,,
5300020,5300021,1,0,精英溜溜猴---615韩国版本,0,1,,,,,,,,
5300030,5300031,1,0,精英吸血蝙蝠---615韩国版本,0,1,,,,,,,,
5300040,5300041,1,0,精英蝎子---615韩国版本,0,1,,,,,,,,
5300050,5300051,1,0,精英青蛇---615韩国版本,0,1,,,,,,,,
5300060,5300061,1,0,精英螳螂---615韩国版本,0,1,,,,,,,,
5300070,5300071,1,0,精英直升机哥布灵---615韩国版本,0,1,,,,,,,,
5300080,5300081,1,0,精英狸猫---615韩国版本,0,1,,,,,,,,
5300090,5300091,1,0,精英波波利---615韩国版本,0,1,,,,,,,,
5300100,5300101,1,0,精英艾斯蜘蛛---615韩国版本,0,1,,,,,,,,
5300110,5300111,1,0,精英摩卡---615韩国版本,0,1,,,,,,,,
5300120,5300121,1,0,精英松鼠---615韩国版本,0,1,,,,,,,,
5300130,5300131,1,0,精英蚯蚓---615韩国版本,0,1,,,,,,,,
5300140,5300141,1,0,精英绿苍蝇---615韩国版本,0,1,,,,,,,,
5300150,5300151,1,0,精英人鱼---615韩国版本,0,1,,,,,,,,
5300160,5300161,1,0,精英兵蚁---615韩国版本,0,1,,,,,,,,
5300170,5300171,1,0,精英白幽灵---615韩国版本,0,1,,,,,,,,
5300180,5300181,1,0,精英疯兔---615韩国版本,0,1,,,,,,,,
