Id,Type,Data
11310,1,4334809=card=4010015=4010015=refine=11=enchant=87=81=106|7332909=card=4030007=refine=11=enchant=365=361=368|8333109=card=4040016=refine=11=enchant=496=491=499|11333009=card=4050009=refine=11=enchant=627=623=634|10343109=card=4060021=refine=11=enchant=231=229=251|10343109=card=4060021=refine=11=enchant=231=229=251
11311,1,4334810=card=4010015=4010015=refine=12=enchant=127=121=150|7332910=card=4030007=refine=12=enchant=399=395=402|8333110=card=4040016=refine=12=enchant=530=525=533|11333010=card=4050009=refine=12=enchant=661=657=669|10343109=card=4060021=refine=12=enchant=267=265=291|10343109=card=4060021=refine=12=enchant=267=265=291
11312,1,4334810=card=4010015=4010015=refine=12=enchant=127=121=150|7332910=card=4030007=refine=12=enchant=399=395=402|8333110=card=4040016=refine=12=enchant=530=525=533|11333010=card=4050009=refine=12=enchant=661=657=669|10343109=card=4060021=refine=12=enchant=267=265=291|10343109=card=4060021=refine=12=enchant=267=265=291
11313,1,4334810=card=4010015=4010015=refine=13=enchant=127=121=150|7332910=card=4030007=refine=13=enchant=399=395=402|8333110=card=4040016=refine=13=enchant=530=525=533|11333010=card=4050009=refine=13=enchant=661=657=669|10343109=card=4060021=refine=13=enchant=267=265=291|10343109=card=4060021=refine=13=enchant=267=265=291
11314,1,4334810=card=4010015=4010015=refine=13=enchant=127=121=150|7332910=card=4030007=refine=13=enchant=399=395=402|8333110=card=4040016=refine=13=enchant=530=525=533|11333010=card=4050009=refine=13=enchant=661=657=669|10343109=card=4060021=refine=13=enchant=267=265=291|10343109=card=4060021=refine=13=enchant=267=265=291
11315,1,4334810=card=4010015=4010015=refine=14=enchant=127=121=150|7332910=card=4030007=refine=14=enchant=399=395=402|8333110=card=4040016=refine=14=enchant=530=525=533|11333010=card=4050009=refine=14=enchant=661=657=669|10343109=card=4060021=refine=14=enchant=267=265=291|10343109=card=4060021=refine=14=enchant=267=265=291
11316,1,4334810=card=4010015=4010015=refine=14=enchant=127=121=150|7332910=card=4030007=refine=14=enchant=399=395=402|8333110=card=4040016=refine=14=enchant=530=525=533|11333010=card=4050009=refine=14=enchant=661=657=669|10343109=card=4060021=refine=14=enchant=267=265=291|10343109=card=4060021=refine=14=enchant=267=265=291
11317,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11318,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11319,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11320,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11321,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11322,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11323,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11324,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11325,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11326,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11327,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11328,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11329,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669|10343109=card=4060021=refine=15=enchant=267=265=291|10343109=card=4060021=refine=15=enchant=267=265=291
11330,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=150|7332910=card=4030007=refine=15=enchant=399=395=402|8333110=card=4040016=refine=15=enchant=530=525=533|11333010=card=4050009=refine=15=enchant=661=657=669
11331,1,
11332,1,4115801=refine=0
11333,1,4115801=card=4010015=4010015=refine=0
11334,1,4115801=card=4010015=4010015=refine=0|10326002=card=4060021=refine=0|10326002=card=4060021=refine=0
11335,1,4229203=card=4010015=4010015=refine=0|7235003=card=4030007=refine=0|8235303=card=4040016=refine=0|11235403=card=4050009=refine=0|10326002=card=4060021=refine=0|10326002=card=4060021=refine=0
11336,1,4229203=card=4010015=4010015=refine=5|7235003=card=4030007=refine=5|8235303=card=4040016=refine=5|11235403=card=4050009=refine=5|10326002=card=4060021=refine=5|10326002=card=4060021=refine=5
11337,1,4239204=card=4010015=4010015=refine=5|7235004=card=4030007=refine=5|8235304=card=4040016=refine=5|11235404=card=4050009=refine=5|10326002=card=4060021=refine=5|10326002=card=4060021=refine=5
11338,1,4239204=card=4010015=4010015=refine=5|7235004=card=4030007=refine=5|8235304=card=4040016=refine=5|11235404=card=4050009=refine=5|10326806=card=4060021=refine=5|10326806=card=4060021=refine=5
11339,1,4334805=card=4010015=4010015=refine=10|7235005=card=4030007=refine=10|8235305=card=4040016=refine=10|11235405=card=4050009=refine=10|10326806=card=4060021=refine=10|10326806=card=4060021=refine=10
11340,1,4334805=card=4010015=4010015=refine=10|7235005=card=4030007=refine=10|8235305=card=4040016=refine=10|11331705=card=4050009=refine=10|10326806=card=4060021=refine=10|10326806=card=4060021=refine=10
11341,1,4334805=card=4010015=4010015=refine=11|7330505=card=4030007=refine=11|8331305=card=4040016=refine=11|11331705=card=4050009=refine=11|10336806=card=4060021=refine=11|10336806=card=4060021=refine=11
11342,1,4334805=card=4010015=4010015=refine=11|7330505=card=4030007=refine=11|8331305=card=4040016=refine=11|11331705=card=4050009=refine=11|10336806=card=4060021=refine=11|10336806=card=4060021=refine=11
11343,1,4334807=card=4010015=4010015=refine=12=enchant=17=11=33|7330507=card=4030007=refine=12=enchant=307=303=311|8331307=card=4040016=refine=12=enchant=438=433=442|11331707=card=4050009=refine=12=enchant=569=565=576|10336806=card=4060021=refine=12=enchant=169=167=186|10336806=card=4060021=refine=12=enchant=169=167=186
11344,1,4334807=card=4010015=4010015=refine=12=enchant=17=11=33|7330507=card=4030007=refine=12=enchant=307=303=311|8331307=card=4040016=refine=12=enchant=438=433=442|11331707=card=4050009=refine=12=enchant=569=565=576|10336806=card=4060021=refine=12=enchant=169=167=186|10336806=card=4060021=refine=12=enchant=169=167=186
11345,1,4334808=card=4010015=4010015=refine=13=enchant=52=46=68|7330508=card=4030007=refine=13=enchant=336=332=340|8331308=card=4040016=refine=13=enchant=467=462=471|11331708=card=4050009=refine=13=enchant=598=594=605|10336806=card=4060021=refine=13=enchant=200=198=217|10336806=card=4060021=refine=13=enchant=200=198=217
11346,1,4334808=card=4010015=4010015=refine=13=enchant=52=46=68|7332908=card=4030007=refine=13=enchant=336=332=340|8333108=card=4040016=refine=13=enchant=467=462=471|11333008=card=4050009=refine=13=enchant=598=594=605|10338408=card=4060021=refine=13=enchant=200=198=217|10338408=card=4060021=refine=13=enchant=200=198=217
11347,1,4334809=card=4010015=4010015=refine=14=enchant=87=81=108|7332909=card=4030007=refine=14=enchant=365=361=370|8333109=card=4040016=refine=14=enchant=496=491=501|11333009=card=4050009=refine=14=enchant=627=623=636|10338408=card=4060021=refine=14=enchant=231=229=253|10338408=card=4060021=refine=14=enchant=231=229=253
11348,1,4334809=card=4010015=4010015=refine=14=enchant=87=81=108|7332909=card=4030007=refine=14=enchant=365=361=370|8333109=card=4040016=refine=14=enchant=496=491=501|11333009=card=4050009=refine=14=enchant=627=623=636|10343109=card=4060021=refine=14=enchant=231=229=253|10343109=card=4060021=refine=14=enchant=231=229=253
11349,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11350,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11351,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11352,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11353,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11354,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11355,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11356,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11357,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11358,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11359,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11360,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11361,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11362,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11363,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11364,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11365,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11366,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11367,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672|10343109=card=4060021=refine=15=enchant=267=265=294|10343109=card=4060021=refine=15=enchant=267=265=294
11368,1,4334810=card=4010015=4010015=refine=15=enchant=127=121=153|7332910=card=4030007=refine=15=enchant=399=395=405|8333110=card=4040016=refine=15=enchant=530=525=536|11333010=card=4050009=refine=15=enchant=661=657=672
11369,1,
11370,1,4115801=refine=0
11371,1,4115801=refine=0
11372,1,4115801=refine=0|10326002=refine=0|10326002=refine=0
11373,1,4229203=card=4010038=refine=0|7235003=card=4030008=refine=0|8235303=card=4040005=refine=0|11235403=card=4050008=refine=0|10326002=card=4060003=refine=0|10326002=card=4060003=refine=0
11374,1,4229203=card=4010038=refine=1|7235003=card=4030008=refine=1|8235303=card=4040005=refine=1|11235403=card=4050008=refine=1|10326002=card=4060003=refine=1|10326002=card=4060003=refine=1
11375,1,4239204=card=4010038=refine=3|7235004=card=4030008=refine=3|8235304=card=4040005=refine=3|11235404=card=4050008=refine=3|10326002=card=4060003=refine=3|10326002=card=4060003=refine=3
11376,1,4239204=card=4010038=4010038=refine=3|7235004=card=4030008=refine=3|8235304=card=4040005=refine=3|11235404=card=4050008=refine=3|10326806=card=4060003=refine=3|10326806=card=4060003=refine=3
11377,1,4334805=card=4010038=4010038=refine=4|7235005=card=4030008=refine=4|8235305=card=4040005=refine=4|11235405=card=4050008=refine=4|10326806=card=4060003=refine=4|10326806=card=4060003=refine=4
11378,1,4334805=card=4010038=4010038=refine=4|7235005=card=4030008=refine=4|8235305=card=4040005=refine=4|11331705=card=4050008=refine=4|10326806=card=4060003=refine=4|10326806=card=4060003=refine=4
11379,1,4334805=card=4010038=4010038=refine=5|7330505=card=4030008=refine=5|8331305=card=4040005=refine=5|11331705=card=4050008=refine=5|10336806=card=4060003=refine=5|10336806=card=4060003=refine=5
11380,1,4334805=card=4010038=4010038=refine=5|7330505=card=4030008=refine=5|8331305=card=4040005=refine=5|11331705=card=4050008=refine=5|10336806=card=4060003=refine=5|10336806=card=4060003=refine=5
11381,1,4334807=card=4010038=4010038=refine=6=enchant=17=11=15|7330507=card=4030008=refine=6=enchant=307=302=303|8331307=card=4040005=refine=6=enchant=438=434=433|11331707=card=4050008=refine=6=enchant=569=565=566|10336806=card=4060003=refine=6=enchant=169=167=167|10336806=card=4060003=refine=6=enchant=169=167=167
11382,1,4334807=card=4010038=4010038=refine=6=enchant=17=11=15|7330507=card=4030008=refine=6=enchant=307=302=303|8331307=card=4040005=refine=6=enchant=438=434=433|11331707=card=4050008=refine=6=enchant=569=565=566|10336806=card=4060003=refine=6=enchant=169=167=167|10336806=card=4060003=refine=6=enchant=169=167=167
11383,1,4334808=card=4010038=4010038=refine=7=enchant=52=46=50|7330508=card=4030008=refine=7=enchant=336=331=332|8331308=card=4040005=refine=7=enchant=467=463=462|11331708=card=4050008=refine=7=enchant=598=594=595|10336806=card=4060003=refine=7=enchant=200=198=198|10336806=card=4060003=refine=7=enchant=200=198=198
11384,1,4334808=card=4010038=4010038=refine=7=enchant=52=46=50|7332908=card=4030008=refine=7=enchant=336=331=332|8333108=card=4040005=refine=7=enchant=467=463=462|11333008=card=4050008=refine=7=enchant=598=594=595|10338408=card=4060003=refine=7=enchant=200=198=198|10338408=card=4060003=refine=7=enchant=200=198=198
11385,1,4334809=card=4010038=4010038=refine=8=enchant=87=81=85|7332909=card=4030008=refine=8=enchant=365=360=361|8333109=card=4040005=refine=8=enchant=496=492=491|11333009=card=4050008=refine=8=enchant=627=623=624|10338408=card=4060003=refine=8=enchant=231=229=229|10338408=card=4060003=refine=8=enchant=231=229=229
11386,1,4334809=card=4010038=4010038=refine=8=enchant=87=81=85|7332909=card=4030008=refine=8=enchant=365=360=361|8333109=card=4040005=refine=8=enchant=496=492=491|11333009=card=4050008=refine=8=enchant=627=623=624|10343109=card=4060003=refine=8=enchant=231=229=229|10343109=card=4060003=refine=8=enchant=231=229=229
11387,1,4334810=card=4010038=4010038=refine=9=enchant=127=121=125|7332910=card=4030008=refine=9=enchant=399=394=395|8333110=card=4040005=refine=9=enchant=530=526=525|11333010=card=4050008=refine=9=enchant=661=657=658|10343109=card=4060003=refine=9=enchant=267=265=265|10343109=card=4060003=refine=9=enchant=267=265=265
11388,1,4334810=card=4010038=4010038=refine=9=enchant=127=121=125|7332910=card=4030008=refine=9=enchant=399=394=395|8333110=card=4040005=refine=9=enchant=530=526=525|11333010=card=4050008=refine=9=enchant=661=657=658|10343109=card=4060003=refine=9=enchant=267=265=265|10343109=card=4060003=refine=9=enchant=267=265=265
11389,1,4334810=card=4010038=4010038=refine=10=enchant=127=121=125|7332910=card=4030008=refine=10=enchant=399=394=395|8333110=card=4040005=refine=10=enchant=530=526=525|11333010=card=4050008=refine=10=enchant=661=657=658|10343109=card=4060003=refine=10=enchant=267=265=265|10343109=card=4060003=refine=10=enchant=267=265=265
11390,1,4334810=card=4010038=4010038=refine=10=enchant=127=121=125|7332910=card=4030008=refine=10=enchant=399=394=395|8333110=card=4040005=refine=10=enchant=530=526=525|11333010=card=4050008=refine=10=enchant=661=657=658|10343109=card=4060003=refine=10=enchant=267=265=265|10343109=card=4060003=refine=10=enchant=267=265=265
11391,1,4334810=card=4010038=4010038=refine=11=enchant=127=121=125|7332910=card=4030008=refine=11=enchant=399=394=395|8333110=card=4040005=refine=11=enchant=530=526=525|11333010=card=4050008=refine=11=enchant=661=657=658|10343109=card=4060003=refine=11=enchant=267=265=265|10343109=card=4060003=refine=11=enchant=267=265=265
11392,1,4334810=card=4010038=4010038=refine=11=enchant=127=121=125|7332910=card=4030008=refine=11=enchant=399=394=395|8333110=card=4040005=refine=11=enchant=530=526=525|11333010=card=4050008=refine=11=enchant=661=657=658|10343109=card=4060003=refine=11=enchant=267=265=265|10343109=card=4060003=refine=11=enchant=267=265=265
11393,1,4334810=card=4010038=4010038=refine=12=enchant=127=121=125|7332910=card=4030008=refine=12=enchant=399=394=395|8333110=card=4040005=refine=12=enchant=530=526=525|11333010=card=4050008=refine=12=enchant=661=657=658|10343109=card=4060003=refine=12=enchant=267=265=265|10343109=card=4060003=refine=12=enchant=267=265=265
11394,1,4334810=card=4010038=4010038=refine=12=enchant=127=121=125|7332910=card=4030008=refine=12=enchant=399=394=395|8333110=card=4040005=refine=12=enchant=530=526=525|11333010=card=4050008=refine=12=enchant=661=657=658|10343109=card=4060003=refine=12=enchant=267=265=265|10343109=card=4060003=refine=12=enchant=267=265=265
11395,1,4334810=card=4010038=4010038=refine=13=enchant=127=121=125|7332910=card=4030008=refine=13=enchant=399=394=395|8333110=card=4040005=refine=13=enchant=530=526=525|11333010=card=4050008=refine=13=enchant=661=657=658|10343109=card=4060003=refine=13=enchant=267=265=265|10343109=card=4060003=refine=13=enchant=267=265=265
11396,1,4334810=card=4010038=4010038=refine=13=enchant=127=121=125|7332910=card=4030008=refine=13=enchant=399=394=395|8333110=card=4040005=refine=13=enchant=530=526=525|11333010=card=4050008=refine=13=enchant=661=657=658|10343109=card=4060003=refine=13=enchant=267=265=265|10343109=card=4060003=refine=13=enchant=267=265=265
11397,1,4334810=card=4010038=4010038=refine=14=enchant=127=121=125|7332910=card=4030008=refine=14=enchant=399=394=395|8333110=card=4040005=refine=14=enchant=530=526=525|11333010=card=4050008=refine=14=enchant=661=657=658|10343109=card=4060003=refine=14=enchant=267=265=265|10343109=card=4060003=refine=14=enchant=267=265=265
11398,1,4334810=card=4010038=4010038=refine=14=enchant=127=121=125|7332910=card=4030008=refine=14=enchant=399=394=395|8333110=card=4040005=refine=14=enchant=530=526=525|11333010=card=4050008=refine=14=enchant=661=657=658|10343109=card=4060003=refine=14=enchant=267=265=265|10343109=card=4060003=refine=14=enchant=267=265=265
11399,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11400,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11401,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11402,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11403,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11404,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11405,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658|10343109=card=4060003=refine=15=enchant=267=265=265|10343109=card=4060003=refine=15=enchant=267=265=265
11406,1,4334810=card=4010038=4010038=refine=15=enchant=127=121=125|7332910=card=4030008=refine=15=enchant=399=394=395|8333110=card=4040005=refine=15=enchant=530=526=525|11333010=card=4050008=refine=15=enchant=661=657=658
11407,1,
11408,1,4115801=refine=0
11409,1,4115801=card=4010038=4010038=refine=0
11410,1,4115801=card=4010038=4010038=refine=0|10326002=card=4060021=refine=0|10326002=card=4060021=refine=0
11411,1,4229203=card=4010038=4010038=refine=0|7235003=card=4030007=refine=0|8235303=card=4040016=refine=0|11235403=card=4050009=refine=0|10326002=card=4060021=refine=0|10326002=card=4060021=refine=0
11412,1,4229203=card=4010038=4010038=refine=3|7235003=card=4030007=refine=3|8235303=card=4040016=refine=3|11235403=card=4050009=refine=3|10326002=card=4060021=refine=3|10326002=card=4060021=refine=3
11413,1,4239204=card=4010038=4010038=refine=5|7235004=card=4030007=refine=5|8235304=card=4040016=refine=5|11235404=card=4050009=refine=5|10326002=card=4060021=refine=5|10326002=card=4060021=refine=5
11414,1,4239204=card=4010038=4010038=refine=5|7235004=card=4030007=refine=5|8235304=card=4040016=refine=5|11235404=card=4050009=refine=5|10326806=card=4060021=refine=5|10326806=card=4060021=refine=5
11415,1,4334805=card=4010038=4010038=refine=7|7235005=card=4030007=refine=7|8235305=card=4040016=refine=7|11235405=card=4050009=refine=7|10326806=card=4060021=refine=7|10326806=card=4060021=refine=7
11416,1,4334805=card=4010038=4010038=refine=7|7235005=card=4030007=refine=7|8235305=card=4040016=refine=7|11331705=card=4050009=refine=7|10326806=card=4060021=refine=7|10326806=card=4060021=refine=7
11417,1,4334805=card=4010038=4010038=refine=8|7330505=card=4030007=refine=8|8331305=card=4040016=refine=8|11331705=card=4050009=refine=8|10336806=card=4060021=refine=8|10336806=card=4060021=refine=8
