ID,ItemID,ItemName,ItemNum,Reason,Type,LocalizationArea
346,83314080,茉莉雅娜斗篷Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
347,83315050,乐园团斗篷图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
348,83315070,乐园团斗篷Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
349,83315080,乐园团斗篷Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
350,83316050,毛绒斗篷图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
351,83316070,毛绒斗篷Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
352,83316080,毛绒斗篷Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
353,113317050,魔力靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
354,113317070,魔力靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
355,113317080,魔力靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
356,113318050,防水靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
357,113318070,防水靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
358,113318080,防水靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
359,113319050,生命树之靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
360,113319070,生命树之靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
361,113319080,生命树之靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
362,113320050,茉莉雅娜皮靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
363,113320070,茉莉雅娜皮靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
364,113320080,茉莉雅娜皮靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
365,113321050,柔软皮靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
366,113321070,柔软皮靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
367,113321080,柔软皮靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
368,113322050,兔子拖鞋图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
369,113322070,兔子拖鞋Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
370,113322080,兔子拖鞋Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
371,73323080,哥夫内盔甲图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
372,83324080,哥夫内肩饰图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
373,113325080,哥夫内军靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
374,73326080,疾风战袍图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
375,83327080,月影披风图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
376,113328080,黑皮靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
377,73329080,奔跑铠甲图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
378,113330080,奔跑长靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
379,83331080,奔跑者徽章图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
380,73332080,提尔的战甲图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
381,83333080,贝利的斗篷图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
382,113334080,迪塔乐长靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
383,73335080,白羽战袍图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
384,83336080,白羽羽翼图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
385,113337080,白羽便鞋图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
386,33338050,铝制圆盾图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
387,33338070,铝制圆盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
388,33338080,铝制圆盾Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
389,33339050,塔盾图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
390,33339070,塔盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
391,33339080,塔盾Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
392,33340050,奥尔里昂的铁盘图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
393,33340070,奥尔里昂的铁盘Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
394,33340080,奥尔里昂的铁盘Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
395,33341050,铂金盾图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
396,33341070,铂金盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
397,33341080,铂金盾Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
398,33342050,刺盾图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
399,33342070,刺盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
400,33342080,刺盾Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
401,33343080,谎言记录本图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
402,33344050,驱魔圣经图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
403,33344070,驱魔圣经Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
404,33344080,驱魔圣经Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
405,33345050,岁月痕迹圆盾图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
406,33345070,岁月痕迹圆盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
407,33345080,岁月痕迹圆盾Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
408,33346050,免疫者盾牌图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
409,33346070,免疫者盾牌Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
410,33346080,免疫者盾牌Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
411,33347080,巴基力亚钢盾图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
412,43488050,余烬烈焰法杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
413,43488070,余烬烈焰法杖Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
414,43588080,余烬烈焰法杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
415,43489050,以太风暴法杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
416,43489070,以太风暴法杖Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
417,43589080,以太风暴法杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
418,53490070,动力割裂战斧图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
419,53590080,动力割裂战斧Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
420,63491050,黯盲之触图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
421,63491070,黯盲之触Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
422,63591080,黯盲之触Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
423,1010005,恶魔派对,1,24,1|2,
424,1010006,恶魔派对,1,24,1|2,
425,1070111,瓦尔基里头盔,1,24,1|2,
426,1100002,小天使之翼,1,24,1|2,
427,1100004,小恶魔之翼,1,24,1|2,
428,10346706,力量戒指[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
429,10346806,智力耳环[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
430,10346906,体力项链[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
431,10347006,防御手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
432,10347106,幸运珠链[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
433,10347206,黑狐项链[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
434,10347507,潜能戒指[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
435,10347707,精灵戒指[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
436,10347807,强化指环[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
437,10349207,莎拉的香包[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
438,10347607,射手的手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
439,10348108,辟邪香包[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
440,10348208,尼罗玫瑰[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
441,10348308,敏捷别针[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
442,10348408,奥尔里昂的手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
443,10348508,智慧手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
444,10348608,金足戒指[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
445,10348708,天使指环[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
446,1029011,灵魂记忆,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
447,1029012,闪光的灵魂记忆,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
448,3024005,阳光猕猴桃,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
449,3024032,中级润滑剂,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|256,1|2,
450,1029005,设计图·游泳鸭,1,24,1|2,
451,1070097,小天使雕像,1,24,1|2,
452,1020007,抱抱熊,1,299,1,
453,1010021,传统韩服时装,1,299,1,
454,1010022,传统韩服时装,1,299,1,
455,2091176,卡片转蛋,1,24|256,1|2,
456,2091175,崩裂迪齿轮,1,24|256,1|2,
463,1020031,月亮战马载具,1,299|24,1|2,
464,1010023,两小无猜时装,1,299,1,
465,1010024,两小无猜时装,1,299,1,
466,3024029,中级钛钢,1,256,1|2,
467,3021004,蕴魔石,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
468,3020013,武器受祝福的矿石,1,256,1|2,
469,3020014,防具受祝福的矿石,1,256,1|2,
470,2091148,3星融合料理自选箱,1,256,1|2,
471,2091149,3星融合药剂自选箱,1,256,1|2,
472,2040016,以太因子补充卡,1,256,1|2,
473,2092007,A型珍贵材料包,1,256,1|2,
474,2091115,彩虹粉末礼包,1,256,1|2,
475,3024030,初级钛钢,1,256,1|2,
476,1100010,时间之翼,1,24,1|2,
477,123335090,火灵之剑Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
478,123336090,石中剑Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
479,123337090,魔刀 吞神Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
480,123338090,名刀不知火Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
481,123339090,红云长剑Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
482,133340090,魔力长矛Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
483,133341090,连刺长矛Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
484,133344090,永恒之枪Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
485,43345090,红十字杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
486,43346090,黛雅之杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
487,43347090,神圣权杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
488,43348090,诅咒魔杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
489,43351090,大巫师之杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
490,43352090,高等生存魔杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
491,43354090,痊愈光辉Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
492,43355090,克罗诺斯之杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
493,43357090,巫杖 魂咬Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
494,93359090,毒之花Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
495,93360090,暴虐拳刃Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
496,93361090,火灵拳刃Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
497,93362090,洛奇的指甲Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
498,23363090,巨毒短剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
499,23365090,强化大驹短剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
500,23367090,月灵短剑Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
501,23368090,月辰短剑Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
502,23369090,陨星Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
503,13370090,圣锤 裁决Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
504,13371090,黄金之锤Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
505,13372090,闇盲之锤Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
506,13373090,魔锤 安魂曲Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
507,13374090,圣锤 十字星Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
508,63376090,驻足重弩Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
509,63378090,伊克西翁之翼Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
510,63379090,绵绵大蟹弓Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
511,63381090,鹰隼之弓Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
512,63382090,乌勒尔的决意Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
513,53383090,超重双手斧Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
514,53385090,贝克战斧Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
515,53386090,碎心斧Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
516,53387090,P.T.D机械核心Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
517,73323090,哥夫内盔甲Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
518,83324090,哥夫内肩饰Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
519,113325090,哥夫内军靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
520,73326090,疾风战袍Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
521,83327090,月影披风Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
522,113328090,黑皮靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
523,73329090,奔跑铠甲Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
524,113330090,奔跑长靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
525,83331090,奔跑者徽章Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
526,73332090,提尔的战甲Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
527,83333090,贝利的斗篷Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
528,113334090,迪塔乐长靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
529,73335090,白羽战袍Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
530,83336090,白羽羽翼Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
531,113337090,白羽便鞋Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
532,33338090,铝制圆盾Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
533,33339090,塔盾Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
534,33340090,奥尔里昂的铁盘Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
