MainId,ProductId,Name,ServerDaysLimit,LabelLimit,GiftPackageAtlas,GiftPackageIcon,Label,LabelText,,Value,Limit,PackageType
20217,300295,神话水晶特惠礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,,JP,,4=4,1
20218,300297,精炼祝福礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,,JP,,4=3,1
20219,300288,秋末精炼自选小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,,JP,,4=2,1
20220,300289,秋末精炼自选大礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,,JP,,4=2,1
20221,300279,90级装备礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,,JP,,2=1,1
20222,300285,秋末扫荡礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao2.png,,,JP,,4=1,1
20223,300246,9月下每周战斗礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,,JP,,4=1,1
20224,300286,秋末精炼礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,,JP,,4=2,1
20225,300287,秋末载具礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,,JP,,4=2,1
20226,300295,神话水晶特惠礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,,JP,,4=4,1
20227,300297,精炼祝福礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,,JP,,4=3,1
20228,300288,秋末精炼自选小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,,JP,,4=2,1
20229,300289,秋末精炼自选大礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,,JP,,4=2,1
20230,300279,90级装备礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,,JP,,2=1,1
20231,300285,秋末扫荡礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao2.png,,,JP,,4=1,1
20232,300246,9月下每周战斗礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,,JP,,4=1,1
20233,300286,秋末精炼礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,,JP,,4=2,1
20234,300287,秋末载具礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,,JP,,4=2,1
20235,300295,神话水晶特惠礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,,JP,,4=4,1
20236,300297,精炼祝福礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,,JP,,4=3,1
20237,300288,秋末精炼自选小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,,JP,,4=2,1
20238,300289,秋末精炼自选大礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,,JP,,4=2,1
20239,300301,圣诞季大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao31_yyz.png,,,JP,,0=1,1
20240,300279,90级装备礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,,JP,,2=1,1
20241,300285,秋末扫荡礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao2.png,,,JP,,4=1,1
20242,300246,9月下每周战斗礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,,JP,,4=1,1
20243,300286,秋末精炼礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,,JP,,4=2,1
20244,300287,秋末载具礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,,JP,,4=2,1
20245,300295,神话水晶特惠礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,,JP,,4=4,1
20246,300297,精炼祝福礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,,JP,,4=3,1
20247,300288,秋末精炼自选小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,,JP,,4=2,1
20248,300289,秋末精炼自选大礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,,JP,,4=2,1
20249,300279,90级装备礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,,JP,,2=1,1
20250,300285,秋末扫荡礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,,JP,,4=1,1
20251,300246,9月下每周战斗礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,,JP,,4=1,1
20252,300317,初冬精炼礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,,JP,,4=2,1
20253,300318,初冬载具礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,,JP,,4=2,1
20254,300319,初冬精炼自选小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,,JP,,4=2,1
20255,300295,神话水晶特惠礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,,JP,,4=4,1
20256,300321,精炼祝福大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,,JP,,4=3,1
20257,300320,初冬精炼自选大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,,JP,,4=2,1
20258,300303,95级饰品礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao28_zy.png,,,JP,,0=1,1
20259,300279,90级装备礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,,JP,,2=1,1
20260,300285,秋末扫荡礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,,JP,,4=1,1
20261,300246,9月下每周战斗礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,,JP,,4=1,1
20262,300317,初冬精炼礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,,JP,,4=2,1
20263,300318,初冬载具礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,,JP,,4=2,1
20264,300319,初冬精炼自选小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,,JP,,4=2,1
20265,300295,神话水晶特惠礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,,JP,,4=4,1
20266,300321,精炼祝福大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,,JP,,4=3,1
20267,300320,初冬精炼自选大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,,JP,,4=2,1
20268,300304,福袋・梅,0=9999,0,Shopping1,UI_Shopping_icon_shuijingling_03.png,,,JP,,0=1,1
20269,300305,福袋・竹,0=9999,0,Shopping1,UI_Shopping_icon_shuijingling_02.png,,,JP,,0=3,1
20270,300306,福袋・松,0=9999,0,Shopping1,UI_Shopping_icon_shuijingling_01.png,,,JP,,0=3,1
20271,300279,90级装备礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,,JP,,2=1,1
20272,300285,秋末扫荡礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,,JP,,4=1,1
20273,300246,9月下每周战斗礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,,JP,,4=1,1
20274,300317,初冬精炼礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,,JP,,4=2,1
20275,300318,初冬载具礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,,JP,,4=2,1
20276,300319,初冬精炼自选小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,,JP,,4=2,1
20277,300295,神话水晶特惠礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,,JP,,4=4,1
20278,300321,精炼祝福大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,,JP,,4=3,1
20279,300320,初冬精炼自选大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,,JP,,4=2,1
20280,300307,100级装备礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,,JP,,0=1,1
20281,300308,100级装备制作小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,,JP,,0=1,1
20282,300309,100级装备制作大礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,,JP,,0=1,1
20283,300279,90级装备礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,,JP,,2=1,1
20284,300285,秋末扫荡礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,,JP,,4=1,1
20285,300246,9月下每周战斗礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,,JP,,4=1,1
20286,300317,初冬精炼礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,,JP,,4=2,1
20287,300318,初冬载具礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,,JP,,4=2,1
20288,300319,初冬精炼自选小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,,JP,,4=2,1
20289,300295,神话水晶特惠礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,,JP,,4=4,1
20290,300321,精炼祝福大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,,JP,,4=3,1
20291,300320,初冬精炼自选大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,,JP,,4=2,1
20292,300279,90级装备礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,,JP,,2=1,1
20293,300285,秋末扫荡礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,,JP,,4=1,1
20294,300246,9月下每周战斗礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,,JP,,4=1,1
20295,300317,初冬精炼礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,,JP,,4=2,1
20296,300318,初冬载具礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,,JP,,4=2,1
20297,300319,初冬精炼自选小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,,JP,,4=2,1
20298,300295,神话水晶特惠礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,,JP,,4=4,1
20299,300321,精炼祝福大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,,JP,,4=3,1
20300,300320,初冬精炼自选大礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,,JP,,4=2,1
30001,401001,初遇装备精炼礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,HOT,NA,,0=2,1
30002,401002,初遇装备精炼礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao18.png,,限定,NA,,0=2,1
30003,401003,初遇装备精炼礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao12.png,,特惠,NA,,0=3,1
30004,401004,初遇宠物礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao2.png,,HOT,NA,,0=2,2
30005,401005,初遇宠物礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,限定,NA,,0=2,2
30006,401006,初遇宠物礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao8.png,,特惠,NA,,0=3,2
30007,401007,初遇装备进化箱Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,HOT,NA,,0=2,3
30008,401008,初遇装备进化箱Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao21.png,,限定,NA,,0=1,3
30009,401009,初遇祈愿礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,HOT,NA,,0=1,5
30010,401010,初遇祈愿礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao22.png,,限定,NA,,0=1,5
30011,401011,初遇祈愿礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,特惠,NA,,0=1,5
30012,401023,月末装备精炼礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao23_zy.png,,HOT,NA,,0=2,1
30013,401024,月末装备精炼礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,限定,NA,,0=2,1
30014,401025,月末装备精炼礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,特惠,NA,,0=3,1
30015,401026,月末载具礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao24_zy.png,,HOT,NA,,0=2,2
30016,401027,月末载具礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,限定,NA,,0=2,2
30017,401028,月末载具礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao36.png,,特惠,NA,,0=3,2
30018,401029,月末宠物礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao25_zy.png,,HOT,NA,,0=2,3
30019,401030,月末宠物礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao31_yyz.png,,限定,NA,,0=2,3
30020,401031,月末宠物礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,特惠,NA,,0=3,3
30021,401032,月末装备进化箱Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao26_zy.png,,HOT,NA,,0=2,4
30022,401033,月末装备进化箱Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,限定,NA,,0=1,4
30023,401034,月末祈愿礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao27_zy.png,,HOT,NA,,0=2,5
30024,401035,月末祈愿礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao33_yyz.png,,限定,NA,,0=2,5
30025,401036,月末祈愿礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,特惠,NA,,0=2,5
30026,401051,装备精炼礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,HOT,NA,,0=2,3
30027,401052,装备精炼礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,限定,NA,,0=2,3
30028,401053,装备精炼礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,特惠,NA,,0=3,3
30029,401054,装备制作礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao2.png,,HOT,NA,,0=5,4
30030,401055,附魔礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,HOT,NA,,0=2,5
30031,401056,附魔礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,限定,NA,,0=1,5
30032,401057,附魔礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,特惠,NA,,0=1,5
30033,401058,载具礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,HOT,NA,,0=2,6
30034,401059,载具礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,限定,NA,,0=2,6
30035,401060,载具礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,特惠,NA,,0=3,6
30036,401061,宠物礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,HOT,NA,,0=2,7
30037,401062,宠物礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,限定,NA,,0=2,7
30038,401063,宠物礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,特惠,NA,,0=3,7
30039,401064,齿轮祈愿Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,HOT,NA,,0=1,8
30040,401065,齿轮祈愿Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao13.png,,限定,NA,,0=1,8
30041,401066,齿轮祈愿Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,特惠,NA,,0=2,8
30042,401067,卡片祈愿Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,0=2,9
30043,401068,卡片祈愿Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao8.png,,限定,NA,,0=2,9
30044,401069,饰品增强礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao18.png,,限定,NA,,0=1,10
30045,401070,装备增强小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,2=1,1
30046,401071,装备制作小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao21.png,,HOT,NA,,2=1,2
30047,401072,装备精炼礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,HOT,NA,,0=2,3
30048,401073,装备精炼礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,限定,NA,,0=2,3
30049,401074,装备精炼礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,特惠,NA,,0=3,3
30050,401075,装备制作礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao2.png,,HOT,NA,,0=5,4
30051,401076,附魔礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,HOT,NA,,0=2,5
30052,401077,附魔礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,限定,NA,,0=1,5
30053,401078,附魔礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,特惠,NA,,0=1,5
30054,401079,载具礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,HOT,NA,,0=2,6
30055,401080,载具礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,限定,NA,,0=2,6
30056,401081,载具礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,特惠,NA,,0=3,6
30057,401082,宠物礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,HOT,NA,,0=2,7
30058,401083,宠物礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,限定,NA,,0=2,7
30059,401084,宠物礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,特惠,NA,,0=3,7
30060,401085,齿轮祈愿Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,HOT,NA,,0=1,8
30061,401086,齿轮祈愿Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao13.png,,限定,NA,,0=1,8
30062,401087,齿轮祈愿Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,特惠,NA,,0=2,8
30063,401088,卡片祈愿Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,0=2,9
30064,401089,卡片祈愿Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao8.png,,限定,NA,,0=2,9
30065,401090,附魔小型礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,2=1,1
30066,401091,装备制作小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao21.png,,HOT,NA,,2=1,2
30067,401092,黑五限时礼盒,0=9999,0,LimitGift,UI_LimitGift_111.png,3=570,,NA,,0=1,
30068,401093,黑五专属载具礼盒,0=9999,0,Shopping,UI_Shopping__icon_libao31.png,,限定,NA,,0=1,
30069,401094,黑五高定时装礼盒,0=9999,0,Shopping,UI_Shopping__icon_libao33.png,,限定,NA,,0=1,
30070,401072,装备精炼礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,HOT,NA,,0=2,4
30071,401073,装备精炼礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,限定,NA,,0=2,4
30072,401074,装备精炼礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,特惠,NA,,0=3,4
30073,401076,附魔礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,HOT,NA,,0=2,5
30074,401077,附魔礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,限定,NA,,0=1,5
30075,401078,附魔礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,特惠,NA,,0=2,5
30076,401079,载具礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,HOT,NA,,0=2,6
30077,401080,载具礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,限定,NA,,0=2,6
30078,401081,载具礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,特惠,NA,,0=2,6
30079,401085,齿轮祈愿I,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,HOT,NA,,0=2,8
30080,401087,齿轮祈愿II,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,特惠,NA,,0=2,8
30081,401088,卡片祈愿Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,0=2,9
30082,401089,卡片祈愿Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao8.png,,限定,NA,,0=2,9
30083,401139,宠物礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,HOT,NA,,0=2,7
30084,401140,宠物礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,限定,NA,,0=2,7
30085,401141,成长小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao22.png,,HOT,NA,,0=1,1
30086,401142,80级装备制作礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,0=1,2
30087,401143,80级装备制作小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao21.png,,HOT,NA,,2=1,3
30088,401072,装备精炼礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,HOT,NA,,0=2,4
30089,401073,装备精炼礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao6.png,,限定,NA,,0=2,4
30090,401074,装备精炼礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao1.png,,特惠,NA,,0=3,4
30091,401076,附魔礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,HOT,NA,,0=2,5
30092,401077,附魔礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao9.png,,限定,NA,,0=1,5
30093,401078,附魔礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao3.png,,特惠,NA,,0=2,5
30094,401079,载具礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,HOT,NA,,0=2,6
30095,401080,载具礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao10.png,,限定,NA,,0=2,6
30096,401081,载具礼盒Ⅲ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao4.png,,特惠,NA,,0=2,6
30097,401085,齿轮祈愿I,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,HOT,NA,,0=2,8
30098,401087,齿轮祈愿II,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao7.png,,特惠,NA,,0=2,8
30099,401088,卡片祈愿Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao20.png,,HOT,NA,,0=2,9
30100,401089,卡片祈愿Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao8.png,,限定,NA,,0=2,9
30101,401139,宠物礼盒Ⅰ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao5.png,,HOT,NA,,0=2,7
30102,401140,宠物礼盒Ⅱ,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao11.png,,限定,NA,,0=2,7
30103,401141,成长小礼盒,0=9999,0,Shopping,UI_Shopping_icon_zhigoulibao22.png,,HOT,NA,,0=1,1
30104,401149,装备改造礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,HOT,NA,,0=2,10
30105,401150,圣诞大礼包,0=9999,0,Shopping,UI_Shopping__icon_libao38.png,,限定,NA,,0=1,
30106,401072,装备精炼礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,HOT,NA,,0=2,4
30107,401073,装备精炼礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao23_zy.png,,限定,NA,,0=2,4
30108,401074,装备精炼礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,特惠,NA,,0=3,4
30109,401076,附魔礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao36.png,,HOT,NA,,0=2,5
30110,401077,附魔礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao24_zy.png,,限定,NA,,0=1,5
30111,401078,附魔礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,特惠,NA,,0=2,5
30112,401079,载具礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,HOT,NA,,0=2,6
30113,401080,载具礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao25_zy.png,,限定,NA,,0=2,6
30114,401081,载具礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao31_yyz.png,,特惠,NA,,0=2,6
30115,401085,齿轮祈愿I,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao28_zy.png,,HOT,NA,,0=2,8
30116,401087,齿轮祈愿II,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,特惠,NA,,0=2,8
30117,401088,卡片祈愿Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao27_zy.png,,HOT,NA,,0=2,9
30118,401089,卡片祈愿Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao33_yyz.png,,限定,NA,,0=2,9
30119,401139,宠物礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao26_zy.png,,HOT,NA,,0=2,7
30120,401140,宠物礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,限定,NA,,0=2,7
30121,401141,成长小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,HOT,NA,,0=1,1
