ID,StyleID,BGImgs,Contents,ShareID,StoryType,PicText,Scale,LocalizationArea
4045,1,UI_PlotIcon_LetterCommon_02.png,骑士团档案：\r\n墓地事件，经市民反应，教堂墓地发生异动。经勘查，墓地从痕迹分析是<color=$$Red$$>从内部被破坏</color>。\r\n但碍于<color=$$Red$$>黑夜红莲事件</color>的影响，为避免引起恐慌，此事当做敏感事件暂停调查，同时严令报纸报道此事件相关新闻。,,,,,
4046,6,UI_PlotIcon_LetterCommon_04.png,宝藏攻略日记在金字塔1层西北角落的圣瓮中,,,,,
4047,1,UI_PlotIcon_LetterCommon_02.png,船长，我是艾德文，我和尼尔在<color=$$Red$$>死亡之息</color>遇险了，快来救我们！,,,,,
4048,33,UI_PlotIcon_LetterCommon_08.png,斐扬门：\r\n左右各有两根柱子，知名将军所刻，上书[<color=$$Red$$>天上大将军</color>][<color=$$Red$$>地上女将军</color>]。\r\n笔锋强劲，且在雕刻时其实融入了<color=$$Red$$>古代魔道学</color>的精髓，可产生让魔物畏惧的<color=$$Red$$>特殊磁场</color>。\r\n斐扬世代受到此力量庇佑，是守护斐扬的门神。,,,,,
4049,33,UI_PlotIcon_LetterCommon_08.png,驱魔结论：\r\n此恶灵好像并不存在于这个世界上似的，常规的驱魔套路不能应验，恶灵甚至不用遵守这个世界的法则。常用的可抵消施法者反噬的红色魔力矿石竟然在这里完全抵不上作用。\r\n而此次驱魔之后，被附身女孩<color=$$Red$$>身上出现奇异符号并呻吟出无法辨认的语言</color>……,,,,,
4050,7,UI_PlotIcon_LetterCommon_03.png,令人惊奇的是，这<color=$$Red$$>石头上面的符号竟然和女孩身上浮现的符号一模一样</color>。\r\n所以基本可以推断出恶灵来源于遗迹，或者说……来源于和遗迹相关的某个深渊。\r\n|于是我选用了另外一个思路，驱魔和牧师通力合作，施法试图与恶灵谈判请离。但最终以失败告终。\r\n此次驱魔后女孩的牙齿开始脱落，身体浮肿，躯干变形，痛不欲生。,,,,,
4051,0,UI_PlotIcon_Icon_03.png,,,,,,
4052,5,UI_PlotIcon_LetterCommon_05.png,A级任务单\r\n任务目标：调查梦罗克西部异象：重力失常\r\n调查人员：<color=$$Red$$>露克希、霖、基德</color>\r\n任务描述：据情报网确凿消息，梦罗克西部偶有重力失常现象，尽量找出原因，若是力所不及，立即上报。,,,,,
4053,6,UI_PlotIcon_LetterCommon_04.png,,,,,,
4054,7,UI_PlotIcon_LetterCommon_03.png,所罗门王，优佩雷斯神术派领袖。\r\n所罗门之书和所罗门之匙的制造者。\r\n所罗门之书中记载封印魔神和解开魔神诅咒的方法；\r\n而所罗门之匙中内含封印魔神的法阵。\r\n传闻这两样神器都是所罗门王为了弥补罪孽所创造。\r\n|梦罗克二代家主所记录，不得外借,,,,,
4055,33,UI_PlotIcon_LetterCommon_08.png,魔王复活前夕，尚有一息的人自然要想尽办法寻求赢的变数，而露希尔就是变数之一。\r\n此时我们自以为是的每一个仁慈决定，都可能会让世界万劫不复。\r\n难道此刻的你将自己的命运压上这个天秤是可以选择的吗？答案是否定的，任何人都没有选择。<color=$$Red$$>选择就意味着逃避，逃避自己的责任。</color>,,,,,
4056,33,UI_PlotIcon_LetterCommon_08.png,01.梦罗克来袭，NO.43，露希尔出仓\r\n02.世界之蛇来袭，NO.43，露希尔出仓\r\n03.魔神之塔72魔神来袭，NO.43，露希尔出仓。受损20%，归仓修复完毕\r\n04.梦罗克来袭，NO.43露希尔出仓\r\n受损严重，<color=$$Red$$>核心更换NO.04金尼斯</color>，归仓修复完毕\r\n05.终端能源不足，失去终端控制，私自出仓，情感剥离，无法修复,,,,,
4057,0,UI_PlotIcon_Image_29.png,,,,,,
4058,1,UI_PlotIcon_LetterCommon_02.png,因为不详预感的噩梦，我要去往<color=$$Red$$>普隆德拉教堂</color>为你祷告，我会尽快回来的，若是在此期间你回来了不要着急。\r\n                  爱你的婆婆,,,,,
4059,0,UI_PlotIcon_Icon_04.png,,,,,,
4060,5,UI_PlotIcon_LetterCommon_05.png,贝鲁兹核心\r\n可以镶嵌<color=$$Red$$>3个齿轮</color>\r\n摆出法阵，让冒险者能力变得更强。,,,,,
4061,7,UI_PlotIcon_LetterCommon_03.png,\r\n武器的锻造精炼之道传承于远古，从神界而来的神明在殒命之前，将强化武器装备的方法教给了人类。这部分人在历史中被称为<color=$$Red$$>优佩雷斯人</color>。\r\n因为贯通科学与魔法的双重法则，初代人类的知识和认知能量的法则与其断层，能够理解的|\r\n内容十分有限。\r\n但是他们还是尽量按照所理解的将这些内容记载在了<color=$$Red$$>四块石碑</color>之上。,,,,,
4062,6,UI_PlotIcon_LetterCommon_04.png,我有重要的事，去海底洞窟一趟，暂不接受勇士挑战。\r\n                           --尤利卡,,,,,
4063,1,UI_PlotIcon_LetterCommon_02.png,给斐扬村长图里尔：\r\n\r\n村长，近日魔物暴动的源头，是斐扬洞窟怨恨之气逸散所致。需要有人能够帮助我一起解决……\r\n麻烦你帮我找一位有力的助手，来<color=$$Red$$>斐扬洞窟3层</color>与我汇合。\r\n \r\n                                  迪文,,,,,
4064,1,UI_PlotIcon_LetterCommon_02.png,雇佣通告：\r\n\r\n我们需要借助冒险者的力量完成一些光荣而艰巨的任务，如果你发现了这张纸，说明你的观察力已经具备了我们雇佣冒险者的初步条件。\r\n完成我们的考验并加入我们吧……神秘奖励等着你！,,,,,
4065,4,UI_PlotIcon_LetterCommon_06.png,老朋友，最近一切安好？有空的话，请前往魔力机附近的巡逻区找我，我有些事情需要你的帮助。\r\n\r\n                          赛依连,,,,,
4066,5,UI_PlotIcon_LetterCommon_05.png,遗忘的历史……人们不愿想起那段黑色的记忆，从《卢恩史诗》都会一笔带过看来，王室也排斥这段历史。\r\n那个被<color=$$Red$$>丧尸围住普隆德拉的至暗时刻</color>，<color=$$Red$$>瓦尔基里</color>们关于<color=$$Red$$>神之心</color>争夺……,,,,,
4067,1,UI_PlotIcon_LetterCommon_02.png,雇佣通告：\r\n\r\n征召有实力冒险者，找寻需求之物，佣金丰厚。\r\n有兴趣的冒险者，来普隆德拉<color=$$Red$$>装备商店</color>，找<color=$$Red$$>忽克连</color>详谈。,,,,,
4068,4,UI_PlotIcon_LetterCommon_06.png,尊敬的冒险者\r\n\r\n经乐园团考核，您的实力与阅历已经达到职业考核门槛。请携带此函，找到对应的职业考核官处接受<color=$$Red$$>初级理论测试</color>。\r\n\r\n祝一切顺利。,,,,,
4069,4,UI_PlotIcon_LetterCommon_06.png,尊敬的冒险者\r\n\r\n经乐园团考核，您的实力与阅历已经达到职业考核门槛。请携带此函，找到对应的职业考核官处接受<color=$$Red$$>高级理论测试</color>。\r\n\r\n祝一切顺利。,,,,,
4070,1,UI_PlotIcon_LetterCommon_02.png,雇佣通告：\r\n\r\n征召有实力冒险者，找寻需求之物，佣金丰厚。\r\n有兴趣的冒险者，来<color=$$Red$$>吉芬喷泉附近</color>，找<color=$$Red$$>伊览德</color>详谈。,,,,,
4071,1,UI_PlotIcon_LetterCommon_02.png,你好冒险者：\r\n\r\n恭喜你通过了忠诚度考验，我是马勒王国的军官，奥瑞特。\r\n下面将开始真正的考验，<color=$$Red$$>普隆德拉教堂的大钟旁</color>有一位虔诚的信仰者，去获得她的认可吧。\r\n若是成功，她会给你下一步指引。,,,,,
4072,6,UI_PlotIcon_LetterCommon_04.png,来找我吧，我会验证你是否是真正的强者。\r\n                           --奥瑞特,,,,,
4073,4,UI_PlotIcon_LetterCommon_06.png,推荐书：\r\n此冒险者有较强参与<color=$$Red$$>提耶拉峡谷</color>实力选拔试炼的意愿。\r\n已通过初级武力测试，请引荐给王子并评估是否能够选任为战场代表。\r\n    马勒驻卢恩管理处,,,,,
4074,33,UI_PlotIcon_LetterCommon_08.png,勇士招募：\r\n\r\n马勒王国公开招募实力强劲的冒险者。通过考验后，前往<color=$$Red$$>提耶拉峡谷</color>参加马勒王国的王子争夺战！新王的号角已经吹响，为了财富和荣耀，选择你支持的王子一方，全力作战吧！\r\n\r\n详情请咨询骑士团和马勒王国大臣。,,,,,
4075,1,UI_PlotIcon_LetterCommon_02.png,流浪\r\n\r\n我想起了父亲睡醒的那个午后\n身上布满了压出的条纹\r\n很快那些条文又回到了竹席上\r\n因为他们不愿流浪\r\n可是吟游诗人为什么要流浪呢？,,,,,
4076,1,UI_PlotIcon_LetterCommon_02.png,琴与梦\r\n\r\n每天睡觉前我都会对着父亲的琴说梦里见\r\n但是我在梦里见到的\r\n也只是这个琴……,,,,,
4077,1,UI_PlotIcon_LetterCommon_02.png,月亮\r\n\r\n母亲说\r\n父亲也许是去了月亮\r\n每个赏月节我都抬头仰望\r\n试图从月亮上找到他,,,,,
4078,5,UI_PlotIcon_LetterCommon_05.png,思念\r\n月亮圆的像大黄的肚子\r\n一定偷吃了松饼\r\n稻田低着头告诉大地\r\n代表了沉甸甸的秋夕\r\n你告诉我你会在某个金黄色的季节归来\r\n我一直在等你\r\n芋头汤飘出酸酸的热气\r\n我看一眼，就看到了你,,,,,
4079,33,UI_PlotIcon_LetterCommon_08.png,孩子：\r\n当你读到这封信时，我应该是去了月亮上寻找灵感了。\r\n你一定不知道，在你出生的那天，我走遍斐扬弹了一天鲁特琴。\r\n你也一定不知道，在你出生之后，我的诗词也全变成了你。我有一句话一直想对你说，那就是我爱你，比世界上任何人都爱你。\r\n希望你多照顾你母亲，她也非常爱你，但比我差一点。\r\n                             爱你的父亲,,,,,
4080,33,UI_PlotIcon_LetterCommon_08.png,\r\n亲爱的母亲\r\n原谅我今年不能回来与你共渡秋夕，稍微晚点我一定回来看看。\r\n我现在在梦罗克的灯塔工作，今年秋夕需要我执勤。我点亮的灯火，会给更多在大海上的人指明回家的方向。\r\n赏月节快乐。\r\n                                爱你的儿子,,,,,
4081,7,UI_PlotIcon_LetterCommon_03.png,\r\n很久以前斐扬刚建立的时候，经常会有魔物袭击村庄。\r\n有一天男人们得到千面蛇出没的消息，一起出去打蛇。秋收的食物引来了一大批的魔物。\r\n村子里的女人们发现后穿着卫兵衣服手拉着手在村子门口围成一圈，|\r\n用声音和动作做成气势，恫吓住了想要袭击村庄的魔物们。\r\n那一年虽然男人们虽然出去了但是没有成功围杀千面蛇，而女人们用自己的力量守护住了村里的根本。,,,,,
4082,0,UI_PlotIcon_Image_37.png,,,,,,
4083,4,UI_PlotIcon_LetterCommon_06.png,\r\n\r\n黑色的羽翼毁灭一切,,,,,
4084,0,UI_PlotIcon_Image_45.png,,,,,,
4085,33,UI_PlotIcon_LetterCommon_08.png,\r\n装备的精炼，简而言之就是用不同的工艺给装备融入能量，以发挥出更大的作用。\r\n当融入的能量足够强大时，为了共存，便会在这个装备之中形成默契的共存规律，器的<color=$$Red$$>意识</color>便觉醒了。\r\n相同的能量会因为找到同类，相互脾益，产生新的化学反应，<color=$$Red$$>激发出更多的属性加成</color>。,,,,,
4086,7,UI_PlotIcon_LetterCommon_03.png,\r\n在一次战斗之后，我变得更强了，啊黄在铁匠的帮助下也变得更强了。\r\n他的身上散发着清亮的光，我们以后的冒险一定会更加顺畅！|\r\n每次战斗之后我都会帮阿黄擦拭战斗之中留在他身上的血迹，但都是魔物或者敌人的。\r\n同行的冒险者说等我变强了就会离开阿黄，寻找新的同伴，只有我知道并不会,,,,,
4087,7,UI_PlotIcon_LetterCommon_03.png,\r\n这是至关重要的一场战斗，我们都知道，生死或许都没有那么重要。\r\n在最后的一刻，是阿黄帮我抵抗了致命的一击，让我存活下来，虽然已经把他精炼到最强，但他还是破碎了……,,,,,
4088,6,UI_PlotIcon_LetterCommon_04.png,C3H5N3O9!,,,,,
4089,33,UI_PlotIcon_LetterCommon_08.png,亲爱的艾鲁：\r\n\r\n如果你读到的是这封信，我大概已经变成石头了，这样也好，省了刻墓碑的钱。\r\n\r\n有些东西要交代一下，石化的辐射根源大概率与<color=$$Red$$>另一处石像密集的神秘零件</color>有关，这里也许藏着威胁艾尔帕兰的阴谋。\r\n\r\n记住，调查之前，一定要喝下<color=$$Red$$>抗石化药剂</color>，如果旁边的年轻人不是石头的话。哈哈，能遇到你真好~,,,,,
4090,0,UI_PlotIcon_Image_45.png,,,,,,
4091,7,UI_PlotIcon_LetterCommon_03.png,\r\n这是一个伟大的计划，若是能够成功逆转时空，贝鲁兹文明将重新成为主宰！\r\n\r\n阿卢纳贝兹甚至卢恩·米德嘉兹都将成为历史，哦不，如果到那时候的话，他们可没什么历史。|\r\n在此之前有一个关于是否会失败的议题，最终大多数人决定继续执行计划。\r\n\r\n退一步讲就算失败，损失的也是卢恩人，若是波及到国界，也会给共和国最好的时机。,,,,,
4092,7,UI_PlotIcon_LetterCommon_03.png,\r\n时空调查团和贝鲁兹人曾在钟楼发生过一场<color=$$Red$$>隐秘的战争</color>，围绕封印着可怕时空回溯阵法的<color=$$Red$$>晚祷钟</color>和能够打开<color=$$Red$$>晚祷钟发条</color>展开的争夺战。\r\n\r\n<color=$$Red$$>将时间线扭转到次元跳跃以前</color>贝鲁兹人的野心和疯狂在这里暴漏无疑，整个钟楼的建设|\r\n和艾鲁帕兰的改造将这里变成了一个可以逆转时空的巨大阵法。\r\n\r\n他们妄图否定整条世界时间线发展的一切，时间、空间、因果以及生命……隐秘战争<color=$$Red$$>最终以时空调查团的胜出而结束</color>，当然也为此付出极为巨大的代价……,,,,,
4999,1,UI_PlotIcon_LetterCommon_02.png,鹿占用ID段结束,,,,,
5000,1,UI_PlotIcon_LetterCommon_02.png,想成为少女们议论的对象吗？\r\n想成为万众瞩目的焦点吗？\r\n那么就来伊斯鲁得挑战勇士们吧！\r\n输了勇气可嘉，赢了名利双收！\r\n你还在犹豫什么？勇士之城的强大勇士们，伊斯鲁得永远欢迎你的挑战！,,,,,
5001,4,UI_PlotIcon_LetterCommon_06.png,药方：\r\n<color=$$Red$$>野猪皮</color>—10副\r\n<color=$$Red$$>巨象甲虫角</color>—10只\r\n<color=$$Red$$>青竹叶</color>—3片\r\n还有疑问，请来找<color=$$Red$$>孟春</color>大夫,,,,,
5002,1,UI_PlotIcon_LetterCommon_02.png,向死而生，轮回无常。\r\n僵尸洞\r\n<color=$$Red$$>转生符</color>——（模糊不清的字迹）得永生…… \r\n<color=$$Red$$>辟邪符</color>——百邪不侵（模糊不清的字迹）……,,,,,
5003,1,UI_PlotIcon_LetterCommon_02.png,向死而生，轮回无常。\r\n僵尸洞\r\n<color=$$Red$$>转生符</color>——死而向生，生而为僵，得永生。\r\n<color=$$Red$$>辟邪符</color>——百邪不侵，是为妖道。,,,,,
5004,1,UI_PlotIcon_LetterCommon_02.png,第一是爱\r\n心中第一位的，永远是爱，恒久不变的爱\r\n这爱属于阿依库，遥远沙漠之邦梦罗克的一支蔷薇\r\n西风扬起沙尘，蔷薇随风而舞\r\n驼队铃铛叮铃，蔷薇目送过往\r\n(模糊不清的痕迹遮挡住了下文),,,,,
5005,4,UI_PlotIcon_LetterCommon_06.png,7月9日\r\n    终于还是听到了最不想听到的消息…艾力克被家族的人抓住了。他们说他的记忆<color=$$Red$$>被吉芬来的巫师剥离到了记忆球里</color>，难道再也见不到他，再也听不到他吟唱《第一是爱》了？可恨的是这个巫师就住在梦罗克城内，我却无能为力。,,,,,
5006,1,UI_PlotIcon_LetterCommon_02.png,梦罗克沙地上绽开的明媚\r\n阿依库，你是蔷薇，亦是我的爱人\r\n我不是吉芬魔法之乡的王子\r\n我只愿意在这荒凉的边地苦土做你一生的情郎\r\n心中第一位的，永远是对你之爱，阿依库,,,,,
5007,33,UI_PlotIcon_LetterCommon_08.png,…\r\n伊瓦尔倒下了，在史诗般战争的终篇\r\n伊瓦尔的身体，倒在了帝国神庙废墟的中央\r\n伊瓦尔的四肢，落在了椰林茂盛的石桥之旁\r\n他那不会低垂的头颅，在梦罗克海岸的最高之处，永远凝望着汹涌波涛的汪洋\r\n...,,,,,
5008,1,UI_PlotIcon_LetterCommon_02.png,    你应该感到内疚，外乡人，你帮助了索德斯这个野心家摆脱掉远古神灵的束缚！\r\n    幸好尚有伊瓦尔的头部残骸在我们手里，索德斯的力量还被部分压制着。\r\n    你去找找城里的吟游诗人奇诺，看看有没有和伊瓦尔之魂直接对话的办法。,,,,,
5009,1,UI_PlotIcon_LetterCommon_02.png,8月15日 终于，我终于找到了伊瓦尔神格的缺口，从这个缺口里流失出来的魔法力量已经足够我操控巨石怪的行动了。\r\n9月22日 尘埃教会，哼，这帮低等生物还想和我的巨石军团对抗？你们很快就会知道谁才是沙漠真正的主人了。,,,,,
5010,4,UI_PlotIcon_LetterCommon_06.png,7月17日夜 经过我长期的观察，我终于可以确定一个事实了，这苍迦古城内总共有两只“月夜猫”，而且两只的脾气完全不同。一只虽然冷漠，但只要你不招惹它它也对你没敌意；另外一只则时时想要你的性命。我需要再花些日子好好观察研究它们俩,,,,,
5011,4,UI_PlotIcon_LetterCommon_06.png,6月22日午 我在苍迦城内看到了一个全是年轻女子魂魄的聚落，这印证了我的想法！传说中的鬼女这种魔物是真实存在的，只是他们从来不会离开这个洞穴，他们聚落的位置在…苍迦城的西北面…（此段暂时废弃）,,,,,
5012,1,UI_PlotIcon_LetterCommon_02.png,巫女记忆： 大家围着篝火已经跳了一整晚的仪式舞蹈了，每个人都已经有点疲乏了，但没有任何一个人敢叫苦叫累，因为这关系到苍迦城是否还能继续得到月神的眷顾。不知道为什么，看着洞穴穹顶的那轮圆月，我心里隐隐有些不安…,,,,,
5013,1,UI_PlotIcon_LetterCommon_02.png,童子记忆： 爸爸妈妈把我送来参加这场仪式，他们都为我感到骄傲。他们说能够参加祈求月神赐福的仪式是我们家族莫大的荣耀，可是我好累呀，好多小伙伴都支撑不下去。这么久的仪式祭典，大家都累到站不住了。,,,,,
5014,1,UI_PlotIcon_LetterCommon_02.png,道士记忆： 我的师傅告诉我月夜猫的预言的时候他眼神里满是坚定，可不知道为什么我总觉得我们仿佛在把整座城市引入一个巨大的漩涡之中。不管如何，现在也回不了头了，再过一刻钟就是预言里月夜猫降临的时机了。,,,,,
5015,1,UI_PlotIcon_LetterCommon_02.png,8月2日晨 我终于弄明白了，苍迦城毁灭的原因！原来当年人们并不知道月夜猫起初是一体两面的，本体内潜藏着一只狂暴月夜猫，在满月的时候就会挣脱出来作恶。而祭典仪式正好选中的就是一个满月之夜，于是狂暴月夜猫被先行召唤了出来，彻底摆脱了本体的束缚，苍迦城的惨剧就此发生。,,,,,
5016,4,UI_PlotIcon_LetterCommon_06.png,是一对年轻夫妇和他们小婴儿宝宝的全家福合照，他们的眼神里洋溢着幸福,,,,,
5017,4,UI_PlotIcon_LetterCommon_06.png,\r\n<color=$$Red$$>§</color>冒险者：\r\n\r\n根据赛依连给我的消息，古娜目前被关押在梦罗克的监狱里面被严密控制着。\r\n\r\n年轻人，等你有了空就来梦罗克和我汇合吧。到了监狱门口记得把我的这份书信出示给狱卒，他们会让你进去的。\r\n\r\n                         <color=$$None$$> 巴雷蒙德</color>,,,,,
5018,6,UI_PlotIcon_LetterCommon_04.png,<color=$$Red$$>在生与死的边缘，沉睡着罪恶的钥匙。 </color> ,,,,,
5019,1,UI_PlotIcon_LetterCommon_02.png,根据我信徒提供的线索，我查到了另一个古怪的仪式将在梦罗克西部秘密举行。我打算动身前往那里，希望你也能一起。你可以来梦罗克，我会在通往梦罗克西部的城门处等你。,,,,,
5020,1,UI_PlotIcon_LetterCommon_02.png,"这里展示舞娘的照片,等美术资源对接后替换",,,,,
5021,1,UI_PlotIcon_LetterCommon_02.png,赫拉年轻美丽的面庞，卢恩杂志封面上的她，笑得十分开心,,,,,
5022,1,UI_PlotIcon_LetterCommon_02.png,xxx月x日\r\n  我一点也不想就这样老去，年轻时候的我是这么的美丽，每一天我都这么的不开心……\r\n\r\nxxx月x日\r\n伊登的苹果\r\n螳螂臂\r\n蛾蝶粉末\r\n食人树花\r\n一滴（模糊不清）,,,,,
5023,1,UI_PlotIcon_LetterCommon_02.png,地图上标记了地点,,,,,
5024,7,UI_PlotIcon_LetterCommon_03.png,"XXX日，晴\r\n  今天加入了旅行社，很奇怪，竟然是半自助游。\r\nXXX日，阴\r\n  很奇怪，一路上遇到了比以往更多的魔物……\r\nXXX日，雨\r\n  同行的人一个在被魔物折腾的精疲力尽后，一|个接一个的不见了……\r\nXXX日，晴\r\n  不对，这场“古城探秘”的旅行不简单，一定有什么阴谋，马上要到约定好的“古城入口”集合了，希望不会出现什么意外……\r\nXXX日,雨……\r\n   糟糕……（被撕掉）",,,,,
5025,1,UI_PlotIcon_LetterCommon_02.png,奥伦和导游不是好人，他们在用人体和魔物进行打开古城的试验，奥伦把我们引向魔物，通过战斗使我们力竭，趁大家精疲力尽之际把人打晕带走……下一个或许就是我了……希望这只小狗能把消息带出去……,,,,,
5026,4,UI_PlotIcon_LetterCommon_06.png,开启这封信的时候，请谨慎\r\n……\r\n我在等待着你的帮助\r\n……\r\n……\r\n克特森林有令人惊喜的收获，来看看吧年轻人\r\n                         ——彷徨者,,,,,
5030,7,UI_PlotIcon_LetterCommon_03.png,晴天\r\n我……奇怪吗？算了，早就习惯了。\r\n今晚要把餐厅的优惠券用掉！我一个人能吃那么多东西吗？\r\n\r\n雨天\r\n今天不小心被小刀割伤，很快就会好。被朋友关心是什么样的感觉呢？|雨天\r\n又到了吃冰淇淋的季节了啊……我喜欢蓝色的冰激凌，总能让我想起一个人去埃尔贝塔看海。\r\n\r\n晴天\r\n今天搬家，好多的书特别重。我就知道没人帮我，于是我学会了悬浮术……,,,,,
5031,1,UI_PlotIcon_LetterCommon_02.png,招募令：\r\n近日城中频繁有带有攻击性的魔物出没，使得无辜的市民受到伤害，希望有能力的冒险者来骑士团报名，为伊斯鲁得的治安出一份力。\r\n                     \r\n                              骑士团发布,,,,,
5032,5,UI_PlotIcon_LetterCommon_05.png,骑士团战斗监测报告\r\n\r\n承受伤害MVP：雷金\r\n\r\n输出伤害MVP：雷金,,,,,
5033,1,UI_PlotIcon_LetterCommon_02.png,佣兵管理条例：\r\n1.佣兵契约建立在佣兵与雇主双方都自愿缔结契约的基础下生效。\r\n2.佣兵可与冒险者一起参与战斗，是孤独的冒险者最佳的合作伙伴。\r\n3.佣兵的招募需要达成一定的条件，随着冒险者实力的攀升，会遇到更多的佣兵。,,,,,
5034,0,UI_PlotIcon_Icon_10.png,,,,,,
6000,1,UI_PlotIcon_LetterCommon_02.png,朋友，我们的目的是一致的。我也在调查吉芬旷野近期出现的魔物狂暴化事件并且发现了一些线索：和一个叫E大人的有关联。听我的劝告吧，不要轻易前往飞龙巢穴。\r\n在吉芬旷野的中段山路上和我见面，到了之后吹响这只口哨作为联络暗号，我会在那里等你。,,,,,
6001,1,UI_PlotIcon_LetterCommon_02.png,7月9日 艾力克告诉我他和巴勃罗合伙诈骗到普隆德拉宫廷的治安拨款以后巴勃罗就没有价值了，现在他需要通过我除掉巴勃罗引诱一个冒险者来吉芬旷野好进入他的圈套。嗯，不错的交易，他会帮我获得林场所有权的，而且贝拉和我也终于能光明正大的在一起了。,,,,,
6002,4,UI_PlotIcon_LetterCommon_06.png,"\r\n我准备好开始解开第二部分的封印了,来贤者之间找我。\r\n                                     巴雷蒙德（废弃）\r\n",,,,,
6003,4,UI_PlotIcon_LetterCommon_06.png,\r\n\r\n图片显示巴雷蒙德的圣痕迹样，等待美术资源对接\r\n,,,,,
6004,1,UI_PlotIcon_LetterCommon_02.png,\r\n梦洛克城内出现了一些新的离奇事件，我们刺客公会分析以后觉得可能与巴雷蒙德的魔化事件有关联，来刺客公会找我商量下对策吧 霖\r\n,,,,,
6005,33,UI_PlotIcon_LetterCommon_08.png,梦罗克城中近来盐化恐怖事件有所减少，但是<color=$$Red$$>儿童失踪的离奇案件</color>开始频发，据称有目击者看到<color=$$Red$$>黑衣人</color>出没，值得重点关注。 <color=$$Red$$>此黑衣人是否就是之前的劫狱者</color>？结合黑衣人、古娜与巴雷蒙德的魔化之间的联系，我们认为可以先从儿童失踪案件开始着手调查。,,,,,
6006,1,UI_PlotIcon_LetterCommon_02.png,白衣女子的图片UI，等待美术资源对接,,,,,
6007,4,UI_PlotIcon_LetterCommon_06.png,    我发现的一份手稿提到了关于解除圣痕诅咒的内容，不过可能需要花上一番功夫，你如果有空的话尽快来贤者之间和我碰头吧\r\n                                              宝妮,,,,,
6008,1,UI_PlotIcon_LetterCommon_02.png,<color=$$Yellow$$>死海古卷：</color>\r\n灾厄的前兆，因为太邪恶被<color=$$Yellow$$>所罗门王</color>封印，只有恶魔才能开启封印。\r\n\r\n<color=$$Yellow$$>十字圣痕：</color>\r\n通过施咒将弱小的恶魔灵魂植入人的灵魂，恶魔灵魂寄宿在人的体内影响人的心智，当吸收足够的能量后，甚至可以吞噬宿主灵魂。\r\n,,,,,
6009,0,UI_PlotIcon_Image_17.png,,,,选择你喜欢的人让他出道吧！,,
6010,1,UI_PlotIcon_LetterCommon_02.png,朋友，有重要事情需要与你商议，咱们约在今夜<color=$$Yellow$$>金字塔3层</color>，希望到时候你能前来。,,,,,
6011,4,UI_PlotIcon_LetterCommon_06.png,    冒险者，贤者之间来了一帮不速之客。说要找巴雷蒙德，身份很奇怪，你还是来看看吧。\r\n                                            --宝妮,,,,,
6012,33,UI_PlotIcon_LetterCommon_08.png,兹授权学者<color=$$Red$$>福金</color>专许调研卢恩王国<color=$$Red$$>施密特王失踪疑案</color>一事，王国境内诸机构宜当配合福金考察团之研究，不得已私由阻碍学者考察工作之推进。\r\n                                                                                                                                                      \r\n\r\n                普隆德拉.宫廷议会,,,,,
6013,6,UI_PlotIcon_LetterCommon_04.png,    由佩雷斯彼女，所罗门之……（后面的字迹模糊不清）,,,,,
6014,1,UI_PlotIcon_LetterCommon_02.png,由佩雷斯遗迹研究第六天…（省略）…结果意外又发现了很像人类的女性！\r\n    简直与人类一模一样…这造物散发出隐隐的魔力，甚至怀疑她是不是神呢?我把她叫做露希尔…     \r\n     不过她并没有灵魂…！ 就像埋藏在这里的许多石巨人一样，只剩空壳而已,,,,,
6015,4,UI_PlotIcon_LetterCommon_06.png,    由佩雷斯彼女的照片，等待美术资源对接,,,,,
6016,6,UI_PlotIcon_LetterCommon_04.png,露希尔，7名印记刺客之一，所罗门之钥拥有者，于AW462年加入,,,,,
6017,4,UI_PlotIcon_LetterCommon_06.png, 尊敬的领主大人，此人协助我调查最近城中乱像，需要求见您一面，望批准\r\n                    ---发兑斯,,,,,
6018,4,UI_PlotIcon_LetterCommon_06.png,    冒险者，梦罗克城主终于返回城里了。他请求我们来城堡一趟，我觉得他应该有什么事情在瞒着我们。这次我叫上了宝妮，你也一起来吧！我们需要强有力的帮手。\r\n                                             --霖,,,,,
6019,4,UI_PlotIcon_LetterCommon_06.png,…梦罗克魔王的转生：召唤魔王不仅需要6场献祭纯洁血液的仪式，还需要一件强大神器，以及一具强大身躯的献祭，最后，则是一柄沾染着混合了皇室的血裔和龙血的匕首…,,,,,
6020,4,UI_PlotIcon_LetterCommon_06.png,\r\nTo 麻略加娜：       \r\n\r\n事态紧急！白女巫一行为了复活梦罗克抓走了领主的女儿，现在他们还需要龙血，而吉芬旷野则是离这儿最近的有龙血的地方，带一些刺客去那边埋伏吧，咱们吉芬旷野见！,,,,,
6021,4,UI_PlotIcon_LetterCommon_06.png,目标：瑞安摩尔\r\n途径：直接刺杀\r\n瑞安摩尔，身份为学者。专门研究梦罗克地区历史和所罗门之钥，为了防止他的研究为敌人所利用，建议让他永远闭嘴。 \r\n                                  ——发布人白女巫,,,,,
6022,4,UI_PlotIcon_LetterCommon_06.png,    冒险者，瑞安.摩尔的位置我们已经确定了，来沙漠之桥和我会和吧。\r\n                                          ——基德,,,,,
