Id,des,Content,CV,Time,LocalizationArea
503501,,绿宝石中涌出一大批犬妖亡灵,,2,
503502,,看起来十分凶恶,,2,
503503,,眼睛里闪出森森的目光！,,2,
503504,,幸运的是……我消灭了它们！,,2,
503601,,学者一定是想抢走我的宝石！,,2,
503602,,但显然他不是我的对手,,2,
503603,,我没花太大的力气就击倒了学者,,2,
503604,,伤口的血腥味让我似乎有了片刻的清醒,,2,
503605,,“你已经着魔了，赶快使用回神药水！”,,2,
503606,,学者声嘶力竭的喊出了最后一句话,,2,
503701,,我上前劝说这些女孩，告知她们的做法实在不好,,2,
503702,,但她们却认为我多管闲事，于是我只得出手赶走了她们,,2,
503801,,娜塔莉愤怒异常，不由分说就开始攻击我,,2,
503802,,我只好动手抵抗，让她暂且冷静下来,,2,
503901,,我接受了申智的挑战，她果然是一位出色的弓箭手,,2,
503902,,她十分的敏捷，娴熟的弓术让我抵挡的有些吃力,,2,
503903,,但最终，我还是凭借更丰富的冒险经验战胜了她！,,2,
504001,,没想到战斗会进入胶着，持续的战斗下魔物并没有减少……,,2,
504002,,大家都开始陷入疲惫，再这样下去，局势会对我方不利,,2,
504003,,就在此时，一直旁观的雷金拔出了鞘中之剑，出人意料的是,,2,
504004,,他的剑术十分精致华丽，刀光闪现间魔物竟然被全数消灭……,,2,
504101,,沙漠的夜晚，天空晴朗，繁星闪烁,,2,
504102,,索拉斯的鼾声响起，费特里希就着火光，读他最爱的诗集,,2,
504103,,莱阿娜特，则与依诗柯说着话,,2,
504104,,在巨大而旷阔的夜幕中，每一个人都做了甜美的梦,,2,
504105,,经过一夜的休整之后，剧团再次踏上了寻找记忆的旅途……,,2,
600001,,我查看了石碑，除了与吟游诗人说的内容之外，还写着一行字：,,2,
600002,,给岁月以文明，而不是给文明以岁月……,,2,
600003,,我似乎明白了点什么……,,2,
1000101,,冷静…冷静下来！,,2,
1000102,,导师说过我可以在这里提升需要的能力,,2,
1000103,,冷静下来想想，导师说过我需要什么能力的！,,2,
1000201,,神秘的力量在体内流淌,,2,
1000202,,再想想我所需要的能力…,,2,
1000203,,我可以变得更强！,,2,
1000301,,夸赛魔，喜欢占据人的身体，以此作为祭品，并且用被占据人的口气说话，折磨他的家人，惧怕银质物品,,2,
1000302,,巴洛魔，只会存在于深渊位面，是恶魔的高级形态，惧怕经文的声音,,2,
1000303,,原魔，只会存在于深渊位面，是恶魔的初始形态，惧怕圣光,,2,
1000401,,上面写着：此人在转职考核测试中表现优异,,2,
1000402,,推荐加入乐园团，为卢恩王国效力,,2,
600101,,巴雷蒙德的记忆正是他获取伊米尔之心的艰难过程,,2,
600102,,伊米尔之心被一分为二，他自己带走一片,,2,
600103,,另外一片委托给了一名女刺客……,,2,
600104,,正是露克希,,2,
600201,,收集到仪式药水在巴雷蒙德的引导下散发着光，形成法阵,,2,
600202,,变幻、凝结、闪烁，似乎被某种力量吸引,,2,
600203,,指向一个方向,,2,
600301,,上面显示着伊米尔之心正放在一个窗户旁边,,2,
600302,,窗户里能看见一处城墙,,2,
600303,,城墙上画着一个诡异的莲花图案。,,2,
600401,,古娜根据她巡逻的经验，圈出了三处可疑的地点,,2,
600501,,这是一段露克希的记忆,,2,
600502,,这里记录着她人生最后的记忆,,2,
600503,,那时的地底集市还未能着火,,2,
600504,,有巨大嫌疑的白女巫之影闪烁其中,,2,
600601,,经过仔细对比，这个卷发女子很像女骑士古娜……,,2,
600701,,古娜一马当先冲上去和白女巫鏖战，打斗之中古娜逐渐处于劣势,,2,
600702,,你和巴雷蒙德趁着白女巫一心激战之时，冲上去想要将其生擒,,2,
600703,,古娜突然脚下一个趔趄，被白女巫击中受伤了，你和巴雷蒙德连忙将她救起,,2,
600704,,一阵青烟冒起，白女巫就从你们三个的眼前消失无踪了,,2,
600801,,信上写着：宝妮见过白女巫,,2,
600901,,我向宝妮展示了灵魂碎片1的内容——宝妮和卡努身边站着一个白衣女人,,2,
601001,,卡努很陶醉唱着歌，而旁边好像是他的妈妈，好像很生气的要喝止他。,,2,
601002,,不远处有带着面具的教国模样的两个人窃笑着,,2,
601003,,更远的地方有一个白女巫的背影，微微侧过脸。,,2,
601004,,白女巫靠近了，我惊讶的发现，白女巫的侍卫也有一头长卷发,,2,
601005,,难道……古娜在演戏？,,2,
601006,,更惊讶的是，他们似乎准备前往海底洞窟，那里可能是他们的据点,,2,
601101,,你看到古娜往右侧的通道走了,,2,
601201,,你看见古娜思考了一阵，向右侧通道继续移动了。,,2,
601301,,你看见古娜往里面走了……,,2,
601401,,一阵打斗后，你和巴雷蒙德抓住了古娜,,2,
601501,,你看到白女巫出现了，和古娜打斗起来,,2,
601502,,但是古娜被我们绑住了，结果被白女巫杀掉了,,2,
601503,,白女巫冷笑起来：哼哼哼，你们还不配和我交手……,,2,
601601,,露克希大吼小心，一道风压从背后袭来,,2,
601602,,霖警觉躲闪，白女巫看偷袭不成，召唤魔物将其围住,,2,
601701,,露克希一个闪身，绕到背后,,2,
601702,,如幻影一半刺出匕首，正中白女巫心脏,,2,
601703,,白女巫表情诧异却逐渐消失，竟然……只是一道幻象,,2,
601801,,霖的记忆到此结束,,2,
601802,,我从她的记忆中醒来,,2,
601901,,更多的卫兵围了上来，这似乎是个陷阱……,,2,
601902,,突然，一阵烟雾弥漫，呛得所有卫兵都弯腰咳嗽起来，,,2,
601903,,我看到刚才的白衣修士出现在我身边，把一个石头塞到我的手里,,2,
601904,,“走！”他坚定的眼神看着我。我手里多出了一个传送石形状的东西。,,2,
602001,,我看到了一份自己被全城通缉的卢恩日报，以及古娜被追封为烈士的头条……,,2,
602101,,我向赛依连展示了我们在古娜据点的发现,,2,
602102,,展示了露克希的记忆并且希望他能加入我,,2,
602103,,赛依连似乎有些动摇，但是脸上的表情依然犹豫,,2,
602201,,突然古娜念出一句咒文，通体发出了金色的光芒，一股能量从她体内迸发,,2,
602202,,在场的大部分人都被这股能量击倒，受伤重的直接死去了。,,2,
602203,,古娜正欲对我下杀手时，白衣修士突然也爆发出一股金色的光芒,,2,
602204,,和古娜缠斗起来,,2,
602205,,两人打斗的时候念念叨叨的，感觉以前就认识，而且份数不同派系。,,2,
602206,,并且白衣小哥似乎都没意料到古娜这么快就能使用神之力。,,2,
602207,,古娜则说出了更惊人的事实,,2,
602208,,原来巴雷蒙德的那半块伊米尔之心碎片被白衣修士拿走,,2,
602209,,根本不是白女巫所为，我一直都被利用。,,2,
602210,,一番打斗下，古娜似乎不敌，被白衣修士打败，但是白衣修士也重伤,,2,
602211,,正准备要杀我灭口的时候，赛依连带着大队骑兵赶到,,2,
602212,,白衣修士撤退，古娜瘫软在地，被当场拘捕。,,2,
602301,,报纸头条：“大贤者洗清冤屈，绑架案真凶另存？”、“皇室驱魔师宝妮回归”,,2,
610001,,在我的梦境里,,2,
610002,,我有时化作夏雨，热烈地倾倒在斐扬的漫山丛林里,,2,
610003,,有时又变作徐风，朝夕萦绕在梦罗克的沙漠遗迹中,,2,
610004,,直到我再次遇到你，才恍然惊觉,,2,
610005,,那是我对你的愁绪万千，情长纸短,,2,
610006,,恰若这雨入森林，风尘百里,,2,
602401,,突然，一个穿着黑色衣服的神秘人伴随着炫目的白光，出现在了监狱…,,2,
602402,,“结果……还是得我出手啊”他抬起了手，白光变得无比刺眼…,,2,
602403,,我们感觉到一眩晕，等到恢复正常后，古娜已经不见了。,,2,
602501,,使用催眠药后，我看见了一番诡异的情形……,,2,
602502,,梦里周围四处都是白色的雕像，一碰就会散架成盐粒飘散。,,2,
602503,,突然，梦里出现了梦魇来攻击我……,,2,
602504,,击败梦魇后，我见到了救走古娜的黑衣人从天而降,,2,
602505,,他念念有词的说什么洗清原罪，最后召唤了一道强力的光柱从天而降,,2,
602506,,我躲闪不及，眼睁睁的看着自己的身体变成了盐粒。最后我在惊恐中醒来……,,2,
602601,,在悠扬的琴声中，奇诺的歌声渐次响起……,,2,
602602,,他颤颤巍巍地唱道：,,2,
602603,,元素已经失常，水能点燃火，魔物暴走伤人……,,2,
602604,,那个仪式已经在金字塔开启,,2,
602605,,戴着兜帽的信徒在往混沌的锅中献祭……,,2,
602606,,冉冉升起的白光撕裂了天空，信徒成了盐块……,,2,
602607,,白光聚焦成一条线，撕裂了次元……,,2,
602608,,魔族来了！魔族来了！,,2,
602609,,他们的首领只看得到一帧剪影,,2,
602610,,它的眼里散发着摄人的红光……,,2,
602701,,巴雷蒙德开始释放古卷中的能量破坏封印,,2,
602702,,四周开始弥漫起古代亡灵的咏唱声,,2,
602703,,卷轴的能量化作黑色的闪电，击打着巴雷蒙德,,2,
602704,,他痛苦的吼叫着，但是并没有停下解封的咒文,,2,
602705,,终于，能量变得异常强大，撕裂了次元……,,2,
602706,,招来了不属于这个次元的魔物……,,2,
602801,,你发现，大量人员聚集在梦罗克西了。,,2,
602802,,无论怎么叫都没有人回应,,2,
602803,,这时候玩家发现他们身上都纹着奇怪的图腾，所以拍了下来。,,2,
602804,,这时候黑衣人从空中出现了，手中拿着一个亮闪闪的发光体……,,2,
602805,,他高喊着“迎接你们的救赎吧！”瞬间所有人都变成了白灰。,,2,
602806,,你想起梦境的内容，立马转过身去了，于是并没有受到影响。,,2,
602807,,黑衣人似乎十分满意，但是看见你没有变成白灰,,2,
602808,,抱着戏谑的态度和你打了几回合，然后召唤出两只魔物拦住了你。,,2,
602809,,“我还有事要忙，”接着就失去了踪影。,,2,
602810,,你费劲力气击败了魔物后，现场已经是一片狼藉,,2,
602901,,崔护分析得不错，等待了一会儿果然一个妖道现身了,,2,
602902,,不过这个妖道看起来颇有些滑稽，蹦蹦跳跳地在大街上吓唬斐扬市民,,2,
602903,,我一路尾行着这个古怪的妖道，终于看到他走进了一个小巷子里,,2,
602904,,我冲上前大吼一声，打算将他拿下,,2,
602905,,结过看到的却是一个小毛孩子，他身边散落着妖道的破旧衣服,,2,
602906,,原来斐扬出现的妖道是这个家伙假扮的，真是闹剧！,,2,
603001,,我和安石奈将身边的僵尸迅速消灭,,2,
603002,,此时我们发现了一个奇怪的现象：被消灭的僵尸身上散落出一团团黑烟……,,2,
603003,,这些黑烟整齐划一地向洞穴的深处飘去，仿佛是受到了召唤,,2,
603004,,难道这些僵尸的魂灵是受人控制的？,,2,
603101,,黑烟指引着我们越来越深入僵尸洞的深处,,2,
603102,,此时我发现前方传来了一阵搏斗的声响,,2,
603103,,竟然是一只妖道正压在人类的身上费劲地试图把他捆起来,,2,
603104,,我身边的安石奈大惊失色“那个妖道正在攻击我的师傅！”,,2,
603201,,偷听他们的对话，我似乎弄明白了这些僵尸妖道的起源,,2,
603202,,原来他们正是刚刚那两具尸体的鬼魂，生前是一对兄妹,,2,
603203,,当年他们生活的城市发生了一场恐怖的灾难，使得他们两个人逃离至此,,2,
603204,,但最终他们还是困死在了这片恐怖的矿道之中,,2,
603205,,然而他们死后一个叫做月夜猫的邪恶魔灵奴役控制了他们,,2,
603206,,月夜猫让他们的魂灵无法回到自己本来的躯体上，不得安息,,2,
603207,,他们逐渐陷入怨念，不断屠杀进入僵尸洞的冒险者寻找寄体,,2,
603208,,实际上他们期待着有人能够超度他们的灵魂,,2,
603209,,此时那个妖道的鬼魂发现了我，一个怨念的眼神扫了过来……,,2,
603301,,尹宪使用神识药水凝聚意识，很快就定位到了成修的位置,,2,
603302,,“有点奇怪，成修此时不是一个人！”,,2,
603303,,尹宪的神情告诉我情况不太对劲……,,2,
603401,,邪恶女巫师的魔法能量投入到仪式中太多，我最终击败了她,,2,
603402,,“哼哼，你们不知道你们在做什么样的傻事！”,,2,
603403,,“相对于月夜猫大人，我的力量太微不足道了，她会替我复仇！”,,2,
603404,,艾琳咽下最后一口气倒在了阴冷的石阶上,,2,
603405,,此时你发现她的尸体幻化成了原型，竟然是一只九尾狐……,,2,
603406,,我来不及想太多，赶紧先想办法让成修的意识复原,,2,
603501,,小女孩看完了我递给她的信以后终于破涕为笑,,2,
603502,,此时我注意到小女孩手腕上有一个蔷薇花朵印记。,,2,
603601,,在十几年前，阿依库是梦罗克城里最负盛名的舞娘,,2,
603602,,阿依库倾世的容貌让全城的男子都为她趋之若鹜,,2,
603603,,可是有一天，阿依库突然消失了,,2,
603604,,而和阿依库从小青梅竹马的奇诺也随之消失,,2,
603605,,等到过了很久以后，奇诺回到了梦罗克,,2,
603606,,他身边只带着一个叫尤乐提的小女孩,,2,
603607,,其他人问起阿依库，奇诺只回答她已经死了,,2,
603608,,小女孩叫奇诺爸爸，又说阿依库是她的妈妈,,2,
603609,,城里人都觉得一定是奇诺拐跑了他们的梦中女神阿依库,,2,
603610,,最后却没能保护好阿依库……,,2,
603701,,曾经奇诺也认为他和阿依库会成为一对恋人,,2,
603702,,他两青梅竹马从小一起长大，互相之间没有秘密,,2,
603703,,可是不知道从什么时候开始，他们之间多了一个人,,2,
603704,,那是一个普通不过的夜晚……,,2,
603705,,阿依库像往常一样在街头翩翩跳舞,,2,
603706,,邂逅了一位自称来自异乡的吟游诗人埃里克……,,2,
603707,,那一夜之后阿依库不再到街头跳舞了,,2,
603708,,梦罗克城里再也找不见这两个人的踪迹,,2,
603709,,阿依库的不辞而别深深刺激了奇诺,,2,
603710,,他天天在家里买醉，整整一年多，再没有出过门,,2,
603801,,原来阿依库和艾力克选择失踪有其原因,,2,
603802,,艾力克是吉芬一个魔法师名门望族的继承人,,2,
603803,,他不愿意学习魔法却要当吟游诗人,,2,
603804,,他们家族自然不允许艾力克和阿依库的结合,,2,
603805,,为了躲避搜捕两人逃到梦罗克西的金字塔里内过了很久,,2,
603806,,当时金字塔内的魔物还没有开始肆虐,,2,
603807,,《第一是爱》这首诗正是在金字塔内避难时期艾力克所作的,,2,
603808,,然而艾力克在进城买补给的时候还是被家族的人抓住了,,2,
603809,,他被家族的人抽取了记忆带回了吉芬,,2,
603810,,阿依库悲痛欲绝，她这时候想到了奇诺,,2,
603811,,她带着和艾力克的女儿尤乐提找到奇诺,,2,
603812,,想让奇诺帮助她前往吉芬找到自己的心上人,,2,
603813,,奇诺嘴上没有答应，实际上却暗地跟在母女之后想要保护他们,,2,
603814,,但在苏克拉特大沙漠的一场遮天蔽日的沙尘暴之后……,,2,
603815,,阿依库香消玉殒，奇诺仅仅救出了尤乐提,,2,
603816,,那之后奇诺带着尤乐提回到了梦罗克,,2,
603817,,他在沙漠中为阿依库搭起了一座墓碑，不再执念于感情了,,2,
603901,,记忆球中的画面开始逐渐清晰起来…,,2,
603902,,英俊少年对着一名绝美的女子吟诵着这首歌：《第一是爱》,,2,
603903,,他告诉女子他只想做一个吟游诗人,,2,
603904,,为了她，少年会隐姓埋名，远离家族的纷争,,2,
603905,,他会每天都在窗前的花瓶里换上少女最爱的蔷薇,,2,
603906,,女子深情的望着男子，叫出了他的名字——伊览德……,,2,
603907,,一切都回到了起点,,2,
603908,,原来，《第一是爱》此诗的作者就是伊览德，艾力克便是伊览德   ,,2,
604001,,希望往事的痛苦回忆不要再困扰伊览德了…,,2,
604101,,帮助伊览德找回了他的记忆,,2,
604102,,虽然是痛苦的回忆，希望我做出了正确的抉择…,,2,
604201,,打败了所有魔物后，索德斯突然从暗处跳出来打晕了我,,2,
604202,,就在他要抢走我的伊瓦尔头部残骸之际,,2,
604203,,刚才那位老者闪现而出带着我逃进了一扇传送门,,2,
604204,,我再度醒来的时候发现自己身处梦罗克，面前是一位信使……,,2,
604301,,尝试了很久，就在我怀疑我是否真的有资格运用神剑之威力的时候,,2,
604302,,这把生锈的古剑赫然从磐石中破出……,,2,
604303,,一道光柱从空中穿越云层垂下，古剑焕然一新闪耀寒光,,2,
604304,,我知道，是时候去找索德斯算账了……,,2,
604401,,艾力克假笑着和我对话,,2,
604402,,一不注意遭到了他毒针的暗算，我一下子瘫软在地……,,2,
604403,,原来他就是那个窃取神力操控巨石怪军团的人,,2,
604404,,一直以来他都在利用我帮他对抗沙漠里的敌对势力尘埃教会,,2,
604405,,就在他要取我性命之际，奇诺带着梦罗克的治安官缪拉赶到,,2,
604406,,艾力克见势不妙马上溜之大吉,,2,
604501,,随着索德斯的死，尘埃教会的势力已经土崩瓦解,,2,
604502,,而艾力克现在在整个梦罗克地区被通缉,,2,
604503,,巨石怪陷入狂暴的幕后主使也消失了,,2,
604504,,沙漠里对抗的双方势力应该都会消停一阵子,,2,
604505,,但是艾力克还没有被抓捕落网，我有种感觉,,2,
604506,,未来的某天这位阴谋家还会浮现出来，带着新的邪恶计划……,,2,
604601,,在卢恩王国建立之前斐扬周边魔物横行,,2,
604602,,人类不得已迁移到僵尸洞的最深处建立新的家园,,2,
604603,,这便是湮灭之城苍迦城的起源,,2,
604604,,后来随着七圣贤建国，大陆的秩序逐渐恢复,,2,
604605,,洞穴里的人类陆续撤出重建斐扬城,,2,
604606,,少部分眷恋苍迦城的市民不愿意离开,,2,
604607,,他们认为苍迦城经营了很久了，选择留了下来,,2,
604608,,最开始他们和斐扬城还会断断续续的联系,,2,
604609,,但几十年过后，斐扬城对于苍迦遗民们的情况已经一无所知了,,2,
604610,,派往苍迦的探险队向来有去无回,,2,
604611,,没人知道里面的人类死光了没,,2,
604612,,我忽然想起了之前遇到的尹宪和敏英,,2,
604613,,可能探险队都死在这对僵尸妖道兄妹的手里了吧,,2,
604701,,随着一阵铃铛的响声，我听到了西西尼亚的大声尖叫,,2,
604702,,远远地我看到闪出了一个女人的身影,,2,
604801,,但是慢慢的人们惊恐的发现，月神不再垂爱他们了,,2,
604802,,不安的情绪在苍迦城内蔓延,,2,
604803,,这时候人们想起来了苍迦城长久流传的古老预言,,2,
604804,,“将一只叫做月夜猫的九尾狐圣灵请回到苍迦，再度取悦月神”,,2,
604805,,于是，按照预言的指示，一场盛大祭典在苍迦城宫殿前举行,,2,
604806,,然而正是这场祭典促成了苍迦城的惨剧,,2,
604901,,在场的众多巫女和童子经历了漫长的仪式咏唱和歌舞,,2,
604902,,随着一阵铃铛的响声，祭典真的召唤出了魔灵,,2,
604903,,然而，他们召唤出来的却是一只发狂的恶魔九尾狐,,2,
604904,,邪恶能量爆炸，苍迦城陷入了一片黑暗之中,,2,
604905,,在场的仪式参与者无一例外被这股邪恶能量所污染,,2,
604906,,哪怕死后他们也无法获得安息，异变为了魔物,,2,
604907,,原来这就是鬼女（巫女）和土人（童子）的起源,,2,
604908,,苍迦城四面火光，街道上四处狂奔的九尾狐袭击人类,,2,
604909,,城内的居民们大部分死于这场灾难之中……,,2,
604910,,少部分居民逃到僵尸洞外层,,2,
604911,,但是幽深的僵尸洞内失去了月光护佑的人类根本找不到出去的道路,,2,
604912,,他们慢慢被洞穴内腐朽的气息感染,,2,
604913,,最终女人变成了僵尸，男人变成了妖道……,,2,
604914,,从往昔的场景中我观察到了九尾狐巢穴的位置,,2,
605001,,我翻了翻日记，看来这是《湮灭之城》的作者留下的,,2,
605002,,当年他进入苍迦探险的时候,,2,
605003,,曾经帮助过被狂暴月夜猫击伤的月夜猫本体,,2,
605004,,逐渐的他获得了月夜猫部分的信任,,2,
605005,,他将自己了解到的两只月夜猫的恩怨，记载在这本书里,,2,
605006,,但同时他也被狂暴月夜猫极度仇视,,2,
605007,,在他的著作即将完成之际被狂暴月夜猫抓到了这个洞穴里,,2,
605008,,他预感自己恐怕是要葬身于此地，为著书未成感到遗憾,,2,
605009,,也希望女儿不要再冒这样的险了,,2,
605010,,在日记的最后，我发现一张全家福照片掉落了下来……,,2,
605101,,眼看狂暴月夜猫就要以碾压的姿态将我和西西尼亚消灭,,2,
605102,,忽然一阵耀眼的月光垂下,,2,
605103,,月夜猫本体赶到战场将狂暴月夜猫扑倒，打作一团,,2,
605104,,虽然两只月夜猫本来就永世相搏,,2,
605105,,但我能感觉到月夜猫本体似乎是在为了报恩而保护我们,,2,
605106,,趁着它俩打得不可开交之时的空当，我们赶紧溜了,,2,
605201,,阿隆索告诉我昨晚大风之夜，自己目睹了巴勃罗从悬崖上坠落,,2,
605202,,但是他可以百分百的确定那不是意外,,2,
605203,,是一个身影出现在巴勃罗的背后将他推下山崖的,,2,
605204,,同时山底下也站着一个佝偻着腰的老头子,,2,
605205,,那人看到巴勃罗坠崖之后得意的大笑,,2,
605206,,因为他身边围绕着一群灰森灵，所以阿隆索没敢轻举妄动上前查看,,2,
605207,,他最后不太肯定的告诉我,,2,
605208,,他觉得那个从背后推倒巴勃罗的人的影子十分像洛佩兹,,2,
605209,,而那个大笑的老头子，很可能就是E大人,,2,
605210,,所以之前看到我们一起待在悬崖底下，他马上就跑掉了,,2,
605301,,贝拉含着眼泪啜泣着将昨晚的悲剧告诉了我,,2,
605302,,原来昨晚洛佩兹不太放心主人,,2,
605303,,远远的跟在巴勃罗阁下的身后注意着他的安危,,2,
605304,,他看到巴勃罗先生站在悬崖边向下张望着什么，并一直大声喊叫,,2,
605305,,可惜听不懂巴勃罗先生喊叫的语言，似乎是教国的语言,,2,
605306,,忽然一阵大风刮起,,2,
605307,,洛佩兹远远地听到巴勃罗先生一声惨叫，连忙跑过去查看,,2,
605308,,结果发现巴勃罗阁下已经坠下了悬崖，似乎就是被风吹下去的,,2,
605309,,下去找到巴勃罗阁下的时候他已经没了呼吸……,,2,
605401,,飞龙巢穴位于整个吉芬旷野中央山脉的最高处,,2,
605402,,也是整个吉芬旷野最危险的几处地方之一,,2,
605403,,在卢恩王国建立之前，龙族统治着整个吉芬旷野地区,,2,
605404,,后来龙族被掌握了魔法和科技的人类逐渐逆转，慢慢在这片区域灭绝了,,2,
605405,,虽然如此，龙族的远亲飞龙仍旧是吉芬旷野内最好避开和远离的存在,,2,
605406,,而复活古龙的传说在吉芬旷野境内也一直被口口相传……,,2,
605501,,阿隆索无力地倚靠在我的怀里,,2,
605502,,慢慢地，呼吸越来越弱…,,2,
605503,,最终他的眼睛沉沉闭上…,,2,
605504,,阿隆索的牺牲，唤起了我关于曾经的朋友拉乐西斯的回忆,,2,
605505,,我感觉到一股怒火在我胸中燃烧…,,2,
605601,,随着仪式现场被我砸的粉碎，气急败坏的艾力克终于从暗处跳出,,2,
605602,,艾力克近乎咆哮着大吼“这一次不能让你再度破坏我的计划了！”,,2,
605603,,由于仪式现场已经被我破坏,,2,
605604,,艾力克将自己作为祭品,,2,
605605,,从他身体内召唤出了尚没有完全恢复实力的狂暴地龙,,2,
605606,,他和地龙连接在一起，形成了一个恐怖的共生怪胎…,,2,
605701,,艾力克的出现给吉芬旷野的自然平衡带来了巨大的灾难,,2,
605702,,不过随着他被绳之于法，这片荒野应该很快会再度回归平静,,2,
605703,,他的余生将永远在普隆德拉最阴暗的地穴之中度过,,2,
605801,,衣着奇怪的人说的话语令我头晕目眩……,,2,
605802,,我眼前一黑，失去了意识,,2,
605803,,等我再醒过来的时候已经到了一个奇怪的地方……,,2,
605901,,“原来是你啊……我们又见面了。”,,2,
605902,,一旁的白女巫冷笑着出现了，电光火石之间战斗继续,,2,
605903,,白女巫利用空隙救出了黑衣修士，局势又焦灼起来,,2,
605904,,“快去救巴雷蒙德，这里我挡着！”白衣修士向我吼道,,2,
605905,,他用一股神秘力量把我传送到了稍远的区域,,2,
606001,,就在我限制巴雷蒙德之时，突然间他发出一阵非人的吼叫,,2,
606002,,从他体内爆发出的压倒式的力量将我瞬间击倒在地,,2,
606003,,千钧一发之际，一阵耀眼白光闪过，此时一个白衣女子现身……,,2,
606004,,她开启一个结界，立马控制住了巴雷蒙德，同时也救下了我,,2,
606101,,蒲公英团的埋伏人手纷纷现身,,2,
606102,,白衣修士愤而拿出伊米尔之心欲要施展神力,,2,
606103,,但是表情却从愤怒逐渐变为惊愕,,2,
606104,,这怎么可能？你们……,,2,
606105,,话音未落，蒲公英团众人一哄而上将其捕获,,2,
606201,,白衣修士被束缚后，蒲公英团数人把他围住，我想阻止却难以近身,,2,
606202,,此时一道白光从天而降，眨眼间，几名团员悉数倒下,,2,
606203,,存活的团员们面色大变，首领摩尔高呼:“叛徒现身了！”,,2,
606204,,白光散去，黑衣修士出现了，两人果然是有所羁绊,,2,
606205,,白衣修士气息虚弱:“值得吗……弟弟？”黑衣修士一言不发。,,2,
606206,,“自投罗网！刺客公会诸位！黑白双子出现了，如约来助我吧。”,,2,
606207,,话音未落，刺客公会之人纷纷从暗影中显形，和黑白修士大战起来,,2,
606208,,然而白衣的伊米尔之心能量被抑制，黑衣的盐之桩已被献祭,,2,
606209,,两人很快不敌刺客公会的诸多高手，被蒲公英团抓住,,2,
606301,,一巨大的魔法冲击波将我和黑白修士冲散，我被摔到祭坛之下，无法动弹,,2,
606302,,此时蒲公英团的首领摩尔出现，刚才的魔法正是他的暗袭,,2,
606303,,他走到黑白双子身边，看着黑衣修士，表情肃穆,,2,
606304,,“大神官怎么会看中你这样感情用事的废物！”,,2,
606305,,“既然弄丢了祭品，那就由你们来填补吧！”,,2,
606306,,说话间，他扬起了手中弯刀，眼神变得凶狠起来,,2,
606307,,盐柱被献祭，伊米尔之心被封印，两兄弟早已是强弩之末,,2,
606308,,他们艰难的靠在一起，白衣缓缓伸手似要触碰黑衣修士的脸,,2,
606309,,“弟弟，寄放在我这里的生命是时候还给你了……”黑衣听到后错愕,,2,
606310,,电光火石间，白衣拔出了黑衣身上匕首，扎入自己的心脏,,2,
606311,,黑衣张着嘴巴说不出话，白衣瞳孔逐渐放大,,2,
606312,,能量光斑从他身上飘散而出钻入黑衣身体，一股强悍的气息陡然而生,,2,
606313,,光斑融合跳跃，像是在欢喜久别的重逢，而此时的黑衣站在光忙之中宛若神明,,2,
606314,,“这就是，芙蕾雅女神赐予的最高力量吗？”摩尔双膝跪地,,2,
606315,,黑衣修士悄无声息的浮空起来，他的嘴唇翻动一下便没人能再听到声音,,2,
606316,,我从唇形之中，看到了一个字——死。,,2,
606317,,空间从他身边开始撕裂，下一瞬间便覆盖了蒲公英团的全员……,,2,
606401,,“白女巫！梦罗克的恐怖袭击都出自你手！你到底想干什么？”基德怒吼道,,2,
606402,,“记住我的话，你们卢恩王国的人，出生就是种罪孽，我是来净化你们的！”,,2,
606403,,白女巫一边说，一边开始凝聚魔法，似乎要开启某种仪式能量,,2,
606404,,“糟了，周围的空间在扭曲，我们快走”宝妮的声音充满了恐惧,,2,
606405,,“晚了……小绵羊们”……整个殿堂都开始颤抖起来,,2,
606406,,地面开始出现一个巨大的符号，似乎在吸取所有人的生命能量,,2,
606407,,我感到身体一阵乏力，所有人都瘫倒在地，我甚至感觉连眼睛都很难睁开,,2,
606408,,白女巫浮在空中，抓起被封印的黑衣修士，一把丢进了祭坛里,,2,
606409,,“这就是叛徒的下场……”,,2,
606410,,接着又抓起白衣修士的尸体，一颗伊米尔之心从他身边的次元里飞出,,2,
606411,,接着她把白衣修士也丢进了祭坛里,,2,
606412,,“这就是与我作对的下场”,,2,
606413,,“享受这暴风雨前的宁静吧！哈哈哈哈哈哈。”,,2,
606414,,“我不会杀掉你们的，好戏才刚开始，我需要观众。”,,2,
606415,,白女巫放肆的大笑起来，接着释放了传送术离开了现场,,2,
606416,,白女巫离开后我感觉力气逐渐回到了体内，大家又都能动了,,2,
606417,,忽然间在场的所有人都听见了一阵恐怖的笑声,,2,
606418,,似乎有什么恶魔被唤醒了，之后整个殿堂又归于平静,,2,
2000101,,忽然发现远处有一个穿着教国服装的人鬼鬼祟祟的，并且手中散发着绿色的光芒,,2,
2000102,,你们连忙跑过去质问他：“你是谁？！手里拿着什么！”,,2,
2000103,,巴勒蒙德眼神一凝，喊道：“他手里拿着绿龙之心！他是教国的信徒！”,,2,
2000104,,教国的人看到形势不对，怒声喊到：“可恶”，转身朝着海盗船深处跑去,,2,
2000105,,“追上他！”，你一马当先追了上去…,,2,
2000111,,只见达纳托斯手中的魔剑剑气冲天，一股令人心悸的力量似乎让大地颤动,,2,
2000112,,一剑，让天地失色；一剑，仿佛把世界劈开,,2,
