ID,NpcId,SceneId1,Pos1,SceneId2,Pos2,SceneId3,Pos3,SceneId4,Pos4,SceneId5,Pos5,TaskAccept,TaskFinish,TaskTarget1,TaskTarget2,TaskTarget3,TaskTarget4,TaskTarget5
1653,3668,62,"56.01637,10.94,43.80066",,,,,,,,,,,,,,,
1654,3669,62,"43.3147,10.23,89.78011",,,,,,,,,,,,,,,
1655,3671,62,"36.29062,10.29,72.86184",,,,,,,,,,,,,,,
1656,3672,62,"52.25415,10.32,58.92434",,,,,,,,,,,,,,,
1657,3673,62,"74.35962,10.88,42.40891",,,,,,,,,,,,,,,
1658,3662,62,"76.89577,11.26,77.74935",,,,,,,,,,,,,,,
1659,3676,62,"49.7088,10.23,83.27484",,,,,,,,,,,,,,,
1660,3677,62,"69.70076,10.29,88.87251",,,,,,,,,,,,,,,
1661,3678,62,"47.1,10.27,69.34",,,,,,,,,,,,,,,
1662,3679,62,"47.16426,10.27,68.58217",,,,,,,,,,,,,,,
1663,3680,62,"57.34,10.22,75.23",,,,,,,,,,,,,,,
1664,3681,62,"53.72907,10.22,74.0253",,,,,,,,,,,,,,,
1665,3682,62,"53.09393,10.22,74.56977",,,,,,,,,,,,,,,
1666,3683,62,"61.98776,10.22,67.28813",,,,,,,,,,,,,,,
1667,3684,62,"61.19476,10.22,67.45118",,,,,,,,,,,,,,,
1668,3685,62,"53.93454,10.22,71.3695",,,,,,,,,,,,,,,
1669,3686,62,"52.32666,10.22,68.60766",,,,,,,,,,,,,,,
1670,3687,62,"60.54915,10.3,73.35307",,,,,,,,,,,,,,,
1671,3688,62,"59.49343,10.3,73.4825",,,,,,,,,,,,,,,
1672,3689,62,"48.60944,10.24,82.31126",,,,,,,,,,,,,,,
1673,3200,64,"184.9648,54.69,116.9954",,,,,,,,,3006020,3006010|3006020,,,,,
1674,3201,64,"195.0156,54.69,37.72874",,,,,,,,,3006030,,,,,,
1675,3213,65,"148,62.58,131.95",,,,,,,,,,3006101,,,,,
1676,3214,65,"136.15,62.58,131.94",,,,,,,,,,3006102,,,,,
1677,3215,65,"136.19,63.84,139.47",,,,,,,,,,3006047,,,,,
1678,3216,65,"147.9002,63.84,139.5198",,,,,,,,,,3006048,,,,,
1679,3217,65,"148.01,65.02,146.4295",,,,,,,,,,3006049,,,,,
1680,3202,65,"136.6295,62.58,97.37263",,,,,,,,,,3006041,,,,,
1681,3203,65,"147.8701,62.58,97.57459",,,,,,,,,,3006042,,,,,
1682,3204,65,"136.0393,62.58,110.1775",,,,,,,,,,3006043,,,,,
1683,3205,65,"148.1005,62.58,110.1879",,,,,,,,,,3006045,,,,,
1684,3206,65,"136.2397,62.58,121.5438",,,,,,,,,,3006044,,,,,
1685,3207,65,"148.0701,62.58,121.4477",,,,,,,,,,3006046,,,,,
1686,3208,65,"142.08,66.29,193.4",,,,,,,,,3006010|3006041|3006042|3006043|3006044|3006045|3006046|3006047|3006048|3006049|3006101|3006102,3006040,,,,,
1687,3209,65,"135.2223,66.29,170.3331",,,,,,,,,,,,,,,
1688,3210,65,"149.2527,66.29,170.2836",,,,,,,,,,,,,,,
1689,3211,65,"147.4525,63.86,74.87373",,,,,,,,,3006040|3006050,3006030|3006050,,,,,
1690,6460,67,"42.63202,40.22,99.66031",,,,,,,,,,,,,,,
1691,6430,68,"73.92,54.5,142.474",,,,,,,,,,,,,,,
1692,60584,71,"56.20069,34.31,47.73557",,,,,,,,,,,,,,,
1693,60552,71,"58.84883,33.13,75.08173",,,,,,,,,,,,,,,
1694,60563,71,"76.59031,38.19,109.568",,,,,,,,,,,,,,,
1695,60564,71,"76.67397,38.19,108",,,,,,,,,,,,,,,
1696,60577,71,"61.2312,39.44,97.38113",,,,,,,,,,,,,,,
1697,60578,71,"59.81815,39.44,103.1484",,,,,,,,,,,,,,,
1698,60579,71,"59.14798,39.44,103.7407",,,,,,,,,,,,,,,
1699,60580,71,"58.86,39.44,119.68",,,,,,,,,,,,,,,
1700,60581,71,"72.6983,39.44,103.8458",,,,,,,,,,,,,,,
1701,60582,71,"71.83995,39.44,105.5099",,,,,,,,,,,,,,,
1702,60583,71,"71.99767,39.44,107.0436",,,,,,,,,,,,,,,
1703,60572,71,"95.06565,38.19,106.3138",,,,,,,,,,,,,,,
1704,60573,71,"95.27589,38.19,103.1499",,,,,,,,,,,,,,,
1705,60574,71,"77.40732,38.19,112.8068",,,,,,,,,,,,,,,
1706,60565,71,"93.01972,38.19,105.1836",,,,,,,,,,,,,,,
1707,60566,71,"95.54,38.19,100.05",,,,,,,,,,,,,,,
1708,60567,71,"81.75485,38.19,118.7285",,,,,,,,,,,,,,,
1709,60568,71,"84.14294,38.19,119.0599",,,,,,,,,,,,,,,
1710,60570,71,"81.26,38.86,95.87",,,,,,,,,,,,,,,
1711,60569,71,"91.12861,38.19,116.9132",,,,,,,,,,,,,,,
1712,60571,71,"77.64,38.86,95.87",,,,,,,,,,,,,,,
1713,60575,71,"64.33123,39.44,119.5381",,,,,,,,,,,,,,,
1714,60576,71,"62.38997,39.44,118.9224",,,,,,,,,,,,,,,
1715,60551,71,"99.05,33.18,62.85",,,,,,,,,,,,,,,
1716,60554,71,"73.72636,33.05,58.93519",,,,,,,,,,,,,,,
1717,60555,71,"77.23,33.06,55.35",,,,,,,,,,,,,,,
1718,60556,71,"83.9,33.05,58.65",,,,,,,,,,,,,,,
1719,60557,71,"83.35635,33.05,63.03519",,,,,,,,,,,,,,,
1720,60558,71,"78.68,33.06,66.03",,,,,,,,,,,,,,,
1721,60553,71,"58.37,33.18,74.22",,,,,,,,,,,,,,,
1722,60562,71,"62.37745,33.13,67.39793",,,,,,,,,,,,,,,
1723,60559,71,"62.48133,33.13,66.47482",,,,,,,,,,,,,,,
1724,60560,71,"62.6273,33.13,67.38611",,,,,,,,,,,,,,,
1725,60561,71,"61.96143,33.13,67.93132",,,,,,,,,,,,,,,
1726,60585,71,"88.67,33.18,78.16",,,,,,,,,,,,,,,
1727,60586,71,"59.06,33.18,76.7",,,,,,,,,,,,,,,
1728,6451,71,"59.66793,33.13,78.9651",,,,,,,,,,,,,,,
1729,6450,71,"56.87,33.13,85.02",,,,,,,,,,,,,,,
1730,6452,71,"79.09998,33,41.64269",,,,,,,,,,,,,,,
1731,6453,71,"82.53004,33,41.53962",,,,,,,,,,,,,,,
1732,6454,71,"79.03983,33,45.5188",,,,,,,,,,,,,,,
1733,6455,71,"82.55013,33,45.48459",,,,,,,,,,,,,,,
1734,6456,71,"81.31013,33.22,91.7252",,,,,,,,,,,,,,,
1735,6457,71,"81.14872,33.22,91.38944",,,,,,,,,,,,,,,
1736,6458,71,"94.10332,33.13,69.92063",,,,,,,,,,,,,,,
1737,6459,71,"101.8681,33.13,55.22037",,,,,,,,,,,,,,,
1738,6461,71,"89.3,33.93,61.83",,,,,,,,,,,,,,,
1739,6465,71,"82.21185,33.01,57.08102",,,,,,,,,,,,,,,
1740,6466,71,"67.66818,35.13,49.10314",,,,,,,,,,,,,,,
1741,6467,71,"65.25,35.1,46.80012",,,,,,,,,,,,,,,
1742,6468,71,"60.57783,33.13,85.17799",,,,,,,,,,,,,,,
1743,6469,71,"54.42,33.03,89.18",,,,,,,,,,,,,,,
1744,6470,71,"66.82,35.1,44.96",,,,,,,,,,,,,,,
1745,6471,71,"80.42585,33.01,55.75898",,,,,,,,,,,,,,,
1746,6472,71,"70.79265,33.2,63.5316",,,,,,,,,,,,,,,
1747,6473,71,"86.89,33.13,82.31",,,,,,,,,,,,,,,
1748,6474,71,"66.8516,34.31,54.60172",,,,,,,,,,,,,,,
1749,6475,71,"76.25984,33.13,56.95748",,,,,,,,,,,,,,,
1750,6476,71,"70.70067,33.22,63.59671",,,,,,,,,,,,,,,
1751,6477,71,"77.3527,33.01,55.74612",,,,,,,,,,,,,,,
1752,6478,71,"69.32659,33.13,63.88381",,,,,,,,,,,,,,,
1753,6479,71,"99.18288,33.13,62.80178",,,,,,,,,,,,,,,
1754,6480,71,"99.61902,33.13,62.68222",,,,,,,,,,,,,,,
1755,6481,71,"83.88665,33,75.88499",,,,,,,,,,,,,,,
1756,6482,71,"83.41698,33,76.17985",,,,,,,,,,,,,,,
1757,6483,71,"83.84006,33,76.43086",,,,,,,,,,,,,,,
1758,6484,71,"96.84029,33.01,59.44081",,,,,,,,,,,,,,,
1759,6485,71,"92.51021,33,53.32966",,,,,,,,,,,,,,,
1760,6486,71,"70.15976,33.13,72.40783",,,,,,,,,,,,,,,
1761,6487,71,"92.04,33.13,45.24973",,,,,,,,,,,,,,,
1762,6488,71,"69.92756,33.13,65.55017",,,,,,,,,,,,,,,
1763,6489,71,"93.23065,33.13,59.50043",,,,,,,,,,,,,,,
1764,6490,71,"61.34298,34.36,42.97941",,,,,,,,,,,,,,,
1765,6491,71,"57.27902,34.31,46.79791",,,,,,,,,,,,,,,
1766,6492,71,"89.83376,33.13,59.20306",,,,,,,,,,,,,,,
1767,6493,71,"89.8764,33.65,58.00826",,,,,,,,,,,,,,,
1768,22002,85,"236.4356,58.57,168.6627",,,,,,,,,,,,,,,
1769,7004,85,"200,58.23,48.85",,,,,,,,,,,,,,,
1770,7005,85,"193.84,58.23,48.85",,,,,,,,,,,,,,,
1771,7000,85,"184.82,58.57,143.29",,,,,,,,,,,,,,,
1772,7001,85,"287.86,58.23,86.47",,,,,,,,,,,,,,,
1773,7003,85,"262.12,58.23,310.15",,,,,,,,,,,,,,,
1774,7002,85,"79.27,58.23,133.18",,,,,,,,,,,,,,,
1775,7006,85,"186.12,61.21,171",,,,,,,,,,,,,,,
1776,7007,85,"204.47,61.22,171",,,,,,,,,,,,,,,
1777,7008,85,"323.8,58.23,211.47",,,,,,,,,,,,,,,
1778,7009,85,"323.8,58.23,205.34",,,,,,,,,,,,,,,
1779,7012,85,"52.8,58.23,197.73",,,,,,,,,,,,,,,
1780,7013,85,"52.8,58.23,203.78",,,,,,,,,,,,,,,
1781,7010,85,"187.91,58.23,341",,,,,,,,,,,,,,,
1782,7011,85,"194,58.23,341",,,,,,,,,,,,,,,
1783,7019,85,"317.71,56.2,262.64",,,,,,,,,,,,,,,
1784,7020,85,"317.951,56.2,262.3271",,,,,,,,,,,,,,,
1785,7022,85,"164.3699,58.2,80.52807",,,,,,,,,,,,,,,
1786,7023,85,"248.8837,58.23,83.59953",,,,,,,,,,,,,,,
1787,7024,85,"249.89,58.23,83.49",,,,,,,,,,,,,,,
1788,7025,85,"251.1768,58.23,82.18243",,,,,,,,,,,,,,,
1789,7021,85,"165.32,58.23,80.87",,,,,,,,,,,,,,,
1790,7026,85,"310.4609,58.9,180.8298",,,,,,,,,,,,,,,
1791,7029,85,"311.5133,58.9,180.676",,,,,,,,,,,,,,,
1792,7027,85,"313.3969,58.93,188.666",,,,,,,,,,,,,,,
1793,7028,85,"314.0403,58.93,187.7244",,,,,,,,,,,,,,,
1794,7030,85,"310.2277,58.89,227.9099",,,,,,,,,,,,,,,
1795,7031,85,"103.579,58.23,113.7162",,,,,,,,,,,,,,,
1796,7032,85,"291.48,60.87,60.85",,,,,,,,,,,,,,,
1797,7033,85,"75.30711,58.23,305.5229",,,,,,,,,,,,,,,
1798,7034,85,"77.5471,58.23,307.8429",,,,,,,,,,,,,,,
1799,7035,85,"90.55711,58.23,320.9629",,,,,,,,,,,,,,,
1800,7036,85,"92.81711,58.23,323.1429",,,,,,,,,,,,,,,
1801,7040,85,"107.2044,53.77,272.9785",,,,,,,,,,,,,,,
1802,7041,85,"105.2428,53.77,275.1785",,,,,,,,,,,,,,,
1803,7042,85,"105.472,53.77,270.2344",,,,,,,,,,,,,,,
1804,7044,85,"224.0552,58.23,63.97273",,,,,,,,,,,,,,,
1805,7065,85,"220.1401,58.23,61.38824",,,,,,,,,,,,,,,
1806,7066,85,"219.6275,58.23,60.53226",,,,,,,,,,,,,,,
1807,7043,85,"220.4928,58.23,60.60688",,,,,,,,,,,,,,,
1808,7049,85,"199.66,68.39,192.42",,,,,,,,,,,,,,,
1809,7062,85,"183.88,68.39,206.7844",,,,,,,,,,,,,,,
1810,7063,85,"182.6159,68.39,207.88",,,,,,,,,,,,,,,
1811,7064,85,"77.38,58.23,162.88",,,,,,,,,,,,,,,
1812,7067,85,"131.2939,59.26,185.9082",,,,,,,,,,,,,,,
1813,7068,85,"139.4083,59.26,246.8097",,,,,,,,,,,,,,,
1814,7069,85,"165.6286,59.26,133.6801",,,,,,,,,,,,,,,
1815,7070,85,"187.1244,59.27,270.9464",,,,,,,,,,,,,,,
1816,7071,85,"144.5843,59.26,243.5774",,,,,,,,,,,,,,,
1817,7074,85,"244.97,60.19,141.03",,,,,,,,,,,,,,,
1818,7072,85,"189.18,59.65,61.38",,,,,,,,,,,,,,,
1819,7073,85,"204.58,69.89,212.46",,,,,,,,,,,,,,,
1820,7075,85,"315,59.63,219.5",,,,,,,,,,,,,,,
1821,7076,85,"300.3027,62.92,90.03066",,,,,,,,,,,,,,,
1822,7048,85,"67.84731,58.23,173.3293",,,,,,,,,,,,,,,
1823,7085,85,"67.06,58.23,230.73",,,,,,,,,,,,,,,
1824,7089,85,"68.12,58.23,183.02",,,,,,,,,,,,,,,
1825,7014,85,"44.11,58.23,182.81",,,,,,,,,,,,,,,
1826,7037,85,"56.83,58.23,164.47",,,,,,,,,,,,,,,
1827,7086,85,"167.0309,58.23,79.54147",,,,,,,,,,,,,,,
1828,7087,85,"240.3292,58.23,83.21662",,,,,,,,,,,,,,,
1829,7088,85,"327.32,58.23,171.64",,,,,,,,,,,,,,,
1830,7015,85,"318.67,58.23,164.11",,,,,,,,,,,,,,,
1831,7016,85,"164.3765,58.23,48.84885",,,,,,,,,,,,,,,
1832,7018,85,"219.91,53.77,308.93",,,,,,,,,,,,,,,
1833,7038,85,"221.47,58.23,349.46",,,,,,,,,,,,,,,
1834,7039,85,"220.97,58.23,349.51",,,,,,,,,,,,,,,
1835,7051,85,"76.09763,60.51,106.5242",,,,,,,,,,,,,,,
1836,7052,85,"77.41096,60.51,106.6625",,,,,,,,,,,,,,,
1837,7017,85,"258.14,53.77,156.43",,,,,,,,,,,,,,,
1838,7045,85,"171.6284,58.57,245.4172",,,,,,,,,,,,,,,
1839,7046,85,"171.215,58.57,245.256",,,,,,,,,,,,,,,
1840,7047,85,"170.9978,58.57,246.5545",,,,,,,,,,,,,,,
1841,7055,85,"94.45,60.51,64.88",,,,,,,,,,,,,,,
1842,7056,85,"96.78782,60.51,66.21459",,,,,,,,,,,,,,,
1843,7057,85,"96.28853,60.51,64.25684",,,,,,,,,,,,,,,
1844,7058,85,"92.16959,60.51,66.21972",,,,,,,,,,,,,,,
1845,7059,85,"64.58631,58.23,138.7478",,,,,,,,,,,,,,,
1846,7060,85,"65.79791,58.23,139.3206",,,,,,,,,,,,,,,
1847,7061,85,"68.54578,58.23,138.3629",,,,,,,,,,,,,,,
1848,7079,85,"165.3,61.07,208.97",,,,,,,,,,,,,,,
1849,7080,85,"165.3,61.07,190.57",,,,,,,,,,,,,,,
1850,7081,85,"204.5,61.21,229",,,,,,,,,,,,,,,
1851,7082,85,"186.15,61.21,229",,,,,,,,,,,,,,,
1852,7083,85,"224.5,61.18,190.65",,,,,,,,,,,,,,,
1853,7084,85,"224.5,61.18,209.01",,,,,,,,,,,,,,,
1854,7090,85,"229.6228,59.27,136.5107",,,,,,,,,,,,,,,
1855,7091,85,"228.4263,59.27,136.5243",,,,,,,,,,,,,,,
1856,7092,85,"257.525,58.57,214.1523",,,,,,,,,,,,,,,
1857,7093,85,"310.9308,58.23,180.6426",,,,,,,,,,,,,,,
1858,7094,85,"251.9929,59.04,259.2629",,,,,,,,,,,,,,,
1859,7053,85,"142.89,49.91,297.47",,,,,,,,,,,,,,,
1860,7054,85,"138.92,53.77,300.91",,,,,,,,,,,,,,,
1861,7095,85,"183.5176,58.23,68.42361",,,,,,,,,,,,,,,
1862,7096,85,"192.2,53.77,87",,,,,,,,,,,,,,,
1863,7097,85,"200.5,53.77,87",,,,,,,,,,,,,,,
1864,7098,85,"102.7071,58.23,91.2971",,,,,,,,,,,,,,,
1865,7099,85,"89.20711,58.23,104.4071",,,,,,,,,,,,,,,
1866,7240,85,"77,53.77,219",,,,,,,,,,,,,,,
1867,7241,85,"77,53.77,210.8",,,,,,,,,,,,,,,
1868,7242,85,"177.83,53.77,314",,,,,,,,,,,,,,,
1869,7243,85,"169.7,53.77,314",,,,,,,,,,,,,,,
1870,7246,85,"298.9,58.23,272.5",,,,,,,,,,,,,,,
1871,7247,85,"290.6,58.23,272.5",,,,,,,,,,,,,,,
1872,7248,85,"297.8,53.77,221.3",,,,,,,,,,,,,,,
1873,7249,85,"297.8,53.77,229.4",,,,,,,,,,,,,,,
1874,7250,85,"332.5,58.23,193.98",,,,,,,,,,,,,,,
1875,7251,85,"332.54,58.23,193.36",,,,,,,,,,,,,,,
1876,7252,85,"166.1243,58.23,348.4089",,,,,,,,,,,,,,,
1877,7253,85,"147.71,58.57,175.99",,,,,,,,,,,,,,,
1878,7254,85,"147.43,58.57,175.24",,,,,,,,,,,,,,,
1879,7255,85,"147.15,58.28,70.9",,,,,,,,,,,,,,,
1880,7256,85,"328.8014,58.23,226.7129",,,,,,,,,,,,,,,
1881,7257,85,"316.35,60.87,90.1",,,,,,,,,,,,,,,
1882,7258,85,"97.91361,58.23,325.8992",,,,,,,,,,,,,,,
1883,7259,85,"46.52,58.23,214.69",,,,,,,,,,,,,,,
1884,7260,85,"159.7329,58.57,164.2629",,,,,,,,,,,,,,,
1885,7261,85,"155.6229,58.57,168.1729",,,,,,,,,,,,,,,
1886,7262,85,"163.7529,58.57,160.3829",,,,,,,,,,,,,,,
1887,7268,85,"231.8771,58.57,236.8671",,,,,,,,,,,,,,,
1888,7269,85,"227.4971,58.57,241.2071",,,,,,,,,,,,,,,
1889,22001,85,"231.7456,58.57,164.2027",,,,,,,,,,,,,,,
1890,7267,85,"235.9171,58.57,233.1671",,,,,,,,,,,,,,,
1891,7263,85,"226.6756,58.57,159.7627",,,,,,,,,,,,,,,
1892,7271,85,"331.69,58.23,331.58",,,,,,,,,,,,,,,
1893,7264,85,"154.5676,58.57,231.6302",,,,,,,,,,,,,,,
1894,7265,85,"159.3776,58.57,235.9902",,,,,,,,,,,,,,,
1895,7266,85,"164.0776,58.57,240.4502",,,,,,,,,,,,,,,
1896,7275,85,"48.19673,58.23,260.2721",,,,,,,,,,,,,,,
1897,7273,85,"289.42,58.23,238.1",,,,,,,,,,,,,,,
1898,7272,85,"220.9584,58.23,348.8592",,,,,,,,,,,,,,,
1899,7276,85,"91.61,53.77,163.13",,,,,,,,,,,,,,,
1900,7274,85,"152.4292,58.23,339.531",,,,,,,,,,,,,,,
1901,7277,85,"52.35,58.28,202.4",,,,,,,,,,,,,,,
1902,7279,85,"52.35,58.28,199",,,,,,,,,,,,,,,
1903,7278,85,"52.35,58.28,200.7",,,,,,,,,,,,,,,
1904,7282,85,"192.6,58.28,341.5",,,,,,,,,,,,,,,
1905,7280,85,"189.2,58.28,341.5",,,,,,,,,,,,,,,
1906,7281,85,"190.9,58.28,341.5",,,,,,,,,,,,,,,
1907,7283,85,"171.026,58.57,245.6583",,,,,,,,,,,,,,,
1908,7284,85,"171.8588,58.57,245.1123",,,,,,,,,,,,,,,
1909,7289,85,"317.51,58.23,338.89",,,,,,,,,,,,,,,
1910,7285,85,"276.59,58.23,40.79",,,,,,,,,,,,,,,
1911,7286,85,"276.83,58.23,40.81",,,,,,,,,,,,,,,
1912,7288,85,"228.4,58.23,46.14",,,,,,,,,,,,,,,
1913,7287,85,"259.73,58.23,51.04",,,,,,,,,,,,,,,
1914,7077,85,"170.77,57.95,298.5",,,,,,,,,,,,,,,
1915,7078,85,"68.39289,59.65,214.8171",,,,,,,,,,,,,,,
1916,7290,85,"247.7303,58.23,340.0836",,,,,,,,,,,,,,,
1917,7291,85,"239.2,58.23,344.14",,,,,,,,,,,,,,,
1918,7292,85,"246.3038,58.23,343.6436",,,,,,,,,,,,,,,
1919,6057,101,"181.2604,17.8,159.6251",102,"139.96,25.89,96.35",103,"234.696,21.8,179",,,,,,,,,,,
1920,6058,101,"101.23,17.8,158.23",102,"131.744,25.95,163.42",103,"131.98,17.77,208.984",,,,,,,,,,,
1921,6059,101,"131.626,17.8,89.85278",102,"214.26,25.95,185.3",103,"267.62,21.8,243.064",,,,,,,,,,,
1922,6859,101,"179.1703,17.8,161.1851",,,,,,,,,,,,,,,
1923,6862,101,"151.7549,17.8,85.08939",,,,,,,,,,,,,,,
1924,6863,101,"153.9589,17.8,85.94952",,,,,,,,,,,,,,,
1925,6868,101,"152.8797,17.8,86.02323",,,,,,,,,,,,,,,
1926,6871,101,"149.11,17.8,162.1",,,,,,,,,,,,,,,
1927,6877,101,"188.61,17.8,160.58",,,,,,,,,,,,,,,
1928,6880,101,"154.82,17.8,101.37",,,,,,,,,,,,,,,
1929,6883,101,"125.9771,17.8,111.1071",,,,,,,,,,,,,,,
1930,6886,101,"173.9144,17.8,114.569",,,,,,,,,,,,,,,
1931,6889,101,"174.5259,17.8,115.016",,,,,,,,,,,,,,,
1932,6890,101,"174.8567,17.8,114.5604",,,,,,,,,,,,,,,
1933,6891,101,"104.1716,17.8,169.3435",,,,,,,,,,,,,,,
1934,6892,101,"128.27,17.85,196.84",,,,,,,,,,,,,,,
1935,50112,101,"133.89,17.8,123.87",,,,,,,,,,,,,,,
1936,50113,101,"108.59,17.8,171.42",,,,,,,,,,,,,,,
1937,50114,101,"175.4,17.8,171.63",,,,,,,,,,,,,,,
1938,50115,101,"177.54,17.8,114.71",,,,,,,,,,,,,,,
1939,21005,101,"144.87,17.8,205.2",,,,,,,,,,,,,,,
1940,21006,101,"117.3,17.8,178.8846",,,,,,,,,,,,,,,
1941,21007,101,"111.0977,17.8,172.2383",,,,,,,,,,,,,,,
1942,21008,101,"166.4402,17.8,178.2411",,,,,,,,,,,,,,,
1943,21009,101,"172.7847,17.8,172.3612",,,,,,,,,,,,,,,
1944,21010,101,"182,17.8,118.55",,,,,,,,,,,,,,,
1945,21011,101,"192.64,17.8,118.41",,,,,,,,,,,,,,,
1946,21012,101,"145.85,17.8,124.44",,,,,,,,,,,,,,,
1947,21013,101,"136.59,17.8,124.65",,,,,,,,,,,,,,,
1948,21014,101,"146.97,17.8,71.08",,,,,,,,,,,,,,,
1949,21015,101,"135.03,17.8,70.76",,,,,,,,,,,,,,,
1950,21004,101,"136.6,17.8,205.24",,,,,,,,,,,,,,,
1951,6860,102,"211.53,25.95,185.3",,,,,,,,,,,,,,,
1952,6864,102,"162.6186,25.89,106.9541",,,,,,,,,,,,,,,
1953,6872,102,"126.66,26,161.57",,,,,,,,,,,,,,,
1954,6878,102,"212.8873,25.95,175.5658",,,,,,,,,,,,,,,
1955,6865,102,"162.7827,25.89,108.4788",,,,,,,,,,,,,,,
1956,6869,102,"164.2673,25.89,108.1695",,,,,,,,,,,,,,,
1957,6881,102,"191.59,25.89,115.93",,,,,,,,,,,,,,,
1958,6899,102,"72.11,25.95,215.04",,,,,,,,,,,,,,,
1959,6900,102,"71.56,25.95,215",,,,,,,,,,,,,,,
1960,6884,102,"48.80552,25.95,161.8342",,,,,,,,,,,,,,,
1961,6893,102,"229.2593,21.87,121.9584",,,,,,,,,,,,,,,
1962,6894,102,"208.843,25.89,119.8012",,,,,,,,,,,,,,,
1963,50117,102,"107.51,25.95,185.41",,,,,,,,,,,,,,,
1964,50118,102,"134.9,25.95,202.87",,,,,,,,,,,,,,,
1965,50119,102,"192.12,25.95,190.71",,,,,,,,,,,,,,,
1966,50120,102,"199.38,25.89,103.65",,,,,,,,,,,,,,,
1967,21019,102,"206.68,25.95,188.35",,,,,,,,,,,,,,,
1968,21027,102,"174.18,26,153.62",,,,,,,,,,,,,,,
1969,21016,102,"197.82,25.89,103.39",,,,,,,,,,,,,,,
1970,21017,102,"192.7043,25.89,103.6597",,,,,,,,,,,,,,,
1971,21018,102,"195.14,25.95,188.22",,,,,,,,,,,,,,,
1972,21021,102,"146.04,17.8,202.59",,,,,,,,,,,,,,,
1973,21020,102,"137.45,25.95,202.37",,,,,,,,,,,,,,,
1974,21023,102,"109.7,25.95,182.15",,,,,,,,,,,,,,,
1975,21022,102,"109.84,25.95,170.3",,,,,,,,,,,,,,,
1976,21024,102,"144.26,25.95,182.05",,,,,,,,,,,,,,,
1977,21025,102,"144.45,25.95,177.77",,,,,,,,,,,,,,,
1978,21026,102,"170.68,17.8,153.82",,,,,,,,,,,,,,,
1979,6861,103,"270.12,21.8,241.594",,,,,,,,,,,,,,,
1980,6866,103,"227.2912,24.6,251.9085",,,,,,,,,,,,,,,
1981,6867,103,"227.54,24.6,250.87",,,,,,,,,,,,,,,
1982,6870,103,"226.1551,24.6,251.4062",,,,,,,,,,,,,,,
1983,6873,103,"153.0424,24.6,272.9041",,,,,,,,,,,,,,,
1984,6879,103,"123.9032,17.77,190.6662",,,,,,,,,,,,,,,
1985,6882,103,"201.9219,17.77,199.8404",,,,,,,,,,,,,,,
1986,6885,103,"261.49,21.8,152.79",,,,,,,,,,,,,,,
1987,6888,103,"247.269,21.8,180.6871",,,,,,,,,,,,,,,
1988,6895,103,"295.7645,21.8,168.1683",,,,,,,,,,,,,,,
1989,6896,103,"295.1248,21.8,168.1164",,,,,,,,,,,,,,,
1990,6897,103,"171.5845,17.77,184.5659",,,,,,,,,,,,,,,
1991,6898,103,"171.0201,17.77,184.0384",,,,,,,,,,,,,,,
1992,50122,103,"129.13,21.8,238.08",,,,,,,,,,,,,,,
1993,50123,103,"183.59,24.6,252.49",,,,,,,,,,,,,,,
1994,50124,103,"261.48,21.8,261.29",,,,,,,,,,,,,,,
1995,50125,103,"226.5,21.8,170.1",,,,,,,,,,,,,,,
1996,21028,103,"225.55,21.8,159.83",,,,,,,,,,,,,,,
1997,21029,103,"225.43,21.8,166.23",,,,,,,,,,,,,,,
1998,21030,103,"262.06,21.8,271.53",,,,,,,,,,,,,,,
1999,21031,103,"262.31,21.8,265.22",,,,,,,,,,,,,,,
2000,21032,103,"194.03,24.6,250.56",,,,,,,,,,,,,,,
2001,21033,103,"188.29,24.6,250.57",,,,,,,,,,,,,,,
2002,21034,103,"124.56,17.8,236.07",,,,,,,,,,,,,,,
2003,21035,103,"118.45,21.85,236.25",,,,,,,,,,,,,,,
2004,21036,103,"311.06,21.8,173.97",,,,,,,,,,,,,,,
2005,21037,103,"311.1,21.8,168.36",,,,,,,,,,,,,,,
2006,21038,103,"198.2428,17.8,192.5497",,,,,,,,,,,,,,,
2007,21039,103,"197.4751,17.77,197.692",,,,,,,,,,,,,,,
2008,21040,103,"135.3632,17.8,203.1003",,,,,,,,,,,,,,,
2009,21041,103,"134.6354,17.8,197.5648",,,,,,,,,,,,,,,
2010,21042,103,"54.20817,17.77,270.4303",,,,,,,,,,,,,,,
2011,21043,103,"56.56548,17.77,274.6522",,,,,,,,,,,,,,,
2012,6055,110,"54.16,2.12,36.15",115,"54.16,2.12,36.15",120,"54.16,2.12,36.15",140,"54.16,2.12,36.15",145,"54.16,2.12,36.15",,,,,,,
2013,6056,111,"54.27,2.12,36.08",112,"54.27,2.12,36.08",113,"54.27,2.12,36.08",116,"54.27,2.12,36.08",117,"54.27,2.12,36.08",,,,,,,
2014,50602,401,"61.07813,8.84,60.12029",,,,,,,,,,,,,,,
2015,50603,401,"186.3594,9.1,246.9681",,,,,,,,,,,,,,,
2016,60513,402,"94.15,11.47,136.37",,,,,,,,,,,,,,,
2017,27002,402,"93.93,10.83,138.42",,,,,,,,,,,,,,,
2018,27001,402,"90.93,10.83,138.42",,,,,,,,,,,,,,,
2019,27003,402,"96.93,10.83,138.42",,,,,,,,,,,,,,,
2020,27004,402,"99.93,10.83,138.42",,,,,,,,,,,,,,,
