ErrCancelTeamMemberChange,队伍人数变化而取消匹配,队伍人数变动，匹配取消
ErrTeammemberInDungeons,"有队友在副本中,不能匹配",队友已在副本中
ErrRejectCrossMatch,匹配成功后点击拒绝,有玩家拒绝进入
FailCrossMatching,跨服匹配时请求进入其他副本,"在跨服匹配中,不能进入副本"
ErrConfigNotexistSuit,,未找到该套装
ErrNotexistColor,,未集齐该染色效果
ErrColorInvalid,,未找到该染色效果
ErrColorExist,,已经具有该染色效果
ErrColoringConfigInvalid,,染色配置异常
ErrBusyOpSuitColor,,操作过于频繁
ErrColorConfigErr,,染色配置异常
ErrNeedMoveItem,,需要移动装备到衣橱应用异色
ErrInductionIndexErr,,该操作无法响应
ErrInductionSrcNotexist,,未找到感应的神话时装
ErrInductionTarNotexist,,未找到被感应的时装
ErrInductionOperErr,,未知的操作类型
ErrInductionSrcErr,,该时装无法发生感应
ErrInductionTarErr,,该时装无法被感应
ErrInductionTarHasInduction,,该时装已被感应
ErrInductionNeedItem,,道具不足
ErrInductionIsUseing,,目标时装正在使用
ErrInductionSameTid,,已经感应一件相同时装
ErrInductionInductionIng,,该时装正在被感应，无法操作
ErrChangeBelluzMultitalentSwapItem,,当前方案部分齿轮镶嵌失败
ErrInvalidBelluzPageId,,贝鲁兹方案切换失败
ErrRoleInquiryFailed,,该角色长期未上线，装备信息已过期
ErrRoleInquiryDisable,,该玩家禁止他人查看自身装备
ErrContainWordForbid,,词汇包含敏感词，无法标记为星标常用语
ErrSceneNotInConfig,,通往这个区域的道路还没有建设成功，暂时还不能探索呢~
ErrGsUnready,,256GameServer启动中，请稍候
ErrMsUnready,,306MasterServer启动中，请稍候
ErrMercenaryMaxlevel,,佣兵等级已达上限，无法继续升级
ErrLifeFormNotHave,,未激活此生命体
ErrLifeFormIsFighting,,生命体已经在战斗中
ErrLifeFormIsDead,,生命体已经阵亡
ErrLifeFormCreateFailed,,生命体实体创建失败
ErrLifeFormNeedAdvance,,生命体需要进阶才能升级
ErrLifeFormLevelMax,,等级已经到达上限
ErrLifeFormPointsNotEnough,,生命体剩余技能点数不足
ErrLifeFormPointsAddInvalid,,生命体技能加点不合法
ErrLifeFormNotHaveSkill,,生命体未拥有此技能
ErrLifeFormSkillLevelTop,,生命体技能已经满级
ErrLifeFormPreSkillLevelLow,,生命体前置技能不满足条件
ErrLifeFormTaskUnfinish,,生命体进阶任务未完成
ErrLifeFormAdvanceNotJob,,生命体进阶职业不符
ErrLifeFormAdvanceLevelLow,,生命体进阶等级不足
ErrLifeFormAdvanceFailed,,生命体进阶失败
ErrLifeFormAdvanceHave,,生命体已经进阶过
ErrLifeFormDrugSkillLow,,制作药剂技能等级不足
ErrLifeFormMakeDrugFailed,,药剂合成失败
ErrLifeFormNotSelect,,生命体需要先选择才能出战
ErrLifeFormAlreadySelect,,生命体已经被选择
ErrLifeFormInCd,,生命体召唤冷却中
ErrLifeformLevelLessRole,,生命体等级不能超过角色等级
ErrSeasonPvpInMsgCd,,发送频繁，稍后再试
ErrSeasonPvpMapidInvalid,,匹配id无效，匹配失败
ErrSeasonPvpTeamOverLimit,,队伍人数超过上限，无法匹配
ErrSeasonPvpNotInMatch,,不在匹配中
ErrSeasonPvpCancelMatchFailed,,取消匹配失败
ErrSeasonPvpAlreadyInMatch,,玩家已在匹配中
ErrSeasonPvpTeamnumInvalid,,队伍人数不满5人，无法匹配
ErrSeasonPvpTeammemBanMath,,队伍中有人刚刚拒绝了匹配，暂时无法匹配
ErrAlreadyInMatch,,已经在匹配中
ErrSeasonPvpCancelMatchLeaveScene,,有玩家离开了场景，匹配停止
ErrSeasonPvpCancelMatchLeaveTeam,,有玩家离开了队伍，匹配停止
ErrSeasonPvpCancelMatchChangeScene,,有玩家切换了场景，匹配停止
ErrSeasonPvpCancelMatchSelf,,队长取消了匹配
ErrSeasonPvpCancelMatchChangeCaptain,,队长更换，匹配停止
ErrSeasonPvpCancelMatchDismissTeam,,队伍解散，匹配停止
ErrSeasonPvpCancelMatchJoinTeam,,有玩家加入队伍，匹配停止
ErrSeasonPvpCancelMatchLoginOut,,有玩家离线，匹配停止
ErrSeasonPvpNotInScene,,队伍中有人不在匹配场景，无法匹配
ErrSeasonPvpCancelMatchCreateTeam,,新创建了队伍，匹配停止
ErrSeasonPvpBanpickHasPick,,该科技已被选择
ErrSeasonPvpBanpickHasBan,,该科技已被禁用
ErrAlreadyInTeamMatch,,正在进行队伍匹配，无法开始新的匹配
ErrAlreadyInSeasonMatch,,正在进行时空模拟战匹配，无法开始新的匹配
ErrCookHandInFailed,放置失败,上交了错误食材，但厨师不会退还哦
ErrSeasonPvpMatchMemberNotOnline,,队伍中有人离线，无法开始匹配
ErrSeasonPvpMatchMemberSystemNotOpen,,队伍中有人等级不足，未开放玩法，无法开始匹配
ErrSeasonPvpCancelMatchActivityEnd,,时空模拟战活动已结束，停止匹配
ErrChallengeTooQuick,,操作太频繁啦
ErrCrossMemberBanTime,,"{0}在禁止匹配时间中,不能匹配，请在{1}秒后重试"
ErrSeasonPvpProfessionInvalid,,同职业人数超过{0}个，无法开始匹配
ErrMazeAlreadyPreview,,目标已选取，请勿重复操作
ErrIdipKickRole,,强制角色下线
ErrSeasonPvpMatchMemberLevelOverLimit,,5V5排位赛队伍成员和队长的差距过大
ErrSeasonPvpSingleMatchCdtimeLimit,单人拒绝进入5V5，惩罚倒计时提示,因为你最近拒绝进入时空模拟战，所以目前不能匹配，请在{0}秒后重试
ErrSeasonPvpTeamMatchCdtimeLimit,组队拒绝进入5V5，惩罚倒计时提示,因为队友最近拒绝进入时空模拟战，所以目前不能匹配，请在{0}秒后重试
ErrSeasonPvpMatchNotInRegularSeason,,本赛季时空模拟战排位赛已结束
ErrBelluzWheelDecompConfigError,,贝鲁兹齿轮分解读表错误
ErrIsAlreadyCloseBless,,祝福已经关闭
ErrBelluzWheelCannotResolved,,贝鲁兹齿轮不可分解
ErrIsConditionTypeInvalid,,剧情图鉴判断条件无效的type
ErrEnsemblePrerequirementFail,,特殊前置条件未达成，技能吟唱失败
ErrPetNotexist,,宠物不存在
ErrPetNotExist,,找不到该宠物信息
ErrPetTableErr,,宠物相关表配置错误
ErrPetNotFindGroup,,没有找到匹配的随机库
ErrPetNotMatchGroup,,没有找到匹配的随机宠物库
ErrPetNotHavePet,,找不到该宠物
ErrPetStudyErrorSkillGroup,,宠物学习技能库错误
ErrPetHasSkill,,宠物已经有该技能了
ErrPetNotHaveSkillPos,,没有技能位置可以学习
ErrPetIntimacy,,与宠物亲密度不够
ErrPetStateNotAllow,,宠物当前状态不合法
ErrPetOwnerStateInvalid,,宠物主人状态非法
ErrPetCatchCd,,请稍等一会儿再捕捉
ErrPetCatched,,该宠物已经被捕捉了
ErrRevivePetCd,,复活宠物处于CD中
ErrSwapBattlePetCd,,交换宠物CD中
ErrPetCanNotCatch,,宠物不能被捕捉
ErrPetCatchLevel,,宠物捕捉等级不够
ErrPetCatchDistanceLack,,宠物捕捉距离太远
ErrPetNotWaitStatus,,宠物非休息状态
ErrPetWearEquip,,宠物还穿戴有装备
ErrPetNameEmpty,,宠物名字为空
ErrRoleIsFighting,,战斗中，不能进行宠物操作
ErrPetMaxCount,,宠物已经达到最大数量
ErrPetCannotRenameInBattle,,出战的宠物不能改名
ErrNoCurrentFaqcycleOpening,,当前没有正在开启的意见反馈
ErrPointTaskAwardCanNot,,打点任务奖励不满足领取条件
ErrPointAwardAlreadyGot,,打点任务奖励已领取
ErrMsNotHaveRolePointTaskData,,打点任务模块不存在
ErrRecruitMaxnum,,队伍中活跃玩家同时招募名额已满，无法进行缔结
ErrRecruitTotalmax,,队伍中活跃玩家累计招募名额已满，无法进行缔结
ErrRecruitAlreadyConcluded,,队伍中有成员已缔结过招募关系，无法再次缔结
ErrDelegateNotSweep,,当前委托不支持扫荡
ErrDelegateItemNotEnough,,扫荡券不足
ErrDelegateNotFirstFinish,,尚未完成过该委托
ErrDelegateSweepInDungeons,,副本中无法进行委托扫荡
ErrNeedClickSingleDungon,,未选择单人开始，需要组队进入
ErrDiceFinishAll,,已到达终点，活动结束！
ErrSeasonPvpConfirmHasNoTeam,,"没有队伍,不能确认"
ErrSeasonpvpteamNotTeamCaptain,,您不是战队队长，不能进行该操作
ErrSeasonpvpteamTeamFull,,战队已经满员了
ErrSeasonpvpteamNotTeamMember,,不是战队成员
ErrSeasonpvpteamTeamNotExist,,战队不存在
ErrSeasonpvpNoChampionStatus,,没有冠军赛资格
ErrSeasonpvpteamFull,,战队满员了
ErrSeasonpvpteamNotCaptain,,您不是战队队长，不能进行该操作
ErrSeasonpvpteamNotMember,,不是战队成员
ErrSeasonpvpteamMax,,战队数量达最大值，无法创建战队
ErrSeasonpvpteamMailMax,,战队群发邮件已达每日上限，无法再群发邮件
ErrSeasonpvpteamAlreadyInTeam,,角色已经拥有战队
ErrSeasonpvpteamAlreadyApply,,已经申请加入该战队了
ErrSeasonppvteamKickoutCaptain,,不能逐出战队队长
ErrSeasonPvpChampionHasNoQualification,,19:00-22:00为比赛时间，只有参赛选手可以进入
ErrSeasonpvpteamNameTooLong,,战队名字过长
ErrSeasonpvpteamNameTooShort,,战队名字过短
ErrSeasonpvpteamAnnounceTooLong,,战队公告过长
ErrSeasonpvpteamIconInvalid,,战队头像或ID无效
ErrSeasonpvpteamMailTooLong,,战队邮件内容过长
ErrSeasonpvpteamNameExist,,战队名字重复啦~
ErrContainNormalWheel,,包含普通齿轮
ErrIsTooFrequent,,请勿频繁点击创建角色
ErrHasTheSameKindPetOut,,已有同种类宠物出助战
ErrPetSkillSlotMax,,宠物技能槽已经达到最大
ErrPetMaxLevel,,宠物达最大等级
ErrCardTyepLimit,,卡片类型限制
ErrEquipcardtableErr,,EquipCardTable表配置出错
ErrItemTiming,,限时道具限制
ErrItemAlreadyCollect,,道具已经收藏了
ErrDirectPurchaseLimit,,礼包已达到限购次数
ErrExceedPurchaseLimit,,超出限购
ErrBagInvalidPos,,指定的背包位置无效
ErrCreamCarnivalAlreadyInQueue,,已在等待室内，请耐心等待匹配
ErrCreamCarnivalMatchFailed,,"匹配失败,重新开始匹配"
ErrItemBanned,,该道具暂时无法购买
ErrGachaponOverdue,,已隐藏贩卖结束的奖池
ErrSkillNotMatch,,无法学习技能
ErrMiaoRechargeNotEnough,,喵果消耗额度暂未达到要求哦
ErrCrossSelfBanTime,,"{0}在禁止匹配时间中,不能匹配，请在{1}秒后重试"
ErrSeasonpvpteamCreateBan,,当前时间无法创建战队
ErrSeasonpvpteamMemberFixed,,战队成员已固定，不可变更
ErrSeasonPvpNotInChampionTime,不在冠军赛期间,当前不是比赛抽签阶段
ErrSesaonPvpNotInSeasonPvpTeam,玩家不在战队中,只有参赛选手才有抽签权限
ErrSeasonPvpNotHasDrawQualifications,,没有抽签资格
ErrSeasonPvpHasDraw,,"已经抽签过了,不能重复抽"
ErrSeasonPvpNotDrawTurn,,还未到你所在战队的抽签轮次
ErrSeasonpvpNotInDrawTime,当前不在抽签时间内,当前不是比赛抽签阶段
ErrSeasonchampionMapKickout,,该场景稍后有活动进行，需要暂时离开
ErrSeasonpvpHasGuess,,本场比赛您已竞猜
ErrSeasonpvpGuessTimeout,,竞猜时间已错过
ErrSeasonpvpGuessCostNotEnough,,您的货币不足，无法竞猜
ErrSeasonpvpHallOfFrameGetFailed,跨服冠军赛名人堂数据获取失败,暂时未获取到名人堂数据
ErrSeasonpvpHallOfFrameThumbsUpRepeated,跨服冠军赛名人堂今日已点过赞,感谢你的热情，每日重复点赞也不会增加人气哦~
ErrSeasonpvpHallOfFrameInvalidSeasonId,跨服冠军赛名人堂非法赛季id,该赛季缺少数据
ErrSeasonpvpHallOfFrameInvalidTeamId,跨服冠军赛名人堂非法队伍id,这个战队出现了一些异常
ErrSeasonpvpHallOfFrameUpdateFailed,跨服冠军赛名人堂更新数据失败,暂时未获取到名人堂数据，请稍候再试
ErrSeasonpvpHallOfFrameNoTeamInfo,跨服冠军赛名人堂没有战队信息,还没有名人堂数据呐…
ErrCrossChampionMirrorCdLimit,跨服冠军赛雕像膜拜CD中,每周只能膜拜一次冠军雕像
ErrIdipTestawardClosed,,扭蛋测试功能关闭
ErrIdipTestawardTesttype,,扭蛋测试类型错误
ErrIdipTestawardTimes,,扭蛋测试次数错误
ErrIdipTestawardMgrNull,,扭蛋测试管理类空
ErrIdipTestawardGashaponId,,扭蛋测试扭蛋id错误
ErrIdipTestawardAwardId,,扭蛋测试奖励id错误
ErrAccountNotExist,,账号不存在
ErrAccountDataError,,账号数据异常
ErrAccountInvalid,,账号无效
ErrAccountStateNotInLobby,,游戏帐号不在大厅
ErrBackstageStageInvalid,,当前阶段不允许此操作
ErrRequestRepeat,,任务已接取
ErrPuzzleStageNotOpen,,记忆碎片活动阶段未开启
ErrPuzzleNotCompeletTask,,记忆碎片活动未完成该阶段任务
ErrLoginTimeout,,登录超时
ErrLoginNoserver,,找不到登录服务器
ErrLoginVerifyFailed,,验证失败
ErrLoginForbid,,禁止登录
ErrLoginMaxnum,,登录已达上限
ErrRoleAlreadyExist,,角色已存在
ErrRoleDungeonsNotExist,,个人dungeons不存在
ErrRoleLimitedOfferNull,,指针为空
ErrRoleLogout,,角色离线
ErrRoleNotChangeName,,角色还没有取名
ErrRoleNull,,role指针为空
ErrRoleVehicleNotExist,,角色载具信息不存在
PuzzleChallengeLimitMessage,,记忆碎片活动挑战奖励已达上限
FailEnterFbMemberInBoRenSi,,有队员已经在场景中，无法进入
ErrLegendProgressNotEnough,,天空套活动进度不足
ErrTreasureDisExceed,,挖宝超出距离
ErrTreasureDigInvalidPos,,挖宝道具位置信息错误
ErrTreasureMapAlreadyUsed,,挖宝道具已被使用
ErrMedalActiveMaxPetLevelLack,,"宠物最大等级不足,无法激活勋章"
ErrPetNotExclusiveSkill,,宠物没有学习互斥的技能
ErrPetNotResetQuality,,请培养后再查看对比数据
ErrCannotFindPetRankInfo,,找不到宠物排行榜数据
ErrSageSkillNotDefault,,念咒精通技能不是初始状态，不能移出技能槽
ErrYueTuCollect,,已达到当日采集上限
ErrAuctionInAuctionEndTime,,拍卖已结束，无法出价
ErrSourceDungeonsBuyMaxCount,,已达今日使用上限
ErrSourceDungeonsVipBuyMaxCount,,已达今日使用上限
ErrSourceChallengeNotHavaConfig,,挑战资源本没有这个配置
ErrSourceChallengeNotCan,,无法挑战该副本
ErrSourceChallengeMaxCount,,已达今日挑战次数上限
ErrAchievementItemRewardGet,,成就奖励已领取
ErrAchievementNotExist,,成就不存在
ErrAchievementNotComplete,,成就未完成
ErrAchievementPointRewardNotExist,,成就点奖励不存在
ErrAchievementPointRewardNotFinish,,成就点奖励未完成
ErrAchievementPointRewardIsGet,,成就点奖励已领取
ErrAchievementLevelNotEnough,,成就等级不够
ErrConfigPetNotFind,,宠物配置未找到
ErrConfigPetErr,,宠物配置错误
ErrChatforbidOtherForbidYou,,"由于对方的设定,你不能进行此操作哦"
ErrChatforbidYouForbidOther,,"对方在你的屏蔽列表中,不能进行此操作哦"
ErrOtherForbidYouNoFriend,,"对方将你列入屏蔽列表中,无法添加好友"
ErrOtherSetForbidNotChat,,"由于对方的设定,你不能与他聊天"
ErrYouForbidOtherNeedCancelChat,,"对方在你的屏蔽列表中,你需要先取消屏蔽才能进行聊天哦"
ErrYouForbidOtherNeedCancelFriend,,"对方在你的屏蔽列表中,你需要先取消屏蔽才能添加好友哦"
ErrCommonawardFailed,,请求失败
ErrActivePointInsufficient,,活跃点数不足
ErrActiveAwardReceived,,活跃奖励已领取
ErrBelluzWheelCannotOperatWhenTransfigure,,变身时无法操作贝鲁兹
ErrPopuppackExpried,,弹出式礼包已过期
ErrBuyItemTopLimit,,已达购买上限
ErrMailNotExist,,邮件不存在
ErrMailAlreadyRead,,邮件已读
ErrMailExpire,,邮件过期了
ErrMailHasItem,,邮件有附件
ErrInsertCardPos,,卡片已经插入，无需重复操作
