MajorID,AwardType,BattleCardSeason,BattleCardLv,Exp,FreeAward,PayAward,DisplayType,DisplayMode
1395,0,4,11,2000,8525011,8525210,0,
1396,0,4,12,2000,8525012,8525211,0,
1397,0,4,13,2000,8525013,8525212,0,
1398,0,4,14,2000,8525014,8525213,0,
1399,0,4,15,2000,8525015,8525214,0,
1400,0,4,16,2000,8525016,8525215,0,
1401,0,4,17,2000,8525017,8525216,0,
1402,0,4,18,2000,8525018,8525217,0,
1403,0,4,19,2000,8525019,8525218,0,
1404,0,4,20,2000,8525020,8525219,1,
1405,0,4,21,2000,8525021,8525220,0,
1406,0,4,22,2000,8525022,8525221,0,
1407,0,4,23,2000,8525023,8525222,0,
1408,0,4,24,2000,8525024,8525223,0,
1409,0,4,25,2000,8525025,8525224,1,
1410,0,4,26,2000,8525026,8525225,0,
1411,0,4,27,2000,8525027,8525226,0,
1412,0,4,28,2000,8525028,8525227,0,
1413,0,4,29,2000,8525029,8525228,0,
1414,0,4,30,2000,8525030,8525229,1,
1415,0,4,31,2000,8525031,8525230,0,
1416,0,4,32,2000,8525032,8525231,0,
1417,0,4,33,2000,8525033,8525232,0,
1418,0,4,34,2000,8525034,8525233,0,
1419,0,4,35,2000,8525035,8525234,0,
1420,0,4,36,2000,8525036,8525235,0,
1421,0,4,37,2000,8525037,8525236,0,
1422,0,4,38,2000,8525038,8525237,0,
1423,0,4,39,2000,8525039,8525238,0,
1424,0,4,40,2000,8525040,8525239,1,
1425,0,4,41,2000,8525041,8525240,0,
1426,0,4,42,2000,8525042,8525241,0,
1427,0,4,43,2000,8525043,8525242,0,
1428,0,4,44,2000,8525044,8525243,0,
1429,0,4,45,2000,8525045,8525244,0,
1430,0,4,46,2000,8525046,8525245,0,
1431,0,4,47,2000,8525047,8525246,0,
1432,0,4,48,2000,8525048,8525247,0,
1433,0,4,49,2000,8525049,8525248,0,
1434,0,4,50,2000,8525050,8525249,1,
1435,0,4,51,2000,8525051,8525250,0,
1436,0,4,52,2000,8525052,8525251,0,
1437,0,4,53,2000,8525053,8525252,0,
1438,0,4,54,2000,8525054,8525253,0,
1439,0,4,55,2000,8525055,8525254,0,
1440,0,4,56,2000,8525056,8525255,0,
1441,0,4,57,2000,8525057,8525256,0,
1442,0,4,58,2000,8525058,8525257,0,
1443,0,4,59,2000,8525059,8525258,0,
1444,0,4,60,2000,8525060,8525259,1,
1445,0,4,61,2000,8525061,8525260,0,
1446,0,4,62,2000,8525062,8525261,0,
1447,0,4,63,2000,8525063,8525262,0,
1448,0,4,64,2000,8525064,8525263,0,
1449,0,4,65,2000,8525065,8525264,0,
1450,0,4,66,2000,8525066,8525265,0,
1451,0,4,67,2000,8525067,8525266,0,
1452,0,4,68,2000,8525068,8525267,0,
1453,0,4,69,2000,8525069,8525268,0,
1454,0,4,70,2000,8525070,8525269,1,
1455,0,4,71,2000,8525071,8525270,0,
1456,0,4,72,2000,8525072,8525271,0,
1457,0,4,73,2000,8525073,8525272,0,
1458,0,4,74,2000,8525074,8525273,0,
1459,0,4,75,2000,8525075,8525274,0,
1460,0,4,76,2000,8525076,8525275,0,
1461,0,4,77,2000,8525077,8525276,0,
1462,0,4,78,2000,8525078,8525277,0,
1463,0,4,79,2000,8525079,8525278,0,
1464,0,4,80,2000,8525080,8525279,1,
1465,0,4,81,2000,8525081,8525280,0,
1466,0,4,82,2000,8525082,8525281,0,
1467,0,4,83,2000,8525083,8525282,0,
1468,0,4,84,2000,8525084,8525283,0,
1469,0,4,85,2000,8525085,8525284,1,
1470,0,4,86,2000,8525086,8525285,0,
1471,0,4,87,2000,8525087,8525286,0,
1472,0,4,88,2000,8525088,8525287,0,
1473,0,4,89,2000,8525089,8525288,0,
1474,0,4,90,2000,8525090,8525289,1,
1475,0,4,91,2000,8525091,8525290,0,
1476,0,4,92,2000,8525092,8525291,0,
1477,0,4,93,2000,8525093,8525292,0,
1478,0,4,94,2000,8525094,8525293,0,
1479,0,4,95,2000,8525095,8525294,0,
1480,0,4,96,2000,,8525295,0,
1481,0,4,97,2000,,8525296,0,
1482,0,4,98,2000,,8525297,0,
1483,0,4,99,2000,,8525298,0,
1484,0,4,100,2000,,8525299,1,1010064|1010065
1485,0,4,101,2000,,8525298,0,
1486,0,4,102,2000,,8525298,0,
1487,0,4,103,2000,,8525298,0,
1488,0,4,104,2000,,8525298,0,
1489,0,4,105,2000,,8525298,0,
1490,0,4,106,2000,,8525298,0,
1491,0,4,107,2000,,8525298,0,
1492,0,4,108,2000,,8525298,0,
1493,0,4,109,2000,,8525298,0,
1494,0,4,110,2000,,8525298,0,
1495,0,4,111,2000,,8525298,0,
1496,0,4,112,2000,,8525298,0,
1497,0,4,113,2000,,8525298,0,
1498,0,4,114,2000,,8525298,0,
1499,0,4,115,2000,,8525298,0,
1500,0,4,116,2000,,8525298,0,
1501,0,4,117,2000,,8525298,0,
1502,0,4,118,2000,,8525298,0,
1503,0,4,119,2000,,8525298,0,
1504,0,4,120,2000,,8525298,0,
1505,0,4,121,2000,,8525298,0,
1506,0,4,122,2000,,8525298,0,
1507,0,4,123,2000,,8525298,0,
1508,0,4,124,2000,,8525298,0,
1509,0,4,125,2000,,8525298,0,
1510,0,4,126,2000,,8525298,0,
1511,0,4,127,2000,,8525298,0,
1512,0,4,128,2000,,8525298,0,
1513,0,4,129,2000,,8525298,0,
1514,0,4,130,2000,,8525298,0,
1515,0,4,131,2000,,8525298,0,
1516,0,4,132,2000,,8525298,0,
1517,0,4,133,2000,,8525298,0,
1518,0,4,134,2000,,8525298,0,
1519,0,4,135,2000,,8525300,1,
1520,0,4,136,2000,,8525298,0,
1521,0,4,137,2000,,8525298,0,
1522,0,4,138,2000,,8525298,0,
1523,0,4,139,2000,,8525298,0,
1524,0,4,140,2000,,8525298,0,
1525,0,4,141,2000,,8525298,0,
1526,0,4,142,2000,,8525298,0,
1527,0,4,143,2000,,8525298,0,
1528,0,4,144,2000,,8525298,0,
1529,0,4,145,2000,,8525298,0,
1530,0,4,146,2000,,8525298,0,
1531,0,4,147,2000,,8525298,0,
1532,0,4,148,2000,,8525298,0,
1533,0,4,149,2000,,8525298,0,
1534,0,4,150,2000,,8525301,1,
1535,0,4,151,2000,,8525298,0,
1536,0,4,152,2000,,8525298,0,
1537,0,4,153,2000,,8525298,0,
1538,0,4,154,2000,,8525298,0,
1539,0,4,155,2000,,8525298,0,
1540,0,4,156,2000,,8525298,0,
1541,0,4,157,2000,,8525298,0,
1542,0,4,158,2000,,8525298,0,
1543,0,4,159,2000,,8525298,0,
1544,0,4,160,2000,,8525298,0,
1545,0,4,161,2000,,8525298,0,
1546,0,4,162,2000,,8525298,0,
1547,0,4,163,2000,,8525298,0,
1548,0,4,164,2000,,8525298,0,
1549,0,4,165,2000,,8525298,0,
1550,0,4,166,2000,,8525298,0,
1551,0,4,167,2000,,8525298,0,
1552,0,4,168,2000,,8525298,0,
1553,0,4,169,2000,,8525298,0,
1554,0,4,170,2000,,8525298,0,
1555,0,4,171,2000,,8525298,0,
1556,0,4,172,2000,,8525298,0,
1557,0,4,173,2000,,8525298,0,
1558,0,4,174,2000,,8525298,0,
1559,0,4,175,2000,,8525298,0,
1560,0,4,176,2000,,8525298,0,
1561,0,4,177,2000,,8525298,0,
1562,0,4,178,2000,,8525298,0,
1563,0,4,179,2000,,8525298,0,
1564,0,4,180,2000,,8525298,0,
1565,0,4,181,2000,,8525298,0,
1566,0,4,182,2000,,8525298,0,
1567,0,4,183,2000,,8525298,0,
1568,0,4,184,2000,,8525298,0,
1569,0,4,185,2000,,8525298,0,
1570,0,4,186,2000,,8525298,0,
1571,0,4,187,2000,,8525298,0,
1572,0,4,188,2000,,8525298,0,
1573,0,4,189,2000,,8525298,0,
1574,0,4,190,2000,,8525298,0,
1575,0,4,191,2000,,8525298,0,
1576,0,4,192,2000,,8525298,0,
1577,0,4,193,2000,,8525298,0,
1578,0,4,194,2000,,8525298,0,
1579,0,4,195,2000,,8525298,0,
1580,0,4,196,2000,,8525298,0,
1581,0,4,197,2000,,8525298,0,
1582,0,4,198,2000,,8525298,0,
1583,0,4,199,2000,,8525298,0,
1584,0,4,200,2000,,8525298,0,
1585,0,4,201,2000,,8525298,0,
1586,0,4,202,2000,,8525298,0,
1587,0,4,203,2000,,8525298,0,
1588,0,4,204,2000,,8525298,0,
1589,0,4,205,2000,,8525298,0,
1590,0,4,206,2000,,8525298,0,
1591,0,4,207,2000,,8525298,0,
1592,0,4,208,2000,,8525298,0,
1593,0,4,209,2000,,8525298,0,
1594,0,4,210,2000,,8525298,0,
1595,0,4,211,2000,,8525298,0,
1596,0,4,212,2000,,8525298,0,
1597,0,4,213,2000,,8525298,0,
1598,0,4,214,2000,,8525298,0,
1599,0,4,215,2000,,8525298,0,
1600,0,4,216,2000,,8525298,0,
1601,0,4,217,2000,,8525298,0,
1602,0,4,218,2000,,8525298,0,
1603,0,4,219,2000,,8525298,0,
1604,0,4,220,2000,,8525298,0,
1605,0,4,221,2000,,8525298,0,
1606,0,4,222,2000,,8525298,0,
1607,0,4,223,2000,,8525298,0,
1608,0,4,224,2000,,8525298,0,
1609,0,4,225,2000,,8525298,0,
1610,0,4,226,2000,,8525298,0,
1611,0,4,227,2000,,8525298,0,
1612,0,4,228,2000,,8525298,0,
1613,0,4,229,2000,,8525298,0,
1614,0,4,230,2000,,8525298,0,
1615,0,4,231,2000,,8525298,0,
1616,0,4,232,2000,,8525298,0,
1617,0,4,233,2000,,8525298,0,
1618,0,4,234,2000,,8525298,0,
1619,0,4,235,2000,,8525298,0,
1620,0,4,236,2000,,8525298,0,
1621,0,4,237,2000,,8525298,0,
1622,0,4,238,2000,,8525298,0,
1623,0,4,239,2000,,8525298,0,
1624,0,4,240,2000,,8525298,0,
1625,0,4,241,2000,,8525298,0,
1626,0,4,242,2000,,8525298,0,
1627,0,4,243,2000,,8525298,0,
1628,0,4,244,2000,,8525298,0,
1629,0,4,245,2000,,8525298,0,
1630,0,4,246,2000,,8525298,0,
1631,0,4,247,2000,,8525298,0,
1632,0,4,248,2000,,8525298,0,
1633,0,4,249,2000,,8525298,0,
1634,0,4,250,2000,,8525298,0,
1635,0,4,251,2000,,8525298,0,
1636,0,4,252,2000,,8525298,0,
1637,0,4,253,2000,,8525298,0,
1638,0,4,254,2000,,8525298,0,
1639,0,4,255,2000,,8525298,0,
1640,0,4,256,2000,,8525298,0,
1641,0,4,257,2000,,8525298,0,
1642,0,4,258,2000,,8525298,0,
1643,0,4,259,2000,,8525298,0,
1644,0,4,260,2000,,8525298,0,
1645,0,4,261,2000,,8525298,0,
1646,0,4,262,2000,,8525298,0,
1647,0,4,263,2000,,8525298,0,
1648,0,4,264,2000,,8525298,0,
1649,0,4,265,2000,,8525298,0,
1650,0,4,266,2000,,8525298,0,
1651,0,4,267,2000,,8525298,0,
1652,0,4,268,2000,,8525298,0,
1653,0,4,269,2000,,8525298,0,
1654,0,4,270,2000,,8525298,0,
1655,0,4,271,2000,,8525298,0,
1656,0,4,272,2000,,8525298,0,
1657,0,4,273,2000,,8525298,0,
1658,0,4,274,2000,,8525298,0,
1659,0,4,275,2000,,8525298,0,
1660,0,4,276,2000,,8525298,0,
1661,0,4,277,2000,,8525298,0,
1662,0,4,278,2000,,8525298,0,
1663,0,4,279,2000,,8525298,0,
1664,0,4,280,2000,,8525298,0,
1665,0,4,281,2000,,8525298,0,
1666,0,4,282,2000,,8525298,0,
1667,0,4,283,2000,,8525298,0,
1668,0,4,284,2000,,8525298,0,
1669,0,4,285,2000,,8525298,0,
1670,0,4,286,2000,,8525298,0,
1671,0,4,287,2000,,8525298,0,
1672,0,4,288,2000,,8525298,0,
1673,0,4,289,2000,,8525298,0,
1674,0,4,290,2000,,8525298,0,
1675,0,4,291,2000,,8525298,0,
1676,0,4,292,2000,,8525298,0,
1677,0,4,293,2000,,8525298,0,
1678,0,4,294,2000,,8525298,0,
1679,0,4,295,2000,,8525298,0,
1680,0,4,296,2000,,8525298,0,
1681,0,4,297,2000,,8525298,0,
1682,0,4,298,2000,,8525298,0,
1683,0,4,299,2000,,8525298,0,
1684,0,4,300,2000,,8525298,0,
1685,0,4,301,2000,,8525298,0,
1686,0,4,302,2000,,8525298,0,
1687,0,4,303,2000,,8525298,0,
1688,0,4,304,2000,,8525298,0,
1689,0,4,305,2000,,8525298,0,
1690,0,4,306,2000,,8525298,0,
1691,0,4,307,2000,,8525298,0,
1692,0,4,308,2000,,8525298,0,
1693,0,4,309,2000,,8525298,0,
1694,0,4,310,2000,,8525298,0,
1695,0,4,311,2000,,8525298,0,
1696,0,4,312,2000,,8525298,0,
1697,0,4,313,2000,,8525298,0,
1698,0,4,314,2000,,8525298,0,
1699,0,4,315,2000,,8525298,0,
1700,0,4,316,2000,,8525298,0,
1701,0,4,317,2000,,8525298,0,
1702,0,4,318,2000,,8525298,0,
1703,0,4,319,2000,,8525298,0,
1704,0,4,320,2000,,8525298,0,
1705,0,4,321,2000,,8525298,0,
1706,0,4,322,2000,,8525298,0,
1707,0,4,323,2000,,8525298,0,
1708,0,4,324,2000,,8525298,0,
1709,0,4,325,2000,,8525298,0,
1710,0,4,326,2000,,8525298,0,
1711,0,4,327,2000,,8525298,0,
1712,0,4,328,2000,,8525298,0,
1713,0,4,329,2000,,8525298,0,
1714,0,4,330,2000,,8525298,0,
1715,0,4,331,2000,,8525298,0,
1716,0,4,332,2000,,8525298,0,
1717,0,4,333,2000,,8525298,0,
1718,0,4,334,2000,,8525298,0,
1719,0,4,335,2000,,8525298,0,
1720,0,4,336,2000,,8525298,0,
1721,0,4,337,2000,,8525298,0,
1722,0,4,338,2000,,8525298,0,
1723,0,4,339,2000,,8525298,0,
1724,0,4,340,2000,,8525298,0,
1725,0,4,341,2000,,8525298,0,
1726,0,4,342,2000,,8525298,0,
1727,0,4,343,2000,,8525298,0,
1728,0,4,344,2000,,8525298,0,
1729,0,4,345,2000,,8525298,0,
1730,0,4,346,2000,,8525298,0,
1731,0,4,347,2000,,8525298,0,
1732,0,4,348,2000,,8525298,0,
1733,0,4,349,2000,,8525298,0,
1734,0,4,350,2000,,8525298,0,
1735,0,4,351,2000,,8525298,0,
1736,0,4,352,2000,,8525298,0,
1737,0,4,353,2000,,8525298,0,
1738,0,4,354,2000,,8525298,0,
1739,0,4,355,2000,,8525298,0,
1740,0,4,356,2000,,8525298,0,
1741,0,4,357,2000,,8525298,0,
1742,0,4,358,2000,,8525298,0,
1743,0,4,359,2000,,8525298,0,
1744,0,4,360,2000,,8525298,0,
1745,0,4,361,2000,,8525298,0,
1746,0,4,362,2000,,8525298,0,
1747,0,4,363,2000,,8525298,0,
1748,0,4,364,2000,,8525298,0,
1749,0,4,365,2000,,8525298,0,
1750,0,4,366,2000,,8525298,0,
1751,0,4,367,2000,,8525298,0,
1752,0,4,368,2000,,8525298,0,
1753,0,4,369,2000,,8525298,0,
1754,0,4,370,2000,,8525298,0,
1755,0,4,371,2000,,8525298,0,
1756,0,4,372,2000,,8525298,0,
1757,0,4,373,2000,,8525298,0,
1758,0,4,374,2000,,8525298,0,
1759,0,4,375,2000,,8525298,0,
1760,0,4,376,2000,,8525298,0,
1761,0,4,377,2000,,8525298,0,
1762,0,4,378,2000,,8525298,0,
1763,0,4,379,2000,,8525298,0,
1764,0,4,380,2000,,8525298,0,
1765,0,4,381,2000,,8525298,0,
1766,0,4,382,2000,,8525298,0,
1767,0,4,383,2000,,8525298,0,
1768,0,4,384,2000,,8525298,0,
1769,0,4,385,2000,,8525298,0,
1770,0,4,386,2000,,8525298,0,
1771,0,4,387,2000,,8525298,0,
1772,0,4,388,2000,,8525298,0,
1773,0,4,389,2000,,8525298,0,
1774,0,4,390,2000,,8525298,0,
1775,0,4,391,2000,,8525298,0,
1776,0,4,392,2000,,8525298,0,
1777,0,4,393,2000,,8525298,0,
1778,0,4,394,2000,,8525298,0,
1779,0,4,395,2000,,8525298,0,
1780,0,4,396,2000,,8525298,0,
1781,0,4,397,2000,,8525298,0,
1782,0,4,398,2000,,8525298,0,
1783,0,4,399,2000,,8525298,0,
1784,0,4,400,2000,,8525298,0,
1785,0,4,401,2000,,8525298,0,
1786,0,4,402,2000,,8525298,0,
1787,0,4,403,2000,,8525298,0,
1788,0,4,404,2000,,8525298,0,
1789,0,4,405,2000,,8525298,0,
1790,0,4,406,2000,,8525298,0,
1791,0,4,407,2000,,8525298,0,
1792,0,4,408,2000,,8525298,0,
1793,0,4,409,2000,,8525298,0,
1794,0,4,410,2000,,8525298,0,
1795,0,4,411,2000,,8525298,0,
1796,0,4,412,2000,,8525298,0,
1797,0,4,413,2000,,8525298,0,
1798,0,4,414,2000,,8525298,0,
1799,0,4,415,2000,,8525298,0,
1800,0,4,416,2000,,8525298,0,
1801,0,4,417,2000,,8525298,0,
1802,0,4,418,2000,,8525298,0,
1803,0,4,419,2000,,8525298,0,
1804,0,4,420,2000,,8525298,0,
1805,0,4,421,2000,,8525298,0,
1806,0,4,422,2000,,8525298,0,
1807,0,4,423,2000,,8525298,0,
1808,0,4,424,2000,,8525298,0,
1809,0,4,425,2000,,8525298,0,
1810,0,4,426,2000,,8525298,0,
1811,0,4,427,2000,,8525298,0,
1812,0,4,428,2000,,8525298,0,
1813,0,4,429,2000,,8525298,0,
1814,0,4,430,2000,,8525298,0,
1815,0,4,431,2000,,8525298,0,
1816,0,4,432,2000,,8525298,0,
1817,0,4,433,2000,,8525298,0,
1818,0,4,434,2000,,8525298,0,
1819,0,4,435,2000,,8525298,0,
1820,0,4,436,2000,,8525298,0,
1821,0,4,437,2000,,8525298,0,
1822,0,4,438,2000,,8525298,0,
1823,0,4,439,2000,,8525298,0,
1824,0,4,440,2000,,8525298,0,
1825,0,4,441,2000,,8525298,0,
1826,0,4,442,2000,,8525298,0,
1827,0,4,443,2000,,8525298,0,
1828,0,4,444,2000,,8525298,0,
1829,0,4,445,2000,,8525298,0,
1830,0,4,446,2000,,8525298,0,
1831,0,4,447,2000,,8525298,0,
1832,0,4,448,2000,,8525298,0,
1833,0,4,449,2000,,8525298,0,
1834,0,4,450,2000,,8525298,0,
1835,0,4,451,2000,,8525298,0,
1836,0,4,452,2000,,8525298,0,
1837,0,4,453,2000,,8525298,0,
1838,0,4,454,2000,,8525298,0,
1839,0,4,455,2000,,8525298,0,
1840,0,4,456,2000,,8525298,0,
1841,0,4,457,2000,,8525298,0,
1842,0,4,458,2000,,8525298,0,
1843,0,4,459,2000,,8525298,0,
1844,0,4,460,2000,,8525298,0,
1845,0,4,461,2000,,8525298,0,
1846,0,4,462,2000,,8525298,0,
1847,0,4,463,2000,,8525298,0,
1848,0,4,464,2000,,8525298,0,
1849,0,4,465,2000,,8525298,0,
1850,0,4,466,2000,,8525298,0,
1851,0,4,467,2000,,8525298,0,
1852,0,4,468,2000,,8525298,0,
1853,0,4,469,2000,,8525298,0,
1854,0,4,470,2000,,8525298,0,
1855,0,4,471,2000,,8525298,0,
1856,0,4,472,2000,,8525298,0,
1857,0,4,473,2000,,8525298,0,
1858,0,4,474,2000,,8525298,0,
1859,0,4,475,2000,,8525298,0,
1860,0,4,476,2000,,8525298,0,
1861,0,4,477,2000,,8525298,0,
1862,0,4,478,2000,,8525298,0,
1863,0,4,479,2000,,8525298,0,
1864,0,4,480,2000,,8525298,0,
1865,0,4,481,2000,,8525298,0,
1866,0,4,482,2000,,8525298,0,
1867,0,4,483,2000,,8525298,0,
1868,0,4,484,2000,,8525298,0,
1869,0,4,485,2000,,8525298,0,
1870,0,4,486,2000,,8525298,0,
1871,0,4,487,2000,,8525298,0,
1872,0,4,488,2000,,8525298,0,
1873,0,4,489,2000,,8525298,0,
1874,0,4,490,2000,,8525298,0,
1875,0,4,491,2000,,8525298,0,
1876,0,4,492,2000,,8525298,0,
1877,0,4,493,2000,,8525298,0,
1878,0,4,494,2000,,8525298,0,
1879,0,4,495,2000,,8525298,0,
1880,0,4,496,2000,,8525298,0,
1881,0,4,497,2000,,8525298,0,
1882,0,4,498,2000,,8525298,0,
1883,0,4,499,2000,,8525298,0,
1884,0,4,500,2000,,8525298,0,
1885,0,4,501,2000,,8525298,0,
1886,0,4,502,2000,,8525298,0,
1887,0,4,503,2000,,8525298,0,
1888,0,4,504,2000,,8525298,0,
1889,0,4,505,2000,,8525298,0,
1890,0,4,506,2000,,8525298,0,
1891,0,4,507,2000,,8525298,0,
1892,0,4,508,2000,,8525298,0,
1893,0,4,509,2000,,8525298,0,
1894,0,4,510,2000,,8525298,0,
1895,0,4,511,2000,,8525298,0,
1896,0,4,512,2000,,8525298,0,
1897,0,4,513,2000,,8525298,0,
1898,0,4,514,2000,,8525298,0,
1899,0,4,515,2000,,8525298,0,
1900,0,4,516,2000,,8525298,0,
1901,0,4,517,2000,,8525298,0,
1902,0,4,518,2000,,8525298,0,
1903,0,4,519,2000,,8525298,0,
1904,0,4,520,2000,,8525298,0,
1905,0,4,521,2000,,8525298,0,
1906,0,4,522,2000,,8525298,0,
1907,0,4,523,2000,,8525298,0,
1908,0,4,524,2000,,8525298,0,
1909,0,4,525,2000,,8525298,0,
1910,0,4,526,2000,,8525298,0,
1911,0,4,527,2000,,8525298,0,
1912,0,4,528,2000,,8525298,0,
1913,0,4,529,2000,,8525298,0,
1914,0,4,530,2000,,8525298,0,
1915,0,4,531,2000,,8525298,0,
1916,0,4,532,2000,,8525298,0,
1917,0,4,533,2000,,8525298,0,
1918,0,4,534,2000,,8525298,0,
1919,0,4,535,2000,,8525298,0,
1920,0,4,536,2000,,8525298,0,
1921,0,5,1,2000,8525401,8525600,0,
1922,0,5,2,2000,8525402,8525601,0,
1923,0,5,3,2000,8525403,8525602,0,
1924,0,5,4,2000,8525404,8525603,0,
1925,0,5,5,2000,8525405,8525604,0,
1926,0,5,6,2000,8525406,8525605,0,
1927,0,5,7,2000,8525407,8525606,0,
1928,0,5,8,2000,8525408,8525607,0,
1929,0,5,9,2000,8525409,8525608,0,
1930,0,5,10,2000,8525410,8525609,1,
1931,0,5,11,2000,8525411,8525610,0,
1932,0,5,12,2000,8525412,8525611,0,
1933,0,5,13,2000,8525413,8525612,0,
1934,0,5,14,2000,8525414,8525613,0,
1935,0,5,15,2000,8525415,8525614,0,
1936,0,5,16,2000,8525416,8525615,0,
1937,0,5,17,2000,8525417,8525616,0,
1938,0,5,18,2000,8525418,8525617,0,
1939,0,5,19,2000,8525419,8525618,0,
1940,0,5,20,2000,8525420,8525619,1,
1941,0,5,21,2000,8525421,8525620,0,
1942,0,5,22,2000,8525422,8525621,0,
1943,0,5,23,2000,8525423,8525622,0,
1944,0,5,24,2000,8525424,8525623,0,
1945,0,5,25,2000,8525425,8525624,1,
1946,0,5,26,2000,8525426,8525625,0,
1947,0,5,27,2000,8525427,8525626,0,
1948,0,5,28,2000,8525428,8525627,0,
1949,0,5,29,2000,8525429,8525628,0,
1950,0,5,30,2000,8525430,8525629,1,
1951,0,5,31,2000,8525431,8525630,0,
1952,0,5,32,2000,8525432,8525631,0,
1953,0,5,33,2000,8525433,8525632,0,
1954,0,5,34,2000,8525434,8525633,0,
1955,0,5,35,2000,8525435,8525634,0,
1956,0,5,36,2000,8525436,8525635,0,
1957,0,5,37,2000,8525437,8525636,0,
1958,0,5,38,2000,8525438,8525637,0,
1959,0,5,39,2000,8525439,8525638,0,
1960,0,5,40,2000,8525440,8525639,1,
1961,0,5,41,2000,8525441,8525640,0,
1962,0,5,42,2000,8525442,8525641,0,
1963,0,5,43,2000,8525443,8525642,0,
1964,0,5,44,2000,8525444,8525643,0,
1965,0,5,45,2000,8525445,8525644,0,
1966,0,5,46,2000,8525446,8525645,0,
1967,0,5,47,2000,8525447,8525646,0,
1968,0,5,48,2000,8525448,8525647,0,
1969,0,5,49,2000,8525449,8525648,0,
1970,0,5,50,2000,8525450,8525649,1,
1971,0,5,51,2000,8525451,8525650,0,
1972,0,5,52,2000,8525452,8525651,0,
1973,0,5,53,2000,8525453,8525652,0,
1974,0,5,54,2000,8525454,8525653,0,
1975,0,5,55,2000,8525455,8525654,0,
1976,0,5,56,2000,8525456,8525655,0,
1977,0,5,57,2000,8525457,8525656,0,
1978,0,5,58,2000,8525458,8525657,0,
1979,0,5,59,2000,8525459,8525658,0,
1980,0,5,60,2000,8525460,8525659,1,
1981,0,5,61,2000,8525461,8525660,0,
1982,0,5,62,2000,8525462,8525661,0,
1983,0,5,63,2000,8525463,8525662,0,
1984,0,5,64,2000,8525464,8525663,0,
1985,0,5,65,2000,8525465,8525664,0,
1986,0,5,66,2000,8525466,8525665,0,
1987,0,5,67,2000,8525467,8525666,0,
1988,0,5,68,2000,8525468,8525667,0,
1989,0,5,69,2000,8525469,8525668,0,
1990,0,5,70,2000,8525470,8525669,1,
1991,0,5,71,2000,8525471,8525670,0,
1992,0,5,72,2000,8525472,8525671,0,
1993,0,5,73,2000,8525473,8525672,0,
1994,0,5,74,2000,8525474,8525673,0,
1995,0,5,75,2000,8525475,8525674,0,
1996,0,5,76,2000,8525476,8525675,0,
1997,0,5,77,2000,8525477,8525676,0,
1998,0,5,78,2000,8525478,8525677,0,
1999,0,5,79,2000,8525479,8525678,0,
2000,0,5,80,2000,8525480,8525679,1,
2001,0,5,81,2000,8525481,8525680,0,
2002,0,5,82,2000,8525482,8525681,0,
2003,0,5,83,2000,8525483,8525682,0,
2004,0,5,84,2000,8525484,8525683,0,
2005,0,5,85,2000,8525485,8525684,1,
2006,0,5,86,2000,8525486,8525685,0,
2007,0,5,87,2000,8525487,8525686,0,
2008,0,5,88,2000,8525488,8525687,0,
2009,0,5,89,2000,8525489,8525688,0,
2010,0,5,90,2000,8525490,8525689,1,
2011,0,5,91,2000,,8525690,0,
2012,0,5,92,2000,,8525691,0,
2013,0,5,93,2000,,8525692,0,
2014,0,5,94,2000,,8525693,0,
2015,0,5,95,2000,,8525694,0,
2016,0,5,96,2000,,8525695,0,
2017,0,5,97,2000,,8525696,0,
2018,0,5,98,2000,,8525697,0,
2019,0,5,99,2000,,8525698,0,
2020,0,5,100,2000,,8525699,1,1010070|1010071
2021,0,5,101,2000,,8525698,0,
2022,0,5,102,2000,,8525698,0,
2023,0,5,103,2000,,8525698,0,
2024,0,5,104,2000,,8525698,0,
2025,0,5,105,2000,,8525698,0,
2026,0,5,106,2000,,8525698,0,
2027,0,5,107,2000,,8525698,0,
2028,0,5,108,2000,,8525698,0,
2029,0,5,109,2000,,8525698,0,
2030,0,5,110,2000,,8525698,0,
2031,0,5,111,2000,,8525698,0,
2032,0,5,112,2000,,8525698,0,
2033,0,5,113,2000,,8525698,0,
2034,0,5,114,2000,,8525698,0,
2035,0,5,115,2000,,8525698,0,
2036,0,5,116,2000,,8525698,0,
2037,0,5,117,2000,,8525698,0,
2038,0,5,118,2000,,8525698,0,
2039,0,5,119,2000,,8525698,0,
2040,0,5,120,2000,,8525698,0,
2041,0,5,121,2000,,8525698,0,
2042,0,5,122,2000,,8525698,0,
2043,0,5,123,2000,,8525698,0,
2044,0,5,124,2000,,8525698,0,
2045,0,5,125,2000,,8525698,0,
2046,0,5,126,2000,,8525698,0,
2047,0,5,127,2000,,8525698,0,
2048,0,5,128,2000,,8525698,0,
2049,0,5,129,2000,,8525698,0,
2050,0,5,130,2000,,8525698,0,
2051,0,5,131,2000,,8525698,0,
2052,0,5,132,2000,,8525698,0,
2053,0,5,133,2000,,8525698,0,
2054,0,5,134,2000,,8525698,0,
2055,0,5,135,2000,,8525700,1,
2056,0,5,136,2000,,8525698,0,
2057,0,5,137,2000,,8525698,0,
2058,0,5,138,2000,,8525698,0,
2059,0,5,139,2000,,8525698,0,
2060,0,5,140,2000,,8525698,0,
2061,0,5,141,2000,,8525698,0,
2062,0,5,142,2000,,8525698,0,
2063,0,5,143,2000,,8525698,0,
2064,0,5,144,2000,,8525698,0,
