ID,JackpotNum,Description,Prop,SortID,PriorityLevel,PrdID,Weight,DoorTime,BindInfo,ServerDaylLimit,GenderLimit
102020,1020,脸饰灵魂碎片,2151541=5,5,2,-1,20,0,1,50=171,2
102021,1020,珍贵的卡片碎片,3020022=1,6,2,-1,10,0,1,50=171,2
102022,1020,稀有锢魔石,3021012=1,7,2,-1,15,0,1,50=171,2
102023,1020,高级锢魔石,3021010=1,8,2,-1,20,0,1,50=171,2
102024,1020,莫拉硬币,3021001=20,9,2,-1,35,0,1,50=171,2
102025,1020,核心加固装置（7天）,3024042=1,10,2,-1,15,0,1,50=171,2
102026,1020,往期扭蛋自选礼包,2091303=2,11,2,-1,20,0,1,50=171,2
102027,1020,高级精炼保护礼盒,3010132=2,12,2,-1,20,0,1,50=171,2
102028,1020,传说矿石自选包,3011513=1,13,2,-1,10,0,1,50=171,2
102029,1020,彩虹粉末礼包,2091115=1,14,2,-1,30,0,1,50=171,2
102030,1020,超级饼干,3024003=3,15,2,-1,25,0,1,50=171,2
102031,1020,魔力晶石,40000010=250,16,2,-1,30,0,1,50=171,2
102032,1020,蒙面眼罩,1080078=1,1,1,14,50,0,1,0=49,2
102033,1020,50级装备图纸碎片,2034008=10,2,2,-1,30,0,1,0=49,2
102034,1020,崩裂迪齿轮升级箱Ⅰ,2151533=1,3,2,-1,15,0,1,0=49,2
102035,1020,装备打造升级箱Ⅰ,2151538=1,4,2,-1,20,0,1,0=49,2
102036,1020,脸饰灵魂碎片,2151541=5,5,2,-1,20,0,1,0=49,2
102037,1020,珍贵的卡片碎片,3020022=1,6,2,-1,10,0,1,0=49,2
102038,1020,超级齿轮扭蛋,60660030=2,7,2,-1,15,0,1,0=49,2
102039,1020,野生猕猴桃,3024004=5,8,2,-1,20,0,1,0=49,2
102040,1020,阳光猕猴桃,3024005=2,9,2,-1,35,0,1,0=49,2
102041,1020,核心加固装置（7天）,3024042=1,10,2,-1,15,0,1,0=49,2
102042,1020,往期扭蛋自选礼包,2091303=2,11,2,-1,20,0,1,0=49,2
102043,1020,高级精炼保护礼盒,3010132=2,12,2,-1,20,0,1,0=49,2
102044,1020,传说矿石自选包,3011513=1,13,2,-1,10,0,1,0=49,2
102045,1020,彩虹粉末礼包,2091115=1,14,2,-1,30,0,1,0=49,2
102046,1020,超级饼干,3024003=3,15,2,-1,25,0,1,0=49,2
102047,1020,魔力晶石,40000010=250,16,2,-1,30,0,1,0=49,2
102100,1021,落夜蝴蝶,1070250=1,1,1,15,50,0,1,172=999,2
102101,1021,100级装备图纸碎片,2034013=20,2,2,-1,30,0,1,172=999,2
102102,1021,崩裂迪齿轮升级箱Ⅰ,2151533=1,3,2,-1,10,0,1,172=999,2
102103,1021,装备打造升级箱Ⅰ,2151538=2,4,2,-1,20,0,1,172=999,2
102104,1021,脸饰灵魂碎片,2151541=10,5,2,-1,10,0,1,172=999,2
102105,1021,高级卡片转蛋,3010131=1,6,2,-1,20,0,1,172=999,2
102106,1021,珍贵的卡片碎片,3020022=2,7,2,-1,15,0,1,172=999,2
102107,1021,高级锢魔石,3021010=2,8,2,-1,30,0,1,172=999,2
102108,1021,稀有锢魔石,3021012=1,9,2,-1,10,0,1,172=999,2
102109,1021,往期扭蛋自选礼包,2091303=3,10,2,-1,30,0,1,172=999,2
102110,1021,高级钛钢碎片,2091501=1,11,2,-1,35,0,1,172=999,2
102111,1021,高级精炼保护礼盒,3010132=3,12,2,-1,40,0,1,172=999,2
102112,1021,传说矿石自选包,3011513=1,13,2,-1,35,0,1,172=999,2
102113,1021,天地树果实,2010008=8,14,2,-1,35,0,1,172=999,2
102114,1021,金色粉末礼包,2091114=10,15,2,-1,25,0,1,172=999,2
102115,1021,大型铜币袋子,2091200=2,16,2,-1,35,0,1,172=999,2
102116,1021,落夜蝴蝶,1070250=1,1,1,15,50,0,1,50=171,2
102117,1021,90级装备图纸碎片,2034012=20,2,2,-1,30,0,1,50=171,2
102118,1021,崩裂迪齿轮升级箱Ⅰ,2151533=1,3,2,-1,10,0,1,50=171,2
102119,1021,装备打造升级箱Ⅰ,2151538=2,4,2,-1,20,0,1,50=171,2
102120,1021,脸饰灵魂碎片,2151541=10,5,2,-1,10,0,1,50=171,2
102121,1021,高级卡片转蛋,3010131=1,6,2,-1,20,0,1,50=171,2
102122,1021,珍贵的卡片碎片,3020022=2,7,2,-1,15,0,1,50=171,2
102123,1021,高级锢魔石,3021010=2,8,2,-1,30,0,1,50=171,2
102124,1021,稀有锢魔石,3021012=1,9,2,-1,10,0,1,50=171,2
102125,1021,往期扭蛋自选礼包,2091303=3,10,2,-1,30,0,1,50=171,2
102126,1021,高级钛钢碎片,2091501=1,11,2,-1,35,0,1,50=171,2
102127,1021,高级精炼保护礼盒,3010132=3,12,2,-1,40,0,1,50=171,2
102128,1021,传说矿石自选包,3011513=1,13,2,-1,35,0,1,50=171,2
102129,1021,天地树果实,2010008=8,14,2,-1,35,0,1,50=171,2
102130,1021,金色粉末礼包,2091114=10,15,2,-1,25,0,1,50=171,2
102131,1021,大型铜币袋子,2091200=2,16,2,-1,35,0,1,50=171,2
102132,1021,落夜蝴蝶,1070250=1,1,1,15,50,0,1,0=49,2
102133,1021,70级装备图纸碎片,2034010=20,2,2,-1,30,0,1,0=49,2
102134,1021,崩裂迪齿轮升级箱Ⅰ,2151533=1,3,2,-1,10,0,1,0=49,2
102135,1021,装备打造升级箱Ⅰ,2151538=2,4,2,-1,20,0,1,0=49,2
102136,1021,脸饰灵魂碎片,2151541=10,5,2,-1,10,0,1,0=49,2
102137,1021,高级卡片转蛋,3010131=1,6,2,-1,20,0,1,0=49,2
102138,1021,珍贵的卡片碎片,3020022=2,7,2,-1,15,0,1,0=49,2
102139,1021,超级齿轮扭蛋,60660030=2,8,2,-1,30,0,1,0=49,2
102140,1021,小声望箱子,3026006=50,9,2,-1,10,0,1,0=49,2
102141,1021,往期扭蛋自选礼包,2091303=3,10,2,-1,30,0,1,0=49,2
102142,1021,高级钛钢碎片,2091501=1,11,2,-1,35,0,1,0=49,2
102143,1021,高级精炼保护礼盒,3010132=3,12,2,-1,40,0,1,0=49,2
102144,1021,传说矿石自选包,3011513=1,13,2,-1,35,0,1,0=49,2
102145,1021,天地树果实,2010008=8,14,2,-1,35,0,1,0=49,2
102146,1021,金色粉末礼包,2091114=10,15,2,-1,25,0,1,0=49,2
102147,1021,大型铜币袋子,2091200=2,16,2,-1,35,0,1,0=49,2
102200,1022,暗夜精灵之翼,1100023=1,1,1,16,50,0,1,172=999,2
102201,1022,100级装备图纸碎片,2034013=30,2,2,-1,30,0,1,172=999,2
102202,1022,崩裂迪齿轮升级箱Ⅰ,2151533=2,3,2,-1,10,0,1,172=999,2
102203,1022,装备打造升级箱Ⅰ,2151538=4,4,2,-1,15,0,1,172=999,2
102204,1022,脸饰灵魂碎片,2151541=10,5,2,-1,10,0,1,172=999,2
102205,1022,紫色武器自选时空卡册（3天）,2091425=1,6,2,-1,20,0,1,172=999,2
102206,1022,武器强化金属,3022058=8,7,2,-1,30,0,1,172=999,2
102207,1022,防具强化金属,3022060=8,8,2,-1,20,0,1,172=999,2
102208,1022,高级钛钢碎片,2091501=2,9,2,-1,30,0,1,172=999,2
102209,1022,高级锢魔石,3021010=5,10,2,-1,10,0,1,172=999,2
102210,1022,稀有锢魔石,3021012=1,11,2,-1,30,0,1,172=999,2
102211,1022,高级卡片转蛋,3010131=1,12,2,-1,10,0,1,172=999,2
102212,1022,珍贵的卡片碎片,3020022=3,13,2,-1,15,0,1,172=999,2
102213,1022,传说的武器矿石,3020023=2,14,2,-1,15,0,1,172=999,2
102214,1022,传说的防具矿石,3020024=2,15,2,-1,15,0,1,172=999,2
102215,1022,传说的配饰矿石,3020025=2,16,2,-1,40,0,1,172=999,2
102216,1022,高级精炼自选礼盒,3010133=5,17,2,-1,30,0,1,172=999,2
102217,1022,高级精炼保护礼盒,3010132=3,18,2,-1,25,0,1,172=999,2
102218,1022,超级饼干,3024003=10,19,2,-1,30,0,1,172=999,2
102219,1022,奇异金属,2034006=300,20,2,-1,30,0,1,172=999,2
102220,1022,复活之证,2031016=50,21,2,-1,30,0,1,172=999,2
102221,1022,往期扭蛋自选礼包,2091303=5,22,2,-1,30,0,1,172=999,2
102222,1022,魔力晶石,40000010=600,23,2,-1,30,0,1,172=999,2
102223,1022,Zeny随机宝箱,3010117=1,24,2,-1,35,0,1,172=999,2
102224,1022,暗夜精灵之翼,1100023=1,1,1,16,50,0,1,50=171,2
102225,1022,90级装备图纸碎片,2034012=30,2,2,-1,30,0,1,50=171,2
102226,1022,崩裂迪齿轮升级箱Ⅰ,2151533=2,3,2,-1,10,0,1,50=171,2
102227,1022,装备打造升级箱Ⅰ,2151538=4,4,2,-1,15,0,1,50=171,2
102228,1022,脸饰灵魂碎片,2151541=10,5,2,-1,10,0,1,50=171,2
102229,1022,紫色武器自选时空卡册（3天）,2091425=1,6,2,-1,20,0,1,50=171,2
102230,1022,武器强化金属,3022058=8,7,2,-1,30,0,1,50=171,2
102231,1022,防具强化金属,3022060=8,8,2,-1,20,0,1,50=171,2
102232,1022,高级钛钢碎片,2091501=2,9,2,-1,30,0,1,50=171,2
102233,1022,高级锢魔石,3021010=5,10,2,-1,10,0,1,50=171,2
102234,1022,稀有锢魔石,3021012=1,11,2,-1,30,0,1,50=171,2
102235,1022,高级卡片转蛋,3010131=1,12,2,-1,10,0,1,50=171,2
102236,1022,珍贵的卡片碎片,3020022=3,13,2,-1,15,0,1,50=171,2
102237,1022,传说的武器矿石,3020023=2,14,2,-1,15,0,1,50=171,2
102238,1022,传说的防具矿石,3020024=2,15,2,-1,15,0,1,50=171,2
102239,1022,传说的配饰矿石,3020025=2,16,2,-1,40,0,1,50=171,2
102240,1022,高级精炼自选礼盒,3010133=5,17,2,-1,30,0,1,50=171,2
102241,1022,高级精炼保护礼盒,3010132=3,18,2,-1,25,0,1,50=171,2
102242,1022,超级饼干,3024003=10,19,2,-1,30,0,1,50=171,2
102243,1022,奇异金属,2034006=300,20,2,-1,30,0,1,50=171,2
102244,1022,复活之证,2031016=50,21,2,-1,30,0,1,50=171,2
102245,1022,往期扭蛋自选礼包,2091303=5,22,2,-1,30,0,1,50=171,2
102246,1022,魔力晶石,40000010=600,23,2,-1,30,0,1,50=171,2
102247,1022,Zeny随机宝箱,3010117=1,24,2,-1,35,0,1,50=171,2
102248,1022,暗夜精灵之翼,1100023=1,1,1,16,50,0,1,0=49,2
102249,1022,70级装备图纸碎片,2034010=30,2,2,-1,30,0,1,0=49,2
102250,1022,崩裂迪齿轮升级箱Ⅰ,2151533=2,3,2,-1,10,0,1,0=49,2
102251,1022,装备打造升级箱Ⅰ,2151538=4,4,2,-1,15,0,1,0=49,2
102252,1022,脸饰灵魂碎片,2151541=10,5,2,-1,10,0,1,0=49,2
102253,1022,紫色武器自选时空卡册（3天）,2091425=1,6,2,-1,20,0,1,0=49,2
102254,1022,小声望箱子,3026006=60,7,2,-1,30,0,1,0=49,2
102255,1022,阳光猕猴桃,3024005=3,8,2,-1,20,0,1,0=49,2
102256,1022,高级钛钢碎片,2091501=2,9,2,-1,30,0,1,0=49,2
102257,1022,以太因子增幅卡,2040017=1,10,2,-1,10,0,1,0=49,2
102258,1022,超级齿轮扭蛋,60660030=3,11,2,-1,30,0,1,0=49,2
102259,1022,高级卡片转蛋,3010131=1,12,2,-1,10,0,1,0=49,2
102260,1022,珍贵的卡片碎片,3020022=3,13,2,-1,15,0,1,0=49,2
102261,1022,传说的武器矿石,3020023=2,14,2,-1,15,0,1,0=49,2
102262,1022,传说的防具矿石,3020024=2,15,2,-1,15,0,1,0=49,2
102263,1022,传说的配饰矿石,3020025=2,16,2,-1,40,0,1,0=49,2
102264,1022,高级精炼自选礼盒,3010133=5,17,2,-1,30,0,1,0=49,2
102265,1022,高级精炼保护礼盒,3010132=3,18,2,-1,25,0,1,0=49,2
102266,1022,超级饼干,3024003=10,19,2,-1,30,0,1,0=49,2
102267,1022,奇异金属,2034006=300,20,2,-1,30,0,1,0=49,2
102268,1022,复活之证,2031016=50,21,2,-1,30,0,1,0=49,2
102269,1022,往期扭蛋自选礼包,2091303=5,22,2,-1,30,0,1,0=49,2
102270,1022,魔力晶石,40000010=600,23,2,-1,30,0,1,0=49,2
102271,1022,Zeny随机宝箱,3010117=1,24,2,-1,35,0,1,0=49,2
102300,1023,暗夜精灵,1010061=1,1,1,17,50,0,1,172=999,0
102301,1023,暗夜精灵,1010062=1,2,1,17,50,0,1,172=999,1
102302,1023,100级装备图纸碎片,2034013=40,3,2,-1,30,0,1,172=999,2
102303,1023,A型绑定图纸自选包,3010137=1,4,2,-1,15,0,1,172=999,2
102304,1023,紫色卡片宝石,2050017=1,5,2,-1,8,0,1,172=999,2
102305,1023,高级钛钢,3024028=1,6,2,-1,8,0,1,172=999,2
102306,1023,核心加固装置2.0（7天）,3024052=1,7,2,-1,15,0,1,172=999,2
102307,1023,崩裂迪齿轮升级箱Ⅰ,2151533=2,8,2,-1,15,0,1,172=999,2
102308,1023,装备打造升级箱Ⅰ,2151538=5,9,2,-1,20,0,1,172=999,2
102309,1023,脸饰灵魂碎片,2151541=15,10,2,-1,8,0,1,172=999,2
102310,1023,冻干水果自选箱,3011504=1,11,2,-1,12,0,1,172=999,2
102311,1023,珍贵的卡片碎片,3020022=3,12,2,-1,10,0,1,172=999,2
102312,1023,高级钛钢碎片,2091501=3,13,2,-1,30,0,1,172=999,2
102313,1023,稀有锢魔石,3021012=2,14,2,-1,10,0,1,172=999,2
102314,1023,高级锢魔石,3021010=8,15,2,-1,20,0,1,172=999,2
102315,1023,强化金属自选礼盒,3011512=20,16,2,-1,40,0,1,172=999,2
102316,1023,高级精炼自选礼盒,3010133=8,17,2,-1,40,0,1,172=999,2
102317,1023,高级精炼保护礼盒,3010132=5,18,2,-1,35,0,1,172=999,2
102318,1023,传说的武器矿石,3020023=3,19,2,-1,20,0,1,172=999,2
102319,1023,传说的防具矿石,3020024=3,20,2,-1,20,0,1,172=999,2
102320,1023,传说的配饰矿石,3020025=3,21,2,-1,20,0,1,172=999,2
102321,1023,往期扭蛋自选礼包,2091303=6,22,2,-1,30,0,1,172=999,2
102322,1023,魔力晶石,40000010=1200,23,2,-1,45,0,1,172=999,2
102323,1023,Zeny随机宝箱,3010117=2,24,2,-1,35,0,1,172=999,2
102324,1023,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,172=999,2
102325,1023,暗夜精灵,1010061=1,1,1,17,50,0,1,50=171,0
102326,1023,暗夜精灵,1010062=1,2,1,17,50,0,1,50=171,1
102327,1023,90级装备图纸碎片,2034012=40,3,2,-1,30,0,1,50=171,2
102328,1023,A型绑定图纸自选包,3010137=1,4,2,-1,15,0,1,50=171,2
102329,1023,紫色卡片宝石,2050017=1,5,2,-1,8,0,1,50=171,2
102330,1023,高级钛钢,3024028=1,6,2,-1,8,0,1,50=171,2
102331,1023,核心加固装置2.0（7天）,3024052=1,7,2,-1,15,0,1,50=171,2
102332,1023,崩裂迪齿轮升级箱Ⅰ,2151533=2,8,2,-1,15,0,1,50=171,2
102333,1023,装备打造升级箱Ⅰ,2151538=5,9,2,-1,20,0,1,50=171,2
102334,1023,脸饰灵魂碎片,2151541=15,10,2,-1,8,0,1,50=171,2
102335,1023,冻干水果自选箱,3011504=1,11,2,-1,12,0,1,50=171,2
102336,1023,珍贵的卡片碎片,3020022=3,12,2,-1,10,0,1,50=171,2
102337,1023,高级钛钢碎片,2091501=3,13,2,-1,30,0,1,50=171,2
102338,1023,稀有锢魔石,3021012=2,14,2,-1,10,0,1,50=171,2
102339,1023,高级锢魔石,3021010=8,15,2,-1,20,0,1,50=171,2
102340,1023,强化金属自选礼盒,3011512=20,16,2,-1,40,0,1,50=171,2
102341,1023,高级精炼自选礼盒,3010133=8,17,2,-1,40,0,1,50=171,2
102342,1023,高级精炼保护礼盒,3010132=5,18,2,-1,35,0,1,50=171,2
102343,1023,传说的武器矿石,3020023=3,19,2,-1,20,0,1,50=171,2
102344,1023,传说的防具矿石,3020024=3,20,2,-1,20,0,1,50=171,2
102345,1023,传说的配饰矿石,3020025=3,21,2,-1,20,0,1,50=171,2
102346,1023,往期扭蛋自选礼包,2091303=6,22,2,-1,30,0,1,50=171,2
102347,1023,魔力晶石,40000010=1200,23,2,-1,45,0,1,50=171,2
102348,1023,Zeny随机宝箱,3010117=2,24,2,-1,35,0,1,50=171,2
102349,1023,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,50=171,2
102350,1023,暗夜精灵,1010061=1,1,1,17,50,0,1,0=49,0
102351,1023,暗夜精灵,1010062=1,2,1,17,50,0,1,0=49,1
102352,1023,70级装备图纸碎片,2034010=40,3,2,-1,30,0,1,0=49,2
102353,1023,A型绑定图纸自选包,3010137=1,4,2,-1,15,0,1,0=49,2
102354,1023,紫色卡片宝石,2050017=1,5,2,-1,8,0,1,0=49,2
102355,1023,高级钛钢,3024028=1,6,2,-1,8,0,1,0=49,2
102356,1023,核心加固装置2.0（7天）,3024052=1,7,2,-1,15,0,1,0=49,2
102357,1023,崩裂迪齿轮升级箱Ⅰ,2151533=2,8,2,-1,15,0,1,0=49,2
102358,1023,装备打造升级箱Ⅰ,2151538=5,9,2,-1,20,0,1,0=49,2
102359,1023,脸饰灵魂碎片,2151541=15,10,2,-1,8,0,1,0=49,2
102360,1023,冻干水果自选箱,3011504=1,11,2,-1,12,0,1,0=49,2
102361,1023,珍贵的卡片碎片,3020022=3,12,2,-1,10,0,1,0=49,2
102362,1023,高级钛钢碎片,2091501=3,13,2,-1,30,0,1,0=49,2
102363,1023,超级齿轮扭蛋,60660030=5,14,2,-1,10,0,1,0=49,2
102364,1023,阳光猕猴桃,3024005=6,15,2,-1,20,0,1,0=49,2
102365,1023,超级饼干,3024003=15,16,2,-1,40,0,1,0=49,2
102366,1023,高级精炼自选礼盒,3010133=8,17,2,-1,40,0,1,0=49,2
102367,1023,高级精炼保护礼盒,3010132=5,18,2,-1,35,0,1,0=49,2
102368,1023,传说的武器矿石,3020023=3,19,2,-1,20,0,1,0=49,2
102369,1023,传说的防具矿石,3020024=3,20,2,-1,20,0,1,0=49,2
102370,1023,传说的配饰矿石,3020025=3,21,2,-1,20,0,1,0=49,2
102371,1023,往期扭蛋自选礼包,2091303=6,22,2,-1,30,0,1,0=49,2
102372,1023,魔力晶石,40000010=1200,23,2,-1,45,0,1,0=49,2
102373,1023,Zeny随机宝箱,3010117=2,24,2,-1,35,0,1,0=49,2
102374,1023,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,0=49,2
102400,1024,分裂蘑菇,1021041=1,1,1,18,50,0,1,172=999,2
102401,1024,100级装备图纸碎片,2034013=40,2,2,-1,30,0,1,172=999,2
102402,1024,紫色卡片宝石,2050017=1,3,2,-1,8,0,1,172=999,2
102403,1024,高级钛钢,3024028=1,4,2,-1,8,0,1,172=999,2
102404,1024,95级高级饰品自选箱,2151537=1,5,2,-1,10,0,1,172=999,2
102405,1024,高级钛钢碎片,2091501=5,6,2,-1,10,0,1,172=999,2
102406,1024,冻干水果自选箱,3011504=1,7,2,-1,12,0,1,172=999,2
102407,1024,核心加固装置2.0（7天）,3024052=1,8,2,-1,15,0,1,172=999,2
102408,1024,崩裂迪齿轮升级箱Ⅰ,2151533=2,9,2,-1,17,0,1,172=999,2
102409,1024,装备打造升级箱Ⅰ,2151538=5,10,2,-1,12,0,1,172=999,2
102410,1024,脸饰灵魂碎片,2151541=15,11,2,-1,8,0,1,172=999,2
102411,1024,超级饼干,3024003=10,12,2,-1,35,0,1,172=999,2
102412,1024,阳光猕猴桃,3024005=3,13,2,-1,25,0,1,172=999,2
102413,1024,高级精炼自选礼盒,3010133=8,14,2,-1,30,0,1,172=999,2
102414,1024,高级精炼保护礼盒,3010132=4,15,2,-1,35,0,1,172=999,2
102415,1024,传说的武器矿石,3020023=3,16,2,-1,20,0,1,172=999,2
102416,1024,传说的防具矿石,3020024=3,17,2,-1,20,0,1,172=999,2
102417,1024,传说的配饰矿石,3020025=3,18,2,-1,20,0,1,172=999,2
102418,1024,高级卡片转蛋,3010131=1,19,2,-1,30,0,1,172=999,2
102419,1024,珍贵的卡片碎片,3020022=3,20,2,-1,15,0,1,172=999,2
102420,1024,稀有锢魔石,3021012=3,21,2,-1,10,0,1,172=999,2
102421,1024,高级锢魔石,3021010=4,22,2,-1,20,0,1,172=999,2
102422,1024,奇异金属,2034006=400,23,2,-1,35,0,1,172=999,2
102423,1024,铜币,101=5000000,24,2,-1,30,0,1,172=999,2
102424,1024,分裂蘑菇,1021041=1,1,1,18,50,0,1,50=171,2
102425,1024,90级装备图纸碎片,2034012=40,2,2,-1,30,0,1,50=171,2
102426,1024,紫色卡片宝石,2050017=1,3,2,-1,8,0,1,50=171,2
102427,1024,高级钛钢,3024028=1,4,2,-1,8,0,1,50=171,2
102428,1024,紫色武器自选时空卡册（7天）,2091165=1,5,2,-1,10,0,1,50=171,2
102429,1024,高级钛钢碎片,2091501=5,6,2,-1,10,0,1,50=171,2
102430,1024,冻干水果自选箱,3011504=1,7,2,-1,12,0,1,50=171,2
102431,1024,核心加固装置2.0（7天）,3024052=1,8,2,-1,15,0,1,50=171,2
102432,1024,崩裂迪齿轮升级箱Ⅰ,2151533=2,9,2,-1,17,0,1,50=171,2
102433,1024,装备打造升级箱Ⅰ,2151538=5,10,2,-1,12,0,1,50=171,2
102434,1024,脸饰灵魂碎片,2151541=15,11,2,-1,8,0,1,50=171,2
102435,1024,超级饼干,3024003=10,12,2,-1,35,0,1,50=171,2
102436,1024,阳光猕猴桃,3024005=3,13,2,-1,25,0,1,50=171,2
102437,1024,高级精炼自选礼盒,3010133=8,14,2,-1,30,0,1,50=171,2
102438,1024,高级精炼保护礼盒,3010132=4,15,2,-1,35,0,1,50=171,2
102439,1024,传说的武器矿石,3020023=3,16,2,-1,20,0,1,50=171,2
102440,1024,传说的防具矿石,3020024=3,17,2,-1,20,0,1,50=171,2
102441,1024,传说的配饰矿石,3020025=3,18,2,-1,20,0,1,50=171,2
102442,1024,高级卡片转蛋,3010131=1,19,2,-1,30,0,1,50=171,2
102443,1024,珍贵的卡片碎片,3020022=3,20,2,-1,15,0,1,50=171,2
102444,1024,稀有锢魔石,3021012=3,21,2,-1,10,0,1,50=171,2
102445,1024,高级锢魔石,3021010=4,22,2,-1,20,0,1,50=171,2
102446,1024,奇异金属,2034006=400,23,2,-1,35,0,1,50=171,2
102447,1024,铜币,101=5000000,24,2,-1,30,0,1,50=171,2
102448,1024,分裂蘑菇,1021041=1,1,1,18,50,0,1,0=49,2
102449,1024,70级装备图纸碎片,2034010=40,2,2,-1,30,0,1,0=49,2
102450,1024,紫色卡片宝石,2050017=1,3,2,-1,8,0,1,0=49,2
102451,1024,高级钛钢,3024028=1,4,2,-1,8,0,1,0=49,2
102452,1024,紫色武器自选时空卡册（7天）,2091165=1,5,2,-1,10,0,1,0=49,2
102453,1024,高级钛钢碎片,2091501=5,6,2,-1,10,0,1,0=49,2
102454,1024,冻干水果自选箱,3011504=1,7,2,-1,12,0,1,0=49,2
102455,1024,核心加固装置2.0（7天）,3024052=1,8,2,-1,15,0,1,0=49,2
102456,1024,崩裂迪齿轮升级箱Ⅰ,2151533=2,9,2,-1,17,0,1,0=49,2
102457,1024,装备打造升级箱Ⅰ,2151538=5,10,2,-1,12,0,1,0=49,2
102458,1024,脸饰灵魂碎片,2151541=15,11,2,-1,8,0,1,0=49,2
102459,1024,超级饼干,3024003=15,12,2,-1,35,0,1,0=49,2
102460,1024,阳光猕猴桃,3024005=3,13,2,-1,25,0,1,0=49,2
102461,1024,高级精炼自选礼盒,3010133=8,14,2,-1,30,0,1,0=49,2
102462,1024,高级精炼保护礼盒,3010132=4,15,2,-1,35,0,1,0=49,2
102463,1024,传说的武器矿石,3020023=3,16,2,-1,20,0,1,0=49,2
102464,1024,传说的防具矿石,3020024=3,17,2,-1,20,0,1,0=49,2
102465,1024,传说的配饰矿石,3020025=3,18,2,-1,20,0,1,0=49,2
102466,1024,高级卡片转蛋,3010131=1,19,2,-1,30,0,1,0=49,2
102467,1024,珍贵的卡片碎片,3020022=3,20,2,-1,15,0,1,0=49,2
102468,1024,小声望箱子,3026006=100,21,2,-1,10,0,1,0=49,2
102469,1024,野生猕猴桃,3024004=20,22,2,-1,20,0,1,0=49,2
102470,1024,奇异金属,2034006=400,23,2,-1,35,0,1,0=49,2
102471,1024,铜币,101=5000000,24,2,-1,30,0,1,0=49,2
102501,1025,童真礼结帽,1070253=1,1,1,13,50,0,1,0=9999,2
102502,1025,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,100=9999,2
102503,1025,80级装备图纸碎片,2034011=10,3,2,-1,30,0,1,0=99,2
102504,1025,装备打造升级箱Ⅰ,2151538=1,4,2,-1,20,0,1,0=9999,2
102505,1025,兔耳帽碎片,2151553=1,5,2,-1,40,0,1,0=9999,2
102506,1025,崩裂迪齿轮,3024024=1,6,2,-1,15,0,1,0=9999,2
102507,1025,高级精炼自选礼盒,3010133=2,7,2,-1,20,0,1,0=9999,2
102508,1025,珍贵的卡片碎片,3020022=1,8,2,-1,20,0,1,0=9999,2
102509,1025,高级锢魔石,3021010=1,9,2,-1,15,0,1,0=9999,2
102510,1025,莫拉硬币,3021001=15,10,2,-1,30,0,1,0=9999,2
102511,1025,魔物娃娃自选礼包,3011403=1,11,2,-1,30,0,1,0=9999,2
102601,1026,童真眼镜,1080086=1,1,1,14,50,0,1,0=9999,2
102602,1026,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,100=9999,2
102603,1026,80级装备图纸碎片,2034011=10,3,2,-1,30,0,1,0=99,2
102604,1026,崩裂迪齿轮,3024024=1,4,2,-1,15,0,1,0=9999,2
102605,1026,装备打造升级箱Ⅰ,2151538=1,5,2,-1,20,0,1,0=9999,2
102606,1026,兔耳帽碎片,2151553=1,6,2,-1,20,0,1,0=9999,2
102607,1026,珍贵的卡片碎片,3020022=1,7,2,-1,20,0,1,0=9999,2
102608,1026,稀有锢魔石,3021012=1,8,2,-1,20,0,1,0=9999,2
102609,1026,中级润滑剂,3024032=1,9,2,-1,30,0,1,0=9999,2
102610,1026,附魔加速包,3010124=2,10,2,-1,35,0,1,0=9999,2
102611,1026,核心加固装置2.0（3天）,3024051=1,11,2,-1,15,0,1,0=9999,2
102612,1026,扭蛋随机箱,2091431=2,12,2,-1,20,0,1,0=9999,2
102613,1026,女神之泪补给箱,2091426=5,13,2,-1,20,0,1,0=9999,2
102614,1026,传说矿石自选包,3011513=1,14,2,-1,10,0,1,0=9999,2
102615,1026,野生猕猴桃,3024004=5,15,2,-1,30,0,1,0=9999,2
102616,1026,超级饼干,3024003=3,16,2,-1,25,0,1,0=9999,2
102617,1026,魔力晶石,40000010=300,17,2,-1,30,0,1,0=9999,2
102701,1027,童真冰淇淋,1090064=1,1,1,15,50,0,1,0=9999,2
102702,1027,100级装备图纸碎片,2034013=20,2,2,-1,30,0,1,100=9999,2
102703,1027,80级装备图纸碎片,2034011=20,3,2,-1,30,0,1,0=99,2
102704,1027,崩裂迪齿轮升级箱Ⅰ,2151533=1,4,2,-1,15,0,1,0=9999,2
102705,1027,装备打造升级箱Ⅰ,2151538=1,5,2,-1,20,0,1,0=9999,2
102706,1027,莫拉硬币升级箱Ⅰ,2151530=2,6,2,-1,20,0,1,0=9999,2
102707,1027,兔耳帽碎片,2151553=1,7,2,-1,15,0,1,0=9999,2
102708,1027,高级卡片转蛋,3010131=1,8,2,-1,15,0,1,0=9999,2
102709,1027,珍贵的卡片碎片,3020022=2,9,2,-1,30,0,1,0=9999,2
102710,1027,高级锢魔石,3021010=2,10,2,-1,20,0,1,0=9999,2
