ID,Index,Group,Name,Target,TargetString,Desc,Point,Atlas,Icon,BroadCast,BroadCastText,Award,Title,HideType,StickersID,ShowPopup,OpensystemID,LocalizationArea
50001404,500,50001401,昆虫研究IV,12=5000000=8,,累计击杀昆虫类魔物达到{0},600,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001405,500,50001401,昆虫研究V,12=12000000=8,,累计击杀昆虫类魔物达到{0},1200,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001501,500,0,前辈的风采,50=1,,查看1次照片墙,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001601,500,50001601,极限挑战I,34=1000,,极限挑战历史最高分达到{0}分,100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001602,500,50001601,极限挑战II,34=3000,,极限挑战历史最高分达到{0}分,200,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001603,500,50001601,极限挑战III,34=8000,,极限挑战历史最高分达到{0}分,500,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001604,500,50001601,极限挑战IV,34=10000,,极限挑战历史最高分达到{0}分,800,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001605,500,50001601,极限挑战V,34=15000,,极限挑战历史最高分达到{0}分,1000,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110360,,0,,,,
50001701,500,50001701,魔物图鉴I,67=10,,魔物图鉴点亮数量达到{0},100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001702,500,50001701,魔物图鉴II,67=30,,魔物图鉴点亮数量达到{0},200,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001703,500,50001701,魔物图鉴III,67=60,,魔物图鉴点亮数量达到{0},350,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001704,500,50001701,魔物图鉴IV,67=100,,魔物图鉴点亮数量达到{0},550,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001705,500,50001701,魔物图鉴V,67=140,,魔物图鉴点亮数量达到{0},800,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50001801,500,50001801,美食家I,62=15,,累计制造料理数量达到{0},50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001802,500,50001801,美食家II,62=100,,累计制造料理数量达到{0},100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001803,500,50001801,美食家III,62=300,,累计制造料理数量达到{0},200,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110370,,0,,,,
50001804,500,50001801,美食家IV,62=800,,累计制造料理数量达到{0},400,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110380,,0,,,,
50001805,500,50001801,美食家V,62=1500,,累计制造料理数量达到{0},800,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110390,,0,,,,
50001901,500,50001901,药剂专精I,63=15,,累计制造药水数量达到{0},50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001902,500,50001901,药剂专精II,63=100,,累计制造药水数量达到{0},100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50001903,500,50001901,药剂专精III,63=300,,累计制造药水数量达到{0},200,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110400,,0,,,,
50001904,500,50001901,药剂专精IV,63=800,,累计制造药水数量达到{0},400,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110410,,0,,,,
50001905,500,50001901,药剂专精V,63=1500,,累计制造药水数量达到{0},800,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110420,,0,,,,
50002001,500,0,探索普隆德拉,69=1=4|69=1=1|69=1=5,普隆德拉南门|\b\b\b\b普隆德拉西门|\b\b\b\b普隆德拉北门,探索普隆德拉所有区域,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002101,500,0,探索吉芬,69=1=23|69=1=12|69=1=10,吉芬东部|\b\b\b\b吉芬西部|\b\b\b\b吉芬北部,探索吉芬所有区域,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002201,500,0,探索梦罗克,69=1=28|69=1=25|69=1=38|69=1=19,梦罗克南部|\b\b\b\b梦罗克西部|\b\b\b\b苏克拉特南部|\b\b\b\b苏克拉特沙漠,探索梦罗克所有区域,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002301,500,0,探索苏克拉特,69=1=38,苏克拉特南部,探索苏克拉特所有区域,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,2,,,,
50002401,500,0,探索斐扬,69=1=36|69=1=45|69=1=48|69=1=37,斐扬东部|\b\b\b\b斐扬南部|\b\b\b\b 斐扬树林|\b\b\b\b斐扬树林深处,探索斐扬所有区域,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002501,500,0,存储服务,90=1,,在主城卡普拉职员处使用存储服务,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002601,500,0,探索者,53=1=50002001|53=1=50002101|53=1=50002201|53=1=50002401,探索普隆德拉|\b\b\b\b探索吉芬|\b\b\b\b探索梦罗克|\b\b\b\b探索斐扬,完成所有探索成就,150,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002701,500,50002701,喵利I,110=1=101,,累计发现{0}只喵利,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002702,500,50002701,喵利II,110=3=101,,累计发现{0}只喵利,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002703,500,50002701,喵利III,110=5=101,,累计发现{0}只喵利,125,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002704,500,50002701,喵利IV,110=9=101,,累计发现{0}只喵利,175,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002705,500,50002701,喵利V,110=13=101,,累计发现{0}只喵利,225,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002801,500,50002801,波利兔I,110=1=102,,累计发现{0}只波利兔,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002802,500,50002801,波利兔II,110=3=102,,累计发现{0}只波利兔,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002803,500,50002801,波利兔III,110=5=102,,累计发现{0}只波利兔,125,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002804,500,50002801,波利兔IV,110=9=102,,累计发现{0}只波利兔,175,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002805,500,50002801,波利兔V,110=13=102,,累计发现{0}只波利兔,225,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002901,500,50002901,哼利I,110=1=103,,累计发现{0}只哼利,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002902,500,50002901,哼利II,110=3=103,,累计发现{0}只哼利,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50002903,500,50002901,哼利III,110=5=103,,累计发现{0}只哼利,125,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002904,500,50002901,哼利IV,110=9=103,,累计发现{0}只哼利,175,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50002905,500,50002901,哼利V,110=13=103,,累计发现{0}只哼利,225,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003001,500,50003001,土拨利I,110=1=104,,累计发现{0}只土拨利,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50003002,500,50003001,土拨利II,110=2=104,,累计发现{0}只土拨利,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50003003,500,50003001,土拨利III,110=3=104,,累计发现{0}只土拨利,125,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003004,500,50003001,土拨利IV,110=4=104,,累计发现{0}只土拨利,175,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003005,500,50003001,土拨利V,110=6=104,,累计发现{0}只土拨利,225,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003101,500,50003101,幽灵波利I,110=1=111,,累计发现{0}只幽灵波利,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50003102,500,50003101,幽灵波利II,110=3=111,,累计发现{0}只幽灵波利,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50003103,500,50003101,幽灵波利III,110=6=111,,累计发现{0}只幽灵波利,125,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003104,500,50003101,幽灵波利IV,110=10=111,,累计发现{0}只幽灵波利,175,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003105,500,50003101,幽灵波利V,110=14=111,,累计发现{0}只幽灵波利,225,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003201,500,50003201,波波鱼I,110=1=121,,累计发现{0}只波波鱼,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50003202,500,50003201,波波鱼II,110=2=121,,累计发现{0}只波波鱼,75,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,,,,,0,,,,
50003203,500,50003201,波波鱼III,110=3=121,,累计发现{0}只波波鱼,125,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003204,500,50003201,波波鱼IV,110=4=121,,累计发现{0}只波波鱼,175,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50003205,500,50003201,波波鱼V,110=5=121,,累计发现{0}只波波鱼,225,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
60000101,600,60000101,私人收藏I,9=3,,累计存入配饰数量达到{0},75,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
60000102,600,60000101,私人收藏II,9=6,,累计存入配饰数量达到{0},150,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
60000103,600,60000101,私人收藏III,9=30,,累计存入配饰数量达到{0},300,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000104,600,60000101,私人收藏IV,9=90,,累计存入配饰数量达到{0},1000,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000105,600,60000101,私人收藏V,9=180,,累计存入配饰数量达到{0},2000,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000201,600,0,穿戴配饰,49=1,,穿戴任意1件配饰,50,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
60000301,600,0,装备载具,51=1,,装备1个载具,250,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000401,600,60000401,典藏值I,35=10,,衣橱典藏值历史最大值达到{0},125,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
60000402,600,60000401,典藏值II,35=50,,衣橱典藏值历史最大值达到{0},250,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000403,600,60000401,典藏值III,35=100,,衣橱典藏值历史最大值达到{0},500,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000404,600,60000401,典藏值IV,35=200,,衣橱典藏值历史最大值达到{0},1000,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000405,600,60000401,典藏值V,35=500,,衣橱典藏值历史最大值达到{0},2000,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,3,,,,0,,,,
60000501,600,0,改头换面,59=1,,修改发型或发色1次,25,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
60000601,600,0,美瞳,60=1,,修改瞳型或瞳色1次,25,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
60000701,600,0,表情包,73=1,,使用1次头顶表情,25,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,0,,,,
90020101,600,0,,54=2,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020102,600,0,,9=2,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020103,600,0,,118=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020104,600,0,,1=10,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020105,600,0,,102=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020106,600,0,,105=2,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020107,600,0,,14=1=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020108,600,0,,108=1=30,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020201,600,0,,54=3,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020202,600,0,,109=1=30,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020203,600,0,,5=4,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020204,600,0,,86=1=4050,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020205,600,0,,127=3,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020206,600,0,,134=2,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020207,600,0,,133=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020208,600,0,,52=1=12005690,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020301,600,0,,37=2,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020302,600,0,,52=1=19001710,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020303,600,0,,132=4,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020304,600,0,,122=5,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020305,600,0,,135=5,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020306,600,0,,52=1=12005790,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020307,600,0,,52=1=12005890,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020308,600,0,,52=1=12005990,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020401,600,0,,89=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020402,600,0,,38=3,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020403,600,0,,93=24,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020404,600,0,,136=50,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020405,600,0,,108=1=50,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020406,600,0,,53=1=91000001|53=1=91000002,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020407,600,0,,52=1=12006590,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020408,600,0,,52=1=12006490,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020501,600,0,,6=15,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020502,600,0,,139=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020503,600,0,,140=3,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020504,600,0,,134=3,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020505,600,0,,109=1=50,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020506,600,0,,105=5,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020507,600,0,,52=1=12006190,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
90020508,600,0,,52=1=12006290,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
91000001,600,0,,137=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
91000002,600,0,,138=1,,,,AchievementIcon,UI_AchievementIcon_Chenghao_05.png,,,,,2,,,,
40001801,400,40001801,协同之证I,126=50,,累计获得{0}个协同之证,50,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40001802,400,40001801,协同之证II,126=1000,,累计获得{0}个协同之证,250,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40001803,400,40001801,协同之证III,126=5000,,累计获得{0}个协同之证,500,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40001901,400,40001901,助战小能手I,127=10,,累计助战了{0}次,50,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40001902,400,40001901,助战小能手II,127=200,,累计助战了{0}次,300,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,4110430,,,,,,
40001903,400,40001901,助战小能手III,127=800,,累计助战了{0}次,1000,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,4110440,,,,,,
40002001,400,40002001,关爱萌新I,128=1,,累计赠送过{0}个萌新玩家礼物,25,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002002,400,40002001,关爱萌新II,128=20,,累计赠送过{0}个萌新玩家礼物,50,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002003,400,40002001,关爱萌新III,128=100,,累计赠送过{0}个萌新玩家礼物,100,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002101,400,0,获赠萌新者礼物,129=1,,获得1次萌新玩家赠送的礼物,50,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002201,400,40002201,关爱回归I,130=5,,累计赠送过{0}个回归玩家礼物,25,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002202,400,40002201,关爱回归II,130=30,,累计赠送过{0}个回归玩家礼物,50,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002203,400,40002201,关爱回归III,130=100,,累计赠送过{0}个回归玩家礼物,100,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
40002301,400,0,获赠回归者礼物,131=1,,获得1次回归玩家赠送的礼物,50,AchievementIcon,UI_AchievementIcon_ChenghaoIcon_03.png,,,,,,,,,
50000002,500,0,巫女的爱情,52=1=12001460,,完成奇遇任务：巫女的爱情,50,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,,,0,,,,
50000003,500,0,百草图鉴,52=1=19008230,,完成奇遇任务：百草图鉴,100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110450,,1,,,,
50000004,500,0,失踪的骑士团,52=1=19003220,,完成奇遇任务：失踪的骑士团,100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110460,,1,,,,
50000005,500,0,被困的超魔导师,52=1=19007020,,完成奇遇任务：被困的超魔导师,100,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110470,,1,,,,
50000006,500,0,遥远的故乡,52=1=19003120,,完成奇遇任务：遥远的故乡,150,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110490,,1,,,,
50000007,500,0,最后的驱魔,52=1=19009150,,完成奇遇任务：最后的驱魔,150,AchievementIcon,UI_AchievementIcon_Chenghao_04.png,3,,4110480,,1,,,,
20014201,200,20014201,撕裂的面具I,142=1=4090=360,,6分钟内完成副本：探秘哥布灵(剧情),100,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,9
20014202,200,20014201,撕裂的面具II,142=1=4090=210,,3分30秒内完成副本：探秘哥布灵(剧情),500,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,4110500,,0,,,,9
20014203,200,0,武器发光了,147=6,,精炼共鸣达到等级{0},2000,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,3,,4110510,,0,,,,25
20014220,200,0,金闪闪,147=8,,精炼共鸣达到等级{0},4000,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,3,,4110520,,0,,,,25
20014204,200,20014204,冒险一周,148=7,,累计登录{0}天,20,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014205,200,20014204,冒险一个月,148=30,,累计登录{0}天,150,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014206,200,20014204,百日之约,148=100,,累计登录{0}天,500,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,3,,,,0,,,,25
20014207,200,20014204,天天来报道,148=365,,累计登录{0}天,1500,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,3,,,,0,,,,25
20014208,200,20014208,随手采采,152=20,,累计采摘{0}次,10,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014209,200,20014208,植物标本收藏家,152=300,,累计采摘{0}次,50,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014210,200,20014208,尝遍百草,152=1000,,累计采摘{0}次,100,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014211,200,,哇！特技,156=1,,任意装备附魔时出现特技,100,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014214,200,,热心的人,154=100,,使用天地树叶子或者复活术复活其他玩家100次,100,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,,,0,,,,25
20014215,200,,希望之光,142=1=4102=420,,7分钟内完成副本：净化修道院（海姆挑战）,100,AchievementIcon,UI_AchievementIcom_Chenghao_01.png,,,4110530,,0,,,,9
