ItemID,,,FloatRange,Price,NodePrice1,NodePrice2,NodePrice3,NodePrice4,NodePrice5,NodePrice6,NodePrice7,NodePrice8,NodePrice9,NodePrice10,NodePrice11,NodePrice12,NodePrice13,NodePrice14,NodePrice15,NodePrice16,NodePrice17,NodePrice18,NodePrice19,NodePrice20,NodePrice21,NodePrice22,NodePrice23,NodePrice24,NodePrice25,NodePrice26,NodePrice27,NodePrice28,NodePrice29,NodePrice30
道具ID,道具名称(策划用),筛选(策划用，1摆摊2商会),允许浮动比例(万分比),期望价格\r\n(异常情况取不到值，用第一个合法值),服务器等级30\r\n(异常情况取不到价格时，使用节点价格1),服务器等级35,服务器等级40,服务器等级45,服务器等级50,服务器等级55,服务器等级60,服务器等级65,服务器等级70,服务器等级75,服务器等级80,服务器等级85,服务器等级90,服务器等级95,服务器等级100,服务器等级105,服务器等级110,服务器等级115,服务器等级120,服务器等级125,服务器等级130,服务器等级135,服务器等级140,服务器等级145,服务器等级150,服务器等级155,服务器等级160,服务器等级165,服务器等级170,服务器等级175
3040012,煤炭,1,1000,30=1250|35=1250|40=1250|45=1250|50=1250|55=1250|60=1250|65=1250|70=1250|75=1250|80=1250|85=1250|90=1250|95=1250|100=1250|105=1250|110=1250|115=1250|120=1250|125=1250|130=1250|135=1250|140=1250|145=1250|150=1250|155=1250|160=1250|165=1250|170=1250|175=1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
4020008,蜗牛卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4020013,僵尸卡片,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
4020005,艾斯蜘蛛卡片,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
4020006,狂暴木乃伊卡片,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
4020001,盗虫卵卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4020009,蚁卵卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4020012,兽人战士卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4020011,大脚熊卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4020007,安毕斯卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4020014,毕帝特飞龙卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4030001,波利卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4030002,虫蛹卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4030018,小鸡卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4030005,蛋壳小鸡卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4030003,摇滚蝗虫卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4030010,罗达蛙卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4030004,盗虫卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4030008,沙漠幼狼卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4030014,卡那多斯卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4030009,野猪卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4030017,绿苍蝇卡片,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
4030011,大嘴鸟卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040005,秃鹰卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4040001,蓝疯兔卡片,2,5000,30=80000|35=80000|40=80000|45=80000|50=80000|55=80000|60=80000|65=80000|70=80000|75=80000|80=80000|85=80000|90=80000|95=80000|100=80000|105=80000|110=80000|115=80000|120=80000|125=80000|130=80000|135=80000|140=80000|145=80000|150=80000|155=80000|160=80000|165=80000|170=80000|175=80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000
4040007,白幽灵卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040006,巧克猴卡片,2,5000,30=80000|35=80000|40=80000|45=80000|50=80000|55=80000|60=80000|65=80000|70=80000|75=80000|80=80000|85=80000|90=80000|95=80000|100=80000|105=80000|110=80000|115=80000|120=80000|125=80000|130=80000|135=80000|140=80000|145=80000|150=80000|155=80000|160=80000|165=80000|170=80000|175=80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000
4040018,兽人腐尸卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040019,麦斯特卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040012,乌贼卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040002,猎蝇卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040011,蚯蚓卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040020,南瓜先生卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4040013,蛇女伊丝卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4050001,苍蝇卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4050005,腐尸卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4050006,玛勒盗虫卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4050007,转转蛋卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4050004,黑狐卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4050003,人鱼士兵卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4050002,木乃伊犬卡片,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
4050008,鬼女卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4060007,森灵卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4060004,魔菇卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4060001,克瑞米卡片,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
4060003,白鼠卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4060002,溜溜猴卡片,2,5000,30=4000|35=4000|40=4000|45=4000|50=4000|55=4000|60=4000|65=4000|70=4000|75=4000|80=4000|85=4000|90=4000|95=4000|100=4000|105=4000|110=4000|115=4000|120=4000|125=4000|130=4000|135=4000|140=4000|145=4000|150=4000|155=4000|160=4000|165=4000|170=4000|175=4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4060006,波波利卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4060012,毒魔菇卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
4060011,狸猫卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4060008,邪骸海盗卡片,2,5000,30=40000|35=40000|40=40000|45=40000|50=40000|55=40000|60=40000|65=40000|70=40000|75=40000|80=40000|85=40000|90=40000|95=40000|100=40000|105=40000|110=40000|115=40000|120=40000|125=40000|130=40000|135=40000|140=40000|145=40000|150=40000|155=40000|160=40000|165=40000|170=40000|175=40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
4060013,摩卡卡片,2,5000,30=6000|35=6000|40=6000|45=6000|50=6000|55=6000|60=6000|65=6000|70=6000|75=6000|80=6000|85=6000|90=6000|95=6000|100=6000|105=6000|110=6000|115=6000|120=6000|125=6000|130=6000|135=6000|140=6000|145=6000|150=6000|155=6000|160=6000|165=6000|170=6000|175=6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
