ID,PreText,ActTextOne,ActTextTwo,ActTextThree,ActTextFour,ActTextFive
1834,,Nil|Nil|Nil|受到攻击时，有5%几率自动念咒天使之障壁Lv.5|精炼+6时，生命上限+{value1}|精炼+10时，生命上限+{value1}%|精炼+15时，受到物理伤害减免+{value1}%,,,,
1835,,攻击时额外附带伤害，伤害为力量*物理攻击/210|进入战斗后，每10秒额外损失1400点HP|精炼+6时，攻速+7%|精炼+10时，每点力量额外加1点物理攻击|精炼+15时，附带伤害提升至力量*物理攻击/140,,,,
1836,,Nil|Nil|Nil|精炼+6时，暴击+{value1}|精炼+10时，暴击+{value1}|精炼+10时，暴击伤害+{value1}%|精炼+15时，暴击伤害+{value1}%,,,,
1837,,Nil|Nil|双剑格挡期间，成功格挡将会自动念咒已习得最高等级的狮子奋迅（冷却时间2.5s）|精炼+6时，双剑格挡成功格挡物理伤害概率提升12%|精炼+10时，双剑格挡成功格挡魔法伤害概率提升12%|精炼+15时，狮子奋迅伤害增加30%,,,,
1838,,狂怒之枪激活时提供额外攻速12%|狂怒之枪期间普攻攻击可以减少狂怒之枪冷却时间，最多减少30秒|精炼每+1，狂怒之枪负面效果减少3%|精炼+6时，狂怒之枪激活时额外攻速提升12%|精炼+10时，额外攻速提升12%|精炼+15时，额外攻速提升15%,,,,
1839,,Nil|Nil|精炼每+2，治疗效果+1.4%,,,,
1840,,Nil|治愈术治疗量额外+魔法攻击*100%|精炼每+2，魔法攻击+1.4%,,,,
1841,,Nil|转生术可变吟唱时间-50%|十字驱魔可变吟唱时间-50%|精炼+10时，十字驱魔技能伤害+14%|精炼+15时，十字驱魔忽视目标魔法防御|精炼+15时，十字驱魔固定吟唱时间-1s,,,,
1842,,Nil|精炼+6时，技能公共CD-5%|精炼每+1，技能公共CD-0.5%|精炼每+1，魔法攻击+24,,,,
1843,,Nil|Nil|Nil|受攻击时有5%几率自动念咒能量外套|精炼+6时，魔法攻击+60|精炼+6时，生命上限+700|精炼+10时，魔法攻击+60|精炼+10时，生命上限+700|精炼+15时，生命上限+7.00%|精炼+15时，受到物理伤害减免+7.00%,,,,
1844,,治愈术效果降低为80%，治愈术会对目标周围3m内角色30%治愈术的效果|精炼+6时，治愈术效果为90%|精炼+10时，范围治疗效果提升至治愈术的70%|精炼+15时，治愈术效果不降低，范围治疗效果提升至治愈术的80%,,,,
1845,,Nil|释放技能有30%几率使自己魔攻提升30%，持续6秒|精炼每+1，智力+1|精炼每+1，生命上限+55|精炼每+1，魔法攻击+12|精炼+15时，触发魔攻增加效果提升至40%,,,,
1846,,每次释放技能获得一层灵巫效果，每层灵巫提升魔法攻击加成10%，攻速5%，持续1秒，最多2层，达到最大层数进入魂咬状态(魂咬：每次攻击额外附加魔法攻击*450%的伤害)|精炼+6时，灵巫最大层数+1|精炼+10时，灵巫最大层数+2|精炼+15时，额外伤害提升魔法攻击*300%,,,,
1847,,Nil|精炼每+3，敏捷+1|攻击命中目标后，会使毒性感染的CD减少1秒|精炼+15时，毒属性技能伤害+{value1}%,,,,
1848,,Nil|精炼+6时，对异常状态目标，暴击伤害提升14%|精炼+10时，对异常状态目标物理伤害提升28%|精炼+15时，对异常状态目标物理伤害提升28%,,,,
1849,,武器火属性|Nil|Nil|攻击时有5%几率时目标沉默|精炼+6时，火属性技能伤害+10%|精炼+10时，火属性技能伤害+18%|精炼+15时，火属性克制伤害+18%,,,,
1850,,Nil|攻击时有10%几率触发洛奇的勇气：攻击速度+15%，暴击+10，持续3秒|精炼+6时，暴击+5|精炼+6时，暴击伤害+8%|精炼+10时，暴击伤害+14%|精炼+15时，洛奇的勇气额外增加24%暴击伤害,,,,
1851,,Nil|对中毒目标伤害提升{value1}%|精炼+6时，毒属性技能伤害+{value1}%|精炼+10时，毒属性技能伤害+{value1}%|精炼+15时，毒属性克制伤害+{value1}%,,,,
1852,,Nil|Nil|Nil|深红切割技能伤害+8%|精炼+6时，深红切割技能伤害+8%|精炼+10时，深红切割技能伤害+8%|精炼+15时，深红切割额外忽视物理防御+40%,,,,
1853,,Nil|Nil|精炼+6时，智力+10|精炼+6时，魔法攻击+80|精炼+6时，心灵震波智力部分伤害提升35%(唯一效果)|精炼+10时，智力部分伤害提升伤害提升至70%(唯一效果)|精炼+15时，心灵震波公共CD减少0.3s,,,,
1854,,Nil|心灵震波提升魔法攻击*450%的伤害(唯一效果)|精炼+10时，魔法攻击+140|精炼+15时，心灵震波提升魔法攻击*320%的伤害(唯一效果)|精炼+15时，心灵震波公共CD减少0.3s,,,,
1855,,Nil|Nil|精炼+6时，暴击+{value1}|精炼+10时，暴击+{value1}|精炼+10时，暴击伤害+{value1}%|精炼+15时，暴击伤害+{value1}%|精炼+15时，忽视物理防御+{value1}%,,,,
1856,,Nil|圣之裁决技能伤害+{value1}%|精炼+6时，圣之裁决技能伤害+{value1}%|精炼+10时，圣之裁决技能伤害+{value1}%|精炼+15时，圣之裁决技能伤害+{value1}%,,,,
1857,,Nil|Nil|精炼+6时，暴击+15|精炼+10时，暴击伤害+12.00%|精炼+15时，暴击伤害+18.00%|精炼+15时，忽视物理防御+20.00%,,,,
1858,,Nil|Nil|每次造成伤害消耗5点SP，附加基于魔法攻击的伤害|精炼每+1，物理攻击+1%|精炼每+1，魔法攻击+35|精炼+15时，魔法攻击+10%,,,,
1859,,武器圣属性|圣属性攻击时，额外增加50点ATK|撒水祈福对自身使用获得额外效果，攻击中附加24%物理攻击力的物理伤害|精炼+6时，附加伤害提升至30%|精炼+10时，附加伤害提升至40%|精炼+15时，圣属性技能伤害+12%,,,,
1860,,Nil|Nil|静止不动时每秒给自己增加6%攻击力，最多叠加5层，移动时取消|精炼+10时，不再减少移动速度|精炼+15时，物理攻击+15%,,,,
1861,,攻击中5%几率触发效果，伊克西翁的祝福：攻速提升30%，持续7秒|物理攻击提升，提升值为当前攻速*25|精炼每+1，物理攻击+15,,,,
1862,,Nil|精炼+6时，暴击+{value1}|精炼+10时，暴击伤害+{value1}%|总幸运大于99时，暴击伤害+{value1}%|精炼+15时，忽视物理防御+{value1}%,,,,
1863,,闪电冲击被动触发几率提升6%|精炼+6时，每次触发猎鹰攻击，会使目标受到远距离物理伤害提升，提升值为10%，最多叠加5层|精炼+10时，你的闪电冲击触发额外提升，提升值为幸运/5|精炼+15时，爆裂喙猎鹰暴击概率提升至4倍，猎鹰技能暴击伤害提升35%,,,,
1864,,Nil|手推车负重额外提升手推车相关技能伤害，提升的伤害值为手推车负重*45%|使用手推车相关技能，使移动速度提升5%，最多叠加2层|精炼+6时，手推车负重上限提升2000|精炼+10时，手推车负重额外伤害提升至手推车负重*65%|精炼+15时，手推车相关技能伤害+12%(该效果不适用于手推车负重带来的额外伤害),,,,
1865,,Nil|Nil|Nil|物理攻击时，有5%几率自动念咒大地之击Lv.3|精炼+6时，暴击+14|精炼+10时，暴击+12|精炼+15时，暴击伤害+12%,,,,
1866,,Nil|炮台攻击无视目标10%防御|精炼+6时，炮台攻击范围+1|精炼+10时，炮台多继承玩家40%的攻击属性|精炼+15时，超载和强袭持续时间内，炮台攻击力提升10%，持续时间提升20%,,,,
1867,,Nil|Nil,,,,
1868,,Nil|Nil,,,,
1869,,Nil|Nil,,,,
1870,,Nil|Nil,,,,
1871,,Nil|Nil|Nil,,,,
1872,,Nil|Nil,,,,
1873,,Nil|Nil,,,,
1874,,Nil|Nil,,,,
1875,,Nil|Nil,,,,
1876,,Nil|Nil,,,,
1877,,Nil|Nil,,,,
1878,,Nil|Nil,,,,
1879,,Nil|Nil,,,,
1880,,Nil|Nil,,,,
1881,,Nil|Nil|Nil|精炼+10时，最大HP+6%|精炼+15时，暴击防护+25,,,,
1882,,Nil|Nil|精炼+10时，受到远程物理伤害减免+6%|精炼+15时，受到近距离物理伤害减免+6%,,,,
1883,,Nil|Nil|Nil|精炼+10时，体质+4|精炼+15时，受治疗效果+6%,,,,
1884,,Nil|Nil|精炼每+3，敏捷+1|精炼+10时，攻击速度+4%|精炼+15时，暴击伤害+4%,,,,
1885,,Nil|精炼每+2，闪避+1|精炼+10时，命中+12|精炼+15时，闪避+12,,,,
1886,,Nil|Nil|精炼+6时，敏捷+1|精炼+10时，敏捷+1|精炼+15时，敏捷+2,,,,
1887,,Nil|Nil|Nil|精炼+6时，魔法攻击+2%|精炼+10时，魔法攻击+2%|精炼+15时，魔法攻击+3%,,,,
1888,,Nil|精炼+6时，智力+3|精炼+10时，智力+5|精炼+15时，魔法攻击+2%,,,,
1889,,Nil|Nil|精炼每+2，魔法防御+1|精炼+10时，受到魔法伤害减免+6%|精炼+15时，灵巧+4,,,,
1890,,Nil|Nil|Nil|精炼+10时，力量+2|精炼+15时，物理攻击+3%,,,,
1891,,精炼+6时，力量+2|精炼+10时，力量+6|精炼+15时，物理伤害+2%,,,,
1892,,Nil|精炼+6时，力量+2|精炼+10时，受到物理伤害减免+6%|精炼+15时，力量+6,,,,
1893,,Nil|Nil|Nil|精炼+10时，灵巧+3|精炼+15时，忽视物理防御+6%,,,,
1894,,Nil|Nil|Nil|精炼+10时，敏捷+2|精炼+15时，暴击+6,,,,
1895,,Nil|精炼+6时，幸运+2|精炼+10时，幸运+2|精炼+15时，幸运+3,,,,
1896,,有2%几率回避伤害|精炼每+2，闪避+1|精炼+10时，生命上限+400,,,,
1897,,Nil|有5%几率反射魔法伤害同时自己不受伤害|精炼+10时，魔法防御+10|精炼+15时，受到魔法伤害减免+7%,,,,
1898,,Nil|Nil|Nil|精炼+4时，魔法防御+3|精炼+10时，暴击防护+6|精炼+15时，受到物理伤害减免+5%,,,,
1899,,Nil|Nil|有5%几率反射物理伤害同时自己不受伤害|精炼+4时，魔法防御+3|精炼+10时，暴击防护+6|精炼+15时，受到物理伤害减免+5%,,,,
1900,,Nil|Nil|Nil|精炼+4时，魔法攻击+15|精炼+10时，魔法攻击+2%|精炼+15时，技能固定吟唱-3%,,,,
1901,,Nil|Nil|Nil|精炼每+2，对不死属性魔物伤害+1%|精炼+10时，圣属性技能伤害+3%|精炼+15时，受到不死属性伤害减免+5%,,,,
1902,,Nil|Nil|精炼+9时，受到无属性伤害减免+5%|受到攻击时，有5%几率自动念咒霸邪之阵Lv.1|精炼+15时，对无属性魔物造成的伤害+5%,,,,
1903,,Nil|Nil|Nil|精炼+6时，体质+2|精炼+10时，受到治疗效果+5%|精炼+15时，治疗效果+5%,,,,
1904,,Nil|Nil|Nil|Nil|Nil|精炼+10时，受到物理伤害减免+5%|精炼+15时，受到魔法伤害减免+5%,,,,
1905,,Nil|Nil,,,,
1906,,Nil|Nil,,,,
1907,,Nil|Nil,,,,
1908,,Nil|Nil,,,,
1909,,Nil|Nil,,,,
1910,,Nil|Nil,,,,
1911,,Nil|Nil,,,,
1912,,Nil|Nil,,,,
1913,,Nil|Nil,,,,
1914,,Nil|Nil,,,,
1915,,Nil|Nil,,,,
1916,,Nil|Nil,,,,
1917,,Nil|Nil|Nil|Nil|火箭术技能伤害+18%|火球术技能伤害+18%|精炼+6时，火属性技能伤害+8%|精炼+10时，火属性技能伤害+14%|精炼+15时，陨石术技能伤害+14%,,,,
1918,,Nil|Nil|Nil|Nil|雷击术技能伤害+18%|雷鸣术技能伤害+18%|精炼+6时，风属性技能伤害+8%|精炼+10时，风属性技能伤害+14%|精炼+15时，怒雷强击技能伤害+14%,,,,
1919,,Nil|回旋之刃不再有冷却时间|回旋之刃伤害-12%，魔法值消耗-85%|精炼每+1，攻击速度+1%|精炼+15时，回旋之刃技能伤害+22%,,,,
1920,,Nil|Nil|精炼+6时，远程物理伤害+6%|精炼+6时，命中-10|精炼+10时，远程物理伤害+14%|精炼+10时，命中-20|精炼+15时，远程物理伤害+18%|精炼+15时，命中-20,,,,
1921,,Nil|使用狂击时必定充能先锋追击|狂击技能伤害提升60%|精炼+6时，狂击有20%几率自动念咒先锋追击|精炼+10，先锋追击技能伤害提升+20%|精炼+15时，自动念咒先锋伤害增加60%,,,,
1922,,Nil|螺旋击刺技能伤害-22%|螺旋击刺技能不再需要吟唱，同时SP消耗-60%|精炼+6时，螺旋击刺技能自CD-1s|精炼+10时，螺旋击刺技能产生额外的气旋爆炸，造成200%物理伤害|精炼+15时，气旋爆炸伤害增加100%,,,,
1923,,Nil|每10点魔法上限增加1点魔法攻击|精炼+6时，魔法上限+5%|精炼+10时，每200点魔法上限增加1%魔法伤害|精炼+15时，每500点魔法上限使技能公共CD-1%(最多-20%),,,,
1924,,审判固定吟唱-0.5s|审判技能对选中的目标额外造成500%倍率的伤害|审判对多个目标造成的伤害减少50%|精炼+6时，圣属性技能伤害+15%|精炼+10时，审判技能技能倍率+100%|精炼+15时，审判造成的圣属性克制伤害系数翻倍,,,,
1925,,Nil|每颗气弹额外提升10点ATK|触发六合拳时，额外提升自己12%物理伤害，持续10s|精炼+6时，每颗气弹提升攻击力提升至20点|精炼+10时，触发六合拳额外提升物理伤害8%|精炼+15时，攻击时有5%概率提升自身12%物理攻击，持续5s,,,,
1926,,Nil|Nil|阿修罗霸凰拳技能伤害倍率+280%|精炼+6时，阿修罗霸凰拳技能伤害倍率+360%|精炼+10时，阿修罗霸凰拳技能不再有固定吟唱时间|精炼+15时，魔法上限提升（总力量/18）%,,,,
1927,,金刚不坏减免伤害降低30%|六合拳造成的仇恨倍率提升100%|六合拳额外造成自身VIT*15的物理伤害|精炼+6时，金刚不坏状态下，被攻击提升10%移动速度，持续5s|精炼+10时，被攻击时自动念咒六合拳Lv.1，冷却时间2s|精炼+15时，物理伤害减免+20%,,,,
1928,,Nil|Nil|每10点灵巧额外提升2%弹指神通伤害|精炼+6时，弹指神通无视目标30%物理防御|精炼+10时，弹指神通技能伤害+20.00%|精炼+15时，弹指神通50%概率技能伤害+20%,,,,
1929,,Nil|Nil|每拥有一颗气弹，全属性+2(效果最多记5颗气弹)|释放四象之拳时攻击速度+10%、暴击伤害+12%，持续40s|精炼+6时，释放四象之拳时的效果增强为：攻击速度+14%、暴击伤害+20%|精炼+10时，释放四象之拳时的持续时间提升至120s|精炼+15时，每拥有一颗气弹，全属性额外+2(效果最多记5颗气弹),,,,
1930,,Nil|释放六合拳、连环全身掌、猛龙夸强、伏虎拳、气绝崩击、阿修罗霸凰拳时给自身附加一层晶辉效果：技能伤害增加10%，最多叠加3层，持续3s|晶辉效果到达3层时，将进入晶耀状态，持续5s，释放六合拳、连环全身掌、猛龙夸强、伏虎拳、气绝崩击、阿修罗霸凰拳时额外产生晶裂效果：对周围3m范围至多10个敌人造成200%ATK的强制无属性物理伤害|精炼+6时，晶裂伤害增加25%|精炼+10时，晶辉效果叠加上限+1|精炼+15时，晶裂有20%概率眩晕命中的单位,,,,
1931,,金钱攻击、手推车终结技仅消耗100铜币，且会获得一层希芙的恩赐|希芙的恩赐叠加至10层时，落下一枚希芙的金币，对目标造成1500%ATK的物理伤害|精炼+6时，金钱攻击、手推车终结技技能倍率+150%|精炼+10时，金钱攻击、手推车终结技一次性叠加2层希芙的恩赐|精炼+15时，金币的伤害倍率提高700%,,,,
1932,,音速投掷受到ASPD影响|音速投掷可以暴击，暴击率等同于人物暴击的20%|精炼+6时，暴击+25|精炼+10时，暴击伤害+17%|精炼+15时，音速投掷技能伤害倍率+200%,,,,
1933,,Nil|所有陷阱造成伤害时额外附加450%MATK的伤害|精炼每+1，MATK+25|精炼+6时，风、火、地属性技能伤害+20%|精炼+10时，所有技能造成伤害时额外附加200%MATK的伤害|精炼+15时，魔法伤害+10%,,,,
1934,,Nil|Nil|Nil|精炼+6时，魔法上限+7%|精炼+10时，获得魔力洪流效果：释放技能后10s内，魔法上限增加50，最多可叠加4层|精炼+15时，魔力洪流效果单次获得的魔法上限增加至100，叠加上限增加至500,,,,
1935,,Nil|精炼+6时，魔法上限+7%|精炼+10时，获得魔力迸发效果：释放技能后10s内，魔法上限增加50，最多可叠加4层|精炼+15时，魔力迸发效果单次获得的魔法上限增加至100，叠加上限增加至500,,,,
1936,,Nil|精炼+6时，魔法上限+7%|精炼+10时，获得魔力逆流效果：释放技能后10s内，魔法上限增加50，最多可叠加4层|精炼+15时，魔力逆流效果单次获得的魔法上限增加至100，叠加上限增加至500,,,,
1937,,Nil|Nil,,,,
1938,,Nil|盾击、连续盾击、回旋盾击技能伤害+17%|精炼每+2，盾击、连续盾击、回旋盾击技能伤害+3%|精炼+15时，盾击、连续盾击、回旋盾击技能伤害+14%,,,,
1939,,Nil|Nil|Nil|精炼+6时，信任效果提升40%|精炼+10时，生命上限+12%|精炼+15时，受治疗效果+12%|精炼+15时，每次受到治疗，都会获得基于最大生命值5%的护盾，持续5s（公共延迟5s）,,,,
1940,,Nil|反射盾造成的伤害提升12%|精炼+10时，反射盾额外造成十字军生命上限2%的伤害|精炼+15时，光之盾不再有移动速度降低效果|精炼+15时，光之盾30%概率减免30%魔法伤害,,,,
1941,,Nil|受到攻击时，有30%几率获得君王的意志：物理防御、魔法防御+10%，持续5s|与皇家长矛一同装备时，君王的意志效果翻倍|精炼+10时，魔法伤害减免+10%|精炼+15时，君王的意志效果提升至：物理防御、魔法防御+15%(翻倍效果为物理防御、魔法防御+30%),,,,
1942,,武器圣属性|每10s回复血量上限2%的生命值|物理攻击时，有15%几率自动念咒治愈术Lv.3，若学习了该技能，则自动念咒已习得的最高等级|精炼+6时，受治疗效果+15%|精炼+10时，自身使用治愈术，额外回复已损失生命值的5%|精炼+15时，生命值高于生命上限70%时，物理伤害+17%,,,,
1943,,武器圣属性|Nil|精炼+6时，魔法攻击额外提升物理攻击的15%|精炼+10时，圣属性技能伤害+15%|精炼+15时，魔法攻击额外提升物理攻击的17%,,,,
1944,,Nil|攻击时，有2%几率使目标陷入流血状态|物理攻击时，有20%几率自动念咒长矛刺击Lv.3，造成190%无属性物理伤害并标记目标，使自身对目标造成的伤害增加6%，持续6秒|精炼+6时，物理攻击+12%|精炼+10时，长矛刺击伤害提升100%|精炼+15时，长矛刺击造成的易伤效果额外提升10%,,,,
1945,,Nil|普通攻击会使目标陷入定身状态1s，该效果每5s最多触发1次|舍命攻击扣除的自身血量减少30%|精炼+6时，舍命攻击次数+2|精炼+10时，攻击速度+12%|精炼+15时，持续时间内，舍命攻击不再有攻击次数限制,,,,
1946,,Nil|物理攻击时，有30%几率获得一层死神契约，持续5s|每层死神契约使自身暴击+3、攻击速度+1%，每10秒损失当前1%的生命值，最多叠加5层|死神契约达到5层后，获得死神低语效果：每5次物理攻击额外造成400%的暗属性物理伤害，持续5s|精炼+6时，获得死神契约的几率提升至50%|精炼+10时，每层死神契约的效果提升至：暴击+5，攻击速度+2%|精炼+15时，死神低语触发技能伤害提升150%,,,,
1947,,Nil|攻击时，有30%几率获得君王的威严：物理攻击、魔法攻击+10%，持续10s|与皇家之盾一同装备时，君王的威严效果翻倍|精炼+10时，圣属性技能伤害+14%|精炼+15时，君王的威严效果提升至：物理攻击、魔法攻击+15%(翻倍效果为物理攻击、魔法攻击+30%),,,,
1948,,使用连刺攻击、凝神刺击时对目标及其身后进行一次旗鱼突刺攻击，造成350%倍率的物理伤害|对鱼贝种族魔物的伤害+20%，对其他所有种族魔物伤害+10%|精炼+6时，连刺攻击、凝神刺击技能倍率提升100%|Nil|精炼+15时，攻击人形种族魔物，旗鱼突刺攻击额外造成200%倍率物理伤害,,,,
1949,,每4次普通攻击，将会额外触发一次鲔鱼吞食攻击，造成600%倍率的物理伤害|对鱼贝种族魔物的伤害+20%，对其他所有种族魔物伤害+10%|精炼+6时，自身生命值大于90%，普通攻击伤害增加30%|精炼+10时，触发鲔鱼吞食所需的普通攻击次数-1|精炼+15时，攻击人形种族魔物，鲔鱼吞食攻击额外造成400%倍率物理攻击伤害,,,,
1950,,水属性技能造成伤害时，额外附加一次海龙气泡攻击，造成300%倍率的魔法伤害，冷却时间1秒|水属性技能固定吟唱时间-20%|精炼+6时，水属性技能伤害+15%|精炼+10时，水属性技能伤害倍率+200%|精炼+15时，攻击人形种族魔物，海龙气泡攻击额外造成200%倍率的魔法伤害,,,,
1951,,"猎鹰技能造成伤害时额外附加一次鳗鱼电击攻击,造成400%倍率物理伤害|猎鹰技能主动释放距离+2|精炼+6时，所有猎鹰技能伤害+100%|Nil|精炼+15时，攻击人形种族魔物，鳗鱼电击攻击额外造成300%倍率物理伤害",,,,
1952,,手推车技能造成伤害时额外附加一次章鱼墨汁攻击，造成500%倍率物理伤害|对鱼贝种族魔物的伤害+20%，对其他种族魔物伤害+10%|精炼+6时，手推车技能技能倍率+400%|精炼+10时，手推车冲撞技能释放距离+2，冷却时间-2s|精炼+15时，攻击人形种族魔物，章鱼墨汁攻击额外造成200%倍率的物理伤害,,,,
1953,,使用技能诡诈把戏、黑暗瞬间造成伤害时额外附加一次竹夹鱼群冲击，造成300%倍率物理伤害（唯一效果）|诡诈把戏、黑暗瞬间冷却时间-1s|精炼+6时，诡诈把戏、黑暗瞬间技能倍率+100%|精炼+10时，诡诈把戏、黑暗瞬间仅命中一名敌人时技能伤害+60%|精炼+10时，黑暗瞬间不再有吟唱时间（唯一效果）|精炼+15时，攻击人形种族魔物，竹荚鱼群冲击额外造成200%倍率物理伤害,,,,
1954,,弹指神通造成伤害后额外附加一次尖刺河豚突袭，造成400%倍率物理伤害|对鱼贝种族魔物的伤害+20%，对其他所有种族魔物伤害+10%|精炼+6时，弹指神通不再有固定吟唱时间|精炼+10时，弹指神通技能伤害倍率+150%|精炼+15时，攻击人形种族魔物，尖刺河豚突袭额外造成300%倍率物理伤害,,,,
2000,,物理攻击,Nil,,,
2001,,魔法攻击,Nil,,,
2002,,物理攻击,Nil,,,
2003,,暴击,Nil,,,
2004,,命中,Nil,,,
2005,,ASPD,Nil,,,
2006,,魔法值消耗,Nil,,,
2007,,治疗加成,Nil,,,
2008,,对大体型魔物伤害,Nil,,,
2009,,对中体型魔物伤害,Nil,,,
2010,,对小体型魔物伤害,Nil,,,
2011,,力量,Nil,,,
2012,,智力,Nil,,,
2013,,敏捷,Nil,,,
2014,,灵巧,Nil,,,
2015,,体质,Nil,,,
2016,,幸运,Nil,,,
2017,,生命药剂回复,Nil,,,
2018,,魔法药剂回复,Nil,,,
2019,,负重上限,Nil,,,
2020,,斗志1,近战物理伤害+2%，物理攻击+20,,,
2021,,斗志1~3,近战物理伤害+2%~6%，物理攻击+20,,,
2022,,斗志1~4,近战物理伤害+2%~8%，物理攻击+20,,,
2023,,斗志1~5,近战物理伤害+2%~10%，物理攻击+20,,,
2024,,斗志2~6,近战物理伤害+4%~12%，物理攻击+20,,,
2025,,斗志3~7,近战物理伤害+6%~14%，物理攻击+20,,,
2026,,斗志1~7,近战物理伤害+2%~14%，物理攻击+20,,,
2027,,魔力1,可变吟唱-6%,,,
2028,,魔力1~3,可变吟唱-6%~-10%,,,
2029,,魔力1~4,可变吟唱-6%~-12%,,,
2030,,魔力1~5,可变吟唱-6%~-14%,,,
2031,,魔力2~6,可变吟唱-8%~-16%,,,
2032,,魔力3~7,可变吟唱-10%~-18%,,,
2033,,魔力1~7,可变吟唱-6%~-18%,,,
2034,,名弓1,远程物理伤害+2%，物理攻击+20,,,
2035,,名弓1~3,远程物理伤害+2%~+6%，物理攻击+20,,,
2036,,名弓1~4,远程物理伤害+2%~+8%，物理攻击+20,,,
2037,,名弓1~5,远程物理伤害+2%~+10%，物理攻击+20,,,
2038,,名弓2~6,远程物理伤害+4%~+12%，物理攻击+20,,,
2039,,名弓3~7,远程物理伤害+6%~+14%，物理攻击+20,,,
2040,,名弓1~7,远程物理伤害+2%~+14%，物理攻击+20,,,
2041,,尖锐1,暴击+6，暴击伤害+1%,,,
2042,,尖锐1~3,暴击+6~+12，暴击伤害+1%~+5%,,,
2043,,尖锐1~4,暴击+6~+14，暴击伤害+1%~+7%,,,
2044,,尖锐1~5,暴击+6~+15，暴击伤害+1%~+8%,,,
2045,,尖锐2~6,暴击+9~+16，暴击伤害+3%~+9%,,,
2046,,尖锐3~7,暴击+12~+17，暴击伤害+5%~+10%,,,
2047,,尖锐1~7,暴击+6~+17，暴击伤害+1%~+10%,,,
2048,,魔攻1,魔法伤害+2%，魔法攻击+20,,,
2049,,魔攻1~3,魔法伤害+2%~+6%，魔法攻击+20,,,
2050,,魔攻1~4,魔法伤害+2%~+8%，魔法攻击+20,,,
2051,,魔攻1~5,魔法伤害+2%~+10%，魔法攻击+20,,,
2052,,魔攻2~6,魔法伤害+4%~+12%，魔法攻击+20,,,
2053,,魔攻3~7,魔法伤害+6%~+14%，魔法攻击+20,,,
2054,,魔攻1~7,魔法伤害+2%~+14%，魔法攻击+20,,,
2055,,生命上限,Nil,,,
2056,,魔法上限,Nil,,,
2057,,物理防御,Nil,,,
2058,,魔法防御,Nil,,,
2059,,闪避,Nil,,,
2060,,魔法防御,Nil,,,
2061,,暴击防护,Nil,,,
2062,,受治疗加成,Nil,,,
2063,,受大体型魔物减伤,Nil,,,
2064,,受中体型魔物减伤,Nil,,,
2065,,受小体型魔物减伤,Nil,,,
2066,,力量,Nil,,,
2067,,智力,Nil,,,
2068,,敏捷,Nil,,,
2069,,灵巧,Nil,,,
2070,,体质,Nil,,,
2071,,幸运,Nil,,,
2072,,生命药剂回复,Nil,,,
2073,,魔法药剂回复,Nil,,,
2074,,负重上限,Nil,,,
2075,,祝福1,魔法伤害减免+2%，受治疗效果+1%,,,
2076,,祝福1~3,魔法伤害减免+2%~+6%，受治疗效果+1%~3%,,,
2077,,祝福1~4,魔法伤害减免+2%~+8%，受治疗效果+1%~4%,,,
2078,,祝福1~5,魔法伤害减免+2%~+10%，受治疗效果+1%~5%,,,
2079,,祝福2~6,魔法伤害减免+4%~+12%，受治疗效果+2%~6%,,,
2080,,祝福3~7,魔法伤害减免+6%~+14%，受治疗效果+3%~7%,,,
2081,,祝福1~7,魔法伤害减免+2%~+14%，受治疗效果+1%~7%,,,
2082,,平宁1,暴击防护+6，暴击伤害抵抗+1%,,,
2083,,平宁1~3,暴击防护+6~+12，暴击伤害抵抗+1%~+5%,,,
2084,,平宁1~4,暴击防护+6~+14，暴击伤害抵抗+1%~+7%,,,
2085,,平宁1~5,暴击防护+6~+15，暴击伤害抵抗+1%~+8%,,,
2086,,平宁2~6,暴击防护+9~+16，暴击伤害抵抗+3%~+9%,,,
2087,,平宁3~7,暴击防护+12~+17，暴击伤害抵抗+5%~+10%,,,
2088,,平宁1~7,暴击防护+6~+17，暴击伤害抵抗+1%~+10%,,,
2089,,石肤1,物理伤害减免+2%，受治疗效果+1%,,,
2090,,石肤1~3,物理伤害减免+2%~+6%，受治疗效果+1%~3%,,,
2091,,石肤1~4,物理伤害减免+2%~+8%，受治疗效果+1%~4%,,,
2092,,石肤1~5,物理伤害减免+2%~+10%，受治疗效果+1%~5%,,,
2093,,石肤2~6,物理伤害减免+4%~+12%，受治疗效果+2%~6%,,,
2094,,石肤3~7,物理伤害减免+6%~+14%，受治疗效果+3%~7%,,,
2095,,石肤1~7,物理伤害减免+2%~+14%，受治疗效果+1%~7%,,,
2096,,意志1,眩晕，冰冻，黑暗，石化抵抗+3%,,,
2097,,意志1~3,眩晕，冰冻，黑暗，石化抵抗+3%~+6%,,,
2098,,意志1~4,眩晕，冰冻，黑暗，石化抵抗+3%~+8%,,,
2099,,意志1~5,眩晕，冰冻，黑暗，石化抵抗+3%~+10%,,,
2100,,意志2~6,眩晕，冰冻，黑暗，石化抵抗+4%~+12%,,,
2101,,意志3~7,眩晕，冰冻，黑暗，石化抵抗+6%~+14%,,,
2102,,意志1~7,眩晕，冰冻，黑暗，石化抵抗+3%~+14%,,,
2103,,辉煌1,生命上限+3%，生命回复+6%,,,
2104,,辉煌1~3,生命上限+3%~+5%，生命回复+6%~+8%,,,
2105,,辉煌1~4,生命上限+3%~+6%，生命回复+6%~+9%,,,
2106,,辉煌1~5,生命上限+3%~+7%，生命回复+6%~+10%,,,
