ID,NpcId,SceneId1,Pos1,SceneId2,Pos2,SceneId3,Pos3,SceneId4,Pos4,SceneId5,Pos5,TaskAccept,TaskFinish,TaskTarget1,TaskTarget2,TaskTarget3,TaskTarget4,TaskTarget5
1863,6551,75,"216.79,3.58,106.91",,,,,,,,,,,,,,,
1864,6552,75,"217.5212,3.58,106.1759",,,,,,,,,,,,,,,
1865,6561,75,"216.66,3.58,106.506",,,,,,,,,,,,,,,
1866,6562,75,"217.994,3.58,106.64",,,,,,,,,,,,,,,
1867,6553,75,"234.22,3.58,105.38",,,,,,,,,,,,,,,
1868,6563,75,"234.56,3.58,105.34",,,,,,,,,,,,,,,
1869,60961,75,"66.59238,3.57,115.9105",,,,,,,,,,,,,,,
1870,60962,75,"114.25,3.58,111.94",,,,,,,,,,,,,,,
1871,60963,75,"156.3772,3.58,123.64",,,,,,,,,,,,,,,
1872,60964,75,"145.7396,3.58,89.91136",,,,,,,,,,,,,,,
1873,60965,75,"198.235,3.58,137.1311",,,,,,,,,,,,,,,
1874,60966,75,"182.45,3.58,94.17",,,,,,,,,,,,,,,
1875,6503,76,"111.82,13.44,99.57",,,,,,,,,,3007010|3007050,,,,,
1876,6504,76,"39.49,10.57,66.5",,,,,,,,,3007040,3007040,,,,,
1877,6505,76,"189.23,10.57,66.5",,,,,,,,,3007050,,,,,,
1878,6537,76,"107.5,11.84,88.27",,,,,,,,,,,,,,,
1879,6541,76,"116.8,11.84,88.23",,,,,,,,,,,,,,,
1880,6534,76,"109.52,10.63,80.7",,,,,,,,,,,,,,,
1881,6530,76,"113.89,10.63,80.31",,,,,,,,,,,,,,,
1882,6518,76,"98.2,11.84,90.9",,,,,,,,,,,,,,,
1883,6519,76,"122.83,11.84,96.37",,,,,,,,,,,,,,,
1884,6524,76,"100.29,10.63,56.31",,,,,,,,,,,,,,,
1885,6521,76,"49.22,10.57,60.88",,,,,,,,,,,,,,,
1886,6525,76,"126.676,10.63,61.34",,,,,,,,,,,,,,,
1887,6520,76,"49.06085,10.57,74.35642",,,,,,,,,,,,,,,
1888,6522,76,"179.55,10.57,61.79",,,,,,,,,,,,,,,
1889,6523,76,"190.29,10.57,72.84",,,,,,,,,,,,,,,
1890,6531,76,"114.26,10.63,49.13",,,,,,,,,,,,,,,
1891,6535,76,"109.27,10.63,49.23",,,,,,,,,,,,,,,
1892,6538,76,"108.09,10.63,62.82",,,,,,,,,,,,,,,
1893,6542,76,"115.3,10.63,63.14",,,,,,,,,,,,,,,
1894,6539,76,"43.69,10.57,64.74001",,,,,,,,,,,,,,,
1895,6543,76,"172.96,10.57,70.57",,,,,,,,,,,,,,,
1896,16820,82,"222.58,19.91,290.48",,,,,,,,,,,,,,,
1897,60901,82,"199.1143,26.14,139.8318",,,,,,,,,,,,,,,
1898,60902,82,"193.4494,26.17,155.5919",,,,,,,,,19011310,19011330|19011350,,,,,
1899,60903,82,"203.3853,26.05,130.3631",,,,,,,,,,,,,,,
1900,60904,82,"203.1712,26.03,128.8496",,,,,,,,,,,,,,,
1901,60905,82,"203.0414,25.98,127.1535",,,,,,,,,,,,,,,
1902,60906,82,"201.8933,26.05,130.2914",,,,,,,,,,,,,,,
1903,60907,82,"201.8105,26.03,128.642",,,,,,,,,,,,,,,
1904,60908,82,"201.6841,26.02,127.1805",,,,,,,,,,,,,,,
1905,60909,82,"201.5652,26.06,128.5618",,,,,,,,,,,,,,,
1906,60910,82,"215.9925,25.95,136.2218",,,,,,,,,19011410,,,,,,
1907,60911,82,"214.3651,25.94,136.3178",,,,,,,,,,,,,,,
1908,60912,82,"217.9004,25.67,136.343",,,,,,,,,,,,,,,
1909,60913,82,"166.0152,20.81,157.1736",,,,,,,,,,,,,,,
1910,60914,82,"214.589,25.93,135.9693",,,,,,,,,,,,,,,
1911,60915,82,"218.9434,25.87,138.262",,,,,,,,,,,,,,,
1912,60917,82,"205.7456,26.01,157.877",,,,,,,,,,,,,,,
1913,60918,82,"206.62,26.06,158.65",,,,,,,,,,,,,,,
1914,60919,82,"205.8013,25.94,161.5787",,,,,,,,,,,,,,,
1915,60920,82,"206.2104,25.94,161.5198",,,,,,,,,,,,,,,
1916,60921,82,"209.0255,25.95,160.0043",,,,,,,,,,,,,,,
1917,60922,82,"209.0156,25.98,160.3406",,,,,,,,,,,,,,,
1918,60923,82,"235.469,25.16,120.634",,,,,,,,,,,,,,,
1919,60924,82,"234.9069,25.29,128.9225",,,,,,,,,,,,,,,
1920,60925,82,"232.1163,25.43,124.7336",,,,,,,,,,,,,,,
1921,60926,82,"226.5303,25.6,126.821",,,,,,,,,,,,,,,
1922,60927,82,"231.0623,25.09,119.7211",,,,,,,,,,,,,,,
1923,60928,82,"226.8768,25.44,121.4018",,,,,,,,,,,,,,,
1924,60929,82,"157.1529,20.73,130.3753",,,,,,,,,,,,,,,
1925,60930,82,"155.3536,20.57,129.8731",,,,,,,,,,,,,,,
1926,60931,82,"155.5699,20.39,130.4313",,,,,,,,,,,,,,,
1927,60932,82,"154.9704,20.28,131.167",,,,,,,,,,,,,,,
1928,60916,82,"218.9288,25.76,138.5928",,,,,,,,,,,,,,,
1929,60933,82,"157.4444,20.67,132.7461",,,,,,,,,,,,,,,
1930,60934,82,"153.1214,20.29,128.9265",,,,,,,,,,,,,,,
1931,60935,82,"197.9006,26.16,145.4641",,,,,,,,,,,,,,,
1932,60936,82,"172.6918,20.83,160.1041",,,,,,,,,,,,,,,
1933,6950,82,"162.5375,20.78,149.8113",,,,,,,,,,,,,,,
1934,60978,82,"208.106,27.05,159.9275",,,,,,,,,,,,,,,
1935,60848,82,"204.94,26.11,143.97",,,,,,,,,,,,,,,
1936,6057,101,"181.2604,17.8,159.6251",102,"139.96,25.89,96.35",103,"234.696,21.8,179",,,,,,,,,,,
1937,6058,101,"101.23,17.8,158.23",102,"131.744,25.95,163.42",103,"131.98,17.77,208.984",,,,,,,,,,,
1938,6059,101,"131.626,17.8,89.85278",102,"214.26,25.95,185.3",103,"267.62,21.8,243.064",,,,,,,,,,,
1939,6859,101,"179.1703,17.8,161.1851",,,,,,,,,,,,,,,
1940,6862,101,"151.7549,17.8,85.08939",,,,,,,,,,,,,,,
1941,6863,101,"153.9589,17.8,85.94952",,,,,,,,,,,,,,,
1942,6868,101,"152.8797,17.8,86.02323",,,,,,,,,,,,,,,
1943,6871,101,"149.11,17.8,162.1",,,,,,,,,,,,,,,
1944,6877,101,"188.61,17.8,160.58",,,,,,,,,,,,,,,
1945,6880,101,"154.82,17.8,101.37",,,,,,,,,,,,,,,
1946,6883,101,"125.9771,17.8,111.1071",,,,,,,,,,,,,,,
1947,6886,101,"173.9144,17.8,114.569",,,,,,,,,,,,,,,
1948,6889,101,"174.5259,17.8,115.016",,,,,,,,,,,,,,,
1949,6890,101,"174.8567,17.8,114.5604",,,,,,,,,,,,,,,
1950,6891,101,"104.1716,17.8,169.3435",,,,,,,,,,,,,,,
1951,6892,101,"128.27,17.85,196.84",,,,,,,,,,,,,,,
1952,50112,101,"133.89,17.8,123.87",,,,,,,,,,,,,,,
1953,50113,101,"108.59,17.8,171.42",,,,,,,,,,,,,,,
1954,50114,101,"175.4,17.8,171.63",,,,,,,,,,,,,,,
1955,50115,101,"177.54,17.8,114.71",,,,,,,,,,,,,,,
1956,21005,101,"144.87,17.8,205.2",,,,,,,,,,,,,,,
1957,21006,101,"117.3,17.8,178.8846",,,,,,,,,,,,,,,
1958,21007,101,"111.0977,17.8,172.2383",,,,,,,,,,,,,,,
1959,21008,101,"166.4402,17.8,178.2411",,,,,,,,,,,,,,,
1960,21009,101,"172.7847,17.8,172.3612",,,,,,,,,,,,,,,
1961,21010,101,"182,17.8,118.55",,,,,,,,,,,,,,,
1962,21011,101,"192.64,17.8,118.41",,,,,,,,,,,,,,,
1963,21012,101,"145.85,17.8,124.44",,,,,,,,,,,,,,,
1964,21013,101,"136.59,17.8,124.65",,,,,,,,,,,,,,,
1965,21014,101,"146.97,17.8,71.08",,,,,,,,,,,,,,,
1966,21015,101,"135.03,17.8,70.76",,,,,,,,,,,,,,,
1967,21004,101,"136.6,17.8,205.24",,,,,,,,,,,,,,,
1968,6860,102,"211.53,25.95,185.3",,,,,,,,,,,,,,,
1969,6864,102,"162.6186,25.89,106.9541",,,,,,,,,,,,,,,
1970,6872,102,"126.66,26,161.57",,,,,,,,,,,,,,,
1971,6878,102,"212.8873,25.95,175.5658",,,,,,,,,,,,,,,
1972,6865,102,"162.7827,25.89,108.4788",,,,,,,,,,,,,,,
1973,6869,102,"164.2673,25.89,108.1695",,,,,,,,,,,,,,,
1974,6881,102,"191.59,25.89,115.93",,,,,,,,,,,,,,,
1975,6899,102,"72.11,25.95,215.04",,,,,,,,,,,,,,,
1976,6900,102,"71.56,25.95,215",,,,,,,,,,,,,,,
1977,6884,102,"48.80552,25.95,161.8342",,,,,,,,,,,,,,,
1978,6893,102,"229.2593,21.87,121.9584",,,,,,,,,,,,,,,
1979,6894,102,"208.843,25.89,119.8012",,,,,,,,,,,,,,,
1980,50117,102,"107.51,25.95,185.41",,,,,,,,,,,,,,,
1981,50118,102,"134.9,25.95,202.87",,,,,,,,,,,,,,,
1982,50119,102,"192.12,25.95,190.71",,,,,,,,,,,,,,,
1983,50120,102,"199.38,25.89,103.65",,,,,,,,,,,,,,,
1984,21019,102,"206.68,25.95,188.35",,,,,,,,,,,,,,,
1985,21027,102,"174.18,26,153.62",,,,,,,,,,,,,,,
1986,21016,102,"197.82,25.89,103.39",,,,,,,,,,,,,,,
1987,21017,102,"192.7043,25.89,103.6597",,,,,,,,,,,,,,,
1988,21018,102,"195.14,25.95,188.22",,,,,,,,,,,,,,,
1989,21021,102,"146.04,17.8,202.59",,,,,,,,,,,,,,,
1990,21020,102,"137.45,25.95,202.37",,,,,,,,,,,,,,,
1991,21023,102,"109.7,25.95,182.15",,,,,,,,,,,,,,,
1992,21022,102,"109.84,25.95,170.3",,,,,,,,,,,,,,,
1993,21024,102,"144.26,25.95,182.05",,,,,,,,,,,,,,,
1994,21025,102,"144.45,25.95,177.77",,,,,,,,,,,,,,,
1995,21026,102,"170.68,17.8,153.82",,,,,,,,,,,,,,,
1996,6861,103,"270.12,21.8,241.594",,,,,,,,,,,,,,,
1997,6866,103,"227.2912,24.6,251.9085",,,,,,,,,,,,,,,
1998,6867,103,"227.54,24.6,250.87",,,,,,,,,,,,,,,
1999,6870,103,"226.1551,24.6,251.4062",,,,,,,,,,,,,,,
2000,6873,103,"153.0424,24.6,272.9041",,,,,,,,,,,,,,,
2001,6879,103,"123.9032,17.77,190.6662",,,,,,,,,,,,,,,
2002,6882,103,"201.9219,17.77,199.8404",,,,,,,,,,,,,,,
2003,6885,103,"261.49,21.8,152.79",,,,,,,,,,,,,,,
2004,6888,103,"247.269,21.8,180.6871",,,,,,,,,,,,,,,
2005,6895,103,"295.7645,21.8,168.1683",,,,,,,,,,,,,,,
2006,6896,103,"295.1248,21.8,168.1164",,,,,,,,,,,,,,,
2007,6897,103,"171.5845,17.77,184.5659",,,,,,,,,,,,,,,
2008,6898,103,"171.0201,17.77,184.0384",,,,,,,,,,,,,,,
2009,50122,103,"129.13,21.8,238.08",,,,,,,,,,,,,,,
2010,50123,103,"183.59,24.6,252.49",,,,,,,,,,,,,,,
2011,50124,103,"261.48,21.8,261.29",,,,,,,,,,,,,,,
2012,50125,103,"226.5,21.8,170.1",,,,,,,,,,,,,,,
2013,21028,103,"225.55,21.8,159.83",,,,,,,,,,,,,,,
2014,21029,103,"225.43,21.8,166.23",,,,,,,,,,,,,,,
2015,21030,103,"262.06,21.8,271.53",,,,,,,,,,,,,,,
2016,21031,103,"262.31,21.8,265.22",,,,,,,,,,,,,,,
2017,21032,103,"194.03,24.6,250.56",,,,,,,,,,,,,,,
2018,21033,103,"188.29,24.6,250.57",,,,,,,,,,,,,,,
2019,21034,103,"124.56,17.8,236.07",,,,,,,,,,,,,,,
2020,21035,103,"118.45,21.85,236.25",,,,,,,,,,,,,,,
2021,21036,103,"311.06,21.8,173.97",,,,,,,,,,,,,,,
2022,21037,103,"311.1,21.8,168.36",,,,,,,,,,,,,,,
2023,21038,103,"198.2428,17.8,192.5497",,,,,,,,,,,,,,,
2024,21039,103,"197.4751,17.77,197.692",,,,,,,,,,,,,,,
2025,21040,103,"135.3632,17.8,203.1003",,,,,,,,,,,,,,,
2026,21041,103,"134.6354,17.8,197.5648",,,,,,,,,,,,,,,
2027,21042,103,"54.20817,17.77,270.4303",,,,,,,,,,,,,,,
2028,21043,103,"56.56548,17.77,274.6522",,,,,,,,,,,,,,,
2029,6055,110,"54.16,2.12,36.15",115,"54.16,2.12,36.15",120,"54.16,2.12,36.15",140,"54.16,2.12,36.15",145,"54.16,2.12,36.15",,,,,,,
2030,6056,111,"54.27,2.12,36.08",112,"54.27,2.12,36.08",113,"54.27,2.12,36.08",116,"54.27,2.12,36.08",117,"54.27,2.12,36.08",,,,,,,
2031,50602,401,"61.07813,8.84,60.12029",,,,,,,,,,,,,,,
2032,50603,401,"186.3594,9.1,246.9681",,,,,,,,,,,,,,,
2033,60513,402,"94.15,11.47,136.37",,,,,,,,,,,,,,,
2034,27002,402,"93.93,10.83,138.42",,,,,,,,,,,,,,,
2035,27001,402,"90.93,10.83,138.42",,,,,,,,,,,,,,,
2036,27003,402,"96.93,10.83,138.42",,,,,,,,,,,,,,,
2037,27004,402,"99.93,10.83,138.42",,,,,,,,,,,,,,,
2038,27000,402,"87.93,10.83,138.42",,,,,,,,,,,,,,,
2039,27006,402,"93.93,10.83,138.42",,,,,,,,,,,,,,,
2040,27007,402,"96.93,10.83,136.42",,,,,,,,,,,,,,,
2041,27008,402,"99.93,10.83,138.42",,,,,,,,,,,,,,,
2042,27009,402,"102.93,10.83,138.42",,,,,,,,,,,,,,,
2043,27011,402,"87.93,10.83,138.42",,,,,,,,,,,,,,,
2044,27010,402,"84.93,10.83,136.42",,,,,,,,,,,,,,,
2045,27005,402,"90.93,10.83,138.42",,,,,,,,,,,,,,,
2046,27012,402,"84.93,10.83,136.42",,,,,,,,,,,,,,,
2047,27013,402,"87.93,10.83,138.42",,,,,,,,,,,,,,,
2048,27014,402,"90.93,10.83,136.42",,,,,,,,,,,,,,,
2049,27015,402,"93.93,10.83,136.42",,,,,,,,,,,,,,,
2050,27018,402,"102.93,10.83,138.42",,,,,,,,,,,,,,,
2051,27017,402,"99.93,10.83,138.42",,,,,,,,,,,,,,,
2052,27016,402,"96.93,10.83,136.42",,,,,,,,,,,,,,,
2053,61701,408,"55.01,15.19,50.92398",,,,,,,,,,,,,,,
2054,22007,314,"57.03,13.52,123.81",,,,,,,,,,,,,,,
2055,22006,314,"53.05,11.27,121.93",,,,,,,,,,,,,,,
2056,22005,314,"50.62,6.63,84.3",,,,,,,,,,,,,,,
2057,22004,314,"62.75,6.63,84.3",,,,,,,,,,,,,,,
2058,22011,314,"56.68,6.85,92.11",,,,,,,,,,,,,,,
2059,22010,314,"56.66,6.85,75.11",,,,,,,,,,,,,,,
2060,22012,314,"56.68,6.85,58.65",,,,,,,,,,,,,,,
2061,20102,800,"140.84,9.057278,68.17",,,,,,,,,,,,,,,
2062,20104,801,"141.848,13.27,108.5287",802,"173.67,12.8,165.39",803,"153.4187,30.84,91.05533",804,"143.7363,13.22,105.6799",805,"173.67,12.8,165.39",,,,,,,
2063,20103,807,"124.1059,24.38,126.1712",,,,,,,,,,,,,,,
2064,6211,1201,"35.43379,4.317204,61.06684",1202,"35.43379,4.317204,61.06684",1203,"35.43379,4.317204,61.06684",1204,"35.43379,4.317204,61.06684",1205,"35.43379,4.317204,61.06684",,,,,,,
2065,11010,2051,"103.3,24.65,154.3",,,,,,,,,,,,,,,
2066,11011,2051,"169.754,24.65,174.9972",,,,,,,,,,,,,,,
2067,11012,2051,"100.71,24.65,154.33",,,,,,,,,,,,,,,
2068,20019,2066,"106.0484,9.85,201.0204",,,,,,,,,,,,,,,
2069,20020,2066,"104.9183,9.85,200.2621",,,,,,,,,,,,,,,
2070,20021,2066,"110.3437,9.85,200.8558",,,,,,,,,,,,,,,
2071,20022,2066,"106.737,9.85,202.0143",,,,,,,,,,,,,,,
2072,20023,2066,"69.99046,9.85,200.4987",,,,,,,,,,,,,,,
2073,20024,2066,"0,0,1",,,,,,,,,,,,,,,
2074,20025,2066,"111.06,9.85,191.16",,,,,,,,,,,,,,,
2075,20026,2066,"83.85641,9.85,200.8956",,,,,,,,,,,,,,,
2076,20027,2066,"97.41986,9.85,202.0273",,,,,,,,,,,,,,,
2077,20028,2066,"101.7204,9.85,191.3295",,,,,,,,,,,,,,,
2078,20031,2066,"106.9522,9.85,200.4112",,,,,,,,,,,,,,,
2079,20030,2066,"91.36,9.85,190.83",,,,,,,,,,,,,,,
2080,20032,2066,"95.18122,9.85,190.5167",,,,,,,,,,,,,,,
2081,20033,2066,"94.48694,9.85,200.8261",,,,,,,,,,,,,,,
2082,20034,2066,"93.06,9.85,201.29",,,,,,,,,,,,,,,
2083,20035,2066,"89.28,9.85,201.09",,,,,,,,,,,,,,,
2084,20036,2066,"102.8339,9.85,191.447",,,,,,,,,,,,,,,
2085,20038,2066,"84.98564,9.85,191.112",,,,,,,,,,,,,,,
2086,20039,2066,"82.03956,9.85,200.9896",,,,,,,,,,,,,,,
2087,20040,2066,"66.21,9.85,201.21",,,,,,,,,,,,,,,
2088,20041,2066,"83.7513,9.85,191.4258",,,,,,,,,,,,,,,
2089,20043,2066,"85.4197,9.85,200.7865",,,,,,,,,,,,,,,
2090,20046,2066,"67.6,9.85,200.54",,,,,,,,,,,,,,,
2091,20047,2066,"61.16943,9.85,196.0762",,,,,,,,,,,,,,,
2092,20048,2066,"59.83947,9.85,197.4527",,,,,,,,,,,,,,,
2093,20049,2066,"59.506,9.85,195.5294",,,,,,,,,,,,,,,
2094,20050,2066,"60.16997,9.85,193.4327",,,,,,,,,,,,,,,
2095,20051,2066,"60.78631,9.85,198.3076",,,,,,,,,,,,,,,
2096,20056,2066,"64.95,9.85,200.59",,,,,,,,,,,,,,,
2097,20063,2066,"62.18429,9.85,199.5951",,,,,,,,,,,,,,,
2098,20066,2066,"72.14202,9.85,190.77",,,,,,,,,,,,,,,
2099,20052,2066,"60.94921,9.85,194.8496",,,,,,,,,,,,,,,
2100,10406,2092,"170.1103,11.89,159.3244",,,,,,,,,,,,,,,
2101,10407,2092,"169.7599,11.89,160.6564",,,,,,,,,,,,1000160,,,
2102,10449,2092,"170.4129,11.94,159.6229",,,,,,,,,,,,,,,
2103,10408,2092,"170.0353,11.89,159.8557",,,,,,,,,,,,,,,
2104,20076,2110,"99.2,59.85489,51.77",,,,,,,,,,,,,,,
2105,20074,2110,"108.4821,65.42815,121.1738",,,,,,,,,,,,,,,
2106,20075,2110,"89.90245,65.42815,121.1987",,,,,,,,,,,,,,,
2107,20072,2110,"89.86832,65.42816,140.8867",,,,,,,,,,,,,,,
2108,20073,2110,"108.4281,65.42816,140.8593",,,,,,,,,,,,,,,
2109,20077,2110,"103.9145,59.85489,51.45395",,,,,,,,,,,,,,,
2110,20169,2125,"123.85,23.45,115.45",,,,,,,,,,,,,,,
2111,20092,2131,"35.32,30.89,210.51",,,,,,,,,,,,,,,
2112,20100,2144,"69.62,12.17,41.23",,,,,,,,,,,,,,,
2113,20090,2144,"71.50958,12.17,132.3002",,,,,,,,,,,,,,,
2114,61009,2190,"61.05407,16.3,83.47029",2239,"61.05407,16.3,83.47029",,,,,,,,,,,,,
2115,61010,2190,"48.02,10.05,65.67",2239,"48.01671,10.055,65.66753",,,,,,,,,,,,,
2116,20078,2211,"99.23,65.26,137.47",,,,,,,,,,,,,,,
2117,20303,2246,"71.40297,15.84,169.3053",2247,"71.40297,15.84,169.3053",2248,"71.40297,15.84,169.3053",2249,"71.40297,15.84,169.3053",2250,"71.40297,15.84,169.3053",,,,,,,
2118,20302,2246,"74.4159,15.84,161.2344",2247,"74.4159,15.84,161.2344",2248,"74.4159,15.84,161.2344",2249,"74.4159,15.84,161.2344",2250,"74.4159,15.84,161.2344",,,,,,,
2119,20301,2246,"54.06,15.84,170.24",2247,"54.06,15.84,170.24",2248,"54.06,15.84,170.24",2249,"54.06,15.84,170.24",2250,"54.06,15.84,170.24",,,,,,,
2120,20306,2246,"60.89,15.84,150.18",2247,"60.89,15.84,150.18",2248,"60.89,15.84,150.18",2249,"60.89,15.84,150.18",2250,"60.89,15.84,150.18",,,,,,,
2121,20307,2246,"160.48,14.81,166.63",2247,"160.48,14.81,166.63",2248,"160.48,14.81,166.63",2249,"160.48,14.81,166.63",2250,"160.48,14.81,166.63",,,,,,,
2122,20305,2246,"65.69,17.68,65.3",2247,"65.69,17.68,65.3",2248,"65.69,17.68,65.3",2249,"65.69,17.68,65.3",2250,"65.69,17.68,65.3",,,,,,,
2123,20304,2246,"60.72,15.84,152.8",2247,"60.72,15.84,152.8",2248,"60.72,15.84,152.8",2249,"60.72,15.84,152.8",2250,"60.72,15.84,152.8",,,,,,,
2124,15981,2329,"237.6095,50.9,243.59",,,,,,,,,,,,,,,
2125,15229,2503,"163.1525,15.96,127.9483",,,,,,,,,,,,,,,
2126,15253,2504,"69,5.31,77.54",,,,,,,,,,,,,,,
2127,27020,2701,"160.21,26.33,47.04",,,,,,,,,,,,,,,
2128,27021,2702,"175.56,31,114.32",,,,,,,,,,,,,,,
2129,27022,2703,"236.29,29,127.03",,,,,,,,,,,,,,,
2130,27023,2704,"231,25.94,170",,,,,,,,,,,,,,,
2131,27024,2705,"214.49,26.22,190.5",,,,,,,,,,,,,,,
2132,27025,2706,"180.62,23.96,146.25",,,,,,,,,,,,,,,
2133,27026,2707,"143.59,26.64,209.56",,,,,,,,,,,,,,,
2134,27027,2708,"125.29,26,172.12",,,,,,,,,,,,,,,
2135,28001,2709,"126.21,29.23,60.92",,,,,,,,,,,,,,,
2136,27029,2710,"74.9,28.47,182.85",,,,,,,,,,,,,,,
2137,27030,2711,"44.46605,28.47,140.5872",,,,,,,,,,,,,,,
2138,27034,2712,"93.36,26.84,98.25",,,,,,,,,,,,,,,
2139,27035,2712,"60.46,26.69,63.86",,,,,,,,,,,,,,,
2140,27032,2712,"61.4,26.84,99.39",,,,,,,,,,,,,,,
2141,27033,2712,"93.44,26.84,114.04",,,,,,,,,,,,,,,
2142,27036,2712,"60.43,26.69,50.64",,,,,,,,,,,,,,,
2143,27037,2712,"92.93,26.69,65.36",,,,,,,,,,,,,,,
2144,27038,2712,"92.91,26.69,48.92",,,,,,,,,,,,,,,
2145,27031,2712,"62.08,26.84,115.86",,,,,,,,,,,,,,,
2146,10924,2815,"119.09,9.88,66.97",,,,,,,,,,,,,,,
2147,10922,2815,"88.14289,9.88,44.82289",,,,,,,,,,,,,,,
2148,10925,2815,"89.55711,9.88,46.23711",,,,,,,,,,,,,,,
2149,10926,2815,"82.67832,9.88,63.57519",,,,,,,,,,,,,,,
2150,10927,2815,"82.69218,9.88,63.55283",,,,,,,,,,,,,,,
2151,10928,2815,"81.97946,9.88,63.71166",,,,,,,,,,,,,,,
2152,10921,2815,"117.97,9.88,66.04",,,,,,,,,,,,,,,
2153,10929,2815,"119.0816,9.88,51.77314",,,,,,,,,,,,,,,
2154,10930,2815,"119.1,9.88,64.94",,,,,,,,,,,,,,,
2155,10923,2815,"120.5815,9.88,67.17683",,,,,,,,,,,,,,,
2156,10931,2815,"119.49,9.88,66.72",,,,,,,,,,,,,,,
2157,10932,2815,"88.14289,9.88,44.82289",,,,,,,,,,,,,,,
2158,10933,2815,"89.25,9.88,47.18",,,,,,,,,,,,,,,
2159,10934,2815,"89.57711,9.88,46.23711",,,,,,,,,,,,,,,
2160,20180,4060,"118.5359,61.98,118.2716",4061,"118.5359,61.98,118.2716",4062,"118.5359,61.98,118.2716",4063,"118.5359,61.98,118.2716",,,,,,,,,
2161,20174,4060,"133.2075,63.89,121.8513",4061,"133.2075,63.89,121.8513",4062,"133.2075,63.89,121.8513",4063,"133.2075,63.89,121.8513",,,,,,,,,
2162,20179,4060,"137.21,63.89,125.77",4061,"137.21,63.89,125.77",4062,"137.21,63.89,125.77",4063,"137.21,63.89,125.77",,,,,,,,,
2163,20175,4060,"131.05,63.91,129.05",4061,"131.05,63.91,129.05",4062,"131.05,63.91,129.05",4063,"131.05,63.91,129.05",,,,,,,,,
2164,20178,4060,"135.03,63.91,129.19",4061,"135.03,63.91,129.19",4062,"135.03,63.91,129.19",4063,"135.03,63.91,129.19",,,,,,,,,
2165,20183,4060,"144.37,58.8,108.81",4061,"144.37,58.8,108.81",4062,"144.37,58.8,108.81",4063,"144.37,58.8,108.81",,,,,,,,,
2166,20184,4060,"79.74863,80.32,607.6552",4061,"79.74863,80.32,607.6552",4062,"79.74863,80.32,607.6552",4063,"79.74863,80.32,607.6552",,,,,,,,,
2167,20177,4060,"136.3788,60.09,107.3189",4061,"136.3788,60.09,107.3189",4062,"136.3788,60.09,107.3189",4063,"136.3788,60.09,107.3189",,,,,,,,,
2168,20182,4060,"128.85,63.94,125.68",4061,"128.85,63.94,125.68",4062,"128.85,63.94,125.68",4063,"128.85,63.94,125.68",,,,,,,,,
2169,20185,4060,"139.6219,63.89,213.9049",4061,"139.6219,63.89,213.9049",4062,"139.6219,63.89,213.9049",4063,"139.6219,63.89,213.9049",,,,,,,,,
2170,20186,4060,"77.46,80.32,613.05",4061,"77.46,80.32,613.05",4062,"77.46,80.32,613.05",4063,"77.46,80.32,613.05",,,,,,,,,
2171,29001,4110,"180.1171,52.44,61.9539",4111,"180.1171,52.44,61.9539",4112,"180.1171,52.44,61.9539",,,,,,,,,,,
2172,29003,4110,"166.92,55.52,474.63",4111,"166.92,55.52,474.63",4112,"166.92,55.52,474.63",,,,,,,,,,,
2173,29018,4110,"166.92,55.52,474.63",4111,"166.92,55.52,474.63",4112,"166.92,55.52,474.63",,,,,,,,,,,
2174,29019,4110,"152.58,55.84,152.33",4111,"152.58,55.84,152.33",4112,"152.58,55.84,152.33",,,,,,,,,,,
2175,29002,4110,"72.22559,52.15,457.4238",4111,"72.22559,52.15,457.4238",4112,"72.22559,52.15,457.4238",,,,,,,,,,,
2176,29017,4110,"127.29,52.24,131.62",4111,"127.29,52.24,131.62",4112,"127.29,52.24,131.62",,,,,,,,,,,
2177,20016,7500,"51.82227,6.57,189.0933",,,,,,,,,,,,,,,
2178,20017,7500,"215.6682,8.22,46.23389",,,,,,,,,,,,,,,
2179,20018,7500,"134.4531,6.97,196.5752",,,,,,,,,,,,,,,
2180,20071,7500,"136.1284,6.64,128.8746",,,,,,,,,,,,,,,
2181,17215,5006,"201.0808,19.7,188.718",,,,,,,,,,,,,,,
2182,17216,5007,"201.0808,19.7,188.718",,,,,,,,,,,,,,,
2183,15884,5031,"156.5538,21.61,180.8053",,,,,,,,,,,,,,,
2184,6700,5033,"196.39,19.95,237.76",,,,,,,,,,,,,,,
2185,6701,5033,"179.64,19.95,239.3",,,,,,,,,,,,,,,
2186,6702,5033,"178.19,19.95,240.23",,,,,,,,,,,,,,,
2187,6703,5033,"180.82,19.95,240.36",,,,,,,,,,,,,,,
2188,6704,5033,"327.67,20,246.14",5205,"325.36,66.57,238.49",5206,"325.36,66.57,238.49",5207,"325.36,66.57,238.49",,,,,,,,,
2189,6705,5033,"311.6,25.6,227.6",,,,,,,,,,,,,,,
2190,6706,5033,"244.3677,23.6,229.1896",,,,,,,,,,,,,,,
2191,6707,5033,"178.99,24.07,225.5",,,,,,,,,,,,,,,
2192,6708,5033,"178,24.56,103.34",,,,,,,,,,,,,,,
2193,6709,5033,"119.6315,24.89,221.6973",,,,,,,,,,,,,,,
2194,6710,5033,"119.0176,24.89,221.7095",,,,,,,,,,,,,,,
2195,6711,5033,"119.2195,24.89,221.7287",,,,,,,,,,,,,,,
