ID,AwardId,ItemIds
4513,2090900,2060009|2060010|2090024|2090045|3020003|3020004|3020005|3020006|2090026|3021001|3023001|3023002|3024022|4020008|4020001|4030001|4030018|4030005|4070001|4010002|4010003|4010008|4010005|4050005|4050006|4060007|4060004|4060002|4030002|4010001|4050001|4040005|4030010|4030003|4030004|4060003|4020009|4030008|4060006|4060012|4010043|4070004|4070003|4060013|4050007|4010034|4010050|4050003|4010059|4010042|4010036|4010048|4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4020005|4070014|4020006|3024023|2090003|2033002
4514,8057003,
4515,200060,
4516,1300009,
4517,2101090,12110103|12110203|1111903|6112803|2113903|2114003|4115803|4115903|4116003|4116103|5117203|5117303
4518,2101100,12130104|12130204|13131004|13131104|1131904|6132804|6132904|2133904|2134004|9134804|9134904|4135804|4135904|4136004|4136104|5137204|5137304
4519,2101110,12130105|12130205|12130405|12130605|12130705|12130805|13131005|13131105|13131305|13131605|13131705|13131805|1131905|1132005|1132105|1132305|1132705|6132805|6132905|6133105|6133205|6133405|6133505|6133605|6133805|2133905|2134005|2134205|2134305|2134505|2134705|9134805|9134905|9135105|9135305|9135405|9135505|9135705|4135805|4135905|4136005|4136105|4136505|4136605|4136705|4136805|4136905|4137005|4137105|5137205|5137305|5137505|5137705|5137805|5138005
4520,2101120,12130106|12130206|12130406|12130606|12130706|12130806|13131006|13131106|13131306|13131606|13131706|13131806|1131906|1132006|1132106|1132306|1132706|6132806|6132906|6133106|6133206|6133406|6133506|6133606|6133806|2133906|2134006|2134206|2134306|2134506|2134706|9134806|9134906|9135106|9135306|9135406|9135506|9135706|4135806|4135906|4136006|4136106|4136506|4136606|4136706|4136806|4136906|4137006|4137106|5137206|5137306|5137506|5137706|5137806|5138006
4521,2101130,12130107|12130207|12130407|12130607|12130707|12130807|12130907|13131007|13131107|13131307|13131507|13131607|13131707|13131807|1131907|1132007|1132107|1132307|1132507|1132707|6132807|6132907|6133107|6133207|6133407|6133507|6133607|6133707|6133807|2133907|2134007|2134207|2134307|2134507|2134607|2134707|9134807|9134907|9135107|9135307|9135407|9135507|9135607|9135707|4135807|4135907|4136007|4136107|4136207|4136507|4136607|4136707|4136807|4136907|4137007|4137107|5137207|5137307|5137507|5137607|5137707|5137807|5138007
4522,2101140,12130108|12130208|12130408|12130608|12130708|12130808|12130908|13131008|13131108|13131308|13131508|13131608|13131708|13131808|1131908|1132008|1132108|1132308|1132508|1132708|6132808|6132908|6133108|6133208|6133408|6133508|6133608|6133708|6133808|2133908|2134008|2134208|2134308|2134508|2134608|2134708|9134808|9134908|9135108|9135308|9135408|9135508|9135608|9135708|4135808|4135908|4136008|4136108|4136208|4136508|4136608|4136708|4136808|4136908|4137008|4137108|5137208|5137308|5137508|5137608|5137708|5137808|5138008
4523,2101150,12130109|12130209|12130409|12130609|12130709|12130809|12130909|13131009|13131109|13131309|13131509|13131609|13131709|13131809|1131909|1132009|1132109|1132309|1132509|1132709|6132809|6132909|6133109|6133209|6133409|6133509|6133609|6133709|6133809|2133909|2134009|2134209|2134309|2134509|2134609|2134709|9134809|9134909|9135109|9135309|9135409|9135509|9135609|9135709|4135809|4135909|4136009|4136109|4136209|4136509|4136609|4136709|4136809|4136909|4137009|4137109|5137209|5137309|5137509|5137609|5137709|5137809|5138009
4524,2101160,12130110|12130210|12130410|12130610|12130710|12130810|12130910|13131010|13131110|13131310|13131510|13131610|13131710|13131810|1131910|1132010|1132110|1132310|1132510|1132710|6132810|6132910|6133110|6133210|6133410|6133510|6133610|6133710|6133810|2133910|2134010|2134210|2134310|2134510|2134610|2134710|9134810|9134910|9135110|9135310|9135410|9135510|9135610|9135710|4135810|4135910|4136010|4136110|4136210|4136510|4136610|4136710|4136810|4136910|4137010|4137110|5137210|5137310|5137510|5137610|5137710|5137810|5138010
4525,2101170,7129103|7129203|8130203|11131103
4526,2101180,3128204|3128304|7129104|7129204|7129304|8130204|11131104|11131204
4527,2101190,3128105|3128205|3128305|3128805|3128905|3129005|7129105|7129205|7129305|7129405|7129705|7129805|7129905|8130205|8130305|8130505|11131305|11131505|11131805
4528,2101200,3128106|3128206|3128306|3128806|3128906|3129006|7129106|7129206|7129306|7129406|7129706|7129806|7129906|8130206|8130306|8130506|11131306|11131506|11131806
4529,2101210,3128107|3128207|3128307|3128807|3128907|3129007|7129107|7129207|7129307|7129407|7129707|7129807|7129907|8130207|8130307|8130507|11131307|11131507|11131807
4530,2101220,3128108|3128208|3128308|3128808|3128908|3129008|7129108|7129208|7129308|7129408|7129708|7129808|7129908|8130208|8130308|8130508|11131308|11131508|11131808
4531,2101230,3128109|3128209|3128309|3128809|3128909|3129009|7129109|7129209|7129309|7129409|7129709|7129809|7129909|8130209|8130309|8130509|11131309|11131509|11131809
4532,2101240,3128110|3128210|3128310|3128810|3128910|3129010|7129110|7129210|7129310|7129410|7129710|7129810|7129910|8130210|8130310|8130510|11131310|11131510|11131810
4533,2101250,10131903|10132003|10132103|10132203|10132303|10132403
4534,2101260,10131904|10132004|10132104|10132204|10132304|10132404
4535,2101270,10131905|10132005|10132105|10132205|10132305|10132405|10132505|10132605|10132705|10132805|10132905|10133005|10133105|10133205
4536,2101280,10131906|10132006|10132106|10132206|10132306|10132406|10132506|10132606|10132706|10132806|10132906|10133006|10133106|10133206
4537,2101290,10131907|10132007|10132107|10132207|10132307|10132407|10132507|10132607|10132707|10132807|10132907|10133007|10133107|10133207
4538,2101300,10131908|10132008|10132108|10132208|10132308|10132408|10132508|10132608|10132708|10132808|10132908|10133008|10133108|10133208
4539,2101310,10131909|10132009|10132109|10132209|10132309|10132409|10132509|10132609|10132709|10132809|10132909|10133009|10133109|10133209
4540,2101320,10131910|10132010|10132110|10132210|10132310|10132410|10132510|10132610|10132710|10132810|10132910|10133010|10133110|10133210
4541,2102010,2034008|2034010|2034011|2034012|2034013|2034014
4542,2102020,2034008|2034010|2034011|2034012|2034013|2034014
4543,3800700,2040013|2040014|2010005|101
4544,8058001,103
4545,8058002,103|104|2032004
4546,8058003,103|104|2032004
4547,8058004,103|104|2032004
4548,8058005,103|104|2032004
4549,8058006,103|104|2032004
4550,8058021,103
4551,8058022,103
4552,8058023,103
4553,8058024,103
4554,8058025,103
4555,8058026,103
4556,8058121,103
4557,8058122,103
4558,8058123,103
4559,8058124,103
4560,8058125,103
4561,8058126,103
4562,8058127,103
4563,8059001,103
4564,8059002,103
4565,8059003,103
4566,8059004,103
4567,8059005,103
4568,8059006,103
4569,8059007,103
4570,8059008,103
4571,8059009,103
4572,8059010,103
4573,8059101,103
4574,8059102,103
4575,8059201,103
4576,8059202,103
4577,8059203,103
4578,8059210,
4579,8059300,103
4580,3800710,103
4581,3800720,103
4582,3800730,104|102|2032004
4583,3800740,104|102|2032004
4584,6059940,60640040|3026005|2090024|2091116
4585,6059950,60640040|3026005|3020004|2091118|2091117
4586,6059960,60640041|3026005|3020003|2091118|2091117
4587,6059970,60640041|3026005|3021001|2010008
4588,6059980,60640041|3026005|3020006|2010008
4589,6059990,60640030|3022007|3020010|2091178|3020016
4590,6060000,1072001|10326605|10336605|2090003|40000010|2034008|102|101
4591,6060002,1072001|10326605|10336605|40000010|2034008|60640040
4592,6060010,60600070
4593,6060020,60600080
4594,6060030,60600090
4595,6060040,60600100
4596,6060050,60600110
4597,6060060,60600120
4598,6060062,60600130
4599,6060069,3020008|3020009
4600,6060063,60600140
4601,6060070,3020003
4602,6060080,3020003
4603,6060090,3020004
4604,6060100,3020004
4605,6060110,3026005
4606,6060120,3026005
4607,6060130,3020005
4608,6060140,3020005
4609,6060150,3020006
4610,6060160,3020006
4611,6060170,3021001
4612,6060180,3021001
4613,6060190,1400201
4614,6060200,1400301
4615,6060210,2033002
4616,6060220,2040016
4617,6060230,2023001
4618,6060240,2023002
4619,6060250,
4620,6060260,
4621,6060270,2060109
4622,6060280,2060011
4623,6060290,2090042
4624,6060300,2032003
4625,6060310,2032002
4626,6060320,1070149
4627,6060330,1070155
4628,6060340,1070099
4629,6060350,1070089
4630,6060360,1070087
4631,6060370,1080002
4632,6060380,1080036
4633,6060390,1080032
4634,6060400,1010017|1010018
4635,6060410,1010025|1010026
4636,6060420,2090003|3026005|2090024|2091116
4637,6060430,3024023|3026005|3020004|2091118|2091117
4638,6060440,2091111|3026005|3020003|2091118|2091117
4639,6060450,3024024|3026005|3021001|2010008
4640,6060460,2091111|3026005|3020006|2010008
4641,6060470,3024024|3022007|3020010|2091178|3020016
4642,6060472,2034013|3011512|3020022|3021001|3021010
4643,6060473,2034014|3011512|3010131|3021001|3021010
4644,6060480,3024004
4645,6060490,3024004
4646,6060500,3024004|3024005|3024003
4647,6060510,3020016
4648,6060520,1070176|2040018|1070177
4649,6060523,1070176|2040026|1070177
4650,6060525,1070176|2040026|1070177
4651,6060530,3020003
4652,6060540,3020004
4653,6060550,3021001
4654,6060560,3020005
4655,6060570,3020006
4656,6060597,60640000|60640010
4657,6060599,10326103|2091041|2032003|1400301|1400201|2023001|1090017|3011010|2032002|2090043|1030040|2023002|101|2090022|1070103|2090003|102|2090024
4658,6060600,60640000|1090017|1030017|1070014|10326103|1070103|3011011|2091041|1400301|2090022|3011010|2023001|2032003|2032002|2090043|1400201|101|102|2023002|3054001|60640050
4659,6063000,3021001
4660,6063001,3010107
4661,6063002,60640030
4662,6063003,3024004|3024002
4663,6063004,3026005|3026006
4664,6063005,3020003|3020004
4665,6063006,60640040
4666,6063007,60640030
4667,6063008,3021001|3021009
4668,6063009,3020005|3020006
4669,6063010,60640041
4670,6065000,2060009|2060010|3020003|3020004|1290055|1270002|1270006|1270010|3023002|2063001|2063002|2033002|1040012|1041003|1010005|1010006|2090043|2090044|2090045|2090022|2090023|2090024|2031004|2010008|3026006|2034003|2033001
4671,6065010,2060009|2060010|3020003|3020004|1290055|1270002|1270006|1270010|3023002|2063001|2063002|2033002|1040012|1041003|1070111|2090043|2090044|2090045|2090022|2090023|2090024|2031004|2010008|3026006|2034003|2033001
4672,6065020,2060009|2060010|3020003|3020004|1290055|1270002|1270006|1270010|3023002|2063001|2063002|2033002|1040012|1041003|1100004|2090043|2090044|2090045|2090022|2090023|2090024|2031004|2010008|3026006|2034003|2033001
4673,6065030,2060009|2060010|3020003|3020004|1290055|1270002|1270006|1270010|3023002|2063001|2063002|2033002|1040012|1041003|1100002|2090043|2090044|2090045|2090022|2090023|2090024|2031004|2010008|3026006|2034003|2033001
4674,6065040,3024004|3024005|3024002|3024003|3020003|3020004|3026006|1270002|3021001|1270006|1270010|3023002|2033002|2034003|2010008|2090024|2090045|101|1041003|1040012|1029005
4675,6065050,3024004|3024005|3024002|3024003|3020003|3020004|3021001|1400201|1400301|1270010|3023002|3026006|2034006|2063002|2040016|3027004|2091202|1041003|1040012|1070097
4676,6065060,3024004|3024005|3024003|3020003|3020004|3023002|3010124|1400202|1400302|2034006|2091202|3027004|2033002|2031016|3010107|2063002|2040016|3024023|1041007|1040017|1100010
4677,6065070,3024004|3024005|3024003|2034003|3021001|2091202|3010107|3024023|40000010|3024024|102|2040018|1010033|1010034
4678,6065080,3024042|3021001|3024003|2034003|2040016|2091202|2091302|3020008|3024023|3024024|2063002|3023002|1041007|1040017|1070193
4679,6065090,3010130|2034006|3024003|3021001|3024004|3020007|2091202|3010107|2063002|3027004|3020010|1290055|1270002|1270006|1270010|3023002|3010136
4680,6065100,3024042|3021001|3024003|2034003|2034006|2091202|3010133|3010132|3020008|3020009|2063002|3023002|3021010|3021012|1041007|1040017|1090050
4681,6065110,3010133|3010132|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|3021006|3024024|3021004|2091501|1041014|1040021|1010053|1010054
4682,6065120,3010133|3010132|3021001|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2040016|3024024|3021010|2091501|1041014|1040021|1100018
4683,6065130,3026006|3021012|3021010|3010124|3024003|3010133|3010132|3023002|3027004|3024032|3024024|2040016|3024051|2091501|2091202|2034003|2034006|1041014|1040021|1070186
4684,6065140,3010133|3010132|3021001|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010017|3024024|3021010|2091501|1041014|1040021|1100014
4685,6065150,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|2040026|1010033|1010034
4686,6065160,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041042|1040031|1010099|1010100|2040026
4687,6065170,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041042|1040031|1100049|2040026
4688,6065180,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041042|1040031|1070307|2040026
4689,6065190,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041042|1040031|1021058|2040026
4690,6065200,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041013|1040020|1010049|1010050
4691,6065210,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041013|1040020|1021045
4692,6065220,102|3024004|3024003|3020003|3020004|3026006|1270002|1270006|3023002|2034006|2091202|40000010|2010008|90050|3021001|100100|1041013|1040020|1100016
4693,6066000,3024022|3024023|3024024
4694,6066010,3024022|3024023|3024024
4695,6066020,3024023|3024024
4696,6066030,3024023|3024024|3024029|2091501
4697,6066040,3024023|3024024|2034030|3024025
4698,6160000,61600010
4699,6160010,3020003|3020004|3024023|2034003|2090020
4700,6160020,61600030
4701,6160030,2091111|3024024|40000010|2010008|3020013|2090020
4702,6260000,62600010
4703,6260010,104|2040013|2090003|1100001|101
4704,6260020,103|2040013|1100001|60640040
4705,6260030,103|2040013|1100001|3011011|101|30000017
4706,6270010,62701010
4707,6270020,62701020
4708,6270030,62701030
4709,6270040,62701040
4710,6270050,62701050
4711,6270060,62701060
4712,6270070,62701070
4713,6271010,2090003|1400201|2032004
4714,6271020,2061012|1400202|2040016|2062007
4715,6271030,40000010|1400302|2032004
4716,6271040,2091111|3020014|2032004
4717,6271050,1041005|3020013|2032004
4718,6271060,1070095|3020014|2032004|1070104
4719,6271070,1010021|3020013|2032004|1010022
4720,6271100,1400201|3024023|1400301
4721,6271110,2090003|2032003|3020007
4722,6271120,1041011|2034006|3020010
4723,6271130,1080055|3024042|2040016
4724,6271140,1090049|3020013|3020014
4725,6271150,1070196|3024024|3021004
4726,6271160,3011503|2091303|3024052
4727,6271170,1020025|3024028|3024024
4728,6271180,1010047|3011504|1010048
4729,6271101,62701100
4730,6271111,62701101
4731,6271121,62701102
4732,6271131,62701103
4733,6271141,62701104
4734,6271151,62701105
4735,6271161,62701106
4736,6271171,62701107
4737,6271181,62701108
4738,6272000,62702100
4739,6272010,62702101
4740,6272020,62702102
4741,6272030,62702103
4742,6272040,62702104
4743,6272050,62702105
4744,6272060,62702106
4745,6272070,62702107
4746,6272080,62702108
4747,6272090,62702109
4748,6272100,3024022|3026006|2032004|101
4749,6272110,3011307|3011310|2091118|3024023|3026006|2032004
4750,6272120,3011308|3011311|3011400|3020004|3020006|3020014|3026006|2032004
4751,6272130,3011309|3011312|3024024|3024028|3020003|3020005|3020013|3026006|2032004
4752,6272140,2091111|3024004|3024005|3024002|3024003|3026006|2032004
4753,6272150,3010102|3026006|2032004
4754,6272160,3010103|3020013|3026006|2032004
4755,6272170,3010104|40000010|3024029|3021001|3026006|2032004
4756,6272180,1029006|1029012|1029014|3024028|3024005|3024002|3024003|2032004|101
4757,6272190,3024023|3026006|2032004|101
4758,6272200,62702110
4759,6272210,62702111
4760,6272220,62702112
4761,6272230,62702113
4762,6272240,62702114
4763,6272250,2035002|1400201|2032004|101
4764,6272260,3011402|3011403|3011404|1400301|2032004|101
4765,6272270,3011308|3011311|3011313|3011405|3010105|2032004|101
4766,6272280,3010104|3024005|3024003|3021001|2032004|101
4767,6272290,3011500|3011501|3024028|3010106|3010105|3011308|3011311|3011313|2032004|101
4768,6272300,62702115
4769,6272310,1090006|501|2090045|2010008|2010004|2010015|2010014
4770,6272320,62702116
4771,6272330,62702117
4772,6272340,62702118
4773,6272350,62702119
4774,6272360,62702120
4775,6272370,62702121
4776,6272380,62702122
4777,6272390,62702123
4778,6272400,62702124
4779,6272410,62702125
4780,6272420,62702126
4781,6272430,62702127
4782,6272440,62702128
4783,6272450,62702129
4784,6272460,3020007|2040016|102|3023001|2032004
4785,6272470,2091154|101|2032004
4786,6272480,3011402|3011403|3011404|1400302|2091115|101|2032004
4787,6272490,3020016|2091179|2091180|3020015|101|2032004
4788,6272500,2091179|2091180|2034011|2034012|3020013|3020014|3020008|3020009|101|2032004
4789,6272510,2034011|2034012|2091178|3022007|3023002|3020010|3020007|3021004|101|2032004
4790,6272520,3024024|3011500|3024028|3011501|3021001|101|2032004
4791,6272530,2091179|2091180|2034011|3020013|3020014|3020008|3020009|101|2032004
4792,6272540,2034011|3011405|3022006|3023002|3020010|3020007|3021004|101|2032004
4793,6272550,3011307|3011310|2091118|3024023|3026006|101|2032004
4794,6272560,2091179|2091180|3011307|3011310|3020013|3020014|3020008|3020009|3026006|101|2032004
4795,6272570,3010104|3024004|3024003|3026006|101|2032004
4796,6272580,3024024|3024028|3011501|3024003|3026006|101|2032004
4797,6272590,2091153|3026006|2032004
4798,6272600,3011313|3011314|3024024|3024028|3010105|3010106|3021001|101|2032004
4799,6272610,62702130
4800,6272620,2040018|60660010|2040016|101
4801,6272630,3024024|60660010|2091304|3024032|3024029|2032004
4802,6272640,3011314|3022007|2091178|3023002|3020010|3020007|3021004|101|2032004
4803,6272650,3011313|3011405|3022006|3023002|3020010|3020007|3021004|101|2032004
4804,6272660,1021044|3024003|102|2032004
4805,6272670,3011314|3021001|3010105|3010106|3020016|3020015|101|2032004|3024024
4806,6272680,3011313|3011312|3021001|3010105|3010106|3010127|101|2032004|3024024
4807,6272690,3011307|3011310|2091118|3010105|3026006|101|2032004
4808,6272621,62702131
4809,6272631,62702132
4810,6272641,62702133
4811,6272651,62702134
4812,6272661,62702135
4813,6272671,62702136
4814,6272681,62702137
4815,6272691,62702138
4816,6272700,3020010|3020007|3021002|101
4817,6272710,3011316|3010135|3010128|3010129|3010130|3011403|3011404|2032004|2063002
4818,6272720,3024043|3024024|60660010|3011500|3024023|3024029|3024032|2032004
4819,6272730,3011314|3011313|3010132|3010133|3010127|3021001|2032004
4820,6272740,3011313|3011310|3010132|3010133|3010127|3021001|2032004
4821,6272750,3010131|3020022|2091165|2091111|3023002|40000010|3010117|2032004
4822,6272760,3011316|3024053|3010134|3024029|3024028|3024024|3024032|2032004
4823,6272770,3011315|3010134|3024029|3024028|3024024|3024032|2032004|3024053
4824,6272701,62702141
4825,6272711,62702142
4826,6272721,62702143
4827,6272731,62702144
4828,6272741,62702145
4829,6272751,62702146
4830,6272761,62702147
4831,6272771,62702148
4832,6272780,62702164
4833,6272790,62702165
4834,6272800,62702166
4835,6272810,62702167
4836,6272820,62702168
4837,6272830,62702169
4838,6272840,62702170
4839,6272850,62702171
4840,6272781,2091501|1400302|3021004|3022058
4841,6272791,1070203|3010133|3010132|3011403|3021004|2091501|3020022
4842,6272801,3011316|3010133|3011512|3021001|3021012|3021010|102
4843,6272811,3011316|3010133|3011513|3024024|60660030|2091501|3020022
4844,6272821,3011314|3010133|3010131|3011504|3011514|2034022|2034006|3020022
4845,6272831,3011308|3011400|2091118|3010107|60660010|3026006
4846,6272841,3011309|3010105|3011513|3010132|60660030|2091501|3020022
4847,6272851,3011308|3010131|3010105|3024024|2091153|2034006|3020022
4848,6272860,62702184
4849,6272870,62702185
4850,6272880,62702186
4851,6272890,62702187
4852,6272900,62702188
4853,6272910,62702189
4854,6272920,62702190
4855,6272930,62702191
4856,6272940,62702192
4857,6272950,62702193
4858,6272861,2010008|60660030|3024003|101
4859,6272871,3021004|3020007|3020010|101|2032004
4860,6272881,3010137|3010129|3026006|3024003|3024004|3020022|2032004
4861,6272891,3010133|3010132|2034006|3010131|3020022|101|2032004
4862,6272901,3022058|3022060|3020010|3020007|3020022|101|102|2032004
4863,6272911,3011313|3011405|3022006|3020010|3020007|3010133|101|102|2032004
4864,6272921,3024028|3011500|2091501|3024032|3024052|3020022|101|2032004
4865,6272931,2034013|3011406|2091178|3021001|3021010|3021012|3021002|3021004|3021009|101|2032004
4866,6272941,2034012|3011406|2091178|3021001|3021010|3021012|3021002|3021004|3021009|101|2032004
4867,6272951,2034011|3011405|2091178|3021001|3021010|3021012|3021002|3021004|3021009|101|2032004
4868,6273000,62702195
4869,6273001,62702200
4870,6273002,62702201
4871,6273003,62702202
4872,6273004,62702203
4873,6273005,62702204
4874,6273006,62702205
4875,6273007,62702206
4876,6273008,62702207
4877,6273009,62702208
4878,6273010,62702209
4879,6273011,62702210
4880,6273012,62702211
4881,6273013,62702212
4882,6273014,62702213
4883,6273015,62702214
4884,6273020,2091111|3026006|2091303|40000010
4885,6273021,2034013|3010133|2091501|3010131|3021004|3020022|2032004
4886,6273022,2034012|3010133|2091501|3010131|3021004|3020022|2032004
4887,6273023,2034011|3010133|2091501|3010131|3021004|3020022|2032004
4888,6273024,2034013|3021001|3021010|3021012|3011512|3020022|2010008|3021009
4889,6273025,2034012|3021001|3021010|3021012|3011512|3020022|2010008|3021009
4890,6273026,2034011|3021001|3021010|3021012|3024003|3020022|2010008|3021009
4891,6273027,3010133|3010132|2091619|3020022|3011504|2034006|101|2032004
4892,6273028,3010133|3010132|2091619|3020022|3011504|2034006|101|2032004
4893,6273029,3010133|3010132|2091619|3020022|3011504|2034006|101|2032004
4894,6273030,2034013|60660030|3024024|3024028|3024032|3020022|3024052
4895,6273031,2034012|60660030|3024024|3024028|3024032|3020022|3024052
4896,6273032,2034011|60660030|3024024|3024028|3024032|3020022|3024052
4897,6273033,2034013|3010104|3011514|2151537|3010137|3010131|101|102
4898,6273034,2034012|3010104|3011514|2151537|3010137|3010131|101|102
4899,6273035,2034011|3010104|3011514|2091312|3010137|3010131|101|102
4900,6273040,62702215
4901,6273041,62702216
4902,6273042,62702217
4903,6273043,62702218
4904,6273044,62702219
4905,6273045,62702220
4906,6273046,62702221
4907,6273050,2010008|2031016|2051001|2091619
4908,6273051,3010127|3024002|3024004|3026006|101
4909,6273052,3020022|3010131|2091424|2091425|40000010|2032004
4910,6273053,2034013|3020022|60660030|3024024|2091501|3024032|102
4911,6273054,2034013|3010127|3010133|2091619|3020015|2091166|3011513|2034006|101
4912,6273055,2034012|3020022|60660030|3024024|2091501|3024032|102
4913,6273056,2034012|3010127|3010133|2091619|3020015|2091166|3011513|2034006|101
4914,6273057,62702222
4915,6273058,62702223
4916,6273059,62702224
4917,6273060,62702225
4918,6273061,62702226
4919,6273062,62702227
4920,6273063,62702228
4921,6273064,62702229
4922,6273065,62702230
4923,6273066,62702231
4924,6273067,62702232
4925,6273068,62702233
4926,6273069,62702234
4927,6273070,62702235
4928,6273071,62702236
4929,6273072,62702237
4930,6273073,62702238
4931,6273077,2091111|2050016|2010008|40000010|3020022
4932,6273078,3024024|2091501|2091166|2091303|2091426
4933,6273079,2034013|3010133|3010132|2151538|3020022|2032004|101
4934,6273080,2034012|3010133|3010132|2151538|3020022|2032004|101
4935,6273081,2034008|3010133|3010132|2151538|3020022|2032004|101
4936,6273082,2034013|2151538|2151530|3021012|3021010|3020022|2091426|3021009
4937,6273083,2034012|2151538|2151530|3021012|3021010|3020022|2091426|3021009
4938,6273084,2034008|3026006|3024003|3024005|3024004|3020022|2091426
4939,6273085,2091424|3010133|3010132|2091619|2151539|3011513|3020022|2032004
4940,6273086,2091424|3010133|3010132|2091619|2151539|3011513|3020022|2032004
4941,6273087,2091424|3010133|3010132|2151539|3011513|3020022|2032004
4942,6273088,3011505|2151530|3024024|3024028|3024032|3020022|3024053
4943,6273089,3011505|2151530|3024024|3024028|3024032|3020022|3024053
4944,6273090,3011505|2151530|3024024|3024028|3024032|3020022|3024053
4945,6273091,2034013|3010131|2050017|2151546|2151547|3010133|3020022|102
4946,6273092,2034012|3010131|2050017|2151546|2151547|3010133|3020022|102
4947,6273093,2034010|3010131|2050017|2091311|3010137|3010133|3020022|102
4948,6273100,62702239
4949,6273102,62702240
4950,6273104,62702241
4951,6273106,62702242
4952,6273108,62702243
4953,6273110,62702244
4954,6273112,62702245
4955,6273114,62702246
4956,6273116,62702247
4957,6273118,62702248
4958,6273120,62702249
4959,6273122,62702250
4960,6273125,2040022|3010133|2010008|1400302|2091426
4961,6273127,60660010|3010132|1400202|3026006|101
4962,6273129,2050016|1070235|3010131|3010133|40000010|3020022|2032004|1059070
4963,6273131,2034013|2151538|2151530|3021010|3021012|3021009|3020022
4964,6273133,2091428|3024024|3024028|3011512|3024032|2151538|101|2032004
4965,6273135,2034013|2091426|2091428|3011504|3010133|2091619|2091166|3011513|101
4966,6273137,2034012|2151538|2151530|3021010|3021012|3021009|3020022
4967,6273139,2091428|3024024|3024028|3011512|3024032|2151538|101|2032004
4968,6273141,2034012|2091426|2091428|3011504|3010133|2091619|2091166|3011513|101
4969,6273143,2034010|2151538|3024002|3024003|3024004|3024005|3020022
4970,6273145,2091428|3011500|3024028|3026005|3026006|2151538|101|2032004
4971,6273147,2034010|2091426|2091428|3011504|3010133|2091619|2091166|3011513|101
4972,6274011,1400201|1400301
4973,6274021,60640010|2040016
4974,6274031,2061012|3020013|2032004|2062007
4975,6274041,60640040|40000010|2032004
4976,6274051,1041005|3020022|2032004
4977,6274061,1070231|3020014|2032004
4978,6274071,1010057|60640030|2032004|1010058
4979,6274080,1400301|1400201|2090020
4980,6274090,90100|2040016|2090020
4981,6274100,1041005|2061012|2032004|2062007
4982,6274110,1070196|60640050|2032004
4983,6274120,90110|30000006|2032004
4984,6274130,1010057|60640050|2032004|1010058
4985,6274140,120120|60640041|2032004
4986,6370100,2010005|101|403
4987,6370110,2090023|101|403
4988,6370120,2090019|101|403
4989,6370130,2090023|101|403
4990,6370140,2090033|101|403
4991,6370150,3026006|101|403
4992,6380000,3010107|60660010|1400202|2091200|2040018
4993,6380010,3011317|3021001|3024004|3024003|3026006|2040018
4994,6380020,3011311|3011313|3026006|2091217|2040018|40000010
4995,6380030,3011311|3011313|2091111|3010104|2091165|60660010|2040018
4996,6380040,2034008|3011311|3024004|2091165|3026006|2040018|60660010
4997,6380050,3011314|3010105|3010106|3010127|3020016|2040018
4998,6380060,3011311|3011313|3010105|3010106|3010127|2040018
4999,6380070,3011311|3011313|3010105|3010106|3010127|2040018|3010125|3010126
5000,6380080,3011314|2091111|3010104|2091165|60660010|2040018
5001,6380090,3011309|3011311|3010105|3010106|3010127|2040018
5002,6380100,62702139
5003,6380110,62702140
5004,6380120,1090042|1090043|3024024|3021001|60660010|2032004|2091166|101
5005,6380130,60660000|60660010|2091304|101
5006,6380141,3011500|3021010|3010130|2090033|2091217
5007,6380142,3020022|3011319|3010133|3021010|3021001
5008,6380143,3020022|3011318|3010133|3021010|3021001
5009,6380144,3011316|3011504|3021010|3024004|2091303|3020022
5010,6380145,3011312|3011315|3024003|3024004|2091303|3020022
5011,6380146,3011316|3011315|3024003|3026006|3024004|2091303|3020022
5012,6380147,3011315|3024004|3011504|3024003|3024002|3020022
5013,6380148,3011314|3021001|3021012|3021010|3021009|3020022
5014,6380149,3011313|3021001|3021012|3021010|3021009|3020022
5015,6380150,3011316|3024028|3024052|3024024|3021012|3020022
