Id,SecondId,EquipSuitId,EquipName,,EquipId,EquipQuality,RefineMax,BaseAttrGroup,EnhanceGroupId,AddonAttrGroup,EquipText,Model,
253031,2530,13,樱林白裙Ⅴ,110级_衣服_套装3,2805,51,9,1502,1,2502,,,
253041,2530,14,摇铃绒衣Ⅴ,110级_衣服_套装4,2805,51,9,1502,1,2502,,,
253051,2530,15,远洋装Ⅴ,110级_衣服_套装5,2805,51,9,1502,1,2502,,,
254011,2540,11,[物理]荧光羽冠Ⅴ,110级_帽子_套装1,2803,51,9,1503,1,2503,,,
254021,2540,12,[物理]海之帽Ⅴ,110级_帽子_套装2,2803,51,9,1503,1,2503,,,
254031,2540,13,[物理]草莓头盔Ⅴ,110级_帽子_套装3,2803,51,9,1503,1,2503,,,
254041,2540,14,[物理]兔耳绒帽Ⅴ,110级_帽子_套装4,2803,51,9,1503,1,2503,,,
254051,2540,15,[物理]小船帽Ⅴ,110级_帽子_套装5,2803,51,9,1503,1,2503,,,
255011,2550,11,[魔法]荧光羽冠Ⅴ,110级_帽子_套装1,2803,51,9,1504,1,2504,,,
255021,2550,12,[魔法]海之盔Ⅴ,110级_帽子_套装2,2803,51,9,1504,1,2504,,,
255031,2550,13,[魔法]草莓圆帽Ⅴ,110级_帽子_套装3,2803,51,9,1504,1,2504,,,
255041,2550,14,[魔法]兔耳绒冠Ⅴ,110级_帽子_套装4,2803,51,9,1504,1,2504,,,
255051,2550,15,[魔法]小船帽Ⅴ,110级_帽子_套装5,2803,51,9,1504,1,2504,,,
256011,2560,11,幻想的步履Ⅴ,110级_鞋子_套装1,2806,51,9,1505,1,2505,,,
256021,2560,12,海之靴Ⅴ,110级_鞋子_套装2,2806,51,9,1505,1,2505,,,
256031,2560,13,西瓜皮鞋Ⅴ,110级_鞋子_套装3,2806,51,9,1505,1,2505,,,
256041,2560,14,疯兔绒鞋Ⅴ,110级_鞋子_套装4,2806,51,9,1505,1,2505,,,
256051,2560,15,小拖鞋Ⅴ,110级_鞋子_套装5,2806,51,9,1505,1,2505,,,
257011,2570,11,[物理]荧光手镯Ⅴ,110级_镯_套装1,2801,51,9,1506,1,2506,,,
257021,2570,12,[物理]海之环Ⅴ,110级_镯_套装2,2801,51,9,1506,1,2506,,,
257031,2570,13,[物理]樱桃手环Ⅴ,110级_镯_套装3,2801,51,9,1506,1,2506,,,
257041,2570,14,[物理]兽爪银环Ⅴ,110级_镯_套装4,2801,51,9,1506,1,2506,,,
257051,2570,15,[物理]圆珠手串Ⅴ,110级_镯_套装5,2801,51,9,1506,1,2506,,,
258011,2580,11,[魔法]荧光手镯Ⅴ,110级_镯_套装1,2801,51,9,1507,1,2507,,,
258021,2580,12,[魔法]海之扣Ⅴ,110级_镯_套装2,2801,51,9,1507,1,2507,,,
258031,2580,13,[魔法]樱桃手链Ⅴ,110级_镯_套装3,2801,51,9,1507,1,2507,,,
258041,2580,14,[魔法]兽爪银链Ⅴ,110级_镯_套装4,2801,51,9,1507,1,2507,,,
258051,2580,15,[魔法]圆珠手链Ⅴ,110级_镯_套装5,2801,51,9,1507,1,2507,,,
259011,2590,11,幻想的轻语Ⅴ,110级_项圈_套装1,2804,51,9,1508,1,2508,,,
259021,2590,12,海之钥Ⅴ,110级_项圈_套装2,2804,51,9,1508,1,2508,,,
259031,2590,13,草莓项链Ⅴ,110级_项圈_套装3,2804,51,9,1508,1,2508,,,
259041,2590,14,铃之音Ⅴ,110级_项圈_套装4,2804,51,9,1508,1,2508,,,
259051,2590,15,海螺项链Ⅴ,110级_项圈_套装5,2804,51,9,1508,1,2508,,,
251012,2510,11,[物理]幻境之锋Ⅴ,110级_物攻武器_套装1,2802,52,12,1510,2,2510,,,
251022,2510,12,[物理]蔚蓝之刺钩Ⅴ,110级_物攻武器_套装2,2802,52,12,1510,2,2510,,,
251032,2510,13,[物理]冻柠坚盾Ⅴ,110级_物攻武器_套装3,2802,52,12,1510,2,2510,,,
251042,2510,14,[物理]波利之王权杖Ⅴ,110级_物攻武器_套装4,2802,52,12,1510,2,2510,,,
251052,2510,15,[物理]红珊瑚刺枪Ⅴ,110级_物攻武器_套装5,2802,52,12,1510,2,2510,,,
252012,2520,11,[魔法]幻境之影Ⅴ,110级_魔攻武器_套装1,2802,52,12,1511,2,2511,,,
252022,2520,12,[魔法]蔚蓝之弯钩Ⅴ,110级_魔攻武器_套装2,2802,52,12,1511,2,2511,,,
252032,2520,13,[魔法]沁柠坚盾Ⅴ,110级_魔攻武器_套装3,2802,52,12,1511,2,2511,,,
252042,2520,14,[魔法]波利之王魔杖Ⅴ,110级_魔攻武器_套装4,2802,52,12,1511,2,2511,,,
252052,2520,15,[魔法]红珊瑚尖枪Ⅴ,110级_魔攻武器_套装5,2802,52,12,1511,2,2511,,,
253012,2530,11,镜光披风Ⅴ,110级_衣服_套装1,2805,52,12,1512,2,2512,,,
253022,2530,12,蔚蓝之长绒Ⅴ,110级_衣服_套装2,2805,52,12,1512,2,2512,,,
253032,2530,13,樱林洋裙Ⅴ,110级_衣服_套装3,2805,52,12,1512,2,2512,,,
253042,2530,14,摇铃棉绒衣Ⅴ,110级_衣服_套装4,2805,52,12,1512,2,2512,,,
253052,2530,15,远洋礼装Ⅴ,110级_衣服_套装5,2805,52,12,1512,2,2512,,,
254012,2540,11,[物理]镜光羽冠Ⅴ,110级_帽子_套装1,2803,52,12,1513,2,2513,,,
254022,2540,12,[物理]蔚蓝之礼帽Ⅴ,110级_帽子_套装2,2803,52,12,1513,2,2513,,,
254032,2540,13,[物理]草莓战盔Ⅴ,110级_帽子_套装3,2803,52,12,1513,2,2513,,,
254042,2540,14,[物理]兔耳棉绒帽Ⅴ,110级_帽子_套装4,2803,52,12,1513,2,2513,,,
254052,2540,15,[物理]听风小帽Ⅴ,110级_帽子_套装5,2803,52,12,1513,2,2513,,,
255012,2550,11,[魔法]镜光羽冠Ⅴ,110级_帽子_套装1,2803,52,12,1514,2,2514,,,
255022,2550,12,[魔法]蔚蓝之羽冠Ⅴ,110级_帽子_套装2,2803,52,12,1514,2,2514,,,
255032,2550,13,[魔法]草莓冠冕Ⅴ,110级_帽子_套装3,2803,52,12,1514,2,2514,,,
255042,2550,14,[魔法]兔耳棉绒冠Ⅴ,110级_帽子_套装4,2803,52,12,1514,2,2514,,,
255052,2550,15,[魔法]听风小帽Ⅴ,110级_帽子_套装5,2803,52,12,1514,2,2514,,,
256012,2560,11,幻境的足迹Ⅴ,110级_鞋子_套装1,2806,52,12,1515,2,2515,,,
256022,2560,12,蔚蓝之疾靴Ⅴ,110级_鞋子_套装2,2806,52,12,1515,2,2515,,,
256032,2560,13,西瓜战靴Ⅴ,110级_鞋子_套装3,2806,52,12,1515,2,2515,,,
256042,2560,14,疯兔棉绒鞋Ⅴ,110级_鞋子_套装4,2806,52,12,1515,2,2515,,,
256052,2560,15,沙滩拖Ⅴ,110级_鞋子_套装5,2806,52,12,1515,2,2515,,,
257012,2570,11,[物理]镜光手镯Ⅴ,110级_镯_套装1,2801,52,12,1516,2,2516,,,
257022,2570,12,[物理]蔚蓝之圆镯Ⅴ,110级_镯_套装2,2801,52,12,1516,2,2516,,,
257032,2570,13,[物理]樱桃叶环Ⅴ,110级_镯_套装3,2801,52,12,1516,2,2516,,,
257042,2570,14,[物理]兽爪秘银环Ⅴ,110级_镯_套装4,2801,52,12,1516,2,2516,,,
257052,2570,15,[物理]珍珠手串Ⅴ,110级_镯_套装5,2801,52,12,1516,2,2516,,,
258012,2580,11,[魔法]镜光手镯Ⅴ,110级_镯_套装1,2801,52,12,1517,2,2517,,,
258022,2580,12,[魔法]蔚蓝之环扣Ⅴ,110级_镯_套装2,2801,52,12,1517,2,2517,,,
258032,2580,13,[魔法]樱桃叶链Ⅴ,110级_镯_套装3,2801,52,12,1517,2,2517,,,
258042,2580,14,[魔法]兽爪秘银链Ⅴ,110级_镯_套装4,2801,52,12,1517,2,2517,,,
258052,2580,15,[魔法]珍珠手链Ⅴ,110级_镯_套装5,2801,52,12,1517,2,2517,,,
259012,2590,11,幻境的轻语Ⅴ,110级_项圈_套装1,2804,52,12,1518,2,2518,,,
259022,2590,12,蔚蓝之密钥Ⅴ,110级_项圈_套装2,2804,52,12,1518,2,2518,,,
259032,2590,13,草莓心恋Ⅴ,110级_项圈_套装3,2804,52,12,1518,2,2518,,,
259042,2590,14,银铃之音Ⅴ,110级_项圈_套装4,2804,52,12,1518,2,2518,,,
259052,2590,15,海音链Ⅴ,110级_项圈_套装5,2804,52,12,1518,2,2518,,,
251013,2510,11,[物理]梦想之锋Ⅴ,110级_物攻武器_套装1,2802,53,15,1520,3,2520,,,
251023,2510,12,[物理]海皇的勋章Ⅴ,110级_物攻武器_套装2,2802,53,15,1520,3,2520,,,
251033,2510,13,[物理]冻柠守护盾Ⅴ,110级_物攻武器_套装3,2802,53,15,1520,3,2520,,,
251043,2510,14,[物理]天使波利权杖Ⅴ,110级_物攻武器_套装4,2802,53,15,1520,3,2520,,,
251053,2510,15,[物理]珍宝珊瑚刺枪Ⅴ,110级_物攻武器_套装5,2802,53,15,1520,3,2520,,,
252013,2520,11,[魔法]梦想之影Ⅴ,110级_魔攻武器_套装1,2802,53,15,1521,3,2521,,,
252023,2520,12,[魔法]海皇的赞歌Ⅴ,110级_魔攻武器_套装2,2802,53,15,1521,3,2521,,,
252033,2520,13,[魔法]沁柠守护盾Ⅴ,110级_魔攻武器_套装3,2802,53,15,1521,3,2521,,,
252043,2520,14,[魔法]天使波利魔杖Ⅴ,110级_魔攻武器_套装4,2802,53,15,1521,3,2521,,,
252053,2520,15,[魔法]珍宝珊瑚尖枪Ⅴ,110级_魔攻武器_套装5,2802,53,15,1521,3,2521,,,
253013,2530,11,凝光披风Ⅴ,110级_衣服_套装1,2805,53,15,1522,3,2522,,,
253023,2530,12,海皇的戎衣Ⅴ,110级_衣服_套装2,2805,53,15,1522,3,2522,,,
253033,2530,13,樱林凉梦裙Ⅴ,110级_衣服_套装3,2805,53,15,1522,3,2522,,,
253043,2530,14,摇铃雪绒衣Ⅴ,110级_衣服_套装4,2805,53,15,1522,3,2522,,,
253053,2530,15,远洋珍宝装Ⅴ,110级_衣服_套装5,2805,53,15,1522,3,2522,,,
254013,2540,11,[物理]凝光羽冠Ⅴ,110级_帽子_套装1,2803,53,15,1523,3,2523,,,
254023,2540,12,[物理]海皇的武冠Ⅴ,110级_帽子_套装2,2803,53,15,1523,3,2523,,,
254033,2540,13,[物理]草莓大福盔Ⅴ,110级_帽子_套装3,2803,53,15,1523,3,2523,,,
254043,2540,14,[物理]兔耳雪绒帽Ⅴ,110级_帽子_套装4,2803,53,15,1523,3,2523,,,
254053,2540,15,[物理]听风船Ⅴ,110级_帽子_套装5,2803,53,15,1523,3,2523,,,
255013,2550,11,[魔法]凝光羽冠Ⅴ,110级_帽子_套装1,2803,53,15,1524,3,2524,,,
255023,2550,12,[魔法]海皇的智冕Ⅴ,110级_帽子_套装2,2803,53,15,1524,3,2524,,,
255033,2550,13,[魔法]草莓布丁帽Ⅴ,110级_帽子_套装3,2803,53,15,1524,3,2524,,,
255043,2550,14,[魔法]兔耳雪绒冠Ⅴ,110级_帽子_套装4,2803,53,15,1524,3,2524,,,
255053,2550,15,[魔法]听风船Ⅴ,110级_帽子_套装5,2803,53,15,1524,3,2524,,,
256013,2560,11,梦想的旅途Ⅴ,110级_鞋子_套装1,2806,53,15,1525,3,2525,,,
256023,2560,12,海皇的宝靴Ⅴ,110级_鞋子_套装2,2806,53,15,1525,3,2525,,,
256033,2560,13,西瓜滑板鞋Ⅴ,110级_鞋子_套装3,2806,53,15,1525,3,2525,,,
256043,2560,14,疯兔雪绒鞋Ⅴ,110级_鞋子_套装4,2806,53,15,1525,3,2525,,,
256053,2560,15,沙滩凉拖Ⅴ,110级_鞋子_套装5,2806,53,15,1525,3,2525,,,
257013,2570,11,[物理]凝光手镯Ⅴ,110级_镯_套装1,2801,53,15,1526,3,2526,,,
257023,2570,12,[物理]海皇的护镯Ⅴ,110级_镯_套装2,2801,53,15,1526,3,2526,,,
257033,2570,13,[物理]樱桃宝石环Ⅴ,110级_镯_套装3,2801,53,15,1526,3,2526,,,
257043,2570,14,[物理]兽爪白金环Ⅴ,110级_镯_套装4,2801,53,15,1526,3,2526,,,
257053,2570,15,[物理]砗磲碎光Ⅴ,110级_镯_套装5,2801,53,15,1526,3,2526,,,
258013,2580,11,[魔法]凝光手镯Ⅴ,110级_镯_套装1,2801,53,15,1527,3,2527,,,
258023,2580,12,[魔法]海皇的魔链Ⅴ,110级_镯_套装2,2801,53,15,1527,3,2527,,,
258033,2580,13,[魔法]樱桃宝石链Ⅴ,110级_镯_套装3,2801,53,15,1527,3,2527,,,
258043,2580,14,[魔法]兽爪白金链Ⅴ,110级_镯_套装4,2801,53,15,1527,3,2527,,,
258053,2580,15,[魔法]砗磲柔光Ⅴ,110级_镯_套装5,2801,53,15,1527,3,2527,,,
259013,2590,11,梦想的轻语Ⅴ,110级_项圈_套装1,2804,53,15,1528,3,2528,,,
259023,2590,12,海皇的秘宝Ⅴ,110级_项圈_套装2,2804,53,15,1528,3,2528,,,
259033,2590,13,草莓嘉年华Ⅴ,110级_项圈_套装3,2804,53,15,1528,3,2528,,,
259043,2590,14,金铃之音Ⅴ,110级_项圈_套装4,2804,53,15,1528,3,2528,,,
259053,2590,15,海岸回音Ⅴ,110级_项圈_套装5,2804,53,15,1528,3,2528,,,
261011,2610,11,[物理]幻想之锋Ⅵ,120级_物攻武器_套装1,2802,61,9,1600,1,2600,,,
261021,2610,12,[物理]海之刺Ⅵ,120级_物攻武器_套装2,2802,61,9,1600,1,2600,,,
261031,2610,13,[物理]冻柠片盾Ⅵ,120级_物攻武器_套装3,2802,61,9,1600,1,2600,,,
261041,2610,14,[物理]波利权杖Ⅵ,120级_物攻武器_套装4,2802,61,9,1600,1,2600,,,
261051,2610,15,[物理]珊瑚刺枪Ⅵ,120级_物攻武器_套装5,2802,61,9,1600,1,2600,,,
262011,2620,11,[魔法]幻想之影Ⅵ,120级_魔攻武器_套装1,2802,61,9,1601,1,2601,,,
262021,2620,12,[魔法]海之钩Ⅵ,120级_魔攻武器_套装2,2802,61,9,1601,1,2601,,,
262031,2620,13,[魔法]沁柠片盾Ⅵ,120级_魔攻武器_套装3,2802,61,9,1601,1,2601,,,
262041,2620,14,[魔法]波利魔杖Ⅵ,120级_魔攻武器_套装4,2802,61,9,1601,1,2601,,,
262051,2620,15,[魔法]珊瑚尖枪Ⅵ,120级_魔攻武器_套装5,2802,61,9,1601,1,2601,,,
263011,2630,11,荧光披风Ⅵ,120级_衣服_套装1,2805,61,9,1602,1,2602,,,
263021,2630,12,海之绒Ⅵ,120级_衣服_套装2,2805,61,9,1602,1,2602,,,
263031,2630,13,樱林白裙Ⅵ,120级_衣服_套装3,2805,61,9,1602,1,2602,,,
263041,2630,14,摇铃绒衣Ⅵ,120级_衣服_套装4,2805,61,9,1602,1,2602,,,
263051,2630,15,远洋装Ⅵ,120级_衣服_套装5,2805,61,9,1602,1,2602,,,
264011,2640,11,[物理]荧光羽冠Ⅵ,120级_帽子_套装1,2803,61,9,1603,1,2603,,,
264021,2640,12,[物理]海之帽Ⅵ,120级_帽子_套装2,2803,61,9,1603,1,2603,,,
264031,2640,13,[物理]草莓头盔Ⅵ,120级_帽子_套装3,2803,61,9,1603,1,2603,,,
264041,2640,14,[物理]兔耳绒帽Ⅵ,120级_帽子_套装4,2803,61,9,1603,1,2603,,,
264051,2640,15,[物理]小船帽Ⅵ,120级_帽子_套装5,2803,61,9,1603,1,2603,,,
265011,2650,11,[魔法]荧光羽冠Ⅵ,120级_帽子_套装1,2803,61,9,1604,1,2604,,,
265021,2650,12,[魔法]海之盔Ⅵ,120级_帽子_套装2,2803,61,9,1604,1,2604,,,
265031,2650,13,[魔法]草莓圆帽Ⅵ,120级_帽子_套装3,2803,61,9,1604,1,2604,,,
265041,2650,14,[魔法]兔耳绒冠Ⅵ,120级_帽子_套装4,2803,61,9,1604,1,2604,,,
265051,2650,15,[魔法]小船帽Ⅵ,120级_帽子_套装5,2803,61,9,1604,1,2604,,,
266011,2660,11,幻想的步履Ⅵ,120级_鞋子_套装1,2806,61,9,1605,1,2605,,,
266021,2660,12,海之靴Ⅵ,120级_鞋子_套装2,2806,61,9,1605,1,2605,,,
266031,2660,13,西瓜皮鞋Ⅵ,120级_鞋子_套装3,2806,61,9,1605,1,2605,,,
266041,2660,14,疯兔绒鞋Ⅵ,120级_鞋子_套装4,2806,61,9,1605,1,2605,,,
266051,2660,15,小拖鞋Ⅵ,120级_鞋子_套装5,2806,61,9,1605,1,2605,,,
267011,2670,11,[物理]荧光手镯Ⅵ,120级_镯_套装1,2801,61,9,1606,1,2606,,,
267021,2670,12,[物理]海之环Ⅵ,120级_镯_套装2,2801,61,9,1606,1,2606,,,
267031,2670,13,[物理]樱桃手环Ⅵ,120级_镯_套装3,2801,61,9,1606,1,2606,,,
267041,2670,14,[物理]兽爪银环Ⅵ,120级_镯_套装4,2801,61,9,1606,1,2606,,,
267051,2670,15,[物理]圆珠手串Ⅵ,120级_镯_套装5,2801,61,9,1606,1,2606,,,
268011,2680,11,[魔法]荧光手镯Ⅵ,120级_镯_套装1,2801,61,9,1607,1,2607,,,
268021,2680,12,[魔法]海之扣Ⅵ,120级_镯_套装2,2801,61,9,1607,1,2607,,,
268031,2680,13,[魔法]樱桃手链Ⅵ,120级_镯_套装3,2801,61,9,1607,1,2607,,,
268041,2680,14,[魔法]兽爪银链Ⅵ,120级_镯_套装4,2801,61,9,1607,1,2607,,,
268051,2680,15,[魔法]圆珠手链Ⅵ,120级_镯_套装5,2801,61,9,1607,1,2607,,,
269011,2690,11,幻想的轻语Ⅵ,120级_项圈_套装1,2804,61,9,1608,1,2608,,,
269021,2690,12,海之钥Ⅵ,120级_项圈_套装2,2804,61,9,1608,1,2608,,,
269031,2690,13,草莓项链Ⅵ,120级_项圈_套装3,2804,61,9,1608,1,2608,,,
269041,2690,14,铃之音Ⅵ,120级_项圈_套装4,2804,61,9,1608,1,2608,,,
269051,2690,15,海螺项链Ⅵ,120级_项圈_套装5,2804,61,9,1608,1,2608,,,
261012,2610,11,[物理]幻境之锋Ⅵ,120级_物攻武器_套装1,2802,62,12,1610,2,2610,,,
261022,2610,12,[物理]蔚蓝之刺钩Ⅵ,120级_物攻武器_套装2,2802,62,12,1610,2,2610,,,
261032,2610,13,[物理]冻柠坚盾Ⅵ,120级_物攻武器_套装3,2802,62,12,1610,2,2610,,,
261042,2610,14,[物理]波利之王权杖Ⅵ,120级_物攻武器_套装4,2802,62,12,1610,2,2610,,,
261052,2610,15,[物理]红珊瑚刺枪Ⅵ,120级_物攻武器_套装5,2802,62,12,1610,2,2610,,,
262012,2620,11,[魔法]幻境之影Ⅵ,120级_魔攻武器_套装1,2802,62,12,1611,2,2611,,,
262022,2620,12,[魔法]蔚蓝之弯钩Ⅵ,120级_魔攻武器_套装2,2802,62,12,1611,2,2611,,,
262032,2620,13,[魔法]沁柠坚盾Ⅵ,120级_魔攻武器_套装3,2802,62,12,1611,2,2611,,,
262042,2620,14,[魔法]波利之王魔杖Ⅵ,120级_魔攻武器_套装4,2802,62,12,1611,2,2611,,,
262052,2620,15,[魔法]红珊瑚尖枪Ⅵ,120级_魔攻武器_套装5,2802,62,12,1611,2,2611,,,
263012,2630,11,镜光披风Ⅵ,120级_衣服_套装1,2805,62,12,1612,2,2612,,,
263022,2630,12,蔚蓝之长绒Ⅵ,120级_衣服_套装2,2805,62,12,1612,2,2612,,,
263032,2630,13,樱林洋裙Ⅵ,120级_衣服_套装3,2805,62,12,1612,2,2612,,,
263042,2630,14,摇铃棉绒衣Ⅵ,120级_衣服_套装4,2805,62,12,1612,2,2612,,,
263052,2630,15,远洋礼装Ⅵ,120级_衣服_套装5,2805,62,12,1612,2,2612,,,
264012,2640,11,[物理]镜光羽冠Ⅵ,120级_帽子_套装1,2803,62,12,1613,2,2613,,,
264022,2640,12,[物理]蔚蓝之礼帽Ⅵ,120级_帽子_套装2,2803,62,12,1613,2,2613,,,
264032,2640,13,[物理]草莓战盔Ⅵ,120级_帽子_套装3,2803,62,12,1613,2,2613,,,
264042,2640,14,[物理]兔耳棉绒帽Ⅵ,120级_帽子_套装4,2803,62,12,1613,2,2613,,,
264052,2640,15,[物理]听风小帽Ⅵ,120级_帽子_套装5,2803,62,12,1613,2,2613,,,
265012,2650,11,[魔法]镜光羽冠Ⅵ,120级_帽子_套装1,2803,62,12,1614,2,2614,,,
265022,2650,12,[魔法]蔚蓝之羽冠Ⅵ,120级_帽子_套装2,2803,62,12,1614,2,2614,,,
265032,2650,13,[魔法]草莓冠冕Ⅵ,120级_帽子_套装3,2803,62,12,1614,2,2614,,,
265042,2650,14,[魔法]兔耳棉绒冠Ⅵ,120级_帽子_套装4,2803,62,12,1614,2,2614,,,
265052,2650,15,[魔法]听风小帽Ⅵ,120级_帽子_套装5,2803,62,12,1614,2,2614,,,
266012,2660,11,幻境的足迹Ⅵ,120级_鞋子_套装1,2806,62,12,1615,2,2615,,,
266022,2660,12,蔚蓝之疾靴Ⅵ,120级_鞋子_套装2,2806,62,12,1615,2,2615,,,
266032,2660,13,西瓜战靴Ⅵ,120级_鞋子_套装3,2806,62,12,1615,2,2615,,,
266042,2660,14,疯兔棉绒鞋Ⅵ,120级_鞋子_套装4,2806,62,12,1615,2,2615,,,
266052,2660,15,沙滩拖Ⅵ,120级_鞋子_套装5,2806,62,12,1615,2,2615,,,
267012,2670,11,[物理]镜光手镯Ⅵ,120级_镯_套装1,2801,62,12,1616,2,2616,,,
267022,2670,12,[物理]蔚蓝之圆镯Ⅵ,120级_镯_套装2,2801,62,12,1616,2,2616,,,
267032,2670,13,[物理]樱桃叶环Ⅵ,120级_镯_套装3,2801,62,12,1616,2,2616,,,
267042,2670,14,[物理]兽爪秘银环Ⅵ,120级_镯_套装4,2801,62,12,1616,2,2616,,,
267052,2670,15,[物理]珍珠手串Ⅵ,120级_镯_套装5,2801,62,12,1616,2,2616,,,
268012,2680,11,[魔法]镜光手镯Ⅵ,120级_镯_套装1,2801,62,12,1617,2,2617,,,
268022,2680,12,[魔法]蔚蓝之环扣Ⅵ,120级_镯_套装2,2801,62,12,1617,2,2617,,,
268032,2680,13,[魔法]樱桃叶链Ⅵ,120级_镯_套装3,2801,62,12,1617,2,2617,,,
268042,2680,14,[魔法]兽爪秘银链Ⅵ,120级_镯_套装4,2801,62,12,1617,2,2617,,,
268052,2680,15,[魔法]珍珠手链Ⅵ,120级_镯_套装5,2801,62,12,1617,2,2617,,,
269012,2690,11,幻境的轻语Ⅵ,120级_项圈_套装1,2804,62,12,1618,2,2618,,,
269022,2690,12,蔚蓝之密钥Ⅵ,120级_项圈_套装2,2804,62,12,1618,2,2618,,,
269032,2690,13,草莓心恋Ⅵ,120级_项圈_套装3,2804,62,12,1618,2,2618,,,
269042,2690,14,银铃之音Ⅵ,120级_项圈_套装4,2804,62,12,1618,2,2618,,,
269052,2690,15,海音链Ⅵ,120级_项圈_套装5,2804,62,12,1618,2,2618,,,
261013,2610,11,[物理]梦想之锋Ⅵ,120级_物攻武器_套装1,2802,63,15,1620,3,2620,,,
261023,2610,12,[物理]海皇的勋章Ⅵ,120级_物攻武器_套装2,2802,63,15,1620,3,2620,,,
261033,2610,13,[物理]冻柠守护盾Ⅵ,120级_物攻武器_套装3,2802,63,15,1620,3,2620,,,
261043,2610,14,[物理]天使波利权杖Ⅵ,120级_物攻武器_套装4,2802,63,15,1620,3,2620,,,
261053,2610,15,[物理]珍宝珊瑚刺枪Ⅵ,120级_物攻武器_套装5,2802,63,15,1620,3,2620,,,
262013,2620,11,[魔法]梦想之影Ⅵ,120级_魔攻武器_套装1,2802,63,15,1621,3,2621,,,
262023,2620,12,[魔法]海皇的赞歌Ⅵ,120级_魔攻武器_套装2,2802,63,15,1621,3,2621,,,
262033,2620,13,[魔法]沁柠守护盾Ⅵ,120级_魔攻武器_套装3,2802,63,15,1621,3,2621,,,
262043,2620,14,[魔法]天使波利魔杖Ⅵ,120级_魔攻武器_套装4,2802,63,15,1621,3,2621,,,
262053,2620,15,[魔法]珍宝珊瑚尖枪Ⅵ,120级_魔攻武器_套装5,2802,63,15,1621,3,2621,,,
263013,2630,11,凝光披风Ⅵ,120级_衣服_套装1,2805,63,15,1622,3,2622,,,
263023,2630,12,海皇的戎衣Ⅵ,120级_衣服_套装2,2805,63,15,1622,3,2622,,,
263033,2630,13,樱林凉梦裙Ⅵ,120级_衣服_套装3,2805,63,15,1622,3,2622,,,
263043,2630,14,摇铃雪绒衣Ⅵ,120级_衣服_套装4,2805,63,15,1622,3,2622,,,
263053,2630,15,远洋珍宝装Ⅵ,120级_衣服_套装5,2805,63,15,1622,3,2622,,,
264013,2640,11,[物理]凝光羽冠Ⅵ,120级_帽子_套装1,2803,63,15,1623,3,2623,,,
264023,2640,12,[物理]海皇的武冠Ⅵ,120级_帽子_套装2,2803,63,15,1623,3,2623,,,
264033,2640,13,[物理]草莓大福盔Ⅵ,120级_帽子_套装3,2803,63,15,1623,3,2623,,,
264043,2640,14,[物理]兔耳雪绒帽Ⅵ,120级_帽子_套装4,2803,63,15,1623,3,2623,,,
264053,2640,15,[物理]听风船Ⅵ,120级_帽子_套装5,2803,63,15,1623,3,2623,,,
265013,2650,11,[魔法]凝光羽冠Ⅵ,120级_帽子_套装1,2803,63,15,1624,3,2624,,,
265023,2650,12,[魔法]海皇的智冕Ⅵ,120级_帽子_套装2,2803,63,15,1624,3,2624,,,
265033,2650,13,[魔法]草莓布丁帽Ⅵ,120级_帽子_套装3,2803,63,15,1624,3,2624,,,
265043,2650,14,[魔法]兔耳雪绒冠Ⅵ,120级_帽子_套装4,2803,63,15,1624,3,2624,,,
265053,2650,15,[魔法]听风船Ⅵ,120级_帽子_套装5,2803,63,15,1624,3,2624,,,
266013,2660,11,梦想的旅途Ⅵ,120级_鞋子_套装1,2806,63,15,1625,3,2625,,,
266023,2660,12,海皇的宝靴Ⅵ,120级_鞋子_套装2,2806,63,15,1625,3,2625,,,
266033,2660,13,西瓜滑板鞋Ⅵ,120级_鞋子_套装3,2806,63,15,1625,3,2625,,,
266043,2660,14,疯兔雪绒鞋Ⅵ,120级_鞋子_套装4,2806,63,15,1625,3,2625,,,
266053,2660,15,沙滩凉拖Ⅵ,120级_鞋子_套装5,2806,63,15,1625,3,2625,,,
267013,2670,11,[物理]凝光手镯Ⅵ,120级_镯_套装1,2801,63,15,1626,3,2626,,,
267023,2670,12,[物理]海皇的护镯Ⅵ,120级_镯_套装2,2801,63,15,1626,3,2626,,,
267033,2670,13,[物理]樱桃宝石环Ⅵ,120级_镯_套装3,2801,63,15,1626,3,2626,,,
267043,2670,14,[物理]兽爪白金环Ⅵ,120级_镯_套装4,2801,63,15,1626,3,2626,,,
267053,2670,15,[物理]砗磲碎光Ⅵ,120级_镯_套装5,2801,63,15,1626,3,2626,,,
268013,2680,11,[魔法]凝光手镯Ⅵ,120级_镯_套装1,2801,63,15,1627,3,2627,,,
268023,2680,12,[魔法]海皇的魔链Ⅵ,120级_镯_套装2,2801,63,15,1627,3,2627,,,
268033,2680,13,[魔法]樱桃宝石链Ⅵ,120级_镯_套装3,2801,63,15,1627,3,2627,,,
268043,2680,14,[魔法]兽爪白金链Ⅵ,120级_镯_套装4,2801,63,15,1627,3,2627,,,
268053,2680,15,[魔法]砗磲柔光Ⅵ,120级_镯_套装5,2801,63,15,1627,3,2627,,,
269013,2690,11,梦想的轻语Ⅵ,120级_项圈_套装1,2804,63,15,1628,3,2628,,,
269023,2690,12,海皇的秘宝Ⅵ,120级_项圈_套装2,2804,63,15,1628,3,2628,,,
